hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240104,1,1,創刊75周年記念 第57回スポーツニッポン杯,抜き,晴,4,8.0,8.0,6-1-5
20240104,1,2,創刊75周年記念 第57回スポーツニッポン杯,差し,晴,4,8.0,8.0,2-1-5
20240104,1,3,創刊75周年記念 第57回スポーツニッポン杯,差し,晴,2,8.0,7.0,6-4-1
20240104,1,4,創刊75周年記念 第57回スポーツニッポン杯,まくり,晴,2,7.0,5.0,6-4-3
20240104,1,5,創刊75周年記念 第57回スポーツニッポン杯,差し,晴,2,6.0,4.0,3-2-6
20240104,1,6,創刊75周年記念 第57回スポーツニッポン杯,逃げ,晴,2,6.0,4.0,1-3-2
20240104,1,7,創刊75周年記念 第57回スポーツニッポン杯,逃げ,晴,2,6.0,4.0,1-3-4
20240104,1,8,創刊75周年記念 第57回スポーツニッポン杯,まくり,晴,2,6.0,4.0,5-2-1
20240104,1,9,創刊75周年記念 第57回スポーツニッポン杯,差し,晴,2,6.0,4.0,4-1-2
20240104,1,10,創刊75周年記念 第57回スポーツニッポン杯,逃げ,晴,2,4.0,3.0,2-1-4
20240104,1,11,創刊75周年記念 第57回スポーツニッポン杯,逃げ,晴,2,6.0,5.0,1-6-3
20240104,1,12,創刊75周年記念 第57回スポーツニッポン杯,逃げ,晴,2,6.0,5.0,1-3-2
20240104,2,1,第54回埼玉選手権・スポーツニッポン杯争奪戦,差し,晴,8,6.0,5.0,2-1-4
20240104,2,2,第54回埼玉選手権・スポーツニッポン杯争奪戦,まくり差し,晴,6,8.0,7.0,3-1-6
20240104,2,3,第54回埼玉選手権・スポーツニッポン杯争奪戦,まくり,晴,6,8.0,7.0,2-3-5
20240104,2,4,第54回埼玉選手権・スポーツニッポン杯争奪戦,逃げ,晴,6,10.0,9.0,1-2-5
20240104,2,5,第54回埼玉選手権・スポーツニッポン杯争奪戦,差し,晴,6,10.0,9.0,4-1-2
20240104,2,6,第54回埼玉選手権・スポーツニッポン杯争奪戦,逃げ,晴,6,9.0,8.0,1-3-6
20240104,2,7,第54回埼玉選手権・スポーツニッポン杯争奪戦,抜き,晴,6,10.0,9.0,1-2-3
20240104,2,8,第54回埼玉選手権・スポーツニッポン杯争奪戦,逃げ,晴,6,9.0,8.0,1-5-2
20240104,2,9,第54回埼玉選手権・スポーツニッポン杯争奪戦,恵まれ,晴,6,10.0,9.0,5-6-4
20240104,2,10,第54回埼玉選手権・スポーツニッポン杯争奪戦,まくり差し,晴,6,10.0,9.0,3-1-6
20240104,2,11,第54回埼玉選手権・スポーツニッポン杯争奪戦,逃げ,晴,6,10.0,9.0,1-5-6
20240104,2,12,第54回埼玉選手権・スポーツニッポン杯争奪戦,逃げ,晴,6,9.0,8.0,1-5-2
20240104,3,1,第42回新春金盃だるま家カップスタ展10時10分！,逃げ,晴,10,4.0,10.0,1-2-6
20240104,3,2,第42回新春金盃だるま家カップスタ展10時10分！,逃げ,晴,10,6.0,10.0,1-6-5
20240104,3,3,第42回新春金盃だるま家カップスタ展10時10分！,逃げ,晴,10,5.0,10.0,1-5-2
20240104,3,4,第42回新春金盃だるま家カップスタ展10時10分！,抜き,晴,10,6.0,10.0,1-3-6
20240104,3,5,第42回新春金盃だるま家カップスタ展10時10分！,差し,晴,10,6.0,10.0,2-1-6
20240104,3,6,第42回新春金盃だるま家カップスタ展10時10分！,逃げ,晴,12,7.0,10.0,1-5-6
20240104,3,7,第42回新春金盃だるま家カップスタ展10時10分！,抜き,晴,12,8.0,10.0,2-1-4
20240104,3,8,第42回新春金盃だるま家カップスタ展10時10分！,逃げ,晴,12,7.0,10.0,1-2-4
20240104,3,9,第42回新春金盃だるま家カップスタ展10時10分！,逃げ,晴,10,8.0,10.0,1-2-3
20240104,3,10,第42回新春金盃だるま家カップスタ展10時10分！,逃げ,晴,10,8.0,10.0,1-3-2
20240104,3,11,第42回新春金盃だるま家カップスタ展10時10分！,逃げ,晴,10,9.0,10.0,1-2-3
20240104,3,12,第42回新春金盃だるま家カップスタ展10時10分！,まくり,晴,10,8.0,10.0,4-1-3
20240104,4,1,第69回報知杯争奪 第53回東京ダービー,まくり,晴,13,6.0,4.0,3-2-5
20240104,4,2,第69回報知杯争奪 第53回東京ダービー,逃げ,晴,13,4.0,4.0,1-2-5
20240104,4,3,第69回報知杯争奪 第53回東京ダービー,まくり,晴,13,7.0,5.0,4-6-5
20240104,4,4,第69回報知杯争奪 第53回東京ダービー,まくり,晴,13,8.0,6.0,4-2-5
20240104,4,5,第69回報知杯争奪 第53回東京ダービー,逃げ,晴,13,7.0,6.0,1-2-3
20240104,4,6,第69回報知杯争奪 第53回東京ダービー,まくり,晴,13,6.0,6.0,5-6-1
20240104,4,7,第69回報知杯争奪 第53回東京ダービー,まくり,晴,13,6.0,5.0,5-4-2
20240104,4,8,第69回報知杯争奪 第53回東京ダービー,逃げ,晴,13,5.0,5.0,1-3-2
20240104,4,9,第69回報知杯争奪 第53回東京ダービー,抜き,晴,13,6.0,6.0,3-5-6
20240104,4,10,第69回報知杯争奪 第53回東京ダービー,逃げ,晴,13,7.0,6.0,1-2-3
