hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240212,1,10,1,3872,,,,,,0.0,0,,1,,0.18,52.6,84.2
20240212,1,10,2,4381,,,,,,0.02,0,,2,,0.17,13.9,46.5
20240212,1,10,3,3550,,,,,,0.17,0,,5,,0.17,17.7,57.7
20240212,1,10,4,3915,,,,,,0.15,0,,4,,0.2,13.7,58.8
20240212,1,10,5,5044,,,,,,,1,0.03,,,0.17,10.3,24.1
20240212,1,10,6,4899,,,,,,0.05,0,,3,,0.15,15.3,23.0
20240212,1,11,1,4661,,,,,,0.09,0,,3,,0.16,42.8,85.7
20240212,1,11,2,4209,,,,,,0.14,0,,5,,0.16,9.5,69.0
20240212,1,11,3,4743,,,,,,0.1,0,,4,,0.14,8.3,75.0
20240212,1,11,4,4325,,,,,,,1,0.04,,,0.13,14.8,44.6
20240212,1,11,5,3896,,,,,,0.04,0,,2,,0.13,9.3,37.5
20240212,1,11,6,5090,,,,,,0.02,0,,1,,0.18,3.8,11.5
20240212,1,12,1,3822,,,,,,,1,0.06,,,0.17,58.1,78.1
20240212,1,12,2,3612,,,,,,,1,0.01,,,0.14,13.8,58.4
20240212,1,12,3,4572,,,,,,0.19,0,,3,,0.14,6.5,58.7
20240212,1,12,4,5217,,,,,,0.35,0,,4,,0.15,17.2,58.6
20240212,1,12,5,4027,,,,,,0.12,0,,2,,0.16,2.1,32.6
20240212,1,12,6,5142,,,,,,0.09,0,,1,,0.18,0.0,33.3
20240212,1,1,1,5216,,,,,,0.09,0,,3,,0.23,27.7,44.4
20240212,1,1,2,4146,,,,,,,1,0.03,,,0.15,7.6,51.2
20240212,1,1,3,3630,,,,,,,1,0.03,,,0.16,0.0,22.2
20240212,1,1,4,3812,,,,,,0.11,0,,4,,0.17,6.2,56.2
20240212,1,1,5,4423,,,,,,0.06,0,,2,,0.14,3.1,28.1
20240212,1,1,6,3277,,,,,,0.01,0,,1,,0.17,0.0,13.6
20240212,1,2,1,5090,,,,,,,1,0.09,,,0.15,35.4,67.7
20240212,1,2,2,3313,,,,,,,1,0.23,,,0.16,6.9,44.8
20240212,1,2,3,5166,,,,,,,1,0.15,,,0.16,14.2,57.1
20240212,1,2,4,4557,,,,,,,1,0.26,,,0.16,10.2,43.5
20240212,1,2,5,3825,,,,,,,1,0.09,,,0.11,3.2,22.5
20240212,1,2,6,5294,,,,,,,1,0.02,,,0.19,0.0,5.0
20240212,1,3,1,3896,,,,,,,1,0.05,,,0.14,44.8,86.2
20240212,1,3,2,3796,,,,,,0.02,0,,2,,0.18,14.2,60.0
20240212,1,3,3,4899,,,,,,0.05,0,,3,,0.15,9.5,42.8
20240212,1,3,4,4880,,,,,,0.01,0,,1,,0.18,6.4,41.9
20240212,1,3,5,3872,,,,,,,1,0.12,,,0.2,14.8,51.8
20240212,1,3,6,4943,,,,,,,1,0.01,,,0.19,0.0,19.0
20240212,1,4,1,4381,,,,,,0.02,0,,1,,0.18,51.2,82.9
20240212,1,4,2,3550,,,,,,0.11,0,,3,,0.16,9.3,53.4
20240212,1,4,3,3226,,,,,,0.03,0,,2,,0.19,6.5,45.6
20240212,1,4,4,5022,,,,,,0.12,0,,4,,0.18,6.0,42.4
20240212,1,4,5,4815,,,,,,0.02,0,,1,,0.18,2.1,32.6
20240212,1,4,6,4085,,,,,,0.02,0,,1,,0.25,0.0,34.2
20240212,1,5,1,4325,,,,,,,1,0.01,,,0.16,38.8,69.4
20240212,1,5,2,5044,,,,,,,1,0.08,,,0.14,11.4,60.0
20240212,1,5,3,5152,,,,,,,1,0.06,,,0.18,2.9,26.4
20240212,1,5,4,4146,,,,,,0.04,0,,2,,0.16,13.8,50.0
20240212,1,5,5,4389,,,,,,0.02,0,,1,,0.17,6.3,40.4
20240212,1,5,6,4661,,,,,,0.04,0,,2,,0.25,2.7,35.1
20240212,1,6,1,3915,,,,,,,1,0.05,,,0.16,68.9,93.1
20240212,1,6,2,5065,,,,,,0.07,0,,3,,0.14,2.7,36.1
20240212,1,6,3,3825,,,,,,0.01,0,,2,,0.13,3.4,34.4
20240212,1,6,4,3313,,,,,,0.0,0,,1,,0.2,6.9,20.6
20240212,1,6,5,3630,,,,,,0.01,0,,2,,0.17,0.0,10.5
20240212,1,6,6,5331,,,,,,,1,0.03,,,0.19,0.0,7.1
20240212,1,7,1,4743,,,,,,0.09,0,,3,,0.13,75.4,96.2
