hd,jcd,rno,label_3t,win_lane
20240212,1,1,1-2-3,1
20240212,1,2,1-2-4,1
20240212,1,3,2-1-4,2
20240212,1,4,1-3-6,1
20240212,1,5,1-3-6,1
20240212,1,6,1-2-5,1
20240212,1,7,1-4-5,1
20240212,1,8,1-3-5,1
20240212,1,9,2-1-6,2
20240212,1,10,1-4-2,1
20240212,1,11,1-4-3,1
20240212,1,12,3-2-1,3
20240212,2,1,3-1-4,3
20240212,2,2,2-1-4,2
20240212,2,3,1-3-5,1
20240212,2,4,1-2-3,1
20240212,2,5,4-2-5,4
20240212,2,6,4-6-1,4
20240212,2,7,1-4-5,1
20240212,2,8,5-1-6,5
20240212,2,9,1-6-5,1
20240212,2,10,2-1-4,2
20240212,2,11,3-5-4,3
20240212,2,12,6-1-3,6
20240212,3,1,1-6-2,1
20240212,3,2,1-2-6,1
20240212,3,3,1-4-6,1
20240212,3,4,1-5-6,1
20240212,3,5,1-2-6,1
20240212,3,6,1-2-6,1
20240212,3,7,4-2-1,4
20240212,3,8,5-1-3,5
20240212,3,9,4-3-5,4
20240212,3,10,1-4-2,1
20240212,3,11,5-1-4,5
20240212,3,12,5-1-4,5
20240212,6,1,2-3-1,2
20240212,6,2,1-3-6,1
20240212,6,3,3-2-6,3
20240212,6,4,1-6-3,1
20240212,6,5,1-5-3,1
20240212,6,6,1-2-5,1
20240212,6,7,1-5-3,1
20240212,6,8,1-5-6,1
20240212,6,9,1-3-4,1
20240212,6,10,1-3-5,1
20240212,6,11,2-5-3,2
20240212,6,12,1-4-5,1
20240212,8,1,2-1-3,2
20240212,8,2,1-2-4,1
20240212,8,3,1-3-4,1
20240212,8,4,4-1-5,4
20240212,8,5,1-4-3,1
20240212,8,6,3-4-5,3
20240212,8,7,1-4-2,1
20240212,8,8,1-5-2,1
20240212,8,9,1-5-2,1
20240212,8,10,1-2-3,1
20240212,8,11,1-3-2,1
20240212,8,12,2-3-1,2
20240212,9,1,1-3-2,1
20240212,9,2,4-3-2,4
20240212,9,3,6-2-4,6
20240212,9,4,3-1-2,3
20240212,9,5,3-1-2,3
20240212,9,6,1-3-5,1
20240212,9,7,6-1-3,6
20240212,9,8,1-4-6,1
20240212,9,9,1-3-2,1
20240212,9,10,1-4-2,1
20240212,9,11,1-2-3,1
20240212,9,12,4-5-1,4
20240212,10,1,1-2-4,1
20240212,10,2,3-4-2,3
20240212,10,3,1-2-3,1
20240212,10,4,1-2-3,1
20240212,10,5,3-1-6,3
20240212,10,6,2-1-3,2
20240212,10,7,2-1-5,2
20240212,10,8,5-6-4,5
20240212,10,9,6-3-5,6
20240212,10,10,1-5-6,1
20240212,10,11,1-3-2,1
20240212,10,12,1-4-3,1
20240212,13,1,3-1-2,3
20240212,13,2,4-3-5,4
20240212,13,3,2-3-4,2
20240212,13,4,1-3-4,1
20240212,13,5,2-1-5,2
20240212,13,6,6-5-2,6
20240212,13,7,2-1-4,2
20240212,13,8,1-2-4,1
20240212,13,9,1-2-6,1
20240212,13,10,1-5-6,1
20240212,13,11,1-5-6,1
20240212,13,12,1-4-6,1
20240212,14,1,1-2-5,1
20240212,14,2,2-3-1,2
20240212,14,3,2-3-4,2
20240212,14,4,3-1-6,3
20240212,14,5,4-5-3,4
20240212,14,6,3-1-4,3
20240212,14,7,4-3-1,4
20240212,14,8,1-3-5,1
20240212,14,9,1-2-3,1
20240212,14,10,2-5-3,2
20240212,14,11,3-1-5,3
20240212,14,12,2-1-5,2
20240212,15,1,1-4-6,1
20240212,15,2,1-3-4,1
20240212,15,3,2-1-6,2
20240212,15,4,1-3-6,1
20240212,15,5,1-2-3,1
20240212,15,6,1-2-4,1
20240212,15,7,1-4-2,1
20240212,15,8,2-1-4,2
20240212,15,9,1-2-3,1
20240212,15,10,1-4-2,1
20240212,15,11,1-4-3,1
20240212,15,12,1-5-2,1
20240212,16,1,4-5-1,4
20240212,16,2,1-4-2,1
20240212,16,3,1-6-2,1
20240212,16,4,4-3-1,4
20240212,16,5,1-3-6,1
20240212,16,6,1-2-5,1
20240212,16,7,1-5-2,1
20240212,16,8,2-1-6,2
20240212,16,9,6-4-2,6
20240212,16,10,2-1-4,2
20240212,16,11,1-4-3,1
20240212,16,12,1-5-2,1
20240212,17,1,2-3-5,2
20240212,17,2,4-3-5,4
20240212,17,3,2-3-4,2
20240212,17,4,2-1-3,2
20240212,17,5,3-4-5,3
20240212,17,6,4-5-6,4
20240212,17,7,1-2-5,1
20240212,17,8,2-1-4,2
20240212,17,9,3-2-4,3
20240212,17,10,2-1-5,2
20240212,17,11,1-2-3,1
20240212,17,12,1-5-3,1
20240212,19,1,6-3-1,6
20240212,19,2,1-3-6,1
20240212,19,3,5-1-3,5
20240212,19,4,1-5-6,1
20240212,19,5,5-1-3,5
20240212,19,6,1-5-4,1
20240212,19,7,1-3-2,1
20240212,19,8,1-3-2,1
20240212,19,9,1-3-4,1
20240212,19,10,1-4-2,1
20240212,19,11,1-2-4,1
20240212,19,12,2-3-5,2
20240212,20,1,2-1-3,2
20240212,20,2,4-2-5,4
20240212,20,3,5-6-2,5
20240212,20,4,2-5-4,2
20240212,20,5,1-2-3,1
20240212,20,6,4-1-5,4
20240212,20,7,3-4-5,3
20240212,20,8,1-2-3,1
20240212,20,9,1-2-6,1
20240212,20,10,1-2-6,1
20240212,20,11,1-2-3,1
20240212,20,12,3-1-2,3
