hd,jcd,rno,lane,racer_id,racer_name,grade,age,weather_sky,wind_dir,wind_speed_m,wave_height_cm,title,decision,national_win,national_2r,national_3r,local_win,local_2r,local_3r,motor_id,motor_rate2,motor_rate3,boat_id,boat_rate2,boat_rate3,weightKg,tiltDeg,tenji_sec,tenji_st,isF_tenji,course_first_rate,course_3rd_rate,course_avg_st,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,tenji_rank,st_rank,power_lane,power_inner,power_outer,outer_over_inner,st_diff_4_vs_3,st_diff_5_vs_4,st_diff_6_vs_5,dash_attack_flag,is_strong_wind,is_crosswind,label_3t
20240131,01,10,1,4518,大須賀 友,A1,36,晴,17,0.0,0.0,第18回競艇タイムス杯,逃げ,6.14,46.74,59.78,6.66,54.29,68.57,45.0,20.0,33.33,53.0,44.12,58.82,52.0,-0.5,6.64,0.0004,1,67.5,95.0,0.14,0.0,0.0,0.0,0.0,1,2,9.984,12.799666666666667,143165589.06366667,143165576.264,-0.1099,0.0399,0.09,0,0,0,1-4-3
20240131,01,10,2,4420,津久井 拓也,A2,36,晴,17,0.0,0.0,第18回競艇タイムス杯,逃げ,6.02,42.34,61.31,5.63,38.85,56.69,28.0,25.0,50.0,28.0,28.13,53.13,53.2,-0.5,6.76,0.03,0,14.8,74.4,0.13,4.0,3.0,0.0,0.0,5,3,11.312,12.799666666666667,143165589.06366667,143165576.264,-0.1099,0.0399,0.09,0,0,0,1-4-3
20240131,01,10,3,4512,高野 哲史,A1,34,晴,17,0.0,0.0,第18回競艇タイムス杯,逃げ,6.63,55.4,69.06,7.12,53.66,75.61,54.0,43.75,56.25,60.0,23.33,43.33,52.0,-0.5,6.76,0.11,0,35.4,80.6,0.15,5.0,0.0,6.0,0.0,5,5,17.103,12.799666666666667,143165589.06366667,143165576.264,-0.1099,0.0399,0.09,0,0,0,1-4-3
20240131,01,10,4,4949,横田 貴満,A2,31,晴,17,0.0,0.0,第18回競艇タイムス杯,逃げ,5.55,34.81,55.56,6.64,54.55,81.82,71.0,55.56,72.22,29.0,42.86,65.71,51.5,-0.5,6.67,0.0001,1,20.5,56.4,0.17,3.0,0.0,3.0,2.0,3,1,20.397999999999996,12.799666666666667,143165589.06366667,143165576.264,-0.1099,0.0399,0.09,1,0,0,1-4-3
20240131,01,10,5,3268,森 竜也,B1,58,晴,17,0.0,0.0,第18回競艇タイムス杯,逃げ,5.01,26.26,44.44,6.07,43.1,63.79,73.0,20.0,70.0,44.0,37.14,48.57,52.0,-0.5,6.65,0.04,0,0.0,25.9,0.2,0.0,0.0,0.0,0.0,2,4,9.106,12.799666666666667,143165589.06366667,143165576.264,-0.1099,0.0399,0.09,0,0,0,1-4-3
20240131,01,10,6,3912,川原 正明,B1,50,晴,17,0.0,0.0,第18回競艇タイムス杯,逃げ,4.82,31.94,43.06,4.08,30.77,38.46,66.0,17.65,17.65,33.0,46.67,66.67,52.8,-0.5,6.73,0.13,0,0.0,28.5,0.15,0.0,0.0,0.0,0.0,4,6,429496737.687,12.799666666666667,143165589.06366667,143165576.264,-0.1099,0.0399,0.09,0,0,0,1-4-3
20240131,01,11,1,3679,飯島 昌弘,A1,50,晴,4,1.0,1.0,第18回競艇タイムス杯,逃げ,6.56,43.68,71.26,6.38,41.54,70.77,36.0,38.46,53.85,67.0,28.0,40.0,52.1,-0.5,6.71,0.08,0,71.1,97.7,0.13,0.0,0.0,0.0,1.0,3,4,15.574,10.713,12.541666666666666,1.8286666666666669,-0.03,0.009999999999999995,0.08000000000000002,0,0,0,1-2-3
20240131,01,11,2,4331,三好 勇人,A2,40,晴,4,1.0,1.0,第18回競艇タイムス杯,逃げ,5.6,37.78,56.67,3.0,0.0,25.0,26.0,21.43,28.57,32.0,36.36,48.48,54.2,-0.5,6.68,0.04,0,10.4,58.3,0.13,1.0,4.0,0.0,0.0,1,1,10.189,10.713,12.541666666666666,1.8286666666666669,-0.03,0.009999999999999995,0.08000000000000002,0,0,0,1-2-3
20240131,01,11,3,4128,川口 貴久,B1,43,晴,4,1.0,1.0,第18回競艇タイムス杯,逃げ,5.46,36.64,58.02,6.12,48.48,60.61,53.0,10.0,20.0,50.0,35.29,41.18,54.8,-0.5,6.84,0.08,0,7.3,58.5,0.12,2.0,0.0,1.0,0.0,6,4,6.3759999999999994,10.713,12.541666666666666,1.8286666666666669,-0.03,0.009999999999999995,0.08000000000000002,0,0,0,1-2-3
20240131,01,11,4,3686,鳥居塚 孝博,A2,48,晴,4,1.0,1.0,第18回競艇タイムス杯,逃げ,5.79,35.71,56.25,5.89,37.62,60.4,27.0,26.67,46.67,69.0,29.41,55.88,52.0,-0.5,6.74,0.05,0,8.8,52.9,0.13,1.0,0.0,1.0,1.0,4,2,11.775,10.713,12.541666666666666,1.8286666666666669,-0.03,0.009999999999999995,0.08000000000000002,1,0,0,1-2-3
20240131,01,11,5,4370,山口 達也,A2,37,晴,4,1.0,1.0,第18回競艇タイムス杯,逃げ,6.65,50.74,66.18,8.44,88.89,88.89,50.0,33.33,60.0,75.0,42.42,54.55,52.0,-0.5,6.7,0.06,0,7.5,47.5,0.16,0.0,0.0,3.0,0.0,2,3,14.188999999999998,10.713,12.541666666666666,1.8286666666666669,-0.03,0.009999999999999995,0.08000000000000002,0,0,0,1-2-3
20240131,01,11,6,5220,青木 蓮,B1,23,晴,4,1.0,1.0,第18回競艇タイムス杯,逃げ,5.15,27.91,50.0,0.0,0.0,0.0,41.0,28.57,57.14,37.0,37.14,57.14,51.0,0.0,6.83,0.14,0,0.0,11.1,0.19,0.0,0.0,0.0,0.0,5,5,11.661,10.713,12.541666666666666,1.8286666666666669,-0.03,0.009999999999999995,0.08000000000000002,0,0,0,1-2-3
20240131,01,12,1,4760,山崎 郡,A1,34,晴,2,2.0,1.0,第18回競艇タイムス杯,まくり,6.58,46.46,65.35,0.0,0.0,0.0,32.0,6.67,6.67,41.0,31.58,47.37,51.5,-0.5,6.67,0.0004,1,68.6,88.0,0.13,0.0,0.0,0.0,0.0,2,1,6.349,11.334666666666665,143165591.25266668,143165579.918,0.12,-0.03999999999999998,-0.12000000000000002,0,0,1,2-4-5
20240131,01,12,2,4748,渡邉 雄朗,A2,37,晴,2,2.0,1.0,第18回競艇タイムス杯,まくり,6.32,51.56,67.97,5.11,36.84,47.37,58.0,45.45,63.64,43.0,47.06,58.82,52.0,-0.5,6.57,0.0005,1,20.9,69.7,0.14,2.0,7.0,0.0,0.0,1,2,17.727,11.334666666666665,143165591.25266668,143165579.918,0.12,-0.03999999999999998,-0.12000000000000002,0,0,1,2-4-5
