hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240214,03,10,1,4608,0.02,0.13,0.15,2,12.42
20240214,03,10,2,5279,0.03,0.11,0.16,1,14.014000000000001
20240214,03,10,3,3503,0.07,0.39,0.16,6,429496745.535
20240214,03,10,4,5120,0.06,0.14,0.16,3,13.954999999999998
20240214,03,10,5,5102,0.11,0.19,0.2,4,10.285
20240214,03,10,6,4958,0.11,0.21,0.17,5,16.563000000000002
20240214,03,11,1,4352,0.12,,0.14,1,13.669
20240214,03,11,2,4360,0.17,,0.19,1,14.508999999999999
20240214,03,11,3,4345,0.19,,0.15,1,12.844
20240214,03,11,4,4251,0.17,,0.2,1,15.952
20240214,03,11,5,4257,0.11,,0.14,1,15.004
20240214,03,11,6,4725,0.12,,0.21,1,13.755999999999998
20240214,03,12,1,4084,0.14,0.22,0.16,6,429496747.812
20240214,03,12,2,4401,0.11,0.11,0.15,4,14.995
20240214,03,12,3,3339,0.08,0.01,0.13,1,11.008000000000001
20240214,03,12,4,3584,0.03,0.13,0.17,5,13.334999999999999
20240214,03,12,5,3581,0.03,0.09,0.18,2,15.474
20240214,03,12,6,3075,0.02,0.1,0.17,3,16.748
20240214,03,1,1,5219,0.31,0.0005,0.26,2,9.729
20240214,03,1,2,5243,0.14,0.15,0.0,5,9.614999999999998
20240214,03,1,3,5102,0.18,0.0008,0.17,3,10.385
20240214,03,1,4,4697,0.08,0.0002,0.16,1,12.661
20240214,03,1,5,4201,0.07,0.32,0.14,6,429496743.57
20240214,03,1,6,5253,0.04,0.0023,0.25,4,9.354999999999999
20240214,03,2,1,4345,0.11,,0.16,1,12.844
20240214,03,2,2,3065,0.12,,0.19,1,15.199
20240214,03,2,3,4084,0.07,,0.14,1,18.711999999999996
20240214,03,2,4,4992,0.24,,0.16,1,13.396
20240214,03,2,5,4574,0.22,,0.19,1,10.822000000000001
20240214,03,2,6,5266,0.16,,0.19,1,10.021
20240214,03,3,1,3370,0.23,0.0002,0.2,1,14.494000000000002
20240214,03,3,2,3699,0.19,0.22,0.2,5,13.575
20240214,03,3,3,4608,0.15,0.02,0.17,3,12.319999999999999
20240214,03,3,4,4942,0.13,0.0006,0.22,2,14.193
20240214,03,3,5,4401,0.14,0.02,0.15,3,15.094999999999999
20240214,03,3,6,4422,0.21,0.05,0.25,4,14.599
20240214,03,4,1,4257,0.19,0.11,0.15,5,14.604
20240214,03,4,2,3584,0.21,0.11,0.16,5,13.334999999999999
20240214,03,4,3,4046,0.19,0.02,0.19,3,15.113
20240214,03,4,4,5070,0.13,0.05,0.16,4,15.349000000000002
20240214,03,4,5,3503,0.15,0.01,0.17,2,16.335
20240214,03,4,6,4076,0.21,0.0003,0.2,1,14.644
20240214,03,5,1,4251,0.07,0.07,0.18,3,15.751999999999999
20240214,03,5,2,3581,0.08,0.11,0.19,5,15.174
20240214,03,5,3,4677,0.11,0.09,0.15,4,12.514
20240214,03,5,4,4958,0.09,0.02,0.13,1,16.963
20240214,03,5,5,4697,0.21,0.03,0.2,2,12.561
