hd,jcd,rno,lane,racer_id,racer_name,grade,age,weather_sky,wind_dir,wind_speed_m,wave_height_cm,title,decision,national_win,national_2r,national_3r,local_win,local_2r,local_3r,motor_id,motor_rate2,motor_rate3,boat_id,boat_rate2,boat_rate3,weightKg,tiltDeg,tenji_sec,tenji_st,isF_tenji,course_first_rate,course_3rd_rate,course_avg_st,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,tenji_rank,st_rank,power_lane,power_inner,power_outer,outer_over_inner,st_diff_4_vs_3,st_diff_5_vs_4,st_diff_6_vs_5,dash_attack_flag,is_strong_wind,is_crosswind,label_3t
20240214,03,10,1,4608,荒井 翔伍,A1,34,晴,6,3.0,5.0,第24回日本財団会長杯,逃げ,6.26,43.93,66.36,6.38,44.29,65.0,35.0,27.88,44.85,61.0,31.29,41.1,53.4,0.5,6.7,0.13,0,54.3,85.9,0.15,0.0,0.0,0.0,2.0,4,2,12.42,143165590.65633336,13.600999999999999,-143165577.05533335,-0.25,0.04999999999999999,0.01999999999999999,0,0,1,1-4-6
20240214,03,10,2,5279,石渡 翔一郎,B1,21,晴,6,3.0,5.0,第24回日本財団会長杯,逃げ,4.33,24.53,34.91,4.38,26.19,40.48,60.0,36.72,54.24,11.0,35.0,53.89,52.0,0.5,6.65,0.11,0,11.1,33.3,0.16,0.0,1.0,0.0,0.0,2,1,14.014000000000001,143165590.65633336,13.600999999999999,-143165577.05533335,-0.25,0.04999999999999999,0.01999999999999999,0,0,1,1-4-6
20240214,03,10,3,3503,堂原 洋史,B1,54,晴,6,3.0,5.0,第24回日本財団会長杯,逃げ,3.49,11.76,26.47,3.63,12.5,25.0,36.0,46.47,60.0,56.0,37.16,58.47,51.5,2.0,6.71,0.39,0,8.3,37.5,0.16,2.0,0.0,0.0,0.0,5,6,429496745.535,143165590.65633336,13.600999999999999,-143165577.05533335,-0.25,0.04999999999999999,0.01999999999999999,0,0,1,1-4-6
20240214,03,10,4,5120,山本 稔太朗,A2,22,晴,6,3.0,5.0,第24回日本財団会長杯,逃げ,5.26,33.72,54.65,5.52,33.33,61.9,29.0,35.33,46.71,57.0,31.33,50.0,53.3,0.5,6.59,0.14,0,0.0,50.0,0.16,0.0,0.0,0.0,0.0,1,3,13.954999999999998,143165590.65633336,13.600999999999999,-143165577.05533335,-0.25,0.04999999999999999,0.01999999999999999,0,0,1,1-4-6
20240214,03,10,5,5102,原田 雄次,B1,25,晴,6,3.0,5.0,第24回日本財団会長杯,逃げ,4.55,25.27,41.76,3.89,22.22,33.33,49.0,24.85,36.97,16.0,37.08,55.06,52.1,0.0,6.69,0.19,0,0.0,25.0,0.2,0.0,0.0,0.0,0.0,3,4,10.285,143165590.65633336,13.600999999999999,-143165577.05533335,-0.25,0.04999999999999999,0.01999999999999999,0,0,1,1-4-6
20240214,03,10,6,4958,溝口 海義也,A2,28,晴,6,3.0,5.0,第24回日本財団会長杯,逃げ,6.06,42.11,63.16,5.33,37.04,48.15,10.0,43.09,60.22,48.0,33.33,53.8,53.4,0.5,6.59,0.21,0,10.3,34.4,0.17,0.0,2.0,0.0,1.0,1,5,16.563000000000002,143165590.65633336,13.600999999999999,-143165577.05533335,-0.25,0.04999999999999999,0.01999999999999999,0,0,1,1-4-6
20240214,03,11,1,4352,下條 雄太郎,A2,37,曇り,6,3.0,5.0,第24回日本財団会長杯,逃げ,7.02,55.56,79.8,0.0,0.0,0.0,56.0,30.19,44.03,13.0,35.59,45.76,,,,,,69.3,89.8,0.14,0.0,0.0,0.0,0.0,1,1,13.669,13.674,14.903999999999998,1.2299999999999986,,,,0,0,1,1-2-3
20240214,03,11,2,4360,庄司 孝輔,A2,39,曇り,6,3.0,5.0,第24回日本財団会長杯,逃げ,4.26,17.02,39.36,5.36,40.0,56.0,19.0,38.51,60.92,53.0,35.37,54.88,,,,,,11.7,44.1,0.19,0.0,4.0,0.0,0.0,1,1,14.508999999999999,13.674,14.903999999999998,1.2299999999999986,,,,0,0,1,1-2-3
20240214,03,11,3,4345,西舘 健,B1,38,曇り,6,3.0,5.0,第24回日本財団会長杯,逃げ,4.38,19.23,39.74,5.86,39.22,68.63,40.0,32.72,47.53,63.0,38.15,54.91,,,,,,10.3,48.2,0.15,2.0,0.0,1.0,0.0,1,1,12.844,13.674,14.903999999999998,1.2299999999999986,,,,0,0,1,1-2-3
20240214,03,11,4,4251,川崎 誠志,B1,41,曇り,6,3.0,5.0,第24回日本財団会長杯,逃げ,4.45,22.86,39.05,5.79,42.11,55.26,52.0,42.94,57.06,35.0,32.14,44.05,,,,,,2.7,48.6,0.2,0.0,0.0,1.0,0.0,1,1,15.952,13.674,14.903999999999998,1.2299999999999986,,,,,0,1,1-2-3
