hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240314,03,10,1-2-3,0,1,A2,7.19,27.65,0.11,5.0,4.0,82.0,2,A1,6.76,27.32,0.23,1.0,6.0,3,B1,38.83,0.01,3.0,3.0,-0.12000000000000001,54.97,0,0,7.0,15.0,1,0
20240314,03,10,1-2-4,0,1,A2,7.19,27.65,0.11,5.0,4.0,82.0,2,A1,6.76,27.32,0.23,1.0,6.0,4,B1,36.71,0.12,4.0,5.0,-0.12000000000000001,54.97,0,0,7.0,15.0,1,0
20240314,03,10,1-2-5,1,1,A2,7.19,27.65,0.11,5.0,4.0,82.0,2,A1,6.76,27.32,0.23,1.0,6.0,5,A1,37.2,0.0003,2.0,2.0,-0.12000000000000001,54.97,0,0,7.0,15.0,1,0
20240314,03,10,1-2-6,0,1,A2,7.19,27.65,0.11,5.0,4.0,82.0,2,A1,6.76,27.32,0.23,1.0,6.0,6,B1,36.54,0.0002,6.0,1.0,-0.12000000000000001,54.97,0,0,7.0,15.0,1,0
20240314,03,10,1-3-2,0,1,A2,7.19,27.65,0.11,5.0,4.0,82.0,3,B1,3.62,38.83,0.01,3.0,3.0,2,A1,27.32,0.23,1.0,6.0,0.1,66.47999999999999,0,0,7.0,15.0,1,0
20240314,03,10,1-3-4,0,1,A2,7.19,27.65,0.11,5.0,4.0,82.0,3,B1,3.62,38.83,0.01,3.0,3.0,4,B1,36.71,0.12,4.0,5.0,0.1,66.47999999999999,0,0,7.0,15.0,1,0
20240314,03,10,1-3-5,0,1,A2,7.19,27.65,0.11,5.0,4.0,82.0,3,B1,3.62,38.83,0.01,3.0,3.0,5,A1,37.2,0.0003,2.0,2.0,0.1,66.47999999999999,0,0,7.0,15.0,1,0
20240314,03,10,1-3-6,0,1,A2,7.19,27.65,0.11,5.0,4.0,82.0,3,B1,3.62,38.83,0.01,3.0,3.0,6,B1,36.54,0.0002,6.0,1.0,0.1,66.47999999999999,0,0,7.0,15.0,1,0
20240314,03,10,1-4-2,0,1,A2,7.19,27.65,0.11,5.0,4.0,82.0,4,B1,4.25,36.71,0.12,4.0,5.0,2,A1,27.32,0.23,1.0,6.0,-0.009999999999999995,64.36,0,0,7.0,15.0,1,0
20240314,03,10,1-4-3,0,1,A2,7.19,27.65,0.11,5.0,4.0,82.0,4,B1,4.25,36.71,0.12,4.0,5.0,3,B1,38.83,0.01,3.0,3.0,-0.009999999999999995,64.36,0,0,7.0,15.0,1,0
