hd,jcd,rno,label_3t,win_lane
20240316,2,1,2-1-5,2
20240316,2,2,1-4-3,1
20240316,2,3,2-1-4,2
20240316,2,4,3-2-1,3
20240316,2,5,1-4-2,1
20240316,2,6,1-3-4,1
20240316,2,7,2-1-6,2
20240316,2,8,2-1-3,2
20240316,2,9,5-3-2,5
20240316,2,10,1-3-2,1
20240316,2,11,3-1-5,3
20240316,2,12,6-1-2,6
20240316,3,1,1-2-3,1
20240316,3,2,1-2-3,1
20240316,3,3,1-2-6,1
20240316,3,4,3-4-5,3
20240316,3,5,1-3-2,1
20240316,3,6,6-2-1,6
20240316,3,7,1-4-6,1
20240316,3,8,4-1-3,4
20240316,3,9,1-2-4,1
20240316,3,10,2-1-4,2
20240316,3,11,1-3-5,1
20240316,3,12,1-3-2,1
20240316,6,1,3-4-2,3
20240316,6,2,2-6-1,2
20240316,6,3,3-1-5,3
20240316,6,4,1-5-4,1
20240316,6,5,1-5-2,1
20240316,6,6,3-4-6,3
20240316,6,7,1-3-6,1
20240316,6,8,1-4-2,1
20240316,6,9,1-2-5,1
20240316,6,10,3-6-4,3
20240316,6,11,1-2-4,1
20240316,6,12,1-3-2,1
20240316,8,1,1-3-5,1
20240316,8,2,1-3-2,1
20240316,8,3,1-2-4,1
20240316,8,4,1-2-4,1
20240316,8,5,1-2-4,1
20240316,8,6,3-2-5,3
20240316,8,7,4-6-2,4
20240316,8,8,1-3-4,1
20240316,8,9,1-3-2,1
20240316,8,10,1-2-4,1
20240316,8,11,1-3-2,1
20240316,8,12,1-3-5,1
20240316,9,1,4-1-5,4
20240316,9,2,1-5-4,1
20240316,9,3,1-2-3,1
20240316,9,4,5-2-1,5
20240316,9,5,1-2-3,1
20240316,9,6,1-2-6,1
20240316,9,7,4-2-3,4
20240316,9,8,3-1-5,3
20240316,9,9,1-3-2,1
20240316,9,10,2-1-4,2
20240316,9,11,1-3-6,1
20240316,9,12,1-6-4,1
20240316,10,1,1-3-2,1
20240316,10,2,1-2-3,1
20240316,10,3,1-4-2,1
20240316,10,4,1-3-5,1
20240316,10,5,4-1-2,4
20240316,10,6,6-2-3,6
20240316,10,7,3-1-6,3
20240316,10,8,4-2-6,4
20240316,10,9,1-4-5,1
20240316,10,10,3-4-1,3
20240316,10,11,1-3-2,1
20240316,10,12,1-3-4,1
20240316,11,1,3-1-2,3
20240316,11,2,4-3-6,4
20240316,11,3,1-4-2,1
20240316,11,4,5-6-3,5
20240316,11,5,2-1-4,2
20240316,11,6,1-5-4,1
20240316,11,7,4-5-2,4
20240316,11,8,3-2-6,3
20240316,11,9,3-6-2,3
20240316,11,10,1-6-2,1
20240316,11,11,2-1-3,2
20240316,11,12,4-2-6,4
20240316,12,1,2-1-5,2
20240316,12,2,2-3-4,2
20240316,12,3,1-3-2,1
20240316,12,4,2-1-4,2
20240316,12,5,2-4-1,2
20240316,12,6,1-2-4,1
20240316,12,7,3-5-1,3
20240316,12,8,3-1-6,3
20240316,12,9,1-2-3,1
20240316,12,10,1-3-2,1
20240316,12,11,1-2-4,1
20240316,12,12,1-2-3,1
20240316,13,1,1-3-5,1
20240316,13,2,2-6-5,2
20240316,13,3,1-5-6,1
20240316,13,4,3-4-5,3
20240316,13,5,6-3-5,6
20240316,13,6,1-3-4,1
20240316,13,7,1-4-3,1
20240316,13,8,6-3-4,6
20240316,13,9,1-3-2,1
20240316,13,10,1-2-4,1
20240316,13,11,1-5-4,1
20240316,13,12,2-5-1,2
20240316,15,1,1-2-5,1
20240316,15,2,6-4-1,6
20240316,15,3,1-2-3,1
20240316,15,4,1-4-6,1
20240316,15,5,1-3-6,1
20240316,15,6,3-1-2,3
20240316,15,7,1-4-5,1
20240316,15,8,1-4-2,1
20240316,15,9,1-2-6,1
20240316,15,10,1-2-4,1
20240316,15,11,1-5-3,1
20240316,15,12,1-3-2,1
20240316,19,1,3-4-2,3
20240316,19,2,1-3-5,1
20240316,19,3,1-3-4,1
20240316,19,4,4-2-3,4
20240316,19,5,1-2-3,1
20240316,19,6,4-5-1,4
20240316,19,7,3-1-2,3
20240316,19,8,1-4-2,1
20240316,19,9,5-4-2,5
20240316,19,10,3-4-2,3
20240316,19,11,1-4-3,1
20240316,19,12,1-3-6,1
20240316,21,1,1-2-5,1
20240316,21,2,1-6-3,1
20240316,21,3,1-5-4,1
20240316,21,4,1-3-4,1
20240316,21,5,1-3-6,1
20240316,21,6,1-3-5,1
20240316,21,7,4-2-1,4
20240316,21,8,2-1-3,2
20240316,21,9,3-4-6,3
20240316,21,10,3-1-5,3
20240316,21,11,1-3-6,1
20240316,21,12,1-4-2,1
