hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240316,2,10,1,4024,,0,0,0,0,0.17,0,,3,5,0.14,68.8,82.2
20240316,2,10,2,3874,,0,0,0,0,,1,0.03,4,2,0.13,17.0,60.9
20240316,2,10,3,4148,,0,0,0,0,,1,0.02,4,1,0.14,23.5,66.6
20240316,2,10,4,3744,,0,0,0,0,0.02,0,,1,3,0.13,21.2,57.5
20240316,2,10,5,3897,,0,0,0,0,0.09,0,,2,4,0.13,20.0,66.6
20240316,2,10,6,4320,,0,0,0,0,,1,0.03,4,2,0.06,12.5,56.2
20240316,2,11,1,4459,,0,0,0,0,0.01,0,,1,2,0.13,67.3,86.5
20240316,2,11,2,4190,,0,0,0,0,0.11,0,,4,5,0.14,28.9,68.4
20240316,2,11,3,4418,,0,0,0,0,,1,0.01,6,1,0.1,36.5,92.6
20240316,2,11,4,5121,,0,0,0,0,0.24,0,,5,6,0.14,22.5,67.5
20240316,2,11,5,3854,,0,0,0,0,0.02,0,,2,3,0.15,12.9,61.2
20240316,2,11,6,4932,,0,0,0,0,0.05,0,,3,4,0.15,2.8,40.0
20240316,2,12,1,4444,,0,0,0,0,,1,0.02,4,1,0.12,90.4,97.6
20240316,2,12,2,3942,,0,0,0,0,0.06,0,,1,4,0.16,20.5,69.2
20240316,2,12,3,4013,,0,0,0,0,,1,0.03,4,2,0.14,23.9,69.5
20240316,2,12,4,3415,,0,0,0,0,0.08,0,,3,6,0.15,9.8,56.8
20240316,2,12,5,3541,,0,0,0,0,,1,0.05,4,3,0.15,2.4,36.5
20240316,2,12,6,4337,,0,0,0,0,0.07,0,,2,5,0.14,6.2,43.7
20240316,2,1,1,4762,,0,0,0,0,0.01,0,,1,2,0.13,78.1,92.1
20240316,2,1,2,4445,,0,0,0,0,,1,0.01,4,1,0.12,16.2,54.0
20240316,2,1,3,3946,,0,0,0,0,,1,0.01,4,1,0.15,14.0,68.4
20240316,2,1,4,4262,,0,0,0,0,,1,0.01,4,1,0.14,14.5,62.5
20240316,2,1,5,4344,,0,0,0,0,0.07,0,,3,4,0.19,11.1,55.5
20240316,2,1,6,4546,,0,0,0,0,0.05,0,,2,3,0.19,2.9,44.1
20240316,2,2,1,3874,,0,0,0,0,,1,0.05,5,1,0.13,69.8,90.5
20240316,2,2,2,4013,,0,0,0,0,0.09,0,,4,6,0.14,9.6,73.0
20240316,2,2,3,3941,,0,0,0,0,0.03,0,,3,5,0.11,12.5,82.5
20240316,2,2,4,4547,,0,0,0,0,0.01,0,,2,4,0.16,14.2,73.4
20240316,2,2,5,4168,,0,0,0,0,0.0013,0,,1,3,0.14,3.1,53.1
20240316,2,2,6,4502,,0,0,0,0,,1,0.07,5,2,0.17,5.7,37.1
20240316,2,3,1,4544,,0,0,0,0,,1,0.05,2,2,0.14,88.8,98.6
20240316,2,3,2,4028,,0,0,0,0,,1,0.06,2,3,0.13,13.5,59.4
20240316,2,3,3,3960,,0,0,0,0,,1,0.04,2,1,0.11,21.0,60.5
20240316,2,3,4,4719,,0,0,0,0,0.13,0,,1,5,0.13,20.5,79.4
20240316,2,3,5,3942,,0,0,0,0,,1,0.05,2,2,0.13,5.5,50.0
20240316,2,3,6,4586,,0,0,0,0,,1,0.07,2,4,0.14,0.0,36.3
20240316,2,4,1,3541,,0,0,0,0,,,,1,1,0.15,70.8,91.6
20240316,2,4,2,4682,,0,0,0,0,,,,1,1,0.15,22.2,75.0
20240316,2,4,3,4320,,0,0,0,0,,,,1,1,0.11,36.1,83.3
20240316,2,4,4,3590,,0,0,0,0,,,,1,1,0.13,25.0,61.5
20240316,2,4,5,4831,,0,0,0,0,,,,1,1,0.13,11.4,51.4
20240316,2,4,6,4190,,0,0,0,0,,,,1,1,0.14,8.5,54.2
20240316,2,5,1,4939,,0,0,0,0,0.06,0,,2,3,0.13,85.0,96.6
20240316,2,5,2,3897,,0,0,0,0,0.05,0,,1,2,0.15,33.3,75.7
20240316,2,5,3,4504,,0,0,0,0,0.09,0,,3,4,0.14,25.5,72.3
20240316,2,5,4,4760,,0,0,0,0,,1,0.03,5,1,0.13,39.2,90.2
20240316,2,5,5,4444,,0,0,0,0,0.06,0,,2,3,0.12,13.8,55.5
20240316,2,5,6,5121,,0,0,0,0,0.12,0,,4,5,0.16,7.6,51.2
20240316,2,6,1,4166,,0,0,0,0,0.04,0,,4,5,0.13,74.6,91.5
20240316,2,6,2,4337,,0,0,0,0,0.01,0,,2,3,0.14,23.2,65.1
20240316,2,6,3,4459,,0,0,0,0,0.01,0,,2,3,0.12,19.0,52.3
20240316,2,6,4,4856,,0,0,0,0,0.02,0,,3,4,0.12,23.9,65.2
20240316,2,6,5,5084,,0,0,0,0,0.0014000000000000002,0,,1,2,0.13,19.5,53.6
20240316,2,6,6,4787,,0,0,0,0,,1,0.07,5,1,0.12,5.7,44.2
20240316,2,7,1,3415,,0,0,0,0,0.02,0,,1,2,0.14,70.0,90.0
20240316,2,7,2,4238,,0,0,0,0,0.07,0,,2,3,0.15,39.0,80.4
20240316,2,7,3,4468,,0,0,0,0,0.09,0,,3,4,0.13,15.5,64.4
20240316,2,7,4,3908,,0,0,0,0,,1,0.01,4,1,0.13,26.3,76.3
20240316,2,7,5,4262,,0,0,0,0,,1,0.01,4,1,0.14,20.0,62.0
20240316,2,7,6,4547,,0,0,0,0,,1,0.01,4,1,0.16,2.5,56.4
20240316,2,8,1,4362,,0,0,0,0,,1,0.01,6,1,0.12,59.6,90.3
20240316,2,8,2,4502,,0,0,0,0,0.13,0,,5,6,0.14,35.2,73.5
20240316,2,8,3,4762,,0,0,0,0,0.04,0,,3,4,0.13,15.0,75.0
20240316,2,8,4,4933,,0,0,0,0,0.01,0,,1,2,0.13,10.2,61.5
20240316,2,8,5,4586,,0,0,0,0,0.03,0,,2,3,0.12,14.2,54.7
20240316,2,8,6,4266,,0,0,0,0,0.09,0,,4,5,0.17,8.8,47.0
20240316,2,9,1,4685,,0,0,0,0,,,,1,1,0.11,78.4,90.7
20240316,2,9,2,4544,,0,0,0,0,,,,1,1,0.18,22.2,77.7
20240316,2,9,3,4361,,0,0,0,0,,,,1,1,0.16,22.4,61.2
20240316,2,9,4,4168,,0,0,0,0,,,,1,1,0.13,31.0,58.6
20240316,2,9,5,3952,,0,0,0,0,,,,1,1,0.14,20.8,68.7
20240316,2,9,6,4445,,0,0,0,0,,,,1,1,0.11,2.5,35.9
20240316,3,10,1,3105,,0,0,0,0,0.03,0,,1,1,0.16,40.8,83.6
20240316,3,10,2,3517,,0,0,0,0,0.18,0,,5,5,0.14,9.3,50.0
20240316,3,10,3,5016,,0,0,0,0,0.09,0,,2,2,0.14,14.2,71.4
20240316,3,10,4,3737,,0,0,0,0,0.17,0,,4,4,0.17,15.0,67.5
20240316,3,10,5,4729,,0,0,0,0,0.27,0,,6,6,0.16,4.5,15.9
20240316,3,10,6,3776,,0,0,0,0,0.15,0,,3,3,0.19,0.0,15.0
20240316,3,11,1,4472,,0,0,0,0,0.13,0,,2,5,0.16,71.8,90.6
20240316,3,11,2,3708,,0,0,0,0,,1,0.04,3,2,0.15,18.6,58.1
20240316,3,11,3,4824,,0,0,0,0,,1,0.06,3,3,0.15,15.3,56.4
20240316,3,11,4,4431,,0,0,0,0,,1,0.03,3,1,0.13,13.5,62.1
20240316,3,11,5,4723,,0,0,0,0,,1,0.04,3,2,0.15,0.0,47.0
20240316,3,11,6,4343,,0,0,0,0,0.03,0,,1,4,0.21,3.2,19.3
20240316,3,12,1,4537,,0,0,0,0,0.05,0,,2,5,0.12,83.7,97.6
20240316,3,12,2,4290,,0,0,0,0,0.05,0,,2,5,0.11,22.5,75.0
20240316,3,12,3,4496,,0,0,0,0,,1,0.04,3,3,0.18,15.5,57.7
20240316,3,12,4,5006,,0,0,0,0,0.02,0,,1,4,0.16,6.6,33.3
20240316,3,12,5,4297,,0,0,0,0,,1,0.01,3,1,0.09,11.9,45.2
20240316,3,12,6,2014,,0,0,0,0,,1,0.02,3,2,0.23,0.0,19.3
20240316,3,1,1,4453,,0,0,0,0,0.05,0,,2,2,0.15,23.3,56.6
20240316,3,1,2,5006,,0,0,0,0,0.25,0,,5,5,0.19,2.7,22.2
20240316,3,1,3,4976,,0,0,0,0,0.11,0,,3,3,0.2,13.8,41.6
20240316,3,1,4,5228,,0,0,0,0,0.04,0,,1,1,0.15,12.5,46.8
20240316,3,1,5,3808,,0,0,0,0,0.16,0,,4,4,0.17,0.0,14.7
20240316,3,1,6,5266,,0,0,0,0,0.05,0,,2,2,0.19,0.0,2.7
20240316,3,2,1,5141,,0,0,0,0,0.29,0,,3,5,0.13,71.9,87.7
20240316,3,2,2,4167,,0,0,0,0,,1,0.02,4,2,0.14,9.0,51.5
20240316,3,2,3,4134,,0,0,0,0,0.11,0,,2,4,0.16,23.8,61.9
20240316,3,2,4,5016,,0,0,0,0,0.07,0,,1,3,0.15,17.6,70.5
20240316,3,2,5,3935,,0,0,0,0,,1,0.02,4,2,0.21,2.9,32.3
20240316,3,2,6,5070,,0,0,0,0,,1,0.01,4,1,0.2,5.5,16.6
20240316,3,3,1,4358,,0,0,0,0,0.34,0,,5,6,0.17,36.6,63.3
20240316,3,3,2,3978,,0,0,0,0,0.25,0,,4,5,0.14,13.3,66.6
20240316,3,3,3,4431,,0,0,0,0,0.24,0,,3,4,0.14,5.4,48.6
20240316,3,3,4,3629,,0,0,0,0,0.04,0,,2,3,0.11,15.5,57.7
20240316,3,3,5,4603,,0,0,0,0,,1,0.02,6,1,0.15,4.8,34.1
20240316,3,3,6,3737,,0,0,0,0,0.02,0,,1,2,0.19,0.0,44.1
20240316,3,4,1,3544,,0,0,0,0,,,,1,1,0.16,13.0,78.2
20240316,3,4,2,4297,,0,0,0,0,,,,1,1,0.13,21.8,59.3
20240316,3,4,3,3708,,0,0,0,0,,,,1,1,0.19,8.0,54.0
20240316,3,4,4,3105,,0,0,0,0,,,,1,1,0.16,11.1,44.4
20240316,3,4,5,3024,,0,0,0,0,,,,1,1,0.17,0.0,100.0
20240316,3,4,6,5278,,0,0,0,0,,,,1,1,0.18,2.4,12.4
20240316,3,5,1,3517,,0,0,0,0,0.07,0,,1,1,0.14,52.6,78.9
20240316,3,5,2,4343,,0,0,0,0,0.19,0,,4,4,0.19,2.4,41.4
20240316,3,5,3,4290,,0,0,0,0,0.25,0,,6,6,0.13,37.8,72.9
20240316,3,5,4,5266,,0,0,0,0,0.13,0,,3,3,0.0,0.0,0.0
20240316,3,5,5,4793,,0,0,0,0,0.08,0,,2,2,0.13,8.5,46.8
20240316,3,5,6,5298,,0,0,0,0,0.22,0,,5,5,0.15,1.6,14.2
20240316,3,6,1,4496,,0,0,0,0,,1,0.03,5,2,0.19,61.3,84.0
20240316,3,6,2,4824,,0,0,0,0,,1,0.01,5,1,0.13,10.6,72.3
20240316,3,6,3,4167,,0,0,0,0,0.09,0,,1,3,0.14,9.6,51.6
20240316,3,6,4,3776,,0,0,0,0,0.16,0,,3,5,0.18,0.0,14.2
20240316,3,6,5,4453,,0,0,0,0,0.26,0,,4,6,0.17,0.0,18.1
20240316,3,6,6,4851,,0,0,0,0,0.12,0,,2,4,0.17,0.0,45.7
20240316,3,7,1,3629,,0,0,0,0,0.1,0,,3,3,0.12,57.5,85.0
20240316,3,7,2,5008,,0,0,0,0,0.03,0,,2,2,0.14,0.0,57.1
20240316,3,7,3,2014,,0,0,0,0,0.03,0,,2,2,0.17,7.6,33.3
20240316,3,7,4,4472,,0,0,0,0,0.01,0,,1,1,0.14,23.7,71.1
20240316,3,7,5,4976,,0,0,0,0,0.13,0,,4,4,0.19,2.3,28.5
20240316,3,7,6,4134,,0,0,0,0,0.16,0,,5,5,0.2,2.5,27.5
20240316,3,8,1,3978,,0,0,0,0,0.07,0,,3,3,0.14,67.2,93.4
20240316,3,8,2,4861,,0,0,0,0,0.23,0,,5,5,0.18,20.0,40.0
20240316,3,8,3,4537,,0,0,0,0,0.18,0,,4,4,0.12,12.5,65.6
20240316,3,8,4,5070,,0,0,0,0,0.03,0,,1,1,0.16,5.0,15.0
