hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240327,03,10,1,4792,0.11,0.09,0.14,1,15.553
20240327,03,10,2,4967,0.14,0.11,0.17,2,13.338000000000001
20240327,03,10,3,4652,0.15,0.16,0.15,3,14.006
20240327,03,10,4,3473,0.16,0.26,0.19,5,11.94
20240327,03,10,5,4161,0.17,0.17,0.14,4,11.341
20240327,03,10,6,4976,0.19,0.31,0.19,6,429496745.511
20240327,03,11,1,5221,0.19,0.15,0.15,3,16.778
20240327,03,11,2,4543,0.16,0.07,0.15,1,15.442
20240327,03,11,3,4769,0.12,0.16,0.14,4,14.043999999999999
20240327,03,11,4,4644,0.13,0.32,0.16,5,13.572
20240327,03,11,5,4601,0.17,0.12,0.14,2,16.455000000000002
20240327,03,11,6,4581,0.11,0.12,0.12,2,13.370999999999999
20240327,03,12,1,4509,0.12,0.04,0.15,3,16.223
20240327,03,12,2,4133,0.17,0.35,0.15,6,429496744.401
20240327,03,12,3,4068,0.15,0.11,0.16,4,17.137
20240327,03,12,4,4679,0.15,0.02,0.18,2,13.899
20240327,03,12,5,5018,0.14,0.0001,0.17,1,15.831999999999999
20240327,03,12,6,4610,0.12,0.15,0.18,5,15.524999999999999
20240327,03,1,1,4023,0.19,0.0005,0.16,2,10.086
20240327,03,1,2,4632,0.26,0.09,0.21,6,429496741.809
20240327,03,1,3,5070,0.24,0.07,0.21,5,11.562
20240327,03,1,4,5300,0.25,0.0024,0.23,4,10.762
20240327,03,1,5,4728,0.32,0.0016,0.19,3,14.93
20240327,03,1,6,4005,0.29,0.0001,0.21,1,13.498
20240327,03,2,1,5234,0.12,0.13,0.13,3,14.239999999999998
20240327,03,2,2,3436,0.17,0.13,0.13,3,16.378999999999998
20240327,03,2,3,4113,0.21,0.31,0.19,5,12.095999999999998
20240327,03,2,4,3303,0.23,0.16,0.19,4,14.628999999999998
20240327,03,2,5,5137,0.23,0.12,0.14,2,14.001000000000001
20240327,03,2,6,5238,0.15,0.11,0.19,1,13.417000000000002
20240327,03,3,1,4995,0.23,0.16,0.18,5,12.357
20240327,03,3,2,5210,0.22,0.06,0.15,1,13.618
20240327,03,3,3,3473,0.2,0.07,0.19,2,12.24
20240327,03,3,4,4563,0.28,0.14,0.18,4,10.347999999999999
20240327,03,3,5,4967,0.24,0.06,0.16,1,13.438
20240327,03,3,6,5290,0.22,0.11,0.19,3,13.817
20240327,03,4,1,3516,0.17,0.24,0.22,5,11.985
20240327,03,4,2,4601,0.17,0.0007000000000000001,0.13,3,16.355
20240327,03,4,3,5201,0.15,0.0005,0.17,2,11.022
20240327,03,4,4,4652,0.17,0.0003,0.13,1,14.206000000000001
20240327,03,4,5,4379,0.25,0.29,0.15,6,429496742.352
20240327,03,4,6,3812,0.3,0.09,0.18,4,12.897999999999998
20240327,03,5,1,4632,0.12,0.16,0.18,4,12.408999999999999
20240327,03,5,2,3869,0.16,0.28,0.19,6,429496742.643
20240327,03,5,3,4644,0.14,0.26,0.16,5,13.572
20240327,03,5,4,4769,0.18,0.13,0.14,3,14.143999999999998
20240327,03,5,5,4792,0.17,0.0002,0.18,1,15.553
20240327,03,5,6,4822,0.22,0.12,0.25,2,11.259
20240327,03,6,1,4976,0.22,0.04,0.18,1,16.410999999999998
20240327,03,6,2,4161,0.24,0.09,0.17,3,11.440999999999999
20240327,03,6,3,4005,0.52,0.38,0.16,6,429496742.598
20240327,03,6,4,5238,0.31,0.05,0.14,2,13.317000000000002
20240327,03,6,5,4543,0.36,0.13,0.23,4,15.142
20240327,03,6,6,4113,0.36,0.36,0.18,5,12.095999999999998
20240327,03,7,1,4581,0.15,0.0003,0.11,2,13.370999999999999
20240327,03,7,2,4835,0.14,0.06,0.15,5,14.397
20240327,03,7,3,5234,0.15,0.08,0.2,6,429496743.54
20240327,03,7,4,4728,0.25,0.05,0.18,4,14.83
20240327,03,7,5,5221,0.19,0.0004,0.13,3,16.778
20240327,03,7,6,5300,0.18,0.0,0.2,1,11.062000000000001
20240327,03,8,1,5210,0.28,0.24,0.0,5,13.218
20240327,03,8,2,5070,0.24,0.09,0.18,2,11.862
20240327,03,8,3,4995,0.31,0.07,0.17,1,12.757
20240327,03,8,4,3516,0.28,0.13,0.19,4,12.084999999999999
20240327,03,8,5,3436,0.25,0.11,0.13,3,16.378999999999998
20240327,03,8,6,4379,0.25,0.26,0.18,6,429496742.352
20240327,03,9,1,4563,0.35,0.21,0.17,3,10.447999999999999
20240327,03,9,2,5201,0.32,0.09,0.15,1,11.122
20240327,03,9,3,3303,0.37,0.12,0.18,2,14.828999999999999
20240327,03,9,4,5290,0.32,0.12,0.22,2,13.917000000000002
20240327,03,9,5,4822,0.51,0.46,0.21,4,11.059
20240327,03,9,6,5137,0.5,0.47,0.17,5,13.701
20240327,04,10,1,5016,0.13,0.0001,0.13,1,14.317
20240327,04,10,2,5166,0.21,0.0008,0.17,4,14.338
20240327,04,10,3,5028,0.32,0.0003,0.19,2,15.03
20240327,04,10,4,5089,0.3,0.03,0.17,5,14.076
20240327,04,10,5,5278,0.25,0.03,0.18,5,10.998
20240327,04,10,6,5139,0.27,0.0005,0.18,3,12.361999999999998
20240327,04,11,1,4847,0.07,0.04,0.15,6,429496745.271
20240327,04,11,2,5037,0.07,0.0011,0.14,4,12.097
20240327,04,11,3,5228,0.07,0.0016,0.13,5,13.542
20240327,04,11,4,5075,0.07,0.0008,0.15,2,11.364
20240327,04,11,5,5226,0.15,0.0009,0.14,3,15.826999999999998
20240327,04,11,6,5112,0.19,0.0001,0.19,1,15.061000000000002
20240327,04,12,1,4985,0.12,0.0004,0.15,2,16.215
20240327,04,12,2,5023,0.13,0.1,0.16,4,13.905999999999999
20240327,04,12,3,5217,0.14,0.13,0.19,5,15.174
20240327,04,12,4,5267,,,0.16,6,429496749.048
20240327,04,12,5,5136,0.1,0.03,0.12,3,14.038999999999998
20240327,04,12,6,5249,0.12,0.0003,0.17,1,16.426
20240327,04,1,1,5179,0.25,0.0018,0.14,2,13.206
20240327,04,1,2,5106,0.24,0.0013,0.16,1,14.47
20240327,04,1,3,5267,0.23,0.0019,0.11,3,19.747999999999998
20240327,04,1,4,5225,0.27,0.02,0.2,4,10.143999999999998
20240327,04,1,5,5211,0.24,0.02,0.14,4,8.745999999999999
20240327,04,1,6,5133,0.21,0.12,0.19,5,10.899000000000001
20240327,04,2,1,5127,0.12,,0.18,1,10.195
20240327,04,2,2,5232,0.1,,0.16,1,13.42
20240327,04,2,3,5135,0.15,,0.15,1,15.805000000000001
20240327,04,2,4,5217,0.12,,0.15,1,15.574
20240327,04,2,5,5289,0.26,,0.2,1,9.958
20240327,04,2,6,5196,0.28,,0.16,1,12.444999999999999
20240327,04,3,1,5077,0.22,0.13,0.24,4,12.675999999999998
20240327,04,3,2,5226,0.19,0.19,0.15,6,429496745.127
20240327,04,3,3,5082,0.22,0.07,0.17,3,12.059
20240327,04,3,4,5197,0.16,0.17,0.16,5,12.189
20240327,04,3,5,5166,0.2,0.0008,0.18,2,14.538
20240327,04,3,6,5298,0.18,0.0006,0.15,1,14.179
20240327,04,4,1,5130,0.16,0.0002,0.2,1,14.008
20240327,04,4,2,5219,0.16,0.0015,0.15,3,12.11
20240327,04,4,3,5089,0.13,0.0003,0.15,2,14.376000000000001
20240327,04,4,4,5249,0.13,0.0017000000000000001,0.2,4,16.126
20240327,04,4,5,5037,0.13,0.0022,0.18,5,11.997
20240327,04,4,6,5041,0.18,0.05,0.15,6,429496741.071
20240327,04,5,1,5111,0.04,0.06,0.14,5,12.479999999999999
20240327,04,5,2,5278,0.1,0.0005,0.17,2,11.298
20240327,04,5,3,5133,0.1,0.03,0.17,4,10.999
20240327,04,5,4,5028,0.09,0.0004,0.18,1,15.129999999999999
20240327,04,5,5,5023,0.09,0.0008,0.18,3,14.005999999999998
20240327,04,5,6,4980,0.14,0.0004,0.16,1,12.802000000000001
20240327,04,6,1,5139,0.15,0.04,0.15,3,12.361999999999998
20240327,04,6,2,5256,0.26,0.08,0.2,4,14.158
20240327,04,6,3,5075,0.18,0.17,0.15,6,429496740.564
20240327,04,6,4,5228,0.11,0.01,0.15,1,13.942
20240327,04,6,5,5274,0.19,0.13,0.19,5,9.81
20240327,04,6,6,5016,0.16,0.02,0.16,2,14.217
20240327,04,7,1,5112,0.2,0.02,0.14,3,14.861
20240327,04,7,2,5197,0.34,0.0003,0.16,2,12.489
