hd,jcd,rno,lane,regno,racer_id,motor_rate3,st_rank,decision4,tenji_rank,power_outer,power_inner,tenji_sec,wind_speed_m,power_lane,course_first_rate,kimarite_sashi,tenji_st,dash_attack_flag,kimarite_nuki,course_3rd_rate,wave_height_cm,kimarite_makuri_sashi,boat_rate3,boat_rate2,is_strong_wind,kimarite_makuri,racer_name,motor_rate2,is_crosswind,course_avg_st,outer_over_inner
20240317,01,10,1,4360,4360,37.21,2,NIGE,1,143165585.586,11.531333333333334,6.8,5.0,10.080000000000002,50.0,0.0,0.0008,0,1.0,77.7,4.0,0.0,57.58,40.91,0,0.0,庄司 孝輔,23.26,0,0.19,143165574.05466667
20240317,01,10,2,4089,4089,45.1,5,NIGE,3,143165585.586,11.531333333333334,7.0,5.0,14.649,22.0,7.0,0.17,0,3.0,82.0,4.0,0.0,54.24,38.98,0,1.0,妹尾 忠幸,35.29,0,0.15,143165574.05466667
20240317,01,10,3,4491,4491,43.18,4,NIGE,2,143165585.586,11.531333333333334,6.95,5.0,9.865,16.2,0.0,0.02,0,1.0,53.4,4.0,2.0,46.15,29.23,0,4.0,田中 堅,22.73,0,0.18,143165574.05466667
20240317,01,10,4,4105,4105,50.98,3,NIGE,3,143165585.586,11.531333333333334,7.0,5.0,10.912999999999998,17.7,1.0,0.0014000000000000002,0,0.0,60.0,4.0,5.0,61.54,50.0,0,2.0,松下 直也,25.49,0,0.16,143165574.05466667
20240317,01,10,5,3911,3911,20.0,1,NIGE,3,143165585.586,11.531333333333334,7.0,5.0,5.815,4.7,0.0,0.0005,0,1.0,21.4,4.0,1.0,59.65,40.35,0,0.0,鈴木 猛,8.89,0,0.16,143165574.05466667
20240317,01,10,6,3848,3848,47.92,6,NIGE,2,143165585.586,11.531333333333334,6.95,5.0,429496740.03,0.0,0.0,0.24,0,0.0,25.6,4.0,0.0,53.03,37.88,0,0.0,川上 聡介,25.0,0,0.17,143165574.05466667
20240317,01,11,1,4608,4608,45.65,1,NIGE,5,11.344666666666667,14.387333333333332,7.05,5.0,15.877,54.3,0.0,0.07,0,2.0,85.9,4.0,0.0,51.47,30.88,0,0.0,荒井 翔伍,39.13,0,0.15,-3.0426666666666655
20240317,01,11,2,4782,4782,56.82,2,NIGE,2,11.344666666666667,14.387333333333332,6.95,5.0,13.617,25.8,5.0,0.09,0,1.0,58.0,4.0,0.0,51.61,41.94,0,2.0,浜崎 準也,34.09,0,0.15,-3.0426666666666655
20240317,01,11,3,4345,4345,60.87,5,NIGE,4,11.344666666666667,14.387333333333332,7.03,5.0,13.668,10.3,0.0,0.33,0,0.0,48.2,4.0,1.0,60.32,41.27,0,2.0,西舘 健,36.96,0,0.15,-3.0426666666666655
20240317,01,11,4,5010,5010,35.29,3,NIGE,3,11.344666666666667,14.387333333333332,7.02,5.0,8.278999999999998,7.6,0.0,0.19,0,0.0,25.6,4.0,0.0,65.0,40.0,0,2.0,宇留田 翔平,17.65,0,0.19,-3.0426666666666655
20240317,01,11,5,4578,4578,50.0,3,NIGE,1,11.344666666666667,14.387333333333332,6.93,5.0,14.39,9.3,0.0,0.19,0,0.0,31.2,4.0,1.0,50.82,22.95,0,2.0,藤山 雅弘,38.0,0,0.2,-3.0426666666666655
20240317,01,11,6,4163,4163,52.38,4,NIGE,2,11.344666666666667,14.387333333333332,6.95,5.0,11.365,0.0,0.0,0.26,0,0.0,26.9,4.0,0.0,50.0,29.41,0,0.0,山崎 裕司,26.19,0,0.16,-3.0426666666666655
20240317,01,12,1,4188,4188,69.39,1,SASHI,3,13.472999999999999,17.599999999999998,7.04,5.0,21.112,79.3,0.0,0.01,0,2.0,98.4,4.0,0.0,51.56,34.38,0,0.0,久田 敏之,55.1,0,0.11,-4.126999999999999
20240317,01,12,2,4308,4308,53.19,2,SASHI,5,13.472999999999999,17.599999999999998,7.09,5.0,14.67,27.7,6.0,0.12,0,0.0,66.6,4.0,0.0,32.31,16.92,0,4.0,河村 了,34.04,0,0.15,-4.126999999999999
20240317,01,12,3,4137,4137,56.1,3,SASHI,2,13.472999999999999,17.599999999999998,6.99,5.0,17.017999999999997,21.5,1.0,0.14,0,1.0,68.6,4.0,3.0,43.4,24.53,0,6.0,君島 秀三,43.9,0,0.16,-4.126999999999999
20240317,01,12,4,4428,4428,74.0,3,SASHI,4,13.472999999999999,17.599999999999998,7.06,5.0,19.651999999999997,23.0,4.0,0.14,0,1.0,69.2,4.0,0.0,46.88,34.38,0,4.0,有賀 達也,52.0,0,0.1,-4.126999999999999
