hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240304,2,10,1,3072,,,,,,,1,0.02,,,0.15,31.2,58.3
20240304,2,10,2,4552,,,,,,0.09,0,,2,,0.17,12.5,43.7
20240304,2,10,3,4957,,,,,,0.04,0,,1,,0.16,11.1,60.0
20240304,2,10,4,3873,,,,,,,1,0.01,,,0.15,6.2,53.1
20240304,2,10,5,4133,,,,,,0.11,0,,3,,0.16,2.0,38.7
20240304,2,10,6,4588,,,,,,,1,0.01,,,0.18,0.0,25.8
20240304,2,11,1,5012,,,,,,,1,0.05,,,0.16,46.4,75.0
20240304,2,11,2,4790,,,,,,,1,0.21,,,0.14,17.5,57.5
20240304,2,11,3,3769,,,,,,,1,0.22,,,0.16,5.7,71.4
20240304,2,11,4,3761,,,,,,,1,0.01,,,0.16,7.3,56.1
20240304,2,11,5,4532,,,,,,,1,0.06,,,0.15,10.0,60.0
20240304,2,11,6,3505,,,,,,,1,0.05,,,0.14,0.0,17.2
20240304,2,12,1,3679,,,,,,0.06,0,,1,,0.13,71.1,97.7
20240304,2,12,2,4760,,,,,,0.09,0,,3,,0.13,17.7,68.8
20240304,2,12,3,4357,,,,,,0.09,0,,3,,0.19,13.4,67.3
20240304,2,12,4,4230,,,,,,0.08,0,,2,,0.14,29.2,60.9
20240304,2,12,5,3576,,,,,,0.1,0,,4,,0.17,4.8,51.2
20240304,2,12,6,3939,,,,,,0.21,0,,5,,0.17,6.0,33.3
20240304,2,1,1,3293,,,,,,0.15,0,,3,,0.17,7.4,55.5
20240304,2,1,2,4555,,,,,,0.01,0,,1,,0.18,13.5,56.7
20240304,2,1,3,4439,,,,,,,1,0.03,,,0.16,3.2,32.2
20240304,2,1,4,4981,,,,,,,1,0.03,,,0.17,5.1,51.2
20240304,2,1,5,4952,,,,,,,1,0.03,,,0.15,3.2,45.1
20240304,2,1,6,3377,,,,,,0.06,0,,2,,0.2,3.5,17.8
20240304,2,2,1,4588,,,,,,0.01,0,,1,,0.14,56.2,71.8
20240304,2,2,2,4532,,,,,,0.12,0,,4,,0.14,23.6,71.0
20240304,2,2,3,4298,,,,,,0.07,0,,2,,0.16,2.7,47.2
