hd,jcd,rno,label_3t,win_lane
20240229,3,1,3-4-6,3
20240229,3,2,4-1-6,4
20240229,3,3,2-1-5,2
20240229,3,4,1-5-3,1
20240229,3,5,1-6-3,1
20240229,3,6,2-1-4,2
20240229,3,7,4-1-2,4
20240229,3,8,5-1-4,5
20240229,3,9,4-5-1,4
20240229,3,10,5-3-6,5
20240229,3,11,2-1-4,2
20240229,3,12,3-4-1,3
20240229,5,1,4-1-3,4
20240229,5,2,1-6-3,1
20240229,5,3,2-6-3,2
20240229,5,4,2-4-1,2
20240229,5,5,3-2-1,3
20240229,5,6,3-5-2,3
20240229,5,7,2-4-1,2
20240229,5,8,6-4-5,6
20240229,5,9,5-2-3,5
20240229,5,10,2-1-3,2
20240229,5,11,1-2-3,1
20240229,5,12,4-2-5,4
20240229,6,1,1-3-2,1
20240229,6,2,2-5-1,2
20240229,6,3,2-3-6,2
20240229,6,4,1-2-5,1
20240229,6,5,1-5-6,1
20240229,6,6,1-2-4,1
20240229,6,7,2-6-4,2
20240229,6,8,5-4-1,5
20240229,6,9,1-3-4,1
20240229,6,10,1-2-6,1
20240229,6,11,1-2-5,1
20240229,6,12,1-3-5,1
20240229,8,1,1-4-5,1
20240229,8,2,5-4-6,5
20240229,8,3,1-2-5,1
20240229,8,4,1-4-6,1
20240229,8,5,1-3-2,1
20240229,8,6,1-2-5,1
20240229,8,7,5-1-4,5
20240229,8,8,1-3-5,1
20240229,8,9,1-2-4,1
20240229,8,10,1-3-5,1
20240229,8,11,1-4-2,1
20240229,8,12,1-2-3,1
20240229,10,1,1-3-6,1
20240229,10,2,1-2-6,1
20240229,10,3,1-3-6,1
20240229,10,4,3-1-2,3
20240229,10,5,1-4-6,1
20240229,10,6,2-5-6,2
20240229,10,7,3-2-5,3
20240229,10,8,1-5-2,1
20240229,10,9,6-3-2,6
20240229,10,10,1-4-5,1
20240229,10,11,3-5-4,3
20240229,10,12,1-3-2,1
20240229,13,1,1-2-5,1
20240229,13,2,1-2-4,1
20240229,13,3,3-4-6,3
20240229,13,4,1-3-5,1
20240229,13,5,3-4-5,3
20240229,13,6,2-1-3,2
20240229,13,7,4-6-5,4
20240229,13,8,1-3-6,1
20240229,13,9,1-2-3,1
20240229,13,10,1-3-4,1
20240229,13,11,4-1-5,4
20240229,13,12,1-5-6,1
20240229,14,1,1-2-4,1
20240229,14,2,2-1-4,2
20240229,14,3,1-2-3,1
20240229,14,4,5-1-4,5
20240229,14,5,1-2-3,1
20240229,14,6,1-4-3,1
20240229,14,7,2-5-6,2
20240229,14,8,1-4-6,1
20240229,14,9,1-2-3,1
20240229,14,10,2-1-5,2
20240229,14,11,1-3-4,1
20240229,14,12,1-2-3,1
20240229,15,1,1-4-5,1
20240229,15,2,4-5-6,4
20240229,15,3,3-2-5,3
20240229,15,4,3-4-2,3
20240229,15,5,2-3-5,2
20240229,15,6,6-3-4,6
20240229,15,7,1-5-6,1
20240229,15,8,1-3-2,1
20240229,15,9,3-1-5,3
20240229,15,10,6-3-1,6
20240229,15,11,4-1-5,4
20240229,15,12,1-5-6,1
20240229,17,1,3-6-1,3
20240229,17,2,1-4-2,1
20240229,17,3,4-5-6,4
20240229,17,4,3-2-5,3
20240229,17,5,4-2-6,4
20240229,17,6,2-1-5,2
20240229,17,7,1-3-4,1
20240229,17,8,2-5-6,2
20240229,17,9,3-2-1,3
20240229,17,10,1-4-3,1
20240229,17,11,2-1-6,2
20240229,17,12,1-3-6,1
20240229,19,1,3-4-1,3
20240229,19,2,1-3-2,1
20240229,19,3,1-4-2,1
20240229,19,4,1-2-5,1
20240229,19,5,1-2-3,1
20240229,19,6,1-2-4,1
20240229,19,7,1-3-2,1
20240229,19,8,1-4-3,1
20240229,19,9,1-2-3,1
20240229,19,10,1-2-4,1
20240229,19,11,1-3-6,1
20240229,19,12,1-3-2,1
20240229,23,1,1-3-2,1
20240229,23,2,1-4-3,1
20240229,23,3,1-3-2,1
20240229,23,4,4-5-6,4
20240229,23,5,1-2-6,1
20240229,23,6,4-5-1,4
20240229,23,7,1-3-6,1
20240229,23,8,4-6-2,4
20240229,23,9,4-1-6,4
20240229,23,10,1-4-5,1
20240229,23,11,2-1-4,2
20240229,23,12,2-3-4,2
20240229,24,1,4-2-6,4
20240229,24,2,3-1-6,3
20240229,24,3,1-3-2,1
20240229,24,4,1-2-4,1
20240229,24,5,6-1-5,6
20240229,24,6,3-1-5,3
20240229,24,7,1-4-2,1
20240229,24,8,1-2-6,1
20240229,24,9,1-4-6,1
20240229,24,10,1-5-2,1
20240229,24,11,2-4-5,2
20240229,24,12,1-2-6,1
