hd,jcd,rno,label_3t,win_lane
20240109,2,1,1-3-2,1
20240109,2,2,3-5-6,3
20240109,2,3,4-2-5,4
20240109,2,4,3-4-1,3
20240109,2,5,1-3-2,1
20240109,2,6,1-6-4,1
20240109,2,7,2-1-3,2
20240109,2,8,1-2-5,1
20240109,2,9,4-5-6,4
20240109,2,10,1-5-3,1
20240109,2,11,1-4-3,1
20240109,2,12,4-6-2,4
20240109,6,1,1-2-4,1
20240109,6,2,4-5-2,4
20240109,6,3,4-2-5,4
20240109,6,4,1-4-6,1
20240109,6,5,3-4-5,3
20240109,6,6,1-4-3,1
20240109,6,7,1-4-3,1
20240109,6,8,1-5-6,1
20240109,6,9,3-4-5,3
20240109,6,10,1-2-5,1
20240109,6,11,1-2-6,1
20240109,6,12,1-4-6,1
20240109,7,1,2-4-6,2
20240109,7,2,3-1-5,3
20240109,7,3,1-3-5,1
20240109,7,4,3-1-4,3
20240109,7,5,1-3-5,1
20240109,7,6,1-3-6,1
20240109,7,7,3-1-6,3
20240109,7,8,2-4-5,2
20240109,7,9,1-4-5,1
20240109,7,10,1-4-5,1
20240109,7,11,1-2-5,1
20240109,7,12,1-5-2,1
20240109,9,1,1-4-2,1
20240109,9,2,1-2-6,1
20240109,9,3,1-3-5,1
20240109,9,4,5-6-3,5
20240109,9,5,1-2-6,1
20240109,9,6,1-5-2,1
20240109,9,7,1-3-6,1
20240109,9,8,1-5-3,1
20240109,9,9,3-1-5,3
20240109,9,10,1-2-4,1
20240109,9,11,4-1-2,4
20240109,9,12,1-3-5,1
20240109,13,1,1-3-5,1
20240109,13,2,1-6-5,1
20240109,13,3,1-3-2,1
20240109,13,4,6-1-2,6
20240109,13,5,3-2-6,3
20240109,13,6,4-5-1,4
20240109,13,7,1-2-4,1
20240109,13,8,1-3-2,1
20240109,13,9,5-2-4,5
20240109,13,10,4-5-1,4
20240109,13,11,2-1-5,2
20240109,13,12,4-5-3,4
20240109,14,1,3-2-6,3
20240109,14,2,3-2-5,3
20240109,14,3,2-6-1,2
20240109,14,4,1-6-4,1
20240109,14,5,3-1-2,3
20240109,14,6,3-5-6,3
20240109,14,7,1-3-4,1
20240109,14,8,1-3-5,1
20240109,14,9,2-1-3,2
20240109,14,10,2-5-6,2
20240109,14,11,1-5-2,1
20240109,14,12,1-5-2,1
20240109,15,1,1-2-5,1
20240109,15,2,6-4-3,6
20240109,15,3,1-6-4,1
20240109,15,4,3-2-1,3
20240109,15,5,6-4-5,6
20240109,15,6,3-1-6,3
20240109,15,7,1-2-6,1
20240109,15,8,1-2-5,1
20240109,15,9,2-1-5,2
20240109,15,10,2-1-3,2
20240109,15,11,1-2-4,1
20240109,15,12,2-1-5,2
20240109,16,1,3-1-4,3
20240109,16,2,1-3-2,1
20240109,16,3,4-2-1,4
20240109,16,4,4-2-3,4
20240109,16,5,1-6-4,1
20240109,16,6,1-3-2,1
20240109,16,7,3-5-4,3
20240109,16,8,1-3-2,1
20240109,16,9,1-4-6,1
20240109,16,10,1-3-6,1
20240109,16,11,1-3-2,1
20240109,16,12,1-2-3,1
20240109,18,1,1-3-2,1
20240109,18,2,1-2-3,1
20240109,18,3,1-2-5,1
20240109,18,4,1-3-4,1
20240109,18,5,2-1-3,2
20240109,18,6,4-2-3,4
20240109,18,7,1-2-5,1
20240109,18,8,3-1-2,3
20240109,18,9,1-2-3,1
20240109,18,10,1-3-6,1
20240109,18,11,4-2-1,4
20240109,18,12,1-4-2,1
20240109,20,1,1-3-4,1
20240109,20,2,1-5-4,1
20240109,20,3,1-2-3,1
20240109,20,4,6-5-2,6
20240109,20,5,1-3-4,1
20240109,20,6,6-2-1,6
20240109,20,7,1-4-3,1
20240109,20,8,1-2-3,1
20240109,20,9,3-5-6,3
20240109,20,10,2-4-6,2
20240109,20,11,5-4-6,5
20240109,20,12,1-2-3,1
20240109,21,1,1-3-5,1
20240109,21,2,4-3-5,4
20240109,21,3,1-3-2,1
20240109,21,4,2-3-1,2
20240109,21,5,1-3-2,1
20240109,21,6,3-4-1,3
20240109,21,7,1-2-4,1
20240109,21,8,2-1-3,2
20240109,21,9,1-3-6,1
20240109,21,10,4-1-5,4
20240109,21,11,5-1-3,5
20240109,21,12,1-4-5,1
