hd,jcd,rno,lane,regno,racer_id,motor_rate3,st_rank,decision4,tenji_rank,power_outer,power_inner,tenji_sec,wind_speed_m,power_lane,course_first_rate,kimarite_sashi,tenji_st,dash_attack_flag,kimarite_nuki,course_3rd_rate,wave_height_cm,kimarite_makuri_sashi,boat_rate3,boat_rate2,is_strong_wind,kimarite_makuri,racer_name,motor_rate2,is_crosswind,course_avg_st,outer_over_inner
20240303,02,10,1,3663,3663,55.24,1,SASHI,3,14.079333333333336,13.425333333333334,6.77,3.0,13.525,75.0,0.0,0.12,0,0.0,86.1,2.0,0.0,48.03,29.13,0,0.0,木山 和幸,34.27,0,0.16,0.6540000000000017
20240303,02,10,2,4981,4981,61.69,4,SASHI,4,14.079333333333336,13.425333333333334,6.8,3.0,16.849,12.0,4.0,0.16,0,0.0,62.0,2.0,0.0,46.88,34.38,0,2.0,牧山 敦也,44.81,0,0.16,0.6540000000000017
20240303,02,10,3,4230,4230,37.5,3,SASHI,1,14.079333333333336,13.425333333333334,6.69,3.0,9.902,34.0,1.0,0.14,0,1.0,61.3,2.0,4.0,65.65,44.27,0,9.0,濱崎 直矢,19.64,0,0.12,0.6540000000000017
20240303,02,10,4,4532,4532,39.39,2,SASHI,5,14.079333333333336,13.425333333333334,6.88,3.0,12.126000000000001,14.0,1.0,0.13,0,1.0,60.0,2.0,2.0,51.54,35.38,0,2.0,秋元 哲,25.76,0,0.16,0.6540000000000017
20240303,02,10,5,4099,4099,55.7,5,SASHI,6,14.079333333333336,13.425333333333334,,3.0,16.089000000000002,7.8,0.0,,0,0.0,55.2,2.0,2.0,40.77,24.62,0,0.0,吉永 則雄,40.27,0,0.14,0.6540000000000017
20240303,02,10,6,4555,4555,43.86,1,SASHI,2,14.079333333333336,13.425333333333334,6.73,3.0,14.023000000000001,0.0,0.0,0.12,0,0.0,9.3,2.0,0.0,48.0,27.2,0,0.0,富永 大一,35.09,0,0.21,0.6540000000000017
20240303,02,11,1,5012,5012,51.45,1,MAKURI_SASHI,1,16.56,14.231,,1.0,12.397,46.4,0.0,,0,0.0,75.0,1.0,0.0,53.28,38.69,0,0.0,加倉 侑征,28.99,0,0.16,2.328999999999999
20240303,02,11,2,4760,4760,56.08,1,MAKURI_SASHI,1,16.56,14.231,,1.0,16.177,17.7,2.0,,0,0.0,68.8,1.0,0.0,51.97,32.28,0,6.0,山崎 郡,39.19,0,0.13,2.328999999999999
20240303,02,11,3,3873,3873,48.03,1,MAKURI_SASHI,1,16.56,14.231,,1.0,14.119,8.1,0.0,,0,0.0,62.1,1.0,0.0,52.99,38.81,0,3.0,別府 昌樹,34.65,0,0.15,2.328999999999999
20240303,02,11,4,3072,3072,63.45,1,MAKURI_SASHI,1,16.56,14.231,,1.0,18.772,0.0,0.0,,,0.0,20.0,1.0,0.0,49.25,35.07,0,0.0,西田 靖,50.34,0,0.13,2.328999999999999
20240303,02,11,5,4790,4790,61.43,1,MAKURI_SASHI,1,16.56,14.231,,1.0,16.413999999999998,12.7,0.0,,0,1.0,48.9,1.0,4.0,64.66,49.14,0,1.0,柳内 敬太,42.14,0,0.16,2.328999999999999
20240303,02,11,6,3769,3769,49.66,1,MAKURI_SASHI,1,16.56,14.231,,1.0,14.494000000000002,0.0,0.0,,0,0.0,25.0,1.0,0.0,48.06,30.23,0,0.0,佐竹 恒彦,37.24,0,0.23,2.328999999999999
20240303,02,12,1,4357,4357,60.69,5,NIGE,1,12.464333333333334,14.62,6.74,0.0,15.264,69.7,0.0,0.16,0,1.0,89.3,0.0,0.0,61.54,45.38,0,0.0,田中 和也,37.24,0,0.18,-2.155666666666665
20240303,02,12,2,4173,4173,58.28,3,NIGE,3,12.464333333333334,14.62,6.79,0.0,17.206999999999997,10.0,3.0,0.03,0,2.0,68.0,0.0,0.0,44.44,26.98,0,0.0,岡谷 健吾,46.01,0,0.18,-2.155666666666665
20240303,02,12,3,4133,4133,45.95,4,NIGE,4,12.464333333333334,14.62,6.81,0.0,11.389,11.6,0.0,0.04,0,0.0,67.4,0.0,1.0,41.98,27.48,0,4.0,高橋 正男,26.13,0,0.13,-2.155666666666665
20240303,02,12,4,3576,3576,56.93,2,NIGE,2,12.464333333333334,14.62,6.77,0.0,15.348,19.6,2.0,0.0003,1,2.0,60.7,0.0,3.0,42.4,31.2,0,3.0,白水 勝也,37.96,0,0.16,-2.155666666666665
20240303,02,12,5,4837,4837,38.3,1,NIGE,5,12.464333333333334,14.62,6.87,0.0,9.778,0.0,0.0,0.0002,0,0.0,29.0,0.0,0.0,47.62,34.92,0,0.0,酒井 陽祐,22.7,0,0.18,-2.155666666666665
20240303,02,12,6,4588,4588,42.86,2,NIGE,4,12.464333333333334,14.62,6.81,0.0,12.267000000000001,0.0,0.0,0.0003,0,0.0,25.8,0.0,0.0,49.6,35.2,0,0.0,田中 京介,29.41,0,0.18,-2.155666666666665
20240303,02,1,1,3313,3313,44.62,2,MAKURI_SASHI,2,11.197999999999999,11.037333333333335,6.67,1.0,12.504000000000001,41.9,0.0,0.01,0,0.0,67.7,1.0,0.0,51.24,25.62,0,0.0,本吉 正樹,31.54,0,0.18,0.16066666666666407
20240303,02,1,2,3293,3293,41.07,4,MAKURI_SASHI,5,11.197999999999999,11.037333333333335,6.78,1.0,9.165999999999999,0.0,0.0,0.09,0,0.0,39.2,1.0,0.0,39.13,25.22,0,0.0,宮内 由紀英,22.32,0,0.22,0.16066666666666407
20240303,02,1,3,4952,4952,46.81,2,MAKURI_SASHI,1,11.197999999999999,11.037333333333335,6.64,1.0,11.442,0.0,0.0,0.01,0,0.0,41.9,1.0,0.0,46.27,29.1,0,0.0,吉武 真也,29.08,0,0.14,0.16066666666666407
20240303,02,1,4,5259,5259,46.79,3,MAKURI_SASHI,4,11.197999999999999,11.037333333333335,6.75,1.0,10.246999999999998,0.0,0.0,0.04,0,0.0,16.6,1.0,0.0,33.85,16.92,0,0.0,野田 昇吾,29.49,0,0.19,0.16066666666666407
20240303,02,1,5,4899,4899,47.76,1,MAKURI_SASHI,5,11.197999999999999,11.037333333333335,6.78,1.0,11.608,7.4,0.0,0.0001,0,0.0,22.2,1.0,2.0,49.25,35.07,0,0.0,占部 一真,30.6,0,0.15,0.16066666666666407
20240303,02,1,6,5316,5316,47.24,5,MAKURI_SASHI,3,11.197999999999999,11.037333333333335,6.68,1.0,11.738999999999999,0.0,0.0,0.11,0,0.0,11.1,1.0,0.0,34.38,20.31,0,0.0,村松 将平,34.65,0,0.19,0.16066666666666407
20240303,02,2,1,5049,5049,64.24,1,MAKURI,1,143165591.847,13.196333333333333,6.7,2.0,17.275,69.2,0.0,0.0001,0,0.0,80.7,1.0,0.0,48.03,32.28,0,0.0,松井 友汰,45.03,0,0.16,143165578.65066668
20240303,02,2,2,4837,4837,38.3,4,MAKURI,6,143165591.847,13.196333333333333,6.79,2.0,9.478,3.8,1.0,0.0009,0,0.0,38.4,1.0,0.0,47.62,34.92,0,0.0,酒井 陽祐,22.7,0,0.18,143165578.65066668
20240303,02,2,3,3642,3642,47.22,3,MAKURI,5,143165591.847,13.196333333333333,6.77,2.0,12.835999999999999,6.4,0.0,0.0008,0,1.0,38.7,1.0,0.0,42.31,29.23,0,1.0,大塚 浩二,34.72,0,0.16,143165578.65066668
20240303,02,2,4,4760,4760,56.08,5,MAKURI,2,143165591.847,13.196333333333333,6.71,2.0,15.777,39.2,1.0,0.0011,0,0.0,90.2,1.0,4.0,51.97,32.28,0,15.0,山崎 郡,39.19,0,0.13,143165578.65066668
20240303,02,2,5,3813,3813,45.11,2,MAKURI,4,143165591.847,13.196333333333333,6.76,2.0,13.515,2.9,0.0,0.0003,0,0.0,44.1,1.0,1.0,44.44,27.41,0,0.0,佐藤 大介,30.83,0,0.17,143165578.65066668
