hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240101,06,10,1,4494,0.13,0.09,0.13,6,429496746.189
20240101,06,10,2,3987,0.12,0.05,0.15,4,15.264999999999999
20240101,06,10,3,4033,0.12,0.0001,0.13,1,16.317999999999998
20240101,06,10,4,4360,0.16,0.0004,0.18,2,15.911999999999999
20240101,06,10,5,4793,0.15,0.01,0.13,3,14.584999999999997
20240101,06,10,6,3796,0.19,0.06,0.18,5,13.173
20240101,06,11,1,3422,0.11,0.05,0.16,5,17.139
20240101,06,11,2,3474,0.07,0.0005,0.17,3,12.709999999999997
20240101,06,11,3,3959,0.1,0.0001,0.16,1,13.261000000000001
20240101,06,11,4,4058,0.16,0.11,0.19,6,429496743.075
20240101,06,11,5,3744,0.12,0.0013,0.12,4,15.693999999999999
20240101,06,11,6,5034,0.17,0.0004,0.19,2,14.427
20240101,06,12,1,3960,0.08,0.0004,0.11,1,16.891
20240101,06,12,2,3956,0.08,0.01,0.15,2,15.921000000000001
20240101,06,12,3,4209,0.08,0.03,0.16,3,13.723999999999997
20240101,06,12,4,3839,0.08,0.01,0.16,2,13.05
20240101,06,12,5,4342,0.1,0.09,0.13,4,17.182000000000002
20240101,06,12,6,4150,0.11,0.03,0.14,3,14.773999999999997
20240101,06,1,1,4918,0.05,0.0009,0.14,2,11.694
20240101,06,1,2,3489,0.16,0.06,0.16,3,11.890999999999998
20240101,06,1,3,4058,0.13,0.06,0.15,3,13.774999999999997
20240101,06,1,4,4150,0.11,0.17,0.13,4,14.673999999999998
20240101,06,1,5,5316,0.15,0.0002,0.0,1,12.325
20240101,06,1,6,3294,0.12,0.19,0.15,5,12.009
20240101,06,2,1,4625,0.05,0.03,0.14,1,11.880999999999998
20240101,06,2,2,5110,0.15,0.33,0.21,5,14.307
20240101,06,2,3,4524,0.1,0.08,0.13,2,14.142000000000001
20240101,06,2,4,3563,0.18,0.13,0.17,3,12.023
20240101,06,2,5,4216,0.29,0.13,0.16,3,14.557999999999998
20240101,06,2,6,3474,0.35,0.17,0.24,4,12.609999999999998
20240101,06,3,1,4068,0.15,,0.17,1,16.021
20240101,06,3,2,5205,0.17,,0.19,1,15.067000000000002
20240101,06,3,3,4793,0.15,,0.13,1,14.784999999999998
20240101,06,3,4,4131,0.14,,0.17,1,14.479
20240101,06,3,5,5269,0.16,,0.18,1,10.447000000000001
20240101,06,3,6,3956,0.14,,0.19,1,16.021
20240101,06,4,1,5248,0.07,0.14,0.15,2,12.189
20240101,06,4,2,4840,0.12,0.16,0.19,3,13.591999999999999
20240101,06,4,3,3987,0.15,0.0003,0.15,1,15.565
20240101,06,4,4,4076,0.21,0.23,0.18,4,18.001
20240101,06,4,5,3422,0.25,0.16,0.16,3,17.339
20240101,06,4,6,3718,0.29,0.25,0.21,5,12.393
20240101,06,5,1,3744,0.16,0.01,0.13,1,15.994
20240101,06,5,2,3591,0.26,0.03,0.18,2,16.790999999999997
20240101,06,5,3,3796,0.28,0.09,0.19,4,13.273
20240101,06,5,4,4273,0.25,0.11,0.18,5,15.653999999999998
20240101,06,5,5,4989,0.22,0.12,0.11,6,429496741.947
20240101,06,5,6,4209,0.21,0.07,0.18,3,13.723999999999997
20240101,06,6,1,3959,0.1,0.03,0.14,5,12.861
20240101,06,6,2,3839,0.06,0.0001,0.16,1,13.15
20240101,06,6,3,4740,0.09,0.02,0.17,4,13.315
20240101,06,6,4,4033,0.08,0.0002,0.14,2,16.218
20240101,06,6,5,3294,0.1,0.0002,0.13,2,12.309000000000001
20240101,06,6,6,4216,0.17,0.0003,0.19,3,14.557999999999998
20240101,06,7,1,4342,0.15,0.12,0.12,5,17.082
20240101,06,7,2,4918,0.16,0.04,0.16,2,11.694
20240101,06,7,3,5269,0.17,0.07,0.14,3,10.247
