hd,jcd,rno,win_lane,win_racer_id,decision
20240301,02,10,1,3939,逃げ
20240301,02,11,4,3072,差し
20240301,02,12,1,4760,逃げ
20240301,02,1,2,4957,抜き
20240301,02,2,1,4981,抜き
20240301,02,3,1,3072,逃げ
20240301,02,4,1,3505,逃げ
20240301,02,5,4,4760,まくり
20240301,02,6,2,5124,差し
20240301,02,7,1,3679,逃げ
20240301,02,8,2,4790,まくり
20240301,02,9,2,5012,差し
20240301,03,10,3,4769,まくり
20240301,03,11,1,4044,逃げ
20240301,03,12,1,4266,逃げ
20240301,03,1,1,4013,逃げ
20240301,03,2,3,4808,まくり
20240301,03,3,1,4409,逃げ
20240301,03,4,1,4468,逃げ
20240301,03,5,3,4610,まくり
20240301,03,6,2,4769,抜き
20240301,03,7,1,4324,抜き
20240301,03,8,3,4504,まくり
20240301,03,9,1,4907,逃げ
20240301,04,10,1,4578,逃げ
20240301,04,11,1,4289,逃げ
20240301,04,12,4,4171,まくり差し
20240301,04,1,3,3563,抜き
20240301,04,2,1,3624,逃げ
20240301,04,3,4,4506,まくり
20240301,04,4,1,4478,逃げ
20240301,04,5,1,4171,逃げ
20240301,04,6,4,5071,まくり
20240301,04,7,3,4798,まくり
20240301,04,8,3,3624,差し
20240301,04,9,2,4514,まくり
20240301,09,10,5,4796,まくり差し
20240301,09,11,1,4043,逃げ
20240301,09,12,1,4261,逃げ
20240301,09,1,1,3740,逃げ
20240301,09,2,1,4181,逃げ
20240301,09,3,2,4618,差し
20240301,09,4,2,4358,まくり
20240301,09,5,1,3641,逃げ
20240301,09,6,1,4152,逃げ
20240301,09,7,1,4568,逃げ
20240301,09,8,2,4888,差し
20240301,09,9,1,3888,逃げ
20240301,10,10,1,4415,逃げ
20240301,10,11,3,4786,まくり差し
20240301,10,12,1,3909,逃げ
20240301,10,1,1,4318,逃げ
20240301,10,2,1,3745,逃げ
20240301,10,3,1,5267,逃げ
20240301,10,4,5,4415,まくり差し
20240301,10,5,4,4308,差し
20240301,10,6,3,4545,まくり差し
20240301,10,7,1,4056,逃げ
20240301,10,8,1,5000,逃げ
20240301,10,9,2,4210,逃げ
20240301,11,10,2,3362,差し
20240301,11,11,2,4325,差し
20240301,11,12,2,4743,差し
20240301,11,1,2,3315,まくり
20240301,11,2,1,4368,逃げ
20240301,11,3,4,4325,まくり差し
20240301,11,4,3,4302,まくり差し
20240301,11,5,1,4402,逃げ
20240301,11,6,1,3158,逃げ
20240301,11,7,4,3024,まくり
20240301,11,8,3,4743,差し
20240301,11,9,1,3629,逃げ
20240301,15,10,,,
20240301,15,11,,,
20240301,15,12,,,
20240301,15,1,2,3832,差し
20240301,15,2,3,3558,まくり
20240301,15,3,1,3523,逃げ
20240301,15,4,1,3891,逃げ
20240301,15,5,2,4985,差し
20240301,15,6,1,4948,逃げ
20240301,15,7,,,
20240301,15,8,,,
20240301,15,9,,,
20240301,17,10,1,3801,逃げ
20240301,17,11,4,4536,まくり差し
20240301,17,12,1,4065,逃げ
20240301,17,1,1,4499,抜き
20240301,17,2,3,4501,まくり差し
20240301,17,3,1,5013,逃げ
20240301,17,4,2,4720,まくり
20240301,17,5,3,4065,まくり
20240301,17,6,2,4947,差し
20240301,17,7,2,4784,差し
20240301,17,8,3,4714,まくり
20240301,17,9,3,5163,抜き
20240301,19,10,4,4366,まくり差し
20240301,19,11,1,3349,逃げ
20240301,19,12,1,3257,逃げ
20240301,19,1,1,3581,抜き
20240301,19,2,1,5230,逃げ
20240301,19,3,1,4373,逃げ
20240301,19,4,3,3920,まくり差し
20240301,19,5,1,4040,抜き
20240301,19,6,1,4281,逃げ
20240301,19,7,3,5162,まくり差し
20240301,19,8,1,2878,逃げ
20240301,19,9,1,4100,逃げ
20240301,20,10,2,3921,差し
20240301,20,11,1,3717,逃げ
20240301,20,12,2,3618,まくり
20240301,20,1,2,3912,まくり
20240301,20,2,2,4345,差し
20240301,20,3,3,3427,まくり差し
20240301,20,4,2,3717,差し
20240301,20,5,2,3711,差し
20240301,20,6,1,4365,逃げ
20240301,20,7,1,3484,逃げ
20240301,20,8,1,4505,逃げ
20240301,20,9,3,5188,まくり
20240301,21,10,1,4456,逃げ
20240301,21,11,3,4615,まくり差し
20240301,21,12,1,4433,抜き
20240301,21,1,1,4464,逃げ
20240301,21,2,1,3892,逃げ
20240301,21,3,1,3771,逃げ
20240301,21,4,1,4184,逃げ
20240301,21,5,1,4108,逃げ
20240301,21,6,3,4927,まくり
20240301,21,7,4,5105,抜き
20240301,21,8,2,3892,差し
20240301,21,9,1,3611,逃げ
20240301,22,10,1,4413,逃げ
20240301,22,11,2,3977,恵まれ
20240301,22,12,1,4256,逃げ
20240301,22,1,1,4434,逃げ
20240301,22,2,2,3660,まくり
20240301,22,3,3,4256,まくり
