hd,jcd,rno,label_3t,win_lane
20240129,1,1,1-3-4,1
20240129,1,2,2-4-3,2
20240129,1,3,4-5-1,4
20240129,1,4,3-6-5,3
20240129,1,5,2-1-3,2
20240129,1,6,1-2-5,1
20240129,1,7,3-1-5,3
20240129,1,8,4-5-1,4
20240129,1,9,2-1-4,2
20240129,1,10,1-6-2,1
20240129,1,11,4-1-6,4
20240129,1,12,4-5-1,4
20240129,3,1,1-4-3,1
20240129,3,2,2-3-6,2
20240129,3,3,3-5-1,3
20240129,3,4,4-3-2,4
20240129,3,5,1-3-5,1
20240129,3,6,1-2-5,1
20240129,3,7,1-2-3,1
20240129,3,8,2-1-4,2
20240129,3,9,1-3-5,1
20240129,3,10,1-3-6,1
20240129,3,11,2-6-1,2
20240129,3,12,1-3-4,1
20240129,6,1,2-3-1,2
20240129,6,2,1-2-5,1
20240129,6,3,4-5-3,4
20240129,6,4,1-4-3,1
20240129,6,5,4-5-2,4
20240129,6,6,1-2-4,1
20240129,6,7,4-5-6,4
20240129,6,8,1-2-5,1
20240129,6,9,1-4-3,1
20240129,6,10,1-4-5,1
20240129,6,11,1-3-5,1
20240129,6,12,1-2-5,1
20240129,7,1,4-5-6,4
20240129,7,2,1-2-5,1
20240129,7,3,1-3-4,1
20240129,7,4,2-1-3,2
20240129,7,5,3-1-4,3
20240129,7,6,1-6-3,1
20240129,7,7,1-3-4,1
20240129,7,8,1-2-5,1
20240129,7,9,4-5-1,4
20240129,7,10,1-4-5,1
20240129,7,11,1-4-5,1
20240129,7,12,2-1-5,2
20240129,8,1,6-4-2,6
20240129,8,2,5-2-6,5
20240129,8,3,6-1-2,6
20240129,8,4,5-1-6,5
20240129,8,5,1-5-2,1
20240129,8,6,3-4-6,3
20240129,8,7,3-4-5,3
20240129,8,8,2-3-5,2
20240129,8,9,1-4-2,1
20240129,8,10,1-3-2,1
20240129,8,11,3-1-5,3
20240129,8,12,1-4-3,1
20240129,9,1,1-2-4,1
20240129,9,2,2-1-5,2
20240129,9,3,1-5-2,1
20240129,9,4,1-3-6,1
20240129,9,5,1-5-3,1
20240129,9,6,1-4-2,1
20240129,9,7,2-5-1,2
20240129,9,8,1-2-3,1
20240129,9,9,2-1-5,2
20240129,9,10,2-5-1,2
20240129,9,11,1-4-2,1
20240129,9,12,1-2-4,1
20240129,10,1,1-4-6,1
20240129,10,2,1-2-6,1
20240129,10,3,2-3-4,2
20240129,10,4,6-1-2,6
20240129,10,5,1-3-4,1
20240129,10,6,2-5-6,2
20240129,10,7,2-3-6,2
20240129,10,8,4-3-1,4
20240129,10,9,2-1-5,2
20240129,10,10,1-4-6,1
20240129,10,11,2-1-4,2
20240129,10,12,1-5-4,1
20240129,11,1,1-2-5,1
20240129,11,2,6-5-2,6
20240129,11,3,3-6-2,3
20240129,11,4,1-2-3,1
20240129,11,5,3-4-5,3
20240129,11,6,1-4-5,1
20240129,11,7,1-4-3,1
20240129,11,8,4-1-6,4
20240129,11,9,1-3-6,1
20240129,11,10,1-4-6,1
20240129,11,11,1-3-5,1
20240129,11,12,1-4-3,1
20240129,12,1,1-4-5,1
20240129,12,2,1-3-4,1
20240129,12,3,2-4-1,2
20240129,12,4,1-5-2,1
20240129,12,5,1-2-3,1
20240129,12,6,1-3-4,1
20240129,12,7,5-4-1,5
20240129,12,8,1-5-4,1
20240129,12,9,1-6-2,1
20240129,12,10,5-3-6,5
20240129,12,11,1-3-4,1
20240129,12,12,1-3-6,1
20240129,13,1,2-4-1,2
20240129,13,2,1-3-4,1
20240129,13,3,1-3-2,1
20240129,13,4,2-4-1,2
20240129,13,5,5-1-2,5
20240129,13,6,1-2-4,1
20240129,13,7,1-2-4,1
20240129,13,8,1-2-3,1
20240129,13,9,1-5-3,1
20240129,13,10,1-4-3,1
20240129,13,11,5-2-1,5
20240129,13,12,1-5-4,1
20240129,14,1,1-3-2,1
20240129,14,2,2-5-3,2
20240129,14,3,1-4-5,1
20240129,14,4,5-2-4,5
20240129,14,5,1-2-5,1
20240129,14,6,1-3-6,1
20240129,14,7,1-2-4,1
20240129,14,8,1-3-5,1
20240129,14,9,1-2-4,1
20240129,14,10,1-3-6,1
20240129,14,11,1-4-3,1
20240129,14,12,1-2-3,1
20240129,15,1,2-1-5,2
20240129,15,2,1-3-5,1
20240129,15,3,4-6-1,4
20240129,15,4,1-2-3,1
20240129,15,5,4-1-6,4
20240129,15,6,1-2-5,1
20240129,15,7,4-2-1,4
20240129,15,8,1-6-5,1
20240129,15,9,2-1-3,2
20240129,15,10,3-4-2,3
20240129,15,11,1-3-6,1
20240129,15,12,1-3-4,1
20240129,16,1,4-1-3,4
20240129,16,2,1-2-5,1
20240129,16,3,1-2-4,1
20240129,16,4,3-1-4,3
20240129,16,5,1-5-3,1
20240129,16,6,1-3-2,1
20240129,16,7,4-5-2,4
20240129,16,8,1-5-3,1
20240129,16,9,1-3-5,1
20240129,16,10,5-4-3,5
20240129,16,11,1-3-5,1
20240129,16,12,1-3-4,1
20240129,19,1,1-4-3,1
20240129,19,2,1-4-2,1
20240129,19,3,4-2-1,4
20240129,19,4,5-2-6,5
20240129,19,5,1-5-4,1
20240129,19,6,1-3-2,1
20240129,19,7,4-1-6,4
20240129,19,8,1-3-5,1
20240129,19,9,1-2-3,1
20240129,19,10,1-3-5,1
20240129,19,11,1-2-5,1
20240129,19,12,1-5-2,1
