hd,jcd,rno,label_3t,win_lane
20240118,1,1,1-5-6,1
20240118,1,2,1-3-5,1
20240118,1,3,1-3-2,1
20240118,1,4,1-4-2,1
20240118,1,5,1-3-2,1
20240118,1,6,3-1-5,3
20240118,1,7,1-2-3,1
20240118,1,8,1-4-6,1
20240118,1,9,1-2-3,1
20240118,1,10,1-4-3,1
20240118,1,11,4-6-5,4
20240118,1,12,3-1-5,3
20240118,2,1,3-2-1,3
20240118,2,2,4-1-2,4
20240118,2,3,3-5-1,3
20240118,2,4,4-2-1,4
20240118,2,5,5-1-2,5
20240118,2,6,6-1-4,6
20240118,2,7,3-5-2,3
20240118,2,8,2-3-1,2
20240118,2,9,2-3-5,2
20240118,2,10,1-4-6,1
20240118,2,11,1-4-2,1
20240118,2,12,5-1-6,5
20240118,3,1,4-2-6,4
20240118,3,2,5-2-1,5
20240118,3,3,2-6-1,2
20240118,3,4,2-1-4,2
20240118,3,5,1-3-4,1
20240118,3,6,1-3-6,1
20240118,3,7,1-5-2,1
20240118,3,8,1-3-4,1
20240118,3,9,1-4-5,1
20240118,3,10,1-5-2,1
20240118,3,11,6-1-3,6
20240118,3,12,1-2-6,1
20240118,6,1,1-5-2,1
20240118,6,2,2-4-3,2
20240118,6,3,3-2-1,3
20240118,6,4,4-5-6,4
20240118,6,5,6-1-2,6
20240118,6,6,1-3-6,1
20240118,6,7,3-4-2,3
20240118,6,8,2-1-6,2
20240118,6,9,2-6-3,2
20240118,6,10,2-1-3,2
20240118,6,11,5-1-2,5
20240118,6,12,5-2-1,5
20240118,7,1,4-5-1,4
20240118,7,2,1-2-3,1
20240118,7,3,2-6-4,2
20240118,7,4,1-2-3,1
20240118,7,5,3-2-4,3
20240118,7,6,1-4-3,1
20240118,7,7,1-4-2,1
20240118,7,8,3-4-2,3
20240118,7,9,1-2-6,1
20240118,7,10,4-5-3,4
20240118,7,11,1-2-4,1
20240118,7,12,1-4-3,1
20240118,9,1,2-4-1,2
20240118,9,2,3-2-4,3
20240118,9,3,2-3-4,2
20240118,9,4,4-2-1,4
20240118,9,5,1-4-3,1
20240118,9,6,5-4-1,5
20240118,9,7,1-4-3,1
20240118,9,8,1-2-3,1
20240118,9,9,2-6-1,2
20240118,9,10,1-5-2,1
20240118,9,11,1-4-5,1
20240118,9,12,1-4-6,1
20240118,10,1,1-5-2,1
20240118,10,2,1-2-4,1
20240118,10,3,4-3-2,4
20240118,10,4,3-1-6,3
20240118,10,5,5-2-6,5
20240118,10,6,6-2-4,6
20240118,10,7,3-1-5,3
20240118,10,8,1-6-5,1
20240118,10,9,5-1-2,5
20240118,10,10,6-1-2,6
20240118,10,11,3-6-5,3
20240118,10,12,1-3-5,1
20240118,11,1,1-4-2,1
20240118,11,2,1-2-6,1
20240118,11,3,2-5-4,2
20240118,11,4,3-4-5,3
20240118,11,5,1-3-5,1
20240118,11,6,2-5-4,2
20240118,11,7,1-3-5,1
20240118,11,8,2-5-1,2
20240118,11,9,1-5-3,1
20240118,11,10,1-5-2,1
20240118,11,11,3-4-1,3
20240118,11,12,1-2-6,1
20240118,12,1,5-1-2,5
20240118,12,2,3-1-5,3
20240118,12,3,3-2-5,3
20240118,12,4,2-6-5,2
20240118,12,5,1-3-5,1
20240118,12,6,1-2-3,1
20240118,12,7,1-3-6,1
20240118,12,8,3-1-4,3
20240118,12,9,1-4-6,1
20240118,12,10,1-3-5,1
20240118,12,11,2-1-3,2
20240118,12,12,4-1-3,4
20240118,15,1,2-1-4,2
20240118,15,2,1-2-3,1
20240118,15,3,2-6-4,2
20240118,15,4,2-3-6,2
20240118,15,5,1-4-3,1
20240118,15,6,1-3-4,1
20240118,15,7,2-1-5,2
20240118,15,8,4-2-1,4
20240118,15,9,1-3-5,1
20240118,15,10,2-1-5,2
20240118,15,11,1-6-5,1
20240118,15,12,1-2-6,1
20240118,16,1,1-4-3,1
20240118,16,2,1-6-3,1
20240118,16,3,2-6-5,2
20240118,16,4,1-2-6,1
20240118,16,5,1-4-2,1
20240118,16,6,1-3-2,1
20240118,16,7,4-1-2,4
20240118,16,8,2-6-1,2
20240118,16,9,6-2-5,6
20240118,16,10,2-1-5,2
20240118,16,11,1-2-5,1
20240118,16,12,1-2-3,1
20240118,18,1,1-3-5,1
20240118,18,2,5-1-2,5
20240118,18,3,1-4-3,1
20240118,18,4,1-2-4,1
20240118,18,5,3-1-2,3
20240118,18,6,3-5-6,3
20240118,18,7,1-6-5,1
20240118,18,8,1-2-6,1
20240118,18,9,1-6-2,1
20240118,18,10,1-2-5,1
20240118,18,11,1-2-3,1
20240118,18,12,1-4-3,1
20240118,22,1,1-2-4,1
20240118,22,2,1-2-4,1
20240118,22,3,1-2-5,1
20240118,22,4,3-2-6,3
20240118,22,5,1-3-4,1
20240118,22,6,1-4-5,1
20240118,22,7,1-3-2,1
20240118,22,8,1-2-5,1
20240118,22,9,4-1-2,4
20240118,22,10,1-2-6,1
20240118,22,11,1-3-2,1
20240118,22,12,1-3-2,1
