hd,jcd,rno,lane,racer_id,racer_name,decision4,course_first_rate,course_3rd_rate,course_avg_st,tenji_st,tenji_sec,tenji_rank,st_rank,motor_rate2,motor_rate3,boat_rate2,boat_rate3,wind_speed_m,wave_height_cm,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,power_lane,power_inner,power_outer,outer_over_inner,dash_attack_flag,is_strong_wind,is_crosswind
20240118,1,10,1,3933,山地 正樹,NIGE,42.8,79.3,0.18,0.11,6.82,4,3,75.0,87.5,46.43,60.71,0.0,0.0,0.0,0.0,0.0,1.0,26.294,18.514,12.340666666666666,-6.173333333333334,0,0,0
20240118,1,10,2,3771,折下 寛法,NIGE,7.8,65.7,0.13,0.02,6.71,1,1,22.22,44.44,31.25,43.75,0.0,0.0,1.0,1.0,0.0,1.0,10.504,18.514,12.340666666666666,-6.173333333333334,0,0,0
20240118,1,10,3,4264,長尾 章平,NIGE,15.3,76.9,0.16,0.26,6.77,2,5,50.0,87.5,10.0,43.33,0.0,0.0,1.0,2.0,3.0,1.0,18.744,18.514,12.340666666666666,-6.173333333333334,0,0,0
20240118,1,10,4,4553,坪口 竜也,NIGE,8.8,50.0,0.16,0.02,6.79,3,1,35.71,64.29,29.03,48.39,0.0,0.0,0.0,0.0,1.0,1.0,14.503,18.514,12.340666666666666,-6.173333333333334,1,0,0
20240118,1,10,5,3880,浅見 宗孝,NIGE,4.7,21.4,0.18,0.13,6.99,6,4,16.67,16.67,35.71,57.14,0.0,0.0,1.0,0.0,1.0,0.0,7.837,18.514,12.340666666666666,-6.173333333333334,0,0,0
20240118,1,10,6,3957,大谷 直弘,NIGE,0.0,16.2,0.22,0.08,6.87,5,2,37.5,62.5,12.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,14.682,18.514,12.340666666666666,-6.173333333333334,0,0,0
20240118,1,11,1,4505,島田 賢人,MAKURI,77.5,93.8,0.14,0.28,6.74,3,6,0.0,0.0,34.48,44.83,0.0,0.0,0.0,0.0,0.0,2.0,429496733.448,143165587.136,20.055333333333333,-143165567.08066666,0,0,0
20240118,1,11,2,4790,柳内 敬太,MAKURI,17.5,57.5,0.14,0.08,6.67,1,1,53.33,66.67,10.53,31.58,0.0,0.0,3.0,4.0,0.0,0.0,20.022999999999996,143165587.136,20.055333333333333,-143165567.08066666,0,0,0
20240118,1,11,3,3517,高橋 勲,MAKURI,13.0,52.1,0.16,0.11,6.87,6,3,16.67,66.67,43.33,53.33,0.0,0.0,2.0,0.0,1.0,0.0,7.937,143165587.136,20.055333333333333,-143165567.08066666,0,0,0
20240118,1,11,4,4083,福島 勇樹,MAKURI,16.6,47.6,0.13,0.19,6.77,4,4,50.0,60.0,38.46,50.0,0.0,0.0,5.0,0.0,2.0,0.0,19.096,143165587.136,20.055333333333333,-143165567.08066666,0,0,0
20240118,1,11,5,4475,末永 祐輝,MAKURI,9.5,38.1,0.12,0.09,6.73,2,2,75.0,75.0,33.33,46.67,0.0,0.0,2.0,0.0,1.0,1.0,26.25,143165587.136,20.055333333333333,-143165567.08066666,0,0,0
20240118,1,11,6,4080,山崎 哲司,MAKURI,12.5,37.5,0.13,0.22,6.86,5,5,37.5,50.0,20.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,14.82,143165587.136,20.055333333333333,-143165567.08066666,0,0,0
20240118,1,12,1,4036,金田 諭,MAKURI_SASHI,72.2,92.5,0.13,0.03,6.74,3,1,53.33,60.0,38.71,64.52,0.0,0.0,0.0,0.0,0.0,0.0,20.622999999999998,143165594.30833334,12.020000000000001,-143165582.28833333,0,0,0
