hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240118,1,1,第5回清酒赤城山近藤酒造杯,抜き,曇り,17,0.0,0.0,1-5-6
20240118,1,2,第5回清酒赤城山近藤酒造杯,逃げ,曇り,17,0.0,0.0,1-3-5
20240118,1,3,第5回清酒赤城山近藤酒造杯,逃げ,曇り,17,0.0,0.0,1-3-2
20240118,1,4,第5回清酒赤城山近藤酒造杯,逃げ,曇り,17,0.0,0.0,1-4-2
20240118,1,5,第5回清酒赤城山近藤酒造杯,逃げ,曇り,17,0.0,0.0,1-3-2
20240118,1,6,第5回清酒赤城山近藤酒造杯,まくり差し,曇り,17,0.0,0.0,3-1-5
20240118,1,7,第5回清酒赤城山近藤酒造杯,逃げ,曇り,17,0.0,0.0,1-2-3
20240118,1,8,第5回清酒赤城山近藤酒造杯,逃げ,曇り,2,1.0,1.0,1-4-6
20240118,1,9,第5回清酒赤城山近藤酒造杯,逃げ,曇り,2,1.0,1.0,1-2-3
20240118,1,10,第5回清酒赤城山近藤酒造杯,逃げ,曇り,17,0.0,0.0,1-4-3
20240118,1,11,第5回清酒赤城山近藤酒造杯,まくり,曇り,17,0.0,0.0,4-6-5
20240118,1,12,第5回清酒赤城山近藤酒造杯,まくり差し,曇り,17,0.0,0.0,3-1-5
20240118,2,1,日本トーター・SODAカップ,まくり差し,晴,17,0.0,0.0,3-2-1
20240118,2,2,日本トーター・SODAカップ,差し,晴,12,1.0,1.0,4-1-2
20240118,2,3,日本トーター・SODAカップ,抜き,晴,17,0.0,0.0,3-5-1
20240118,2,4,日本トーター・SODAカップ,まくり,晴,17,0.0,0.0,4-2-1
20240118,2,5,日本トーター・SODAカップ,まくり,晴,12,1.0,1.0,5-1-2
20240118,2,6,日本トーター・SODAカップ,まくり,晴,12,2.0,1.0,6-1-4
20240118,2,7,日本トーター・SODAカップ,まくり,晴,17,0.0,0.0,3-5-2
20240118,2,8,日本トーター・SODAカップ,差し,晴,17,0.0,0.0,2-3-1
20240118,2,9,日本トーター・SODAカップ,逃げ,晴,12,1.0,1.0,2-3-5
20240118,2,10,日本トーター・SODAカップ,逃げ,晴,12,2.0,1.0,1-4-6
20240118,2,11,日本トーター・SODAカップ,逃げ,晴,17,0.0,0.0,1-4-2
20240118,2,12,日本トーター・SODAカップ,まくり差し,晴,17,0.0,0.0,5-1-6
20240118,3,1,江戸川634杯 モーターボート大賞,まくり,晴,4,2.0,10.0,4-2-6
20240118,3,2,江戸川634杯 モーターボート大賞,まくり差し,晴,6,4.0,5.0,5-2-1
20240118,3,3,江戸川634杯 モーターボート大賞,まくり,晴,6,4.0,5.0,2-6-1
20240118,3,4,江戸川634杯 モーターボート大賞,差し,晴,6,4.0,5.0,2-1-4
20240118,3,5,江戸川634杯 モーターボート大賞,逃げ,晴,6,3.0,5.0,1-3-4
20240118,3,6,江戸川634杯 モーターボート大賞,逃げ,晴,6,3.0,5.0,1-3-6
20240118,3,7,江戸川634杯 モーターボート大賞,逃げ,曇り,17,0.0,5.0,1-5-2
20240118,3,8,江戸川634杯 モーターボート大賞,逃げ,曇り,17,0.0,5.0,1-3-4
20240118,3,9,江戸川634杯 モーターボート大賞,逃げ,曇り,17,0.0,5.0,1-4-5
20240118,3,10,江戸川634杯 モーターボート大賞,逃げ,晴,14,2.0,5.0,1-5-2
20240118,3,11,江戸川634杯 モーターボート大賞,まくり,晴,14,2.0,5.0,6-1-3
20240118,3,12,江戸川634杯 モーターボート大賞,逃げ,晴,16,2.0,5.0,1-2-6
20240118,6,1,日刊スポーツウインターカップ,逃げ,曇り,1,1.0,1.0,1-5-2
20240118,6,2,日刊スポーツウインターカップ,差し,曇り,17,0.0,0.0,2-4-3
20240118,6,3,日刊スポーツウインターカップ,逃げ,雨,17,0.0,0.0,3-2-1
20240118,6,4,日刊スポーツウインターカップ,まくり,雨,17,0.0,0.0,4-5-6
