hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240226,01,10,1-2-3,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,2,A2,6.15,39.47,0.08,4.0,4.0,3,B1,55.56,0.19,4.0,6.0,-0.020000000000000004,79.47,0,0,6.0,4.0,1,1
20240226,01,10,1-2-4,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,2,A2,6.15,39.47,0.08,4.0,4.0,4,A2,20.59,0.0004,2.0,2.0,-0.020000000000000004,79.47,0,0,6.0,4.0,1,1
20240226,01,10,1-2-5,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,2,A2,6.15,39.47,0.08,4.0,4.0,5,B1,20.0,0.0,3.0,1.0,-0.020000000000000004,79.47,0,0,6.0,4.0,1,1
20240226,01,10,1-2-6,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,2,A2,6.15,39.47,0.08,4.0,4.0,6,B1,3.45,0.09,4.0,5.0,-0.020000000000000004,79.47,0,0,6.0,4.0,1,1
20240226,01,10,1-3-2,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,3,B1,4.64,55.56,0.19,4.0,6.0,2,A2,39.47,0.08,4.0,4.0,-0.13,95.56,0,0,6.0,4.0,1,1
20240226,01,10,1-3-4,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,3,B1,4.64,55.56,0.19,4.0,6.0,4,A2,20.59,0.0004,2.0,2.0,-0.13,95.56,0,0,6.0,4.0,1,1
20240226,01,10,1-3-5,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,3,B1,4.64,55.56,0.19,4.0,6.0,5,B1,20.0,0.0,3.0,1.0,-0.13,95.56,0,0,6.0,4.0,1,1
20240226,01,10,1-3-6,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,3,B1,4.64,55.56,0.19,4.0,6.0,6,B1,3.45,0.09,4.0,5.0,-0.13,95.56,0,0,6.0,4.0,1,1
20240226,01,10,1-4-2,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,4,A2,5.91,20.59,0.0004,2.0,2.0,2,A2,39.47,0.08,4.0,4.0,0.0596,60.59,0,0,6.0,4.0,1,1
20240226,01,10,1-4-3,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,4,A2,5.91,20.59,0.0004,2.0,2.0,3,B1,55.56,0.19,4.0,6.0,0.0596,60.59,0,0,6.0,4.0,1,1
20240226,01,10,1-4-5,1,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,4,A2,5.91,20.59,0.0004,2.0,2.0,5,B1,20.0,0.0,3.0,1.0,0.0596,60.59,0,0,6.0,4.0,1,1
20240226,01,10,1-4-6,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,4,A2,5.91,20.59,0.0004,2.0,2.0,6,B1,3.45,0.09,4.0,5.0,0.0596,60.59,0,0,6.0,4.0,1,1
20240226,01,10,1-5-2,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,5,B1,4.82,20.0,0.0,3.0,1.0,2,A2,39.47,0.08,4.0,4.0,0.06,60.0,0,0,6.0,4.0,1,1
20240226,01,10,1-5-3,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,5,B1,4.82,20.0,0.0,3.0,1.0,3,B1,55.56,0.19,4.0,6.0,0.06,60.0,0,0,6.0,4.0,1,1
20240226,01,10,1-5-4,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,5,B1,4.82,20.0,0.0,3.0,1.0,4,A2,20.59,0.0004,2.0,2.0,0.06,60.0,0,0,6.0,4.0,1,1
20240226,01,10,1-5-6,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,5,B1,4.82,20.0,0.0,3.0,1.0,6,B1,3.45,0.09,4.0,5.0,0.06,60.0,0,0,6.0,4.0,1,1
20240226,01,10,1-6-2,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,6,B1,4.86,3.45,0.09,4.0,5.0,2,A2,39.47,0.08,4.0,4.0,-0.03,43.45,0,0,6.0,4.0,1,1
20240226,01,10,1-6-3,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,6,B1,4.86,3.45,0.09,4.0,5.0,3,B1,55.56,0.19,4.0,6.0,-0.03,43.45,0,0,6.0,4.0,1,1
20240226,01,10,1-6-4,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,6,B1,4.86,3.45,0.09,4.0,5.0,4,A2,20.59,0.0004,2.0,2.0,-0.03,43.45,0,0,6.0,4.0,1,1
20240226,01,10,1-6-5,0,1,A1,7.31,40.0,0.06,1.0,3.0,76.7,6,B1,4.86,3.45,0.09,4.0,5.0,5,B1,20.0,0.0,3.0,1.0,-0.03,43.45,0,0,6.0,4.0,1,1
20240226,01,10,2-1-3,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,1,A1,7.31,40.0,0.06,1.0,3.0,3,B1,55.56,0.19,4.0,6.0,0.020000000000000004,79.47,0,1,6.0,4.0,1,1
20240226,01,10,2-1-4,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,1,A1,7.31,40.0,0.06,1.0,3.0,4,A2,20.59,0.0004,2.0,2.0,0.020000000000000004,79.47,0,1,6.0,4.0,1,1
20240226,01,10,2-1-5,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,1,A1,7.31,40.0,0.06,1.0,3.0,5,B1,20.0,0.0,3.0,1.0,0.020000000000000004,79.47,0,1,6.0,4.0,1,1
20240226,01,10,2-1-6,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,1,A1,7.31,40.0,0.06,1.0,3.0,6,B1,3.45,0.09,4.0,5.0,0.020000000000000004,79.47,0,1,6.0,4.0,1,1
20240226,01,10,2-3-1,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,3,B1,4.64,55.56,0.19,4.0,6.0,1,A1,40.0,0.06,1.0,3.0,-0.11,95.03,0,0,6.0,4.0,1,1
20240226,01,10,2-3-4,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,3,B1,4.64,55.56,0.19,4.0,6.0,4,A2,20.59,0.0004,2.0,2.0,-0.11,95.03,0,0,6.0,4.0,1,1
20240226,01,10,2-3-5,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,3,B1,4.64,55.56,0.19,4.0,6.0,5,B1,20.0,0.0,3.0,1.0,-0.11,95.03,0,0,6.0,4.0,1,1
20240226,01,10,2-3-6,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,3,B1,4.64,55.56,0.19,4.0,6.0,6,B1,3.45,0.09,4.0,5.0,-0.11,95.03,0,0,6.0,4.0,1,1
20240226,01,10,2-4-1,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,4,A2,5.91,20.59,0.0004,2.0,2.0,1,A1,40.0,0.06,1.0,3.0,0.0796,60.06,0,0,6.0,4.0,1,1
20240226,01,10,2-4-3,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,4,A2,5.91,20.59,0.0004,2.0,2.0,3,B1,55.56,0.19,4.0,6.0,0.0796,60.06,0,0,6.0,4.0,1,1
20240226,01,10,2-4-5,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,4,A2,5.91,20.59,0.0004,2.0,2.0,5,B1,20.0,0.0,3.0,1.0,0.0796,60.06,0,0,6.0,4.0,1,1
20240226,01,10,2-4-6,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,4,A2,5.91,20.59,0.0004,2.0,2.0,6,B1,3.45,0.09,4.0,5.0,0.0796,60.06,0,0,6.0,4.0,1,1
20240226,01,10,2-5-1,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,5,B1,4.82,20.0,0.0,3.0,1.0,1,A1,40.0,0.06,1.0,3.0,0.08,59.47,0,0,6.0,4.0,1,1
20240226,01,10,2-5-3,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,5,B1,4.82,20.0,0.0,3.0,1.0,3,B1,55.56,0.19,4.0,6.0,0.08,59.47,0,0,6.0,4.0,1,1
20240226,01,10,2-5-4,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,5,B1,4.82,20.0,0.0,3.0,1.0,4,A2,20.59,0.0004,2.0,2.0,0.08,59.47,0,0,6.0,4.0,1,1
20240226,01,10,2-5-6,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,5,B1,4.82,20.0,0.0,3.0,1.0,6,B1,3.45,0.09,4.0,5.0,0.08,59.47,0,0,6.0,4.0,1,1
20240226,01,10,2-6-1,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,6,B1,4.86,3.45,0.09,4.0,5.0,1,A1,40.0,0.06,1.0,3.0,-0.009999999999999995,42.92,0,0,6.0,4.0,1,1
20240226,01,10,2-6-3,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,6,B1,4.86,3.45,0.09,4.0,5.0,3,B1,55.56,0.19,4.0,6.0,-0.009999999999999995,42.92,0,0,6.0,4.0,1,1
20240226,01,10,2-6-4,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,6,B1,4.86,3.45,0.09,4.0,5.0,4,A2,20.59,0.0004,2.0,2.0,-0.009999999999999995,42.92,0,0,6.0,4.0,1,1
20240226,01,10,2-6-5,0,2,A2,6.15,39.47,0.08,4.0,4.0,14.5,6,B1,4.86,3.45,0.09,4.0,5.0,5,B1,20.0,0.0,3.0,1.0,-0.009999999999999995,42.92,0,0,6.0,4.0,1,1
20240226,01,10,3-1-2,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,1,A1,7.31,40.0,0.06,1.0,3.0,2,A2,39.47,0.08,4.0,4.0,0.13,95.56,0,1,6.0,4.0,1,1
20240226,01,10,3-1-4,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,1,A1,7.31,40.0,0.06,1.0,3.0,4,A2,20.59,0.0004,2.0,2.0,0.13,95.56,0,1,6.0,4.0,1,1
20240226,01,10,3-1-5,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,1,A1,7.31,40.0,0.06,1.0,3.0,5,B1,20.0,0.0,3.0,1.0,0.13,95.56,0,1,6.0,4.0,1,1
20240226,01,10,3-1-6,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,1,A1,7.31,40.0,0.06,1.0,3.0,6,B1,3.45,0.09,4.0,5.0,0.13,95.56,0,1,6.0,4.0,1,1
20240226,01,10,3-2-1,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,2,A2,6.15,39.47,0.08,4.0,4.0,1,A1,40.0,0.06,1.0,3.0,0.11,95.03,0,0,6.0,4.0,1,1
20240226,01,10,3-2-4,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,2,A2,6.15,39.47,0.08,4.0,4.0,4,A2,20.59,0.0004,2.0,2.0,0.11,95.03,0,0,6.0,4.0,1,1
20240226,01,10,3-2-5,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,2,A2,6.15,39.47,0.08,4.0,4.0,5,B1,20.0,0.0,3.0,1.0,0.11,95.03,0,0,6.0,4.0,1,1
20240226,01,10,3-2-6,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,2,A2,6.15,39.47,0.08,4.0,4.0,6,B1,3.45,0.09,4.0,5.0,0.11,95.03,0,0,6.0,4.0,1,1
20240226,01,10,3-4-1,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,4,A2,5.91,20.59,0.0004,2.0,2.0,1,A1,40.0,0.06,1.0,3.0,0.1896,76.15,0,0,6.0,4.0,1,1
20240226,01,10,3-4-2,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,4,A2,5.91,20.59,0.0004,2.0,2.0,2,A2,39.47,0.08,4.0,4.0,0.1896,76.15,0,0,6.0,4.0,1,1
20240226,01,10,3-4-5,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,4,A2,5.91,20.59,0.0004,2.0,2.0,5,B1,20.0,0.0,3.0,1.0,0.1896,76.15,0,0,6.0,4.0,1,1
20240226,01,10,3-4-6,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,4,A2,5.91,20.59,0.0004,2.0,2.0,6,B1,3.45,0.09,4.0,5.0,0.1896,76.15,0,0,6.0,4.0,1,1
20240226,01,10,3-5-1,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,5,B1,4.82,20.0,0.0,3.0,1.0,1,A1,40.0,0.06,1.0,3.0,0.19,75.56,0,0,6.0,4.0,1,1
20240226,01,10,3-5-2,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,5,B1,4.82,20.0,0.0,3.0,1.0,2,A2,39.47,0.08,4.0,4.0,0.19,75.56,0,0,6.0,4.0,1,1
20240226,01,10,3-5-4,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,5,B1,4.82,20.0,0.0,3.0,1.0,4,A2,20.59,0.0004,2.0,2.0,0.19,75.56,0,0,6.0,4.0,1,1
20240226,01,10,3-5-6,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,5,B1,4.82,20.0,0.0,3.0,1.0,6,B1,3.45,0.09,4.0,5.0,0.19,75.56,0,0,6.0,4.0,1,1
20240226,01,10,3-6-1,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,6,B1,4.86,3.45,0.09,4.0,5.0,1,A1,40.0,0.06,1.0,3.0,0.1,59.010000000000005,0,0,6.0,4.0,1,1
20240226,01,10,3-6-2,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,6,B1,4.86,3.45,0.09,4.0,5.0,2,A2,39.47,0.08,4.0,4.0,0.1,59.010000000000005,0,0,6.0,4.0,1,1
20240226,01,10,3-6-4,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,6,B1,4.86,3.45,0.09,4.0,5.0,4,A2,20.59,0.0004,2.0,2.0,0.1,59.010000000000005,0,0,6.0,4.0,1,1
20240226,01,10,3-6-5,0,3,B1,4.64,55.56,0.19,4.0,6.0,6.9,6,B1,4.86,3.45,0.09,4.0,5.0,5,B1,20.0,0.0,3.0,1.0,0.1,59.010000000000005,0,0,6.0,4.0,1,1
20240226,01,10,4-1-2,0,4,A2,5.91,20.59,0.0004,2.0,2.0,23.2,1,A1,7.31,40.0,0.06,1.0,3.0,2,A2,39.47,0.08,4.0,4.0,-0.0596,60.59,1,1,6.0,4.0,1,1
20240226,01,10,4-1-3,0,4,A2,5.91,20.59,0.0004,2.0,2.0,23.2,1,A1,7.31,40.0,0.06,1.0,3.0,3,B1,55.56,0.19,4.0,6.0,-0.0596,60.59,1,1,6.0,4.0,1,1
20240226,01,10,4-1-5,0,4,A2,5.91,20.59,0.0004,2.0,2.0,23.2,1,A1,7.31,40.0,0.06,1.0,3.0,5,B1,20.0,0.0,3.0,1.0,-0.0596,60.59,1,1,6.0,4.0,1,1
20240226,01,10,4-1-6,0,4,A2,5.91,20.59,0.0004,2.0,2.0,23.2,1,A1,7.31,40.0,0.06,1.0,3.0,6,B1,3.45,0.09,4.0,5.0,-0.0596,60.59,1,1,6.0,4.0,1,1
20240226,01,10,4-2-1,0,4,A2,5.91,20.59,0.0004,2.0,2.0,23.2,2,A2,6.15,39.47,0.08,4.0,4.0,1,A1,40.0,0.06,1.0,3.0,-0.0796,60.06,1,0,6.0,4.0,1,1
20240226,01,10,4-2-3,0,4,A2,5.91,20.59,0.0004,2.0,2.0,23.2,2,A2,6.15,39.47,0.08,4.0,4.0,3,B1,55.56,0.19,4.0,6.0,-0.0796,60.06,1,0,6.0,4.0,1,1
20240226,01,10,4-2-5,0,4,A2,5.91,20.59,0.0004,2.0,2.0,23.2,2,A2,6.15,39.47,0.08,4.0,4.0,5,B1,20.0,0.0,3.0,1.0,-0.0796,60.06,1,0,6.0,4.0,1,1
20240226,01,10,4-2-6,0,4,A2,5.91,20.59,0.0004,2.0,2.0,23.2,2,A2,6.15,39.47,0.08,4.0,4.0,6,B1,3.45,0.09,4.0,5.0,-0.0796,60.06,1,0,6.0,4.0,1,1
20240226,01,10,4-3-1,0,4,A2,5.91,20.59,0.0004,2.0,2.0,23.2,3,B1,4.64,55.56,0.19,4.0,6.0,1,A1,40.0,0.06,1.0,3.0,-0.1896,76.15,1,0,6.0,4.0,1,1
20240226,01,10,4-3-2,0,4,A2,5.91,20.59,0.0004,2.0,2.0,23.2,3,B1,4.64,55.56,0.19,4.0,6.0,2,A2,39.47,0.08,4.0,4.0,-0.1896,76.15,1,0,6.0,4.0,1,1
20240226,01,10,4-3-5,0,4,A2,5.91,20.59,0.0004,2.0,2.0,23.2,3,B1,4.64,55.56,0.19,4.0,6.0,5,B1,20.0,0.0,3.0,1.0,-0.1896,76.15,1,0,6.0,4.0,1,1
20240226,01,10,4-3-6,0,4,A2,5.91,20.59,0.0004,2.0,2.0,23.2,3,B1,4.64,55.56,0.19,4.0,6.0,6,B1,3.45,0.09,4.0,5.0,-0.1896,76.15,1,0,6.0,4.0,1,1
20240226,01,10,4-5-1,0,4,A2,5.91,20.59,0.0004,2.0,2.0,23.2,5,B1,4.82,20.0,0.0,3.0,1.0,1,A1,40.0,0.06,1.0,3.0,0.0004,40.59,1,0,6.0,4.0,1,1
