hd,jcd,rno,lane,regno,wind_speed_m,kimarite_sashi,is_crosswind,boat_rate3,is_strong_wind,racer_id,dash_attack_flag,kimarite_makuri,power_lane,power_outer,course_avg_st,outer_over_inner,wave_height_cm,power_inner,decision4,motor_rate2,racer_name,kimarite_nuki,tenji_st,boat_rate2,motor_rate3,course_first_rate,kimarite_makuri_sashi,st_rank,tenji_sec,course_3rd_rate,tenji_rank
20240331,02,1,1,3306,0.0,0.0,0,61.07,0,3306,0,0.0,12.780000000000001,10.494,0.17,-143165579.70333335,0.0,143165590.19733334,MAKURI,33.58,武田 正紀,0.0,0.0006,45.64,42.54,12.5,0.0,2,6.78,54.1,2
20240331,02,1,2,5013,0.0,0.0,0,49.02,0,5013,0,1.0,12.873999999999997,10.494,0.17,-143165579.70333335,0.0,143165590.19733334,MAKURI,33.12,山下 夏鈴,0.0,0.05,33.99,46.5,4.5,0.0,4,6.73,45.4,1
20240331,02,1,3,4871,0.0,0.0,0,47.1,0,4871,0,0.0,429496744.938,10.494,0.2,-143165579.70333335,0.0,143165590.19733334,MAKURI,43.98,菊池 宏志,0.0,0.08,26.81,62.65,0.0,0.0,6,6.79,18.1,3
20240331,02,1,4,3682,0.0,0.0,0,66.21,0,3682,1,0.0,10.798999999999998,10.494,0.18,-143165579.70333335,0.0,143165590.19733334,MAKURI,28.47,切田 潤二,0.0,0.01,46.21,47.92,0.0,0.0,3,6.85,31.0,6
20240331,02,1,5,5324,0.0,0.0,0,55.78,0,5324,0,0.0,10.341000000000001,10.494,0.0,-143165579.70333335,0.0,143165590.19733334,MAKURI,32.21,畑田 希咲,0.0,0.06,36.73,50.34,0.0,0.0,5,6.82,0.0,4
20240331,02,1,6,5122,0.0,0.0,0,57.04,0,5122,0,0.0,10.342,10.494,0.19,-143165579.70333335,0.0,143165590.19733334,MAKURI,24.48,相馬 翔,0.0,0.0002,41.55,44.06,0.0,0.0,1,6.83,11.4,5
20240331,02,2,1,3832,0.0,0.0,0,42.45,0,3832,0,0.0,15.985999999999997,143165586.23033333,0.17,143165571.83833334,0.0,14.391999999999998,MAKURI,42.58,下田 哲也,0.0,0.01,25.9,60.65,42.8,0.0,3,6.82,78.5,1
20240331,02,2,2,4407,0.0,4.0,0,48.12,0,4407,0,0.0,13.637999999999998,143165586.23033333,0.17,143165571.83833334,0.0,14.391999999999998,MAKURI,35.48,鹿島 敏弘,1.0,0.03,24.06,55.48,11.3,0.0,5,6.9,54.5,5
20240331,02,2,3,4486,0.0,1.0,0,51.35,0,4486,0,1.0,13.551999999999998,143165586.23033333,0.14,143165571.83833334,0.0,14.391999999999998,MAKURI,33.12,野村 誠,1.0,0.02,35.14,53.25,18.1,5.0,4,6.91,63.6,6
20240331,02,2,4,4104,0.0,0.0,0,64.97,0,4104,0,3.0,9.745,143165586.23033333,0.13,143165571.83833334,0.0,14.391999999999998,MAKURI,21.43,木下 陽介,1.0,0.0001,46.5,38.1,23.0,2.0,1,6.84,61.5,2
20240331,02,2,5,3905,0.0,0.0,0,49.67,0,3905,0,2.0,429496741.44,143165586.23033333,0.15,143165571.83833334,0.0,14.391999999999998,MAKURI,28.24,天野 友和,0.0,0.06,36.42,44.12,7.8,1.0,6,6.87,44.7,4
20240331,02,2,6,5327,0.0,0.0,0,43.45,0,5327,0,0.0,7.506,143165586.23033333,0.28,143165571.83833334,0.0,14.391999999999998,MAKURI,21.6,西田 和加,0.0,0.0007000000000000001,26.9,41.6,0.0,0.0,2,6.85,0.0,3
20240331,02,4,1,4423,0.0,0.0,0,34.72,0,4423,0,0.0,429496741.569,13.711999999999998,0.11,-143165576.18933332,0.0,143165589.90133333,SASHI,31.03,坂口 貴彦,0.0,0.12,17.36,51.03,62.5,0.0,6,6.84,87.5,2
20240331,02,4,2,4201,0.0,5.0,0,53.69,0,4201,0,0.0,15.394,13.711999999999998,0.16,-143165576.18933332,0.0,143165589.90133333,SASHI,40.38,佐竹 友樹,2.0,0.0001,34.9,58.97,17.5,0.0,1,6.83,45.0,1
20240331,02,4,3,4436,0.0,1.0,0,41.55,0,4436,0,0.0,12.741,13.711999999999998,0.14,-143165576.18933332,0.0,143165589.90133333,SASHI,29.29,渋谷 明憲,1.0,0.01,26.06,50.71,9.3,2.0,2,6.84,67.4,2
20240331,02,4,4,3933,0.0,0.0,0,39.83,0,3933,0,0.0,14.985999999999999,13.711999999999998,0.17,-143165576.18933332,0.0,143165589.90133333,SASHI,38.82,山地 正樹,0.0,0.08,26.27,53.95,3.7,1.0,4,6.89,59.2,3
20240331,02,4,5,3647,0.0,0.0,0,53.02,0,3647,0,0.0,14.318999999999999,13.711999999999998,0.17,-143165576.18933332,0.0,143165589.90133333,SASHI,40.13,伊藤 雄二,0.0,0.09,38.26,52.87,0.0,0.0,5,6.94,26.0,4
20240331,02,4,6,3293,0.0,0.0,0,60.81,0,3293,0,0.0,11.831,13.711999999999998,0.23,-143165576.18933332,0.0,143165589.90133333,SASHI,30.87,宮内 由紀英,0.0,0.07,41.22,40.94,0.0,0.0,3,6.89,15.0,3
20240331,02,5,1,4159,3.0,0.0,0,53.06,0,4159,0,0.0,14.219999999999999,12.824333333333334,0.14,-143165577.58566666,2.0,143165590.41,SASHI,35.4,向後 龍一,2.0,0.12,40.14,52.17,65.0,0.0,5,6.83,90.0,2
20240331,02,5,2,4623,3.0,1.0,0,65.49,0,4623,0,0.0,16.101,12.824333333333334,0.18,-143165577.58566666,2.0,143165590.41,SASHI,43.03,中北 将史,1.0,0.06,45.77,56.97,4.8,0.0,2,6.84,46.3,3
20240331,02,5,3,4246,3.0,1.0,0,42.76,0,4246,0,0.0,429496740.909,12.824333333333334,0.18,-143165577.58566666,2.0,143165590.41,SASHI,28.57,喜多 那由夏,0.0,0.13,32.41,41.43,6.2,0.0,6,6.86,40.6,4
20240331,02,5,4,4109,3.0,0.0,0,48.28,0,4109,1,6.0,12.354999999999999,12.824333333333334,0.12,-143165577.58566666,2.0,143165590.41,SASHI,28.57,谷津 幸宏,0.0,0.08,33.1,44.81,14.8,1.0,4,7.02,63.8,6
20240331,02,5,5,4871,3.0,0.0,0,47.1,0,4871,0,0.0,15.838,12.824333333333334,0.15,-143165577.58566666,2.0,143165590.41,SASHI,43.98,菊池 宏志,0.0,0.05,26.81,62.65,0.0,0.0,1,6.79,30.0,1
20240331,02,5,6,3406,3.0,0.0,0,53.74,0,3406,0,0.0,10.28,12.824333333333334,0.2,-143165577.58566666,2.0,143165590.41,SASHI,22.22,中里 英夫,0.0,0.07,34.69,38.89,0.0,0.0,3,6.99,23.0,5
20240331,02,6,1,5069,1.0,0.0,0,51.01,0,5069,0,0.0,15.25,14.116,0.16,0.8849999999999998,1.0,13.231,MAKURI,40.26,山崎 小葉音,0.0,,36.91,61.04,40.9,0.0,1,,63.6,1
20240331,02,6,2,4104,1.0,1.0,0,64.97,0,4104,0,1.0,9.745,14.116,0.16,0.8849999999999998,1.0,13.231,MAKURI,21.43,木下 陽介,1.0,,46.5,38.1,12.0,0.0,1,,48.0,1
20240331,02,6,3,4081,1.0,1.0,0,62.41,0,4081,0,1.0,14.697999999999999,14.116,0.18,0.8849999999999998,1.0,13.231,MAKURI,38.82,樋口 範政,0.0,,46.81,55.29,9.3,2.0,1,,46.5,1
20240331,02,6,4,5013,1.0,0.0,0,49.02,0,5013,,2.0,13.173999999999998,14.116,0.17,0.8849999999999998,1.0,13.231,MAKURI,33.12,山下 夏鈴,0.0,,33.99,46.5,9.5,0.0,1,,38.1,1
20240331,02,6,5,4144,1.0,0.0,0,36.17,0,4144,0,0.0,11.886999999999999,14.116,0.18,0.8849999999999998,1.0,13.231,MAKURI,25.33,石塚 久也,0.0,,20.57,43.33,0.0,0.0,1,,44.4,1
20240331,02,6,6,4748,1.0,0.0,0,56.55,0,4748,0,1.0,17.287,14.116,0.16,0.8849999999999998,1.0,13.231,MAKURI,43.11,渡邉 雄朗,0.0,,35.86,61.08,2.7,0.0,1,,40.5,1
20240331,02,7,1,4877,2.0,0.0,0,49.66,0,4877,0,0.0,13.963,11.406,0.13,-1.767999999999999,1.0,13.174,NIGE,33.33,鈴谷 一平,0.0,0.15,34.23,45.39,75.0,0.0,4,6.61,88.6,1
20240331,02,7,2,5213,2.0,0.0,0,49.66,0,5213,0,0.0,12.381,11.406,0.24,-1.767999999999999,1.0,13.174,NIGE,32.91,湯淺 紀香,0.0,0.03,30.2,44.94,0.0,0.0,2,6.63,17.6,2
20240331,02,7,3,3462,2.0,0.0,0,43.38,0,3462,0,0.0,13.177999999999999,11.406,0.16,-1.767999999999999,1.0,13.174,NIGE,34.46,竹上 真司,0.0,0.07,25.74,49.32,0.0,0.0,3,6.81,46.3,6
20240331,02,7,4,3569,2.0,0.0,0,47.62,0,3569,0,0.0,11.475,11.406,0.18,-1.767999999999999,1.0,13.174,NIGE,29.93,増田 進,0.0,0.26,31.29,53.74,2.9,1.0,5,6.74,32.3,4
20240331,02,7,5,5287,2.0,0.0,0,44.37,0,5287,0,0.0,12.202,11.406,0.17,-1.767999999999999,1.0,13.174,NIGE,35.0,滝沢 織寧,0.0,0.0004,26.76,52.5,0.0,0.0,1,6.73,25.0,3
20240331,02,7,6,5324,2.0,0.0,0,55.78,0,5324,0,0.0,10.541,11.406,0.2,-1.767999999999999,1.0,13.174,NIGE,32.21,畑田 希咲,0.0,0.07,36.73,50.34,0.0,0.0,3,6.75,0.0,5
20240331,02,8,1,4906,2.0,0.0,0,42.76,0,4906,0,0.0,15.978,10.676999999999998,0.18,-143165578.88533336,1.0,143165589.56233335,MAKURI_SASHI,41.38,鈴木 雅希,0.0,0.05,27.59,60.92,41.1,0.0,5,6.62,52.9,1
20240331,02,8,2,4025,2.0,2.0,0,37.68,0,4025,0,1.0,10.857999999999999,10.676999999999998,0.17,-143165578.88533336,1.0,143165589.56233335,MAKURI_SASHI,22.22,山本 隆幸,0.0,0.0003,21.74,37.25,7.6,0.0,1,6.67,66.6,2
20240331,02,8,3,4809,2.0,0.0,0,55.03,0,4809,0,0.0,429496741.851,10.676999999999998,0.15,-143165578.88533336,1.0,143165589.56233335,MAKURI_SASHI,28.87,外崎 悟,2.0,0.11,38.26,45.07,21.6,6.0,6,6.67,62.1,2
20240331,02,8,4,4423,2.0,0.0,0,34.72,0,4423,1,2.0,12.168999999999999,10.676999999999998,0.16,-143165578.88533336,1.0,143165589.56233335,MAKURI_SASHI,31.03,坂口 貴彦,0.0,0.04,17.36,51.03,5.0,0.0,4,6.72,40.0,3
20240331,02,8,5,5327,2.0,0.0,0,43.45,0,5327,0,0.0,7.506,10.676999999999998,0.31,-143165578.88533336,1.0,143165589.56233335,MAKURI_SASHI,21.6,西田 和加,0.0,0.0007000000000000001,26.9,41.6,0.0,0.0,2,6.73,0.0,4
20240331,02,8,6,4545,2.0,0.0,0,62.6,0,4545,0,0.0,12.355999999999998,10.676999999999998,0.16,-143165578.88533336,1.0,143165589.56233335,MAKURI_SASHI,27.22,岡村 慶太,0.0,0.0008,48.09,43.67,2.6,1.0,3,6.74,39.4,5
20240331,02,9,1,5005,2.0,0.0,0,60.96,0,5005,0,0.0,12.711000000000002,13.560666666666668,0.16,0.6426666666666669,1.0,12.918000000000001,NIGE,29.41,石田 貴洋,0.0,0.04,44.52,45.59,38.7,0.0,2,6.62,79.5,1
20240331,02,9,2,4218,2.0,3.0,0,41.73,0,4218,0,5.0,13.363,13.560666666666668,0.17,0.6426666666666669,1.0,12.918000000000001,NIGE,31.25,吉川 喜継,2.0,0.09,26.77,52.08,18.8,0.0,4,6.75,75.4,5
20240331,02,9,3,3306,2.0,1.0,0,61.07,0,3306,0,1.0,12.68,13.560666666666668,0.16,0.6426666666666669,1.0,12.918000000000001,NIGE,33.58,武田 正紀,0.0,0.05,45.64,42.54,11.5,0.0,3,6.64,38.4,2
20240331,02,9,4,3905,2.0,1.0,0,49.67,0,3905,0,4.0,11.94,13.560666666666668,0.15,0.6426666666666669,1.0,12.918000000000001,NIGE,28.24,天野 友和,0.0,0.11,36.42,44.12,13.0,1.0,5,6.66,63.0,3
20240331,02,9,5,4436,2.0,1.0,0,41.55,0,4436,0,0.0,12.841,13.560666666666668,0.15,0.6426666666666669,1.0,12.918000000000001,NIGE,29.29,渋谷 明憲,1.0,0.0003,26.06,50.71,7.5,2.0,1,6.8,45.2,6
20240331,02,9,6,4623,2.0,0.0,0,65.49,0,4623,0,0.0,15.901,13.560666666666668,0.21,0.6426666666666669,1.0,12.918000000000001,NIGE,43.03,中北 将史,0.0,0.09,45.77,56.97,0.0,0.0,4,6.73,28.5,4
20240331,06,10,1,4911,4.0,0.0,0,36.36,0,4911,0,0.0,14.373,12.090666666666666,0.14,-1.4053333333333349,2.0,13.496,NIGE,37.83,片岡 大地,0.0,0.0003,26.26,56.09,46.6,0.0,2,6.66,76.6,2
20240331,06,10,2,4962,4.0,4.0,0,40.0,0,4962,0,4.0,12.591999999999999,12.090666666666666,0.14,-1.4053333333333349,2.0,13.496,NIGE,30.74,畑 竜生,0.0,0.06,28.42,45.89,22.8,0.0,4,6.69,60.0,4
20240331,06,10,3,5044,4.0,0.0,0,51.04,0,5044,0,3.0,13.523,12.090666666666666,0.15,-1.4053333333333349,2.0,13.496,NIGE,34.89,渡邉 健,0.0,0.02,22.92,52.77,13.1,2.0,3,6.67,44.7,3
20240331,06,10,4,2014,4.0,0.0,0,42.16,0,2014,0,1.0,11.619,12.090666666666666,0.18,-1.4053333333333349,2.0,13.496,NIGE,30.59,高塚 清一,0.0,0.12,34.31,50.68,3.3,0.0,5,6.69,30.0,4
20240331,06,10,5,5177,4.0,0.0,0,52.53,0,5177,0,0.0,12.007,12.090666666666666,0.2,-1.4053333333333349,2.0,13.496,NIGE,30.87,松井 貫太,0.0,0.0001,31.31,44.35,0.0,0.0,1,6.6,7.8,1
20240331,06,10,6,3784,4.0,0.0,0,61.76,0,3784,0,0.0,12.645999999999999,12.090666666666666,0.19,-1.4053333333333349,2.0,13.496,NIGE,31.34,中島 友和,0.0,0.0001,46.08,47.0,0.0,0.0,1,6.71,13.1,5
20240331,06,11,1,3538,4.0,0.0,0,32.98,0,3538,0,0.0,16.612000000000002,11.502,0.15,-3.0876666666666654,2.0,14.589666666666666,NIGE,43.98,菊池 峰晴,1.0,0.11,19.15,62.24,43.4,0.0,4,6.65,80.4,2
20240331,06,11,2,4248,4.0,3.0,0,53.85,0,4248,0,0.0,12.267,11.502,0.16,-3.0876666666666654,2.0,14.589666666666666,NIGE,32.89,岡本 大,1.0,0.22,40.38,52.0,10.5,0.0,5,6.66,50.0,3
20240331,06,11,3,5032,4.0,0.0,0,40.21,0,5032,0,3.0,14.889999999999999,11.502,0.16,-3.0876666666666654,2.0,14.589666666666666,NIGE,41.1,谷口 知優,1.0,0.11,19.59,58.45,11.6,1.0,4,6.66,44.1,3
20240331,06,11,4,5187,4.0,1.0,0,62.75,0,5187,1,1.0,12.243,11.502,0.19,-3.0876666666666654,2.0,14.589666666666666,NIGE,30.87,小坂 風太,0.0,0.0008,43.14,46.09,6.0,0.0,2,6.71,27.2,4
20240331,06,11,5,5292,4.0,0.0,0,46.15,0,5292,0,0.0,10.769,11.502,0.28,-3.0876666666666654,2.0,14.589666666666666,NIGE,32.27,佐藤 右京,0.0,0.08,26.92,48.18,0.0,0.0,3,6.54,0.0,1
20240331,06,11,6,4902,4.0,0.0,0,65.69,0,4902,0,0.0,11.494,11.502,0.19,-3.0876666666666654,2.0,14.589666666666666,NIGE,27.32,山川 雄大,0.0,0.0003,47.06,42.08,2.5,1.0,1,6.66,20.5,3
20240331,06,12,1,3957,4.0,0.0,0,48.51,0,3957,0,0.0,429496746.243,14.693999999999997,0.19,-143165575.02933332,2.0,143165589.72333333,NIGE,45.11,大谷 直弘,3.0,0.22,31.68,60.85,38.6,0.0,6,6.64,70.1,2
20240331,06,12,2,5054,4.0,1.0,0,55.45,0,5054,0,0.0,11.947,14.693999999999997,0.17,-143165575.02933332,2.0,143165589.72333333,NIGE,29.27,佐々木 大河,0.0,0.05,38.61,45.37,3.2,0.0,4,6.66,58.0,3
20240331,06,12,3,3454,4.0,0.0,0,45.0,0,3454,0,0.0,10.979999999999999,14.693999999999997,0.16,-143165575.02933332,2.0,143165589.72333333,NIGE,27.6,井川 大作,0.0,0.06,35.0,43.44,0.0,0.0,5,6.67,28.9,4
20240331,06,12,4,4245,4.0,0.0,0,54.0,0,4245,1,0.0,14.268999999999998,14.693999999999997,0.17,-143165575.02933332,2.0,143165589.72333333,NIGE,37.05,高橋 直哉,0.0,0.0001,39.0,54.46,6.4,2.0,1,6.72,41.9,6
20240331,06,12,5,5150,4.0,0.0,0,51.0,0,5150,0,2.0,14.607,14.693999999999997,0.13,-143165575.02933332,2.0,143165589.72333333,NIGE,37.87,坂本 雄紀,1.0,0.0005,34.0,56.17,10.8,1.0,2,6.58,35.1,1
20240331,06,12,6,4879,4.0,0.0,0,40.4,0,4879,0,0.0,15.206,14.693999999999997,0.19,-143165575.02933332,2.0,143165589.72333333,NIGE,40.6,山崎 鉄平,0.0,0.04,27.27,52.99,0.0,0.0,3,6.7,11.7,5
20240331,06,3,1,5252,3.0,0.0,0,46.0,0,5252,0,0.0,429496740.39,12.300999999999997,0.15,-143165576.13833332,2.0,143165588.43933332,SASHI,29.36,荒木 颯斗,0.0,0.19,32.0,48.62,0.0,0.0,6,6.7,0.0,1
20240331,06,3,2,5187,3.0,1.0,0,62.75,0,5187,0,0.0,12.043,12.300999999999997,0.2,-143165576.13833332,2.0,143165588.43933332,SASHI,30.87,小坂 風太,0.0,0.04,43.14,46.09,3.4,0.0,4,6.79,48.2,4
20240331,06,3,3,4211,3.0,0.0,0,51.43,0,4211,0,3.0,12.884999999999998,12.300999999999997,0.14,-143165576.13833332,2.0,143165588.43933332,SASHI,33.91,村田 敦,0.0,0.01,41.9,51.93,6.1,0.0,2,6.82,40.8,5
20240331,06,3,4,5177,3.0,0.0,0,52.53,0,5177,0,0.0,12.007,12.300999999999997,0.21,-143165576.13833332,2.0,143165588.43933332,SASHI,30.87,松井 貫太,0.0,0.0007000000000000001,31.31,44.35,0.0,0.0,1,6.73,4.8,2
20240331,06,3,5,5261,3.0,0.0,0,49.0,0,5261,0,1.0,12.149999999999999,12.300999999999997,0.14,-143165576.13833332,2.0,143165588.43933332,SASHI,35.62,岡 暢祐,0.0,0.05,33.0,54.94,7.1,0.0,5,6.78,21.4,3
20240331,06,3,6,4216,3.0,0.0,0,43.0,0,4216,0,0.0,12.745999999999999,12.300999999999997,0.19,-143165576.13833332,2.0,143165588.43933332,SASHI,31.96,星 栄爾,0.0,0.03,28.0,50.23,0.0,0.0,3,6.79,16.6,4
20240331,06,5,1,3614,5.0,0.0,0,45.16,0,3614,0,0.0,11.968,12.92,0.17,-143165576.03633332,3.0,143165588.9563333,MAKURI,29.3,谷 勝幸,0.0,0.08,26.88,45.12,25.8,0.0,1,6.6,67.7,2
20240331,06,5,2,4902,5.0,3.0,0,65.69,0,4902,0,0.0,11.094,12.92,0.2,-143165576.03633332,3.0,143165588.9563333,MAKURI,27.32,山川 雄大,1.0,0.22,47.06,42.08,9.3,0.0,5,6.67,39.5,4
20240331,06,5,3,5150,5.0,2.0,0,51.0,0,5150,0,0.0,429496743.807,12.92,0.17,-143165576.03633332,3.0,143165588.9563333,MAKURI,37.87,坂本 雄紀,0.0,0.34,34.0,56.17,11.1,1.0,6,6.56,33.3,1
20240331,06,5,4,3976,5.0,0.0,0,54.55,0,3976,0,2.0,13.463,12.92,0.17,-143165576.03633332,3.0,143165588.9563333,MAKURI,34.85,内田 圭,0.0,0.14,30.3,55.19,7.8,1.0,3,6.63,28.9,3
20240331,06,5,5,5285,5.0,0.0,0,39.39,0,5285,0,0.0,12.504999999999999,12.92,0.23,-143165576.03633332,3.0,143165588.9563333,MAKURI,38.05,若林 麗,0.0,0.19,26.26,54.87,0.0,0.0,4,6.68,0.0,5
20240331,06,5,6,4962,5.0,0.0,0,40.0,0,4962,0,0.0,12.792,12.92,0.2,-143165576.03633332,3.0,143165588.9563333,MAKURI,30.74,畑 竜生,0.0,0.11,28.42,45.89,0.0,0.0,2,6.67,14.2,4
20240331,06,6,1,5096,5.0,0.0,0,57.29,0,5096,0,0.0,429496742.283,15.668999999999997,0.12,-143165574.36233333,3.0,143165590.03133333,MAKURI_SASHI,33.03,上原 崚,0.0,0.17,37.5,43.58,42.8,0.0,6,6.71,82.1,5
20240331,06,6,2,4440,5.0,2.0,0,47.96,0,4440,0,1.0,12.495999999999999,15.668999999999997,0.17,-143165574.36233333,3.0,143165590.03133333,MAKURI_SASHI,33.48,萩原 知哉,0.0,0.001,29.59,51.58,8.3,0.0,4,6.63,38.8,3
20240331,06,6,3,4861,5.0,0.0,0,60.4,0,4861,0,1.0,15.315,15.668999999999997,0.16,-143165574.36233333,3.0,143165590.03133333,MAKURI_SASHI,39.73,田中 宏樹,1.0,0.0003,45.54,59.36,11.7,2.0,2,6.61,44.1,2
20240331,06,6,4,3784,5.0,0.0,0,61.76,0,3784,0,2.0,12.245999999999999,15.668999999999997,0.15,-143165574.36233333,3.0,143165590.03133333,MAKURI_SASHI,31.34,中島 友和,0.0,0.04,46.08,47.0,5.8,0.0,5,6.66,44.1,4
20240331,06,6,5,3957,5.0,0.0,0,48.51,0,3957,0,1.0,16.942999999999998,15.668999999999997,0.2,-143165574.36233333,3.0,143165590.03133333,MAKURI_SASHI,45.11,大谷 直弘,0.0,0.0005,31.68,60.85,2.1,0.0,3,6.6,28.2,1
20240331,06,6,6,5206,5.0,0.0,0,38.14,0,5206,0,0.0,17.817999999999998,15.668999999999997,0.14,-143165574.36233333,3.0,143165590.03133333,MAKURI_SASHI,52.36,梅原 祥平,0.0,0.0002,19.59,64.81,0.0,0.0,1,6.6,0.0,1
20240331,06,7,1,4390,5.0,0.0,0,54.37,0,4390,0,0.0,11.792,14.866666666666665,0.2,2.9446666666666665,3.0,11.921999999999999,SASHI,30.48,松本 弓雄,0.0,0.02,35.92,49.05,25.0,0.0,3,6.63,60.7,1
20240331,06,7,2,4912,5.0,0.0,0,46.15,0,4912,0,0.0,11.427999999999999,14.866666666666665,0.14,2.9446666666666665,3.0,11.921999999999999,SASHI,28.5,中山 将太,0.0,0.09,34.62,45.0,0.0,0.0,4,6.67,55.1,4
20240331,06,7,3,4216,5.0,0.0,0,43.0,0,4216,0,2.0,12.546,14.866666666666665,0.14,2.9446666666666665,3.0,11.921999999999999,SASHI,31.96,星 栄爾,0.0,0.12,28.0,50.23,9.5,2.0,5,6.65,61.9,3
