hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240122,01,10,1,4080,0.16,0.11,0.15,3,15.02
20240122,01,10,2,4264,0.18,0.21,0.16,5,18.744
20240122,01,10,3,4790,0.17,0.12,0.15,4,19.723
20240122,01,10,4,4475,0.15,0.0004,0.15,1,26.349999999999998
20240122,01,10,5,3589,0.19,0.02,0.15,2,10.368
20240122,01,10,6,4633,0.24,0.02,0.2,2,21.534
20240122,01,11,1,4654,0.17,0.0001,0.14,1,22.977999999999998
20240122,01,11,2,4122,0.14,0.0004,0.16,2,9.942
20240122,01,11,3,3303,0.16,0.05,0.18,3,9.991999999999999
20240122,01,11,4,3684,0.15,0.05,0.18,3,10.225999999999999
20240122,01,11,5,3596,0.15,0.17,0.16,4,6.933999999999999
20240122,01,11,6,4836,0.16,0.33,0.16,5,25.302
20240122,01,12,1,4553,0.19,0.05,0.16,2,14.403
20240122,01,12,2,4036,0.23,0.04,0.18,1,20.622999999999998
20240122,01,12,3,4096,0.17,0.09,0.15,4,15.514
20240122,01,12,4,4715,0.07,0.08,0.11,3,17.587999999999997
20240122,01,12,5,4532,0.13,0.27,0.15,5,9.954
20240122,01,12,6,4124,0.21,0.04,0.18,1,16.114
20240122,01,1,1,5011,0.04,0.27,0.14,4,9.04
20240122,01,1,2,3517,0.02,0.12,0.14,2,8.037
20240122,01,1,3,5090,0.05,0.08,0.17,1,8.011000000000001
20240122,01,1,4,4059,0.12,0.34,0.14,5,8.103
20240122,01,1,5,4004,0.19,0.15,0.18,3,23.555
20240122,01,1,6,3857,0.25,0.27,0.2,4,7.8309999999999995
20240122,01,2,1,4695,0.18,0.13,0.16,5,9.99
20240122,01,2,2,3643,0.17,0.01,0.17,1,8.701
20240122,01,2,3,3880,0.16,0.09,0.18,3,7.937
20240122,01,2,4,4792,0.12,0.06,0.17,2,9.030000000000001
20240122,01,2,5,4060,0.19,0.11,0.18,4,3.2079999999999997
20240122,01,2,6,3928,0.15,0.01,0.2,1,14.662
20240122,01,3,1,4779,0.14,0.01,0.15,3,17.672
20240122,01,3,2,3957,0.18,0.06,0.17,5,14.382
20240122,01,3,3,4550,0.15,0.0001,0.15,1,3.01
20240122,01,3,4,3303,0.16,0.1,0.19,6,429496739.292
20240122,01,3,5,4080,0.16,0.0006,0.13,2,15.120000000000001
20240122,01,3,6,3933,0.17,0.05,0.0,4,26.194000000000003
20240122,01,4,1,4633,0.19,0.24,0.13,6,429496750.734
20240122,01,4,2,3771,0.17,0.0002,0.13,2,10.404
20240122,01,4,3,4766,0.18,0.08,0.16,5,20.232
20240122,01,4,4,3596,0.21,0.03,0.16,4,6.933999999999999
20240122,01,4,5,3929,0.2,0.0007000000000000001,0.14,3,12.259999999999998
20240122,01,4,6,4654,0.18,0.0001,0.16,1,22.977999999999998
20240122,01,5,1,4836,0.29,0.08,0.17,5,25.302
20240122,01,5,2,4790,0.08,0.0002,0.14,1,20.022999999999996
20240122,01,5,3,5150,0.12,0.24,0.17,6,429496735.623
20240122,01,5,4,4264,0.19,0.01,0.16,3,18.944
20240122,01,5,5,3517,0.16,0.06,0.14,4,7.837
20240122,01,5,6,3353,0.18,0.0004,0.19,2,9.078
20240122,01,6,1,4475,0.19,0.001,0.15,1,26.349999999999998
20240122,01,6,2,4059,0.22,0.05,0.18,3,8.302999999999999
20240122,01,6,3,4060,0.17,0.01,0.16,2,3.4079999999999995
20240122,01,6,4,5090,0.09,0.07,0.18,4,7.711
20240122,01,6,5,4695,0.13,0.05,0.2,3,10.19
20240122,01,6,6,5316,0.1,0.22,0.19,5,22.392
20240122,01,7,1,3589,0.23,0.09,0.18,2,10.368
20240122,01,7,2,4779,0.22,0.11,0.15,3,17.672
20240122,01,7,3,4122,0.21,0.15,0.17,5,9.642
20240122,01,7,4,4550,0.25,0.01,0.14,1,3.01
20240122,01,7,5,3928,0.25,0.12,0.16,4,14.362
20240122,01,7,6,5011,0.33,0.09,0.19,2,9.24
20240122,01,8,1,3684,0.16,0.04,0.14,5,10.026
20240122,01,8,2,4004,0.17,0.01,0.16,2,23.655
20240122,01,8,3,3929,0.17,0.0004,0.15,1,12.459999999999999
20240122,01,8,4,4766,0.07,0.05,0.13,6,429496749.732
20240122,01,8,5,3643,0.11,0.02,0.16,3,8.501
20240122,01,8,6,3880,0.12,0.03,0.18,4,7.837
20240122,01,9,1,3771,0.06,0.12,0.14,3,10.303999999999998
20240122,01,9,2,5150,0.16,0.09,0.2,2,6.422999999999999
20240122,01,9,3,3353,0.16,0.38,0.18,6,429496738.278
20240122,01,9,4,3957,0.3,0.14,0.19,4,14.482
20240122,01,9,5,3857,0.54,0.26,0.12,5,7.731
20240122,01,9,6,4792,0.3,0.07,0.2,1,9.13
20240122,04,10,1,3813,0.11,0.09,0.14,2,15.867
20240122,04,10,2,3327,0.17,0.23,0.16,5,15.785999999999998
20240122,04,10,3,4973,0.17,0.11,0.17,3,11.689999999999998
