hd,jcd,rno,label_3t,win_lane
20240106,1,1,4-2-6,4
20240106,1,2,1-2-3,1
20240106,1,3,3-2-6,3
20240106,1,4,3-1-4,3
20240106,1,5,1-6-3,1
20240106,1,6,1-3-4,1
20240106,1,7,3-1-2,3
20240106,1,8,3-2-6,3
20240106,1,9,1-3-4,1
20240106,1,10,1-2-4,1
20240106,1,11,3-1-4,3
20240106,1,12,2-5-4,2
20240106,2,1,1-2-4,1
20240106,2,2,4-1-2,4
20240106,2,3,2-5-4,2
20240106,2,4,2-3-4,2
20240106,2,5,1-4-3,1
20240106,2,6,1-3-5,1
20240106,2,7,3-2-1,3
20240106,2,8,3-2-6,3
20240106,2,9,4-5-6,4
20240106,2,10,1-5-6,1
20240106,2,11,3-1-6,3
20240106,2,12,1-4-3,1
20240106,3,1,1-3-4,1
20240106,3,2,4-3-5,4
20240106,3,3,5-4-2,5
20240106,3,4,1-5-6,1
20240106,3,5,2-5-4,2
20240106,3,6,3-1-2,3
20240106,3,7,1-3-4,1
20240106,3,8,1-4-3,1
20240106,3,9,2-1-4,2
20240106,3,10,5-4-6,5
20240106,3,11,1-3-2,1
20240106,3,12,2-1-4,2
20240106,4,1,4-5-2,4
20240106,4,2,2-1-6,2
20240106,4,3,2-1-3,2
20240106,4,4,2-4-1,2
20240106,4,5,1-4-3,1
20240106,4,6,3-1-4,3
20240106,4,7,1-6-2,1
20240106,4,8,4-1-6,4
20240106,4,9,3-2-1,3
20240106,4,10,1-6-3,1
20240106,4,11,3-2-1,3
20240106,4,12,1-3-5,1
20240106,5,1,5-1-4,5
20240106,5,2,1-4-2,1
20240106,5,3,5-1-3,5
20240106,5,4,2-6-1,2
20240106,5,5,2-1-3,2
20240106,5,6,3-5-1,3
20240106,5,7,1-2-5,1
20240106,5,8,1-2-3,1
20240106,5,9,1-5-2,1
20240106,5,10,1-2-3,1
20240106,5,11,1-3-2,1
20240106,5,12,2-1-4,2
20240106,6,1,1-3-4,1
20240106,6,2,3-1-4,3
20240106,6,3,5-1-2,5
20240106,6,4,2-4-1,2
20240106,6,5,1-2-5,1
20240106,6,6,4-1-2,4
20240106,6,7,1-2-5,1
20240106,6,8,1-6-3,1
20240106,6,9,5-4-2,5
20240106,6,10,4-6-1,4
20240106,6,11,1-6-5,1
20240106,6,12,2-6-5,2
20240106,11,1,1-5-2,1
20240106,11,2,1-2-5,1
20240106,11,3,4-5-6,4
20240106,11,4,1-4-3,1
20240106,11,5,4-1-5,4
20240106,11,6,1-3-2,1
20240106,11,7,1-4-6,1
20240106,11,8,1-3-2,1
20240106,11,9,1-3-2,1
20240106,11,10,1-4-3,1
20240106,11,11,1-2-5,1
20240106,11,12,1-3-5,1
20240106,12,1,4-2-6,4
20240106,12,2,4-1-2,4
20240106,12,3,5-2-6,5
20240106,12,4,1-3-2,1
20240106,12,5,1-6-2,1
20240106,12,6,1-6-2,1
20240106,12,7,3-4-2,3
20240106,12,8,1-5-4,1
20240106,12,9,1-6-2,1
20240106,12,10,1-3-5,1
20240106,12,11,1-2-4,1
20240106,12,12,1-2-3,1
20240106,13,1,1-3-4,1
20240106,13,2,4-1-2,4
20240106,13,3,1-4-5,1
20240106,13,4,1-3-5,1
20240106,13,5,2-1-6,2
20240106,13,6,1-3-4,1
20240106,13,7,4-6-3,4
20240106,13,8,2-5-1,2
20240106,13,9,1-6-5,1
20240106,13,10,3-6-1,3
20240106,13,11,1-4-2,1
20240106,13,12,4-5-6,4
20240106,15,1,1-2-5,1
20240106,15,2,2-6-1,2
20240106,15,3,1-3-5,1
20240106,15,4,6-4-5,6
20240106,15,5,1-3-5,1
20240106,15,6,4-3-2,4
20240106,15,7,1-4-5,1
20240106,15,8,1-4-6,1
20240106,15,9,3-1-2,3
20240106,15,10,2-1-4,2
20240106,15,11,1-3-2,1
20240106,15,12,2-5-4,2
20240106,18,1,1-2-3,1
20240106,18,2,1-2-3,1
20240106,18,3,1-5-2,1
20240106,18,4,1-2-4,1
20240106,18,5,1-2-5,1
20240106,18,6,2-1-6,2
20240106,18,7,2-6-4,2
20240106,18,8,1-3-5,1
20240106,18,9,1-2-3,1
20240106,18,10,2-3-6,2
20240106,18,11,1-3-6,1
20240106,18,12,1-2-6,1
20240106,19,1,1-2-4,1
20240106,19,2,1-2-6,1
20240106,19,3,3-6-1,3
20240106,19,4,2-1-6,2
20240106,19,5,1-3-5,1
20240106,19,6,1-6-5,1
20240106,19,7,3-1-5,3
20240106,19,8,4-5-1,4
20240106,19,9,1-2-5,1
20240106,19,10,1-2-4,1
20240106,19,11,1-2-4,1
20240106,19,12,1-2-3,1
20240106,22,1,1-2-3,1
20240106,22,2,1-4-3,1
20240106,22,3,4-5-1,4
20240106,22,4,1-3-2,1
20240106,22,5,4-5-6,4
20240106,22,6,1-2-5,1
20240106,22,7,2-1-5,2
20240106,22,8,1-5-2,1
20240106,22,9,5-1-4,5
20240106,22,10,6-2-1,6
20240106,22,11,1-3-6,1
20240106,22,12,1-4-3,1
20240106,23,1,3-1-4,3
20240106,23,2,1-2-3,1
20240106,23,3,3-4-1,3
20240106,23,4,1-6-2,1
20240106,23,5,1-6-4,1
20240106,23,6,4-1-6,4
20240106,23,7,5-6-4,5
