hd,jcd,rno,lane,racer_id,racer_name,decision4,course_first_rate,course_3rd_rate,course_avg_st,tenji_st,tenji_sec,tenji_rank,st_rank,motor_rate2,motor_rate3,boat_rate2,boat_rate3,wind_speed_m,wave_height_cm,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,power_lane,power_inner,power_outer,outer_over_inner,dash_attack_flag,is_strong_wind,is_crosswind
20240106,1,10,1,3159,江口 晃生,NIGE,61.5,85.9,0.14,0.09,6.84,5,4,71.43,85.71,30.77,57.69,0.0,0.0,0.0,0.0,0.0,4.0,25.483000000000004,14.149333333333333,11.035000000000002,-3.114333333333331,0,0,0
20240106,1,10,2,4787,椎名 豊,NIGE,32.5,70.0,0.13,0.04,6.64,1,2,33.33,50.0,34.78,43.48,0.0,0.0,7.0,5.0,0.0,1.0,14.366999999999999,14.149333333333333,11.035000000000002,-3.114333333333331,0,0,0
20240106,1,10,3,4177,萬 正嗣,NIGE,6.9,51.7,0.16,0.11,6.8,4,5,0.0,0.0,37.5,41.67,0.0,0.0,2.0,0.0,0.0,0.0,2.598,14.149333333333333,11.035000000000002,-3.114333333333331,0,0,0
20240106,1,10,4,4645,上村 純一,NIGE,15.2,54.3,0.13,0.04,6.71,2,2,0.0,0.0,35.0,40.0,0.0,0.0,6.0,1.0,0.0,0.0,4.068,14.149333333333333,11.035000000000002,-3.114333333333331,1,0,0
20240106,1,10,5,4888,金児 隆太,NIGE,0.0,39.1,0.17,0.06,6.74,3,3,0.0,0.0,29.17,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4400000000000004,14.149333333333333,11.035000000000002,-3.114333333333331,0,0,0
20240106,1,10,6,3659,藤生 雄人,NIGE,0.0,20.0,0.18,0.0001,6.84,5,1,71.43,100.0,52.63,63.16,0.0,0.0,0.0,0.0,0.0,0.0,25.597,14.149333333333333,11.035000000000002,-3.114333333333331,0,0,0
20240106,1,11,1,4238,毒島 誠,MAKURI,84.4,93.1,0.1,0.12,6.6,1,4,33.33,50.0,21.74,52.17,0.0,0.0,0.0,0.0,0.0,1.0,14.640999999999998,10.562666666666667,143165585.62166667,143165575.05900002,0,0,0
20240106,1,11,2,3406,中里 英夫,MAKURI,18.6,60.4,0.18,0.02,6.75,4,2,33.33,33.33,40.0,48.0,0.0,0.0,2.0,4.0,0.0,2.0,13.401,10.562666666666667,143165585.62166667,143165575.05900002,0,0,0
20240106,1,11,3,4539,金子 賢志,MAKURI,11.4,62.8,0.14,0.0003,6.74,3,1,0.0,0.0,19.05,33.33,0.0,0.0,4.0,0.0,0.0,0.0,3.646,10.562666666666667,143165585.62166667,143165575.05900002,0,0,0
20240106,1,11,4,5216,長谷川 晴哉,MAKURI,18.6,51.1,0.16,0.14,6.68,2,5,40.0,60.0,36.84,47.37,0.0,0.0,4.0,2.0,1.0,1.0,14.574,10.562666666666667,143165585.62166667,143165575.05900002,0,0,0
20240106,1,11,5,3740,大澤 普司,MAKURI,19.0,52.3,0.15,0.08,6.68,2,3,16.67,33.33,23.81,38.1,0.0,0.0,2.0,0.0,4.0,1.0,9.239,10.562666666666667,143165585.62166667,143165575.05900002,0,0,0
20240106,1,11,6,4305,金子 拓矢,MAKURI,0.0,44.0,0.19,0.18,6.89,5,6,0.0,0.0,33.33,42.86,0.0,0.0,0.0,0.0,0.0,0.0,429496733.052,10.562666666666667,143165585.62166667,143165575.05900002,0,0,0
20240106,1,12,1,5141,大澤 風葵,NIGE,71.9,87.7,0.13,,,6,6,50.0,50.0,36.84,47.37,3.0,2.0,0.0,0.0,0.0,3.0,429496748.28,143165584.91399997,11.759333333333332,-143165573.15466663,0,0,1
20240106,1,12,2,3619,長谷川 充,NIGE,11.3,59.0,0.17,0.19,6.83,3,3,0.0,0.0,20.83,50.0,3.0,2.0,0.0,4.0,0.0,1.0,3.224,143165584.91399997,11.759333333333332,-143165573.15466663,0,0,1
20240106,1,12,3,3790,佐口 達也,NIGE,12.2,60.9,0.15,0.15,6.84,4,1,0.0,16.67,9.52,42.86,3.0,2.0,0.0,1.0,3.0,1.0,3.238,143165584.91399997,11.759333333333332,-143165573.15466663,0,0,1
20240106,1,12,4,3441,土屋 太朗,NIGE,4.7,42.8,0.17,0.21,6.86,5,4,16.67,50.0,42.86,66.67,3.0,2.0,2.0,0.0,0.0,0.0,7.741,143165584.91399997,11.759333333333332,-143165573.15466663,0,0,1
20240106,1,12,5,4113,木村 浩士,NIGE,0.0,25.0,0.17,0.18,6.74,2,2,42.86,71.43,27.27,45.45,3.0,2.0,0.0,0.0,0.0,0.0,15.834,143165584.91399997,11.759333333333332,-143165573.15466663,0,0,1
20240106,1,12,6,4407,鹿島 敏弘,NIGE,0.0,28.5,0.23,0.22,6.68,1,5,28.57,42.86,33.33,50.0,3.0,2.0,0.0,0.0,0.0,0.0,11.703,143165584.91399997,11.759333333333332,-143165573.15466663,0,0,1
20240106,1,1,1,4078,渡辺 史之,MAKURI,25.8,64.5,0.18,0.23,6.71,1,5,0.0,0.0,54.17,70.83,2.0,1.0,0.0,0.0,0.0,2.0,1.9559999999999997,2.8166666666666664,4.747,1.9303333333333335,0,0,0
20240106,1,1,2,3538,菊池 峰晴,MAKURI,13.3,53.3,0.17,0.19,6.87,4,4,0.0,0.0,31.82,59.09,2.0,1.0,1.0,5.0,0.0,0.0,3.274,2.8166666666666664,4.747,1.9303333333333335,0,0,0
20240106,1,1,3,3414,加瀬 智宏,MAKURI,0.0,41.1,0.16,0.0002,6.8,3,1,0.0,0.0,41.67,50.0,2.0,1.0,0.0,0.0,0.0,0.0,3.2199999999999998,2.8166666666666664,4.747,1.9303333333333335,0,0,0
20240106,1,1,4,4420,津久井 拓也,MAKURI,14.8,51.0,0.13,0.02,6.8,3,3,0.0,0.0,30.43,47.83,2.0,1.0,2.0,1.0,1.0,3.0,3.842,2.8166666666666664,4.747,1.9303333333333335,0,0,0
20240106,1,1,5,3850,小川 知行,MAKURI,6.5,30.4,0.12,0.0013,6.77,2,2,0.0,0.0,42.31,65.38,2.0,1.0,2.0,0.0,0.0,1.0,3.1740000000000004,2.8166666666666664,4.747,1.9303333333333335,0,0,0
20240106,1,1,6,3652,森下 勇,MAKURI,0.0,7.4,0.23,0.19,6.77,2,4,16.67,66.67,52.17,69.57,2.0,1.0,0.0,0.0,0.0,0.0,7.225,2.8166666666666664,4.747,1.9303333333333335,0,0,0
20240106,1,2,1,3419,栗原 謙治,NIGE,22.2,62.9,0.17,,,1,1,0.0,0.0,41.67,45.83,2.0,1.0,0.0,0.0,0.0,1.0,2.662,4.685,3.0519999999999996,-1.633,0,0,0
20240106,1,2,2,5150,坂本 雄紀,NIGE,4.0,44.0,0.2,,,1,1,0.0,0.0,43.48,65.22,2.0,1.0,1.0,0.0,0.0,0.0,3.346,4.685,3.0519999999999996,-1.633,0,0,0
20240106,1,2,3,5090,生方 靖亜,NIGE,13.8,58.3,0.17,,,1,1,16.67,33.33,38.1,57.14,2.0,1.0,5.0,0.0,0.0,0.0,8.047,4.685,3.0519999999999996,-1.633,0,0,0
20240106,1,2,4,3889,須藤 隆雄,NIGE,0.0,30.5,0.15,,,1,1,0.0,0.0,23.81,38.1,2.0,1.0,0.0,0.0,0.0,0.0,2.788,4.685,3.0519999999999996,-1.633,,0,0
20240106,1,2,5,3973,崎 利仁,NIGE,0.0,21.9,0.22,,,1,1,0.0,0.0,40.91,63.64,2.0,1.0,0.0,0.0,0.0,0.0,2.398,4.685,3.0519999999999996,-1.633,0,0,0
20240106,1,2,6,3475,橋本 久和,NIGE,2.7,33.3,0.19,,,1,1,0.0,0.0,25.0,65.0,2.0,1.0,0.0,1.0,0.0,0.0,3.9699999999999998,4.685,3.0519999999999996,-1.633,0,0,0
20240106,1,3,1,3827,今泉 徹,SASHI,24.0,44.0,0.18,0.15,6.7,2,3,33.33,50.0,21.74,34.78,2.0,1.0,0.0,0.0,0.0,1.0,13.264999999999999,10.774333333333333,14.611333333333333,3.8369999999999997,0,0,0
20240106,1,3,2,4113,木村 浩士,SASHI,17.9,53.8,0.18,0.08,6.61,1,1,42.86,71.43,27.27,45.45,2.0,1.0,3.0,4.0,0.0,0.0,15.934,10.774333333333333,14.611333333333333,3.8369999999999997,0,0,0
20240106,1,3,3,3619,長谷川 充,SASHI,7.5,45.0,0.17,0.17,6.77,3,4,0.0,0.0,20.83,50.0,2.0,1.0,3.0,0.0,0.0,0.0,3.124,10.774333333333333,14.611333333333333,3.8369999999999997,0,0,0
20240106,1,3,4,3482,金子 猛志,SASHI,11.4,45.7,0.14,0.12,6.84,6,2,85.71,85.71,36.0,52.0,2.0,1.0,1.0,1.0,2.0,0.0,28.641,10.774333333333333,14.611333333333333,3.8369999999999997,0,0,0
20240106,1,3,5,5301,岩下 巧斗,SASHI,0.0,25.0,0.21,0.21,6.81,4,5,0.0,0.0,54.17,75.0,2.0,1.0,0.0,0.0,0.0,0.0,1.398,10.774333333333333,14.611333333333333,3.8369999999999997,0,0,0
20240106,1,3,6,3532,柴田 光,SASHI,0.0,15.7,0.19,0.08,6.82,5,1,33.33,33.33,60.0,66.67,2.0,1.0,0.0,0.0,0.0,0.0,13.795,10.774333333333333,14.611333333333333,3.8369999999999997,0,0,0
20240106,1,4,1,3441,土屋 太朗,MAKURI,26.6,73.3,0.19,0.03,6.75,2,2,16.67,50.0,42.86,66.67,1.0,1.0,0.0,0.0,0.0,1.0,7.941,6.222,10.922000000000002,4.700000000000002,0,0,0
20240106,1,4,2,3970,亀山 高雅,MAKURI,8.0,40.0,0.17,0.05,6.75,2,3,0.0,0.0,42.31,46.15,1.0,1.0,0.0,1.0,0.0,1.0,2.906,6.222,10.922000000000002,4.700000000000002,0,0,0
20240106,1,4,3,5006,久保原 秀人,MAKURI,3.8,30.7,0.18,0.0004,6.73,1,1,16.67,16.67,34.78,43.48,1.0,1.0,0.0,1.0,0.0,0.0,7.819000000000001,6.222,10.922000000000002,4.700000000000002,0,0,0
20240106,1,4,4,3653,品川 賢次,MAKURI,4.5,31.8,0.19,0.05,6.78,3,3,16.67,50.0,52.0,68.0,1.0,1.0,1.0,0.0,0.0,1.0,8.302999999999999,6.222,10.922000000000002,4.700000000000002,0,0,0
20240106,1,4,5,3790,佐口 達也,MAKURI,8.8,35.2,0.18,0.26,6.85,5,5,0.0,16.67,9.52,42.86,1.0,1.0,0.0,0.0,3.0,0.0,2.838,6.222,10.922000000000002,4.700000000000002,0,0,0
20240106,1,4,6,5313,鈴木 唯央,MAKURI,0.0,15.3,0.12,0.15,6.81,4,4,66.67,100.0,22.22,44.44,1.0,1.0,0.0,0.0,0.0,0.0,21.625000000000004,6.222,10.922000000000002,4.700000000000002,0,0,0
20240106,1,5,1,4407,鹿島 敏弘,NIGE,40.3,73.0,0.16,0.05,6.66,1,3,28.57,42.86,33.33,50.0,0.0,0.0,0.0,0.0,0.0,0.0,11.902999999999999,7.467333333333333,4.647666666666667,-2.8196666666666665,0,0,0
20240106,1,5,2,3850,小川 知行,NIGE,16.2,62.1,0.15,0.11,6.9,6,4,0.0,0.0,42.31,65.38,0.0,0.0,1.0,5.0,0.0,0.0,2.974,7.467333333333333,4.647666666666667,-2.8196666666666665,0,0,0
20240106,1,5,3,3652,森下 勇,NIGE,0.0,25.0,0.18,0.01,6.81,5,1,16.67,66.67,52.17,69.57,0.0,0.0,0.0,0.0,0.0,0.0,7.525,7.467333333333333,4.647666666666667,-2.8196666666666665,0,0,0
20240106,1,5,4,5090,生方 靖亜,NIGE,4.7,23.8,0.18,0.13,6.79,3,5,16.67,33.33,38.1,57.14,0.0,0.0,2.0,0.0,0.0,0.0,7.647,7.467333333333333,4.647666666666667,-2.8196666666666665,0,0,0
20240106,1,5,5,5150,坂本 雄紀,NIGE,10.8,35.1,0.13,0.05,6.75,2,3,0.0,0.0,43.48,65.22,0.0,0.0,2.0,0.0,1.0,1.0,3.1460000000000004,7.467333333333333,4.647666666666667,-2.8196666666666665,0,0,0
20240106,1,5,6,5065,伊久間 陽優,NIGE,8.8,29.4,0.11,0.04,6.8,4,2,0.0,0.0,33.33,41.67,0.0,0.0,2.0,0.0,1.0,0.0,3.1500000000000004,7.467333333333333,4.647666666666667,-2.8196666666666665,0,0,0
20240106,1,6,1,4491,田中 堅,NIGE,51.1,88.3,0.16,0.0002,6.71,1,2,0.0,0.0,28.57,42.86,0.0,0.0,0.0,0.0,0.0,2.0,3.5460000000000003,3.0060000000000002,143165578.50533333,143165575.49933332,0,0,0
20240106,1,6,2,3973,崎 利仁,NIGE,7.1,42.8,0.2,0.0005,6.81,3,4,0.0,0.0,40.91,63.64,0.0,0.0,0.0,2.0,0.0,1.0,2.098,3.0060000000000002,143165578.50533333,143165575.49933332,0,0,0
20240106,1,6,3,3538,菊池 峰晴,NIGE,2.6,52.6,0.19,0.0004,6.94,6,3,0.0,0.0,31.82,59.09,0.0,0.0,0.0,1.0,0.0,0.0,3.374,3.0060000000000002,143165578.50533333,143165575.49933332,0,0,0
20240106,1,6,4,4078,渡辺 史之,NIGE,3.0,33.3,0.18,0.2,6.86,4,6,0.0,0.0,54.17,70.83,0.0,0.0,1.0,0.0,0.0,0.0,429496731.456,3.0060000000000002,143165578.50533333,143165575.49933332,0,0,0
20240106,1,6,5,3419,栗原 謙治,NIGE,3.8,19.2,0.25,0.0001,6.87,5,1,0.0,0.0,41.67,45.83,0.0,0.0,0.0,0.0,1.0,0.0,2.662,3.0060000000000002,143165578.50533333,143165575.49933332,0,0,0
20240106,1,6,6,5301,岩下 巧斗,NIGE,0.0,6.7,0.19,0.01,6.78,2,5,0.0,0.0,54.17,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.398,3.0060000000000002,143165578.50533333,143165575.49933332,0,0,0
20240106,1,7,1,3532,柴田 光,MAKURI_SASHI,60.0,82.2,0.16,,,1,1,33.33,33.33,60.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,13.795,8.552,12.725999999999999,4.1739999999999995,0,0,0
20240106,1,7,2,5006,久保原 秀人,MAKURI_SASHI,2.7,22.2,0.19,,,1,1,16.67,16.67,34.78,43.48,0.0,0.0,0.0,1.0,0.0,0.0,7.819000000000001,8.552,12.725999999999999,4.1739999999999995,0,0,0
20240106,1,7,3,4420,津久井 拓也,MAKURI_SASHI,14.2,67.3,0.14,,,1,1,0.0,0.0,30.43,47.83,0.0,0.0,6.0,0.0,0.0,1.0,4.042,8.552,12.725999999999999,4.1739999999999995,0,0,0
20240106,1,7,4,3827,今泉 徹,MAKURI_SASHI,4.3,21.7,0.15,,,1,1,33.33,50.0,21.74,34.78,0.0,0.0,0.0,1.0,0.0,0.0,13.465,8.552,12.725999999999999,4.1739999999999995,,0,0
20240106,1,7,5,5313,鈴木 唯央,MAKURI_SASHI,0.0,0.0,0.0,,,1,1,66.67,100.0,22.22,44.44,0.0,0.0,0.0,0.0,0.0,0.0,21.925,8.552,12.725999999999999,4.1739999999999995,0,0,0
20240106,1,7,6,3889,須藤 隆雄,MAKURI_SASHI,5.0,25.0,0.15,,,1,1,0.0,0.0,23.81,38.1,0.0,0.0,1.0,0.0,0.0,0.0,2.788,8.552,12.725999999999999,4.1739999999999995,0,0,0
20240106,1,8,1,3475,橋本 久和,MAKURI,44.6,74.4,0.19,0.02,6.73,2,2,0.0,0.0,25.0,65.0,2.0,1.0,0.0,0.0,0.0,4.0,3.87,13.571333333333333,143165584.702,143165571.13066667,0,0,1
20240106,1,8,2,3482,金子 猛志,MAKURI,5.0,60.0,0.16,0.12,6.72,1,5,85.71,85.71,36.0,52.0,2.0,1.0,0.0,2.0,0.0,0.0,28.340999999999998,13.571333333333333,143165584.702,143165571.13066667,0,0,1
