hd,jcd,rno,lane,racer_id,racer_name,grade,age,weather_sky,wind_dir,wind_speed_m,wave_height_cm,title,decision,national_win,national_2r,national_3r,local_win,local_2r,local_3r,motor_id,motor_rate2,motor_rate3,boat_id,boat_rate2,boat_rate3,weightKg,tiltDeg,tenji_sec,tenji_st,isF_tenji,course_first_rate,course_3rd_rate,course_avg_st,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,tenji_rank,st_rank,power_lane,power_inner,power_outer,outer_over_inner,st_diff_4_vs_3,st_diff_5_vs_4,st_diff_6_vs_5,dash_attack_flag,is_strong_wind,is_crosswind,label_3t
20240302,02,10,1,3873,別府 昌樹,A2,47,晴,4,4.0,2.0,関東専門紙カップ,逃げ,5.54,36.54,53.85,0.0,0.0,0.0,15.0,34.65,48.03,40.0,38.81,52.99,52.0,-0.5,6.87,0.0001,1,53.1,85.1,0.16,0.0,0.0,0.0,2.0,5,1,14.119,15.596666666666664,15.341666666666667,-0.25499999999999723,0.1897,-0.1897,0.0197,0,0,0,1-2-3
20240302,02,10,2,4357,田中 和也,A1,39,晴,4,4.0,2.0,関東専門紙カップ,逃げ,6.82,52.1,72.27,0.0,0.0,0.0,64.0,37.24,60.69,27.0,45.38,61.54,52.1,-0.5,6.84,0.11,0,7.3,60.9,0.19,1.0,2.0,0.0,0.0,3,4,15.363999999999999,15.596666666666664,15.341666666666667,-0.25499999999999723,0.1897,-0.1897,0.0197,0,0,0,1-2-3
20240302,02,10,3,4173,岡谷 健吾,A2,41,晴,4,4.0,2.0,関東専門紙カップ,逃げ,5.34,34.0,50.0,5.57,42.86,57.14,6.0,46.01,58.28,53.0,26.98,44.44,55.0,-0.5,6.85,0.0003,1,9.7,58.5,0.17,0.0,1.0,3.0,0.0,4,2,17.307,15.596666666666664,15.341666666666667,-0.25499999999999723,0.1897,-0.1897,0.0197,0,0,0,1-2-3
20240302,02,10,4,3642,大塚 浩二,B1,52,晴,4,4.0,2.0,関東専門紙カップ,逃げ,3.7,8.7,24.64,4.13,18.42,31.58,32.0,34.72,47.22,17.0,29.23,42.31,52.0,-0.5,6.85,0.19,0,3.4,20.6,0.17,1.0,0.0,0.0,0.0,4,5,12.636,15.596666666666664,15.341666666666667,-0.25499999999999723,0.1897,-0.1897,0.0197,0,0,0,1-2-3
20240302,02,10,5,5049,松井 友汰,B1,29,晴,4,4.0,2.0,関東専門紙カップ,逃げ,5.61,38.89,56.67,6.15,50.0,65.0,16.0,45.03,64.24,62.0,32.28,48.03,52.0,-0.5,6.8,0.0003,1,3.0,30.3,0.18,0.0,0.0,1.0,0.0,1,2,17.175,15.596666666666664,15.341666666666667,-0.25499999999999723,0.1897,-0.1897,0.0197,0,0,0,1-2-3
20240302,02,10,6,4790,柳内 敬太,A2,34,晴,4,4.0,2.0,関東専門紙カップ,逃げ,5.62,40.0,52.0,5.55,40.91,54.55,19.0,42.14,61.43,32.0,49.14,64.66,52.0,-0.5,6.83,0.02,0,6.0,24.2,0.19,0.0,0.0,2.0,0.0,2,3,16.214,15.596666666666664,15.341666666666667,-0.25499999999999723,0.1897,-0.1897,0.0197,0,0,0,1-2-3
20240302,02,11,1,4709,岡村 将也,A2,34,晴,6,4.0,2.0,関東専門紙カップ,まくり,5.51,36.78,55.17,5.19,31.25,50.0,35.0,18.42,32.46,44.0,41.26,62.24,53.0,-0.5,6.75,0.13,0,65.8,87.8,0.15,0.0,0.0,0.0,3.0,1,4,8.932,12.812000000000003,12.726666666666665,-0.08533333333333815,-0.2199,0.0,0.0013000000000000002,0,0,1,4-6-1
20240302,02,11,2,4099,吉永 則雄,A1,45,晴,6,4.0,2.0,関東専門紙カップ,まくり,6.68,49.55,71.17,4.0,0.0,0.0,11.0,40.27,55.7,11.0,24.62,40.77,52.3,-0.5,6.8,0.01,0,17.7,71.1,0.18,1.0,7.0,0.0,0.0,4,3,16.289,12.812000000000003,12.726666666666665,-0.08533333333333815,-0.2199,0.0,0.0013000000000000002,0,0,1,4-6-1
20240302,02,11,3,3813,佐藤 大介,A1,48,晴,6,4.0,2.0,関東専門紙カップ,まくり,6.61,49.06,71.7,5.64,40.91,50.0,27.0,30.83,45.11,19.0,27.41,44.44,52.4,-0.5,6.88,0.22,0,9.3,72.0,0.16,1.0,2.0,0.0,1.0,5,5,13.215,12.812000000000003,12.726666666666665,-0.08533333333333815,-0.2199,0.0,0.0013000000000000002,0,0,1,4-6-1
20240302,02,11,4,4837,酒井 陽祐,B1,34,晴,6,4.0,2.0,関東専門紙カップ,まくり,4.28,23.33,41.67,3.92,24.0,32.0,2.0,22.7,38.3,28.0,34.92,47.62,52.0,-0.5,6.79,0.0001,1,2.9,17.6,0.19,0.0,0.0,1.0,0.0,3,1,9.778,12.812000000000003,12.726666666666665,-0.08533333333333815,-0.2199,0.0,0.0013000000000000002,1,0,1,4-6-1
20240302,02,11,5,3505,山田 竜一,B1,52,晴,6,4.0,2.0,関東専門紙カップ,まくり,5.4,30.3,51.52,5.85,38.3,61.7,21.0,41.55,54.23,42.0,34.35,52.67,52.0,-0.5,6.79,0.0001,1,5.5,47.2,0.14,0.0,0.0,2.0,0.0,3,1,16.104999999999997,12.812000000000003,12.726666666666665,-0.08533333333333815,-0.2199,0.0,0.0013000000000000002,0,0,1,4-6-1
20240302,02,11,6,5012,加倉 侑征,A2,26,晴,6,4.0,2.0,関東専門紙カップ,まくり,5.5,36.59,52.44,5.82,41.18,64.71,5.0,28.99,51.45,39.0,38.69,53.28,51.0,0.0,6.78,0.0014000000000000002,1,4.1,33.3,0.18,0.0,0.0,1.0,0.0,2,2,12.297,12.812000000000003,12.726666666666665,-0.08533333333333815,-0.2199,0.0,0.0013000000000000002,0,0,1,4-6-1
20240302,02,12,1,4532,秋元 哲,A1,35,晴,6,3.0,2.0,関東専門紙カップ,まくり差し,6.83,52.81,67.42,5.97,43.64,60.91,28.0,25.76,39.39,45.0,35.38,51.54,51.5,-0.5,6.82,0.05,0,72.5,88.2,0.13,0.0,0.0,0.0,3.0,6,4,11.926,14.185666666666668,12.795999999999998,-1.3896666666666704,0.0,0.00039999999999999996,0.00010000000000000015,0,0,1,5-3-2
20240302,02,12,2,3939,渡辺 真至,A2,46,晴,6,3.0,2.0,関東専門紙カップ,まくり差し,6.05,42.35,65.88,6.61,47.83,73.91,36.0,38.51,60.81,64.0,30.0,49.23,52.2,-0.5,6.65,0.13,0,0.0,65.3,0.17,0.0,0.0,0.0,0.0,1,5,15.183,14.185666666666668,12.795999999999998,-1.3896666666666704,0.0,0.00039999999999999996,0.00010000000000000015,0,0,1,5-3-2
20240302,02,12,3,3576,白水 勝也,A1,51,晴,6,3.0,2.0,関東専門紙カップ,まくり差し,6.1,40.66,61.54,0.0,0.0,0.0,40.0,37.96,56.93,23.0,31.2,42.4,51.5,-0.5,6.78,0.0002,1,11.3,54.5,0.17,5.0,0.0,0.0,0.0,4,1,15.448,14.185666666666668,12.795999999999998,-1.3896666666666704,0.0,0.00039999999999999996,0.00010000000000000015,0,0,1,5-3-2
20240302,02,12,4,4552,杉山 勝匡,B1,35,晴,6,3.0,2.0,関東専門紙カップ,まくり差し,3.85,23.81,32.14,0.0,0.0,0.0,30.0,45.04,58.78,38.0,39.84,55.47,51.5,-0.5,6.81,0.0002,1,9.6,35.4,0.14,3.0,0.0,0.0,0.0,5,1,16.221999999999998,14.185666666666668,12.795999999999998,-1.3896666666666704,0.0,0.00039999999999999996,0.00010000000000000015,0,0,1,5-3-2
20240302,02,12,5,4230,濱崎 直矢,A2,40,晴,6,3.0,2.0,関東専門紙カップ,まくり差し,6.35,48.1,65.82,6.01,38.83,63.11,10.0,19.64,37.5,50.0,44.27,65.65,53.9,-0.5,6.73,0.0006,1,5.4,59.4,0.15,0.0,0.0,2.0,0.0,3,2,10.002,14.185666666666668,12.795999999999998,-1.3896666666666704,0.0,0.00039999999999999996,0.00010000000000000015,0,0,1,5-3-2
20240302,02,12,6,3761,山本 光雄,B1,52,晴,6,3.0,2.0,関東専門紙カップ,まくり差し,4.64,27.37,43.16,5.39,36.84,50.0,34.0,30.6,41.04,21.0,28.72,48.94,53.9,-0.5,6.72,0.0007000000000000001,1,3.2,19.3,0.18,0.0,0.0,1.0,0.0,2,3,12.163999999999998,14.185666666666668,12.795999999999998,-1.3896666666666704,0.0,0.00039999999999999996,0.00010000000000000015,0,0,1,5-3-2
20240302,02,1,1,3642,大塚 浩二,B1,52,晴,6,7.0,6.0,関東専門紙カップ,差し,3.7,8.7,24.64,4.13,18.42,31.58,32.0,34.72,47.22,17.0,29.23,42.31,,,,,,33.3,62.5,0.14,0.0,0.0,0.0,0.0,1,1,13.036,13.692,11.751,-1.9410000000000007,,,,0,1,1,2-4-1
20240302,02,1,2,3508,久富 政弘,B1,52,晴,6,7.0,6.0,関東専門紙カップ,差し,4.32,21.43,37.5,0.0,0.0,0.0,61.0,41.48,51.11,65.0,32.54,48.41,,,,,,8.1,45.9,0.2,0.0,3.0,0.0,0.0,1,1,15.436,13.692,11.751,-1.9410000000000007,,,,0,1,1,2-4-1
20240302,02,1,3,3313,本吉 正樹,B1,58,晴,6,7.0,6.0,関東専門紙カップ,差し,4.57,24.1,42.17,0.0,0.0,0.0,9.0,31.54,44.62,73.0,25.62,51.24,,,,,,6.0,48.4,0.16,1.0,0.0,1.0,0.0,1,1,12.604000000000001,13.692,11.751,-1.9410000000000007,,,,0,1,1,2-4-1
20240302,02,1,4,4952,吉武 真也,B1,30,晴,6,7.0,6.0,関東専門紙カップ,差し,4.03,18.33,31.67,2.82,0.0,18.18,24.0,29.08,46.81,69.0,29.1,46.27,,,,,,4.0,20.0,0.16,1.0,0.0,0.0,0.0,1,1,11.542,13.692,11.751,-1.9410000000000007,,,,,1,1,2-4-1
20240302,02,1,5,5008,羽野 諒,B1,27,晴,6,7.0,6.0,関東専門紙カップ,差し,4.56,22.03,40.68,4.5,20.0,40.0,65.0,36.36,52.45,26.0,34.59,47.37,,,,,,6.9,44.1,0.14,0.0,0.0,3.0,0.0,1,1,14.043999999999999,13.692,11.751,-1.9410000000000007,,,,0,1,1,2-4-1
20240302,02,1,6,3202,三品 隆浩,B1,58,晴,6,7.0,6.0,関東専門紙カップ,差し,3.97,17.24,37.93,4.42,22.58,38.71,26.0,22.95,40.16,15.0,25.6,44.0,,,,,,3.0,21.2,0.2,1.0,0.0,0.0,0.0,1,1,9.667,13.692,11.751,-1.9410000000000007,,,,0,1,1,2-4-1
20240302,02,2,1,4619,伏田 裕隆,B1,41,晴,6,8.0,6.0,関東専門紙カップ,まくり,4.69,26.39,44.44,0.0,0.0,0.0,17.0,25.55,45.99,20.0,26.32,44.36,52.0,0.0,6.86,0.0011,1,33.3,55.5,0.18,0.0,0.0,0.0,0.0,2,4,10.578999999999999,143165588.53366667,15.696666666666665,-143165572.837,0.0013,-0.0007999999999999999,-0.00010000000000000015,0,1,1,2-3-5
