hd,jcd,rno,win_lane,win_racer_id,decision
20240302,02,10,1,3873,逃げ
20240302,02,11,4,4837,まくり
20240302,02,12,5,4230,まくり差し
20240302,02,1,2,3508,差し
20240302,02,2,2,3663,まくり
20240302,02,3,1,3769,逃げ
20240302,02,4,2,5049,差し
20240302,02,5,3,4957,まくり差し
20240302,02,6,2,4230,まくり
20240302,02,7,1,3813,逃げ
20240302,02,8,1,4588,逃げ
20240302,02,9,1,4133,逃げ
20240302,03,10,2,3783,まくり
20240302,03,11,5,4361,まくり差し
20240302,03,12,1,3983,逃げ
20240302,03,1,6,4500,まくり
20240302,03,2,1,4808,逃げ
20240302,03,3,4,4337,抜き
20240302,03,4,1,4586,逃げ
20240302,03,5,1,4826,逃げ
20240302,03,6,1,4269,逃げ
20240302,03,7,1,4839,逃げ
20240302,03,8,1,4061,逃げ
20240302,03,9,1,4483,逃げ
20240302,04,10,2,4506,差し
20240302,04,11,1,4352,逃げ
20240302,04,12,3,5071,まくり
20240302,04,1,1,5071,逃げ
20240302,04,2,4,5158,まくり
20240302,04,3,2,4804,抜き
20240302,04,4,3,4398,まくり
20240302,04,5,1,4102,逃げ
20240302,04,6,2,4478,抜き
20240302,04,7,6,5047,まくり
20240302,04,8,1,4379,逃げ
20240302,04,9,1,4471,逃げ
20240302,06,10,1,3661,逃げ
20240302,06,11,1,3284,逃げ
20240302,06,12,4,3156,逃げ
20240302,06,1,3,3692,まくり
20240302,06,2,2,3600,逃げ
20240302,06,3,2,3268,差し
20240302,06,4,4,3697,まくり
20240302,06,5,3,3548,まくり
20240302,06,6,1,3107,逃げ
20240302,06,7,1,3620,逃げ
20240302,06,8,2,3577,まくり
20240302,06,9,3,3617,まくり
20240302,07,10,1,4958,抜き
20240302,07,11,1,5166,逃げ
20240302,07,12,1,4983,逃げ
20240302,07,1,4,5083,まくり差し
20240302,07,2,4,5262,抜き
20240302,07,3,3,5216,まくり差し
20240302,07,4,2,5029,抜き
20240302,07,5,5,5034,まくり差し
20240302,07,6,1,5125,逃げ
20240302,07,7,4,5121,まくり
20240302,07,8,2,4983,差し
20240302,07,9,1,5034,逃げ
20240302,09,10,3,4261,まくり
20240302,09,11,4,4297,まくり
20240302,09,12,1,4759,逃げ
20240302,09,1,1,4297,逃げ
20240302,09,2,2,5006,まくり
20240302,09,3,1,3653,逃げ
20240302,09,4,2,3532,差し
20240302,09,5,1,4824,逃げ
20240302,09,6,2,4431,抜き
20240302,09,7,3,4796,まくり差し
20240302,09,8,1,3619,逃げ
20240302,09,9,2,4645,差し
20240302,10,10,1,3929,逃げ
20240302,10,11,4,4863,まくり差し
20240302,10,12,1,3909,逃げ
20240302,10,1,1,4545,逃げ
20240302,10,2,1,5145,逃げ
20240302,10,3,3,4953,差し
20240302,10,4,1,4210,逃げ
20240302,10,5,4,4692,まくり
20240302,10,6,2,4318,差し
20240302,10,7,1,3839,抜き
20240302,10,8,2,4953,抜き
20240302,10,9,2,4682,差し
20240302,11,10,3,4325,差し
20240302,11,11,4,4402,差し
20240302,11,12,1,4561,逃げ
20240302,11,1,4,4918,差し
20240302,11,2,4,4640,まくり
