hd,jcd,rno,label_3t,win_lane
20240220,2,1,5-1-2,5
20240220,2,2,1-2-5,1
20240220,2,3,1-2-3,1
20240220,2,4,4-5-6,4
20240220,2,5,1-6-2,1
20240220,2,6,3-5-1,3
20240220,2,7,1-5-4,1
20240220,2,8,2-3-6,2
20240220,2,9,1-4-2,1
20240220,2,10,1-2-5,1
20240220,2,11,4-6-1,4
20240220,2,12,5-6-1,5
20240220,3,1,4-1-6,4
20240220,3,2,5-1-4,5
20240220,3,3,5-3-1,5
20240220,3,4,1-5-6,1
20240220,3,5,2-5-3,2
20240220,3,6,2-1-5,2
20240220,3,7,2-1-4,2
20240220,3,8,2-3-1,2
20240220,3,9,1-3-2,1
20240220,3,10,2-1-6,2
20240220,3,11,2-1-5,2
20240220,3,12,3-6-1,3
20240220,6,1,2-3-1,2
20240220,6,2,1-2-3,1
20240220,6,3,1-4-3,1
20240220,6,4,1-5-2,1
20240220,6,5,1-4-2,1
20240220,6,6,4-1-5,4
20240220,6,7,1-3-2,1
20240220,6,8,1-4-3,1
20240220,6,9,3-1-6,3
20240220,6,10,1-4-2,1
20240220,6,11,1-5-3,1
20240220,6,12,1-4-6,1
20240220,7,1,5-2-1,5
20240220,7,2,1-3-4,1
20240220,7,3,3-2-1,3
20240220,7,4,3-4-5,3
20240220,7,5,3-2-1,3
20240220,7,6,2-1-4,2
20240220,7,7,3-1-4,3
20240220,7,8,1-4-2,1
20240220,7,9,1-4-2,1
20240220,7,10,5-4-2,5
20240220,7,11,1-3-4,1
20240220,7,12,1-4-2,1
20240220,10,1,1-4-6,1
20240220,10,2,3-2-1,3
20240220,10,3,1-3-2,1
20240220,10,4,1-3-4,1
20240220,10,5,4-1-2,4
20240220,10,6,2-1-4,2
20240220,10,7,2-6-1,2
20240220,10,8,3-6-2,3
20240220,10,9,5-4-6,5
20240220,10,10,1-4-3,1
20240220,10,11,2-5-1,2
20240220,10,12,1-5-4,1
20240220,11,1,1-4-2,1
20240220,11,2,2-5-1,2
20240220,11,3,1-3-4,1
20240220,11,4,4-5-1,4
20240220,11,5,5-1-6,5
20240220,11,6,4-1-3,4
20240220,11,7,1-4-2,1
20240220,11,8,3-4-2,3
20240220,11,9,3-6-4,3
20240220,11,10,4-5-1,4
20240220,11,11,1-3-5,1
20240220,11,12,1-3-2,1
20240220,13,1,1-3-5,1
20240220,13,2,1-3-4,1
20240220,13,3,2-5-3,2
20240220,13,4,1-3-4,1
20240220,13,5,1-2-6,1
20240220,13,6,1-5-4,1
20240220,13,7,3-1-6,3
20240220,13,8,3-2-4,3
20240220,13,9,2-3-1,2
20240220,13,10,1-4-2,1
20240220,13,11,2-4-5,2
20240220,13,12,1-4-6,1
20240220,14,1,1-3-6,1
20240220,14,2,6-4-2,6
20240220,14,3,1-3-5,1
20240220,14,4,3-2-5,3
20240220,14,5,3-1-2,3
20240220,14,6,3-6-4,3
20240220,14,7,4-6-5,4
20240220,14,8,1-3-6,1
20240220,14,9,1-3-5,1
20240220,14,10,1-2-5,1
20240220,14,11,1-4-2,1
20240220,14,12,1-5-3,1
20240220,15,1,1-3-6,1
20240220,15,2,4-5-1,4
20240220,15,3,5-6-4,5
20240220,15,4,4-5-2,4
20240220,15,5,5-1-2,5
20240220,15,6,1-4-3,1
20240220,15,7,3-1-5,3
20240220,15,8,1-4-3,1
20240220,15,9,2-1-4,2
20240220,15,10,1-2-4,1
20240220,15,11,4-3-1,4
20240220,15,12,1-3-4,1
20240220,16,1,3-2-1,3
20240220,16,2,5-2-3,5
20240220,16,3,1-2-5,1
20240220,16,4,4-1-5,4
20240220,16,5,3-1-4,3
20240220,16,6,4-1-6,4
20240220,16,7,4-1-6,4
20240220,16,8,5-1-4,5
20240220,16,9,3-1-4,3
20240220,16,10,2-4-6,2
20240220,16,11,1-2-3,1
20240220,16,12,2-6-3,2
20240220,17,1,1-2-5,1
20240220,17,2,2-3-1,2
20240220,17,3,1-3-2,1
20240220,17,4,2-3-4,2
20240220,17,5,1-4-5,1
20240220,17,6,2-5-3,2
20240220,17,7,5-1-3,5
20240220,17,8,1-5-2,1
20240220,17,9,3-1-6,3
20240220,17,10,2-1-4,2
20240220,17,11,4-1-2,4
20240220,17,12,1-2-4,1
20240220,19,1,6-1-2,6
20240220,19,2,4-1-6,4
20240220,19,3,1-2-3,1
20240220,19,4,6-4-2,6
20240220,19,5,3-1-5,3
20240220,19,6,2-4-3,2
20240220,19,7,4-1-6,4
20240220,19,8,5-4-1,5
20240220,19,9,1-3-2,1
20240220,19,10,1-5-6,1
20240220,19,11,6-1-5,6
20240220,19,12,1-3-2,1
20240220,22,1,1-4-3,1
20240220,22,2,1-2-3,1
20240220,22,3,3-1-2,3
20240220,22,4,1-3-2,1
20240220,22,5,2-5-1,2
20240220,22,6,1-3-2,1
20240220,22,7,5-2-1,5
20240220,22,8,1-2-3,1
20240220,22,9,4-6-5,4
20240220,22,10,1-3-2,1
20240220,22,11,1-3-4,1
20240220,22,12,3-5-1,3
20240220,24,1,2-4-1,2
20240220,24,2,1-5-4,1
20240220,24,3,2-1-6,2
20240220,24,4,6-4-1,6
20240220,24,5,3-6-4,3
20240220,24,6,2-1-3,2
20240220,24,7,3-4-1,3
20240220,24,8,1-2-3,1
20240220,24,9,1-4-5,1
20240220,24,10,1-2-5,1
20240220,24,11,1-4-2,1
20240220,24,12,2-1-3,2
