hd,jcd,rno,lane,racer_id,racer_name,decision4,course_first_rate,course_3rd_rate,course_avg_st,tenji_st,tenji_sec,tenji_rank,st_rank,motor_rate2,motor_rate3,boat_rate2,boat_rate3,wind_speed_m,wave_height_cm,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,power_lane,power_inner,power_outer,outer_over_inner,dash_attack_flag,is_strong_wind,is_crosswind
20240220,2,10,1,4769,馬場 剛,NIGE,70.8,97.9,0.12,0.11,6.79,3,2,25.0,42.24,28.03,43.18,0.0,0.0,0.0,0.0,0.0,3.0,12.054,143165588.91666666,13.153666666666666,-143165575.76299998,0,0,0
20240220,2,10,2,5051,松本 純平,NIGE,10.2,67.3,0.16,0.15,6.76,1,3,28.23,44.35,29.51,41.8,0.0,0.0,1.0,4.0,0.0,0.0,12.778999999999998,143165588.91666666,13.153666666666666,-143165575.76299998,0,0,0
20240220,2,10,3,4213,重富 伸也,NIGE,12.9,61.2,0.19,0.31,6.76,1,6,32.31,52.31,45.9,68.03,0.0,0.0,3.0,0.0,1.0,0.0,429496741.917,143165588.91666666,13.153666666666666,-143165575.76299998,0,0,0
20240220,2,10,4,4575,戸塚 邦好,NIGE,31.2,78.1,0.11,0.05,6.84,5,1,30.58,56.2,26.42,48.11,0.0,0.0,6.0,1.0,1.0,2.0,13.45,143165588.91666666,13.153666666666666,-143165575.76299998,1,0,0
20240220,2,10,5,4470,平田 健之佑,NIGE,6.2,56.2,0.17,0.29,6.8,4,5,26.72,48.28,34.21,47.37,0.0,0.0,0.0,1.0,1.0,0.0,11.364,143165588.91666666,13.153666666666666,-143165575.76299998,0,0,0
20240220,2,10,6,3875,廣中 良一,NIGE,0.0,11.4,0.28,0.17,6.78,2,4,40.65,63.87,27.38,47.62,0.0,0.0,0.0,0.0,0.0,0.0,14.646999999999998,143165588.91666666,13.153666666666666,-143165575.76299998,0,0,0
20240220,2,12,1,4335,若林 将,MAKURI,71.7,95.6,0.12,0.05,6.78,2,3,31.3,43.51,26.96,43.48,0.0,0.0,0.0,0.0,0.0,1.0,13.1,13.693999999999997,13.899666666666667,0.20566666666666933,0,0,0
20240220,2,12,2,4893,渡邉 真奈美,MAKURI,0.0,34.4,0.19,0.04,6.78,2,2,25.45,40.91,38.28,56.25,0.0,0.0,0.0,0.0,0.0,0.0,11.151,13.693999999999997,13.899666666666667,0.20566666666666933,0,0,0
20240220,2,12,3,3412,鈴木 博,MAKURI,15.5,55.5,0.18,0.0002,6.78,2,1,42.45,56.12,33.61,45.9,0.0,0.0,2.0,1.0,3.0,1.0,16.831,13.693999999999997,13.899666666666667,0.20566666666666933,0,0,0
20240220,2,12,4,3661,柳瀬 興志,MAKURI,0.0,50.0,0.18,0.13,6.92,4,5,29.75,43.8,20.34,37.29,0.0,0.0,0.0,0.0,0.0,0.0,12.128999999999998,13.693999999999997,13.899666666666667,0.20566666666666933,0,0,0
20240220,2,12,5,3381,滝沢 芳行,MAKURI,6.8,36.3,0.16,0.06,6.76,1,4,36.22,55.91,45.8,61.83,0.0,0.0,3.0,0.0,0.0,0.0,14.08,13.693999999999997,13.899666666666667,0.20566666666666933,0,0,0
20240220,2,12,6,4409,坂元 浩仁,MAKURI,6.6,43.3,0.18,0.06,6.82,3,4,37.5,54.17,38.64,59.85,0.0,0.0,1.0,0.0,1.0,0.0,15.49,13.693999999999997,13.899666666666667,0.20566666666666933,0,0,0
20240220,2,1,1,4213,重富 伸也,MAKURI_SASHI,50.0,85.0,0.18,0.15,6.75,3,2,32.31,52.31,45.9,68.03,0.0,0.0,0.0,0.0,0.0,2.0,12.717,13.399,143165588.50433335,143165575.10533336,0,0,0
20240220,2,1,2,4900,中田 夕貴,MAKURI_SASHI,12.5,66.6,0.17,0.12,6.79,4,1,30.65,41.13,36.84,46.62,0.0,0.0,0.0,3.0,0.0,0.0,12.606999999999998,13.399,143165588.50433335,143165575.10533336,0,0,0
20240220,2,1,3,4060,島田 一生,MAKURI_SASHI,8.5,45.7,0.16,0.18,6.74,2,3,38.85,55.4,28.69,41.8,0.0,0.0,2.0,0.0,1.0,0.0,14.873,13.399,143165588.50433335,143165575.10533336,0,0,0
20240220,2,1,4,5188,武井 莉里佳,MAKURI_SASHI,0.0,41.3,0.19,0.27,6.73,1,5,29.75,50.41,36.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,11.336999999999998,13.399,143165588.50433335,143165575.10533336,0,0,0
20240220,2,1,5,5060,数原 魁,MAKURI_SASHI,4.8,41.4,0.18,0.31,6.74,2,6,30.4,49.6,31.45,46.77,0.0,0.0,1.0,0.0,0.0,1.0,429496741.83,13.399,143165588.50433335,143165575.10533336,0,0,0
20240220,2,1,6,3964,宮地 博士,MAKURI_SASHI,0.0,14.2,0.21,0.19,6.84,5,4,32.48,44.44,27.59,46.55,0.0,0.0,0.0,0.0,0.0,0.0,12.345999999999998,13.399,143165588.50433335,143165575.10533336,0,0,0
20240220,2,2,1,3353,前田 光昭,NIGE,24.0,68.0,0.17,0.0001,6.79,5,1,33.87,50.0,28.3,45.28,0.0,0.0,0.0,0.0,0.0,1.0,12.991,143165589.65933332,11.124,-143165578.5353333,0,0,0
20240220,2,2,2,4318,桑原 将光,NIGE,15.5,73.3,0.15,0.09,6.73,1,6,40.63,59.38,41.54,59.23,0.0,0.0,0.0,6.0,0.0,0.0,429496745.145,143165589.65933332,11.124,-143165578.5353333,0,0,0
20240220,2,2,3,5107,松本 真広,NIGE,0.0,32.4,0.15,0.0002,6.82,6,2,27.34,47.66,18.18,34.71,0.0,0.0,0.0,0.0,0.0,0.0,10.842,143165589.65933332,11.124,-143165578.5353333,0,0,0
20240220,2,2,4,4118,宇佐見 淳,NIGE,12.6,60.5,0.15,0.0009,6.78,4,3,27.93,44.14,37.4,50.41,0.0,0.0,4.0,2.0,3.0,0.0,12.274999999999999,143165589.65933332,11.124,-143165578.5353333,0,0,0
20240220,2,2,5,4569,中澤 宏奈,NIGE,2.1,23.4,0.18,0.0013,6.74,2,5,19.42,36.89,29.55,50.76,0.0,0.0,0.0,0.0,1.0,0.0,8.868,143165589.65933332,11.124,-143165578.5353333,0,0,0
20240220,2,2,6,3661,柳瀬 興志,NIGE,0.0,28.0,0.19,0.001,6.75,3,4,29.75,43.8,20.34,37.29,0.0,0.0,0.0,0.0,0.0,0.0,12.228999999999997,143165589.65933332,11.124,-143165578.5353333,0,0,0
20240220,2,4,1,4853,前原 哉,MAKURI,50.0,100.0,0.17,,,1,1,36.3,49.63,26.42,41.51,0.0,0.0,0.0,0.0,0.0,2.0,13.581999999999999,13.13,14.381,1.2509999999999994,0,0,0
20240220,2,4,2,4470,平田 健之佑,MAKURI,11.5,65.3,0.17,,,1,1,26.72,48.28,34.21,47.37,0.0,0.0,0.0,3.0,0.0,0.0,11.764000000000001,13.13,14.381,1.2509999999999994,0,0,0
20240220,2,4,3,3532,柴田 光,MAKURI,14.5,64.5,0.15,,,1,1,33.08,54.14,27.42,44.35,0.0,0.0,2.0,1.0,4.0,0.0,14.043999999999999,13.13,14.381,1.2509999999999994,0,0,0
20240220,2,4,4,5191,飛田 江己,MAKURI,8.8,51.1,0.16,,,1,1,36.3,48.89,37.8,52.76,0.0,0.0,2.0,0.0,2.0,0.0,15.345999999999998,13.13,14.381,1.2509999999999994,,0,0
20240220,2,4,5,3662,大庭 元明,MAKURI,15.9,43.1,0.15,,,1,1,24.24,42.42,38.93,51.91,0.0,0.0,1.0,0.0,5.0,1.0,10.966,13.13,14.381,1.2509999999999994,0,0,0
20240220,2,4,6,3412,鈴木 博,MAKURI,2.2,18.1,0.15,,,1,1,42.45,56.12,33.61,45.9,0.0,0.0,1.0,0.0,0.0,0.0,16.831,13.13,14.381,1.2509999999999994,0,0,0
20240220,2,5,1,3612,馬袋 義則,NIGE,54.6,87.5,0.14,0.03,6.76,2,1,40.88,60.58,40.63,57.81,0.0,0.0,0.0,0.0,0.0,2.0,16.384,14.492333333333335,143165586.343,143165571.85066667,0,0,0
20240220,2,5,2,3875,廣中 良一,NIGE,7.6,46.1,0.18,0.06,6.75,1,2,40.65,63.87,27.38,47.62,0.0,0.0,0.0,2.0,0.0,1.0,14.847,14.492333333333335,143165586.343,143165571.85066667,0,0,0
20240220,2,5,3,3964,宮地 博士,NIGE,2.5,45.0,0.2,0.16,6.76,2,5,32.48,44.44,27.59,46.55,0.0,0.0,0.0,0.0,1.0,0.0,12.245999999999999,14.492333333333335,143165586.343,143165571.85066667,0,0,0
20240220,2,5,4,4335,若林 将,NIGE,30.7,51.2,0.11,0.09,6.75,1,3,31.3,43.51,26.96,43.48,0.0,0.0,9.0,1.0,1.0,0.0,13.1,14.492333333333335,143165586.343,143165571.85066667,1,0,0
20240220,2,5,5,4031,飯島 誠,NIGE,6.6,13.3,0.18,0.26,6.85,4,6,25.0,45.83,27.42,42.74,0.0,0.0,0.0,0.0,2.0,0.0,429496739.34,14.492333333333335,143165586.343,143165571.85066667,0,0,0
20240220,2,5,6,5322,根岸 真優,NIGE,0.0,0.0,0.14,0.11,6.82,3,4,19.05,34.29,30.58,44.63,0.0,0.0,0.0,0.0,0.0,0.0,6.5889999999999995,14.492333333333335,143165586.343,143165571.85066667,0,0,0
20240220,2,6,1,5169,堀本 翔太,MAKURI,16.6,44.4,0.2,0.18,6.82,5,4,24.78,40.71,26.45,41.32,0.0,0.0,0.0,0.0,0.0,0.0,9.741999999999999,11.786333333333332,12.633333333333331,0.8469999999999995,0,0,0
