hd,jcd,rno,label_3t,win_lane
20240309,1,1,1-3-4,1
20240309,1,2,3-4-6,3
20240309,1,3,1-2-4,1
20240309,1,4,2-1-5,2
20240309,1,5,4-6-5,4
20240309,1,6,1-3-2,1
20240309,1,7,1-4-6,1
20240309,1,8,1-5-3,1
20240309,1,9,1-3-4,1
20240309,1,10,1-2-5,1
20240309,1,11,1-2-4,1
20240309,1,12,1-3-5,1
20240309,2,1,3-2-1,3
20240309,2,2,2-1-4,2
20240309,2,3,2-1-4,2
20240309,2,4,3-5-1,3
20240309,2,5,4-5-1,4
20240309,2,6,2-4-6,2
20240309,2,7,1-2-3,1
20240309,2,8,4-1-2,4
20240309,2,9,3-1-4,3
20240309,2,10,2-1-3,2
20240309,2,11,3-1-6,3
20240309,2,12,3-4-2,3
20240309,3,1,,
20240309,3,2,,
20240309,3,3,,
20240309,3,4,,
20240309,3,5,,
20240309,3,6,,
20240309,3,7,,
20240309,3,8,,
20240309,3,9,,
20240309,3,10,,
20240309,3,11,,
20240309,3,12,,
20240309,5,1,4-5-1,4
20240309,5,2,2-1-3,2
20240309,5,3,3-1-2,3
20240309,5,4,5-4-3,5
20240309,5,5,1-3-2,1
20240309,5,6,1-4-3,1
20240309,5,7,6-3-1,6
20240309,5,8,5-2-1,5
20240309,5,9,4-1-5,4
20240309,5,10,1-5-3,1
20240309,5,11,1-3-6,1
20240309,5,12,2-3-4,2
20240309,8,1,1-2-4,1
20240309,8,2,1-3-2,1
20240309,8,3,2-3-1,2
20240309,8,4,3-5-4,3
20240309,8,5,2-3-1,2
20240309,8,6,6-4-1,6
20240309,8,7,2-1-5,2
20240309,8,8,1-5-2,1
20240309,8,9,3-5-1,3
20240309,8,10,1-4-5,1
20240309,8,11,2-6-4,2
20240309,8,12,1-3-4,1
20240309,9,1,6-4-5,6
20240309,9,2,2-4-1,2
20240309,9,3,1-3-2,1
20240309,9,4,2-4-5,2
20240309,9,5,4-2-6,4
20240309,9,6,3-1-2,3
20240309,9,7,1-4-3,1
20240309,9,8,1-5-6,1
20240309,9,9,2-1-4,2
20240309,9,10,1-2-3,1
20240309,9,11,1-2-3,1
20240309,9,12,1-3-5,1
20240309,10,1,2-5-3,2
20240309,10,2,1-2-6,1
20240309,10,3,1-2-4,1
20240309,10,4,1-6-4,1
20240309,10,5,1-3-4,1
20240309,10,6,2-1-3,2
20240309,10,7,1-4-2,1
20240309,10,8,1-2-4,1
20240309,10,9,1-2-4,1
20240309,10,10,4-2-1,4
20240309,10,11,1-5-2,1
20240309,10,12,2-1-4,2
20240309,13,1,4-1-5,4
20240309,13,2,1-5-3,1
20240309,13,3,3-6-5,3
20240309,13,4,1-2-4,1
20240309,13,5,1-3-4,1
20240309,13,6,2-1-5,2
20240309,13,7,1-3-2,1
20240309,13,8,2-3-1,2
20240309,13,9,5-1-6,5
20240309,13,10,1-2-4,1
20240309,13,11,1-6-3,1
20240309,13,12,3-4-2,3
20240309,15,1,2-1-4,2
20240309,15,2,3-6-4,3
20240309,15,3,2-6-4,2
20240309,15,4,4-2-6,4
20240309,15,5,1-5-2,1
20240309,15,6,1-4-2,1
20240309,15,7,3-1-5,3
20240309,15,8,1-3-2,1
20240309,15,9,3-1-5,3
20240309,15,10,1-3-4,1
20240309,15,11,6-1-2,6
20240309,15,12,1-4-2,1
20240309,17,1,1-3-2,1
20240309,17,2,3-4-2,3
20240309,17,3,1-2-4,1
20240309,17,4,1-3-6,1
20240309,17,5,1-3-2,1
20240309,17,6,1-4-6,1
20240309,17,7,1-5-4,1
20240309,17,8,2-1-6,2
20240309,17,9,1-6-4,1
20240309,17,10,1-2-4,1
20240309,17,11,5-6-4,5
20240309,17,12,1-4-5,1
20240309,22,1,4-1-2,4
20240309,22,2,1-3-2,1
20240309,22,3,3-2-1,3
20240309,22,4,1-2-4,1
20240309,22,5,5-1-2,5
20240309,22,6,2-5-4,2
20240309,22,7,1-5-3,1
20240309,22,8,3-1-5,3
20240309,22,9,2-3-4,2
20240309,22,10,1-5-4,1
20240309,22,11,1-2-5,1
20240309,22,12,1-2-5,1
20240309,23,1,1-3-2,1
20240309,23,2,1-2-4,1
20240309,23,3,3-1-5,3
20240309,23,4,1-3-6,1
20240309,23,5,4-3-5,4
20240309,23,6,1-2-3,1
20240309,23,7,5-4-2,5
20240309,23,8,4-3-5,4
20240309,23,9,2-5-4,2
20240309,23,10,5-3-2,5
20240309,23,11,1-4-3,1
20240309,23,12,1-3-5,1
20240309,24,1,1-3-6,1
20240309,24,2,1-2-3,1
20240309,24,3,5-4-1,5
20240309,24,4,1-2-3,1
20240309,24,5,4-1-2,4
20240309,24,6,3-1-4,3
20240309,24,7,3-2-4,3
20240309,24,8,1-2-5,1
20240309,24,9,1-5-2,1
20240309,24,10,1-2-4,1
20240309,24,11,1-2-3,1
20240309,24,12,1-5-2,1
