hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240309,1,10,1,3659,,0,0,0,0,0.04,0,,2,2,0.15,62.5,93.7
20240309,1,10,2,4772,,0,0,0,0,0.17,0,,3,3,0.12,26.3,71.0
20240309,1,10,3,3686,,0,0,0,0,0.03,0,,1,1,0.16,2.5,65.0
20240309,1,10,4,4218,,0,0,0,0,0.19,0,,4,4,0.18,15.2,57.6
20240309,1,10,5,5141,,0,0,0,0,0.17,0,,3,3,0.11,2.2,43.1
20240309,1,10,6,3297,,0,0,0,0,0.38,0,,5,5,0.22,0.0,33.3
20240309,1,11,1,4238,,0,0,0,0,,,,1,1,0.1,84.4,93.1
20240309,1,11,2,4376,,0,0,0,0,,,,1,1,0.15,16.0,66.0
20240309,1,11,3,4121,,0,0,0,0,,,,1,1,0.13,11.6,51.1
20240309,1,11,4,3905,,0,0,0,0,,,,1,1,0.15,13.0,63.0
20240309,1,11,5,3790,,0,0,0,0,,,,1,1,0.18,8.8,35.2
20240309,1,11,6,3538,,0,0,0,0,,,,1,1,0.2,0.0,37.5
20240309,1,12,1,3918,,0,0,0,0,,1,0.07,5,2,0.16,58.9,83.9
20240309,1,12,2,5074,,0,0,0,0,,1,0.02,5,1,0.16,6.9,34.8
20240309,1,12,3,4452,,0,0,0,0,0.01,0,,1,3,0.15,13.6,75.0
20240309,1,12,4,3869,,0,0,0,0,0.33,0,,4,6,0.21,7.4,29.6
20240309,1,12,5,3922,,0,0,0,0,0.13,0,,2,4,0.19,2.5,15.3
20240309,1,12,6,5212,,0,0,0,0,0.2,0,,3,5,0.18,0.0,10.2
20240309,1,1,1,4944,,0,0,0,0,0.11,0,,3,3,0.18,24.1,55.1
20240309,1,1,2,3567,,0,0,0,0,0.04,0,,1,1,0.16,0.0,30.4
20240309,1,1,3,3614,,0,0,0,0,0.04,0,,1,1,0.17,11.6,32.5
20240309,1,1,4,4495,,0,0,0,0,0.17,0,,5,5,0.15,10.0,40.0
20240309,1,1,5,5304,,0,0,0,0,0.13,0,,4,4,,,
20240309,1,1,6,4046,,0,0,0,0,0.06,0,,2,2,0.19,0.0,9.5
20240309,1,2,1,5212,,0,0,0,0,0.05,0,,1,1,0.16,12.5,25.0
20240309,1,2,2,3445,,0,0,0,0,0.11,0,,2,2,0.16,9.6,51.6
20240309,1,2,3,5234,,0,0,0,0,0.12,0,,3,3,0.2,0.0,50.0
20240309,1,2,4,4376,,0,0,0,0,0.38,0,,6,6,0.16,20.7,50.9
20240309,1,2,5,4012,,0,0,0,0,0.21,0,,5,5,0.16,9.6,35.4
20240309,1,2,6,3659,,0,0,0,0,0.13,0,,4,4,0.18,0.0,20.0
20240309,1,3,1,3538,,0,0,0,0,,,,1,1,0.15,43.4,80.4
20240309,1,3,2,4203,,0,0,0,0,,,,1,1,0.18,5.4,51.3
20240309,1,3,3,3922,,0,0,0,0,,,,1,1,0.19,7.8,31.5
20240309,1,3,4,3686,,0,0,0,0,,,,1,1,0.13,8.8,52.9
20240309,1,3,5,4772,,0,0,0,0,,,,1,1,0.12,13.5,56.7
20240309,1,3,6,4191,,0,0,0,0,,,,1,1,0.18,0.0,40.0
20240309,1,4,1,4218,,0,0,0,0,0.01,0,,1,2,0.15,67.6,97.0
20240309,1,4,2,4637,,0,0,0,0,0.01,0,,1,2,0.18,3.0,60.6
20240309,1,4,3,3790,,0,0,0,0,0.07,0,,2,3,0.15,12.2,60.9
20240309,1,4,4,5087,,0,0,0,0,0.12,0,,4,5,0.17,14.2,60.7
20240309,1,4,5,3918,,0,0,0,0,,1,0.03,5,1,0.19,9.0,50.0
20240309,1,4,6,4382,,0,0,0,0,0.1,0,,3,4,0.19,4.1,29.1
20240309,1,5,1,3297,,0,0,0,0,0.0011,0,,1,6,0.17,28.5,77.5
20240309,1,5,2,3800,,0,0,0,0,,1,0.06,2,4,0.18,13.6,59.0
20240309,1,5,3,4779,,0,0,0,0,,1,0.04,2,2,0.14,14.2,42.8
20240309,1,5,4,4238,,0,0,0,0,,1,0.09,2,5,0.12,20.4,54.5
20240309,1,5,5,4452,,0,0,0,0,,1,0.05,2,3,0.18,7.3,31.7
20240309,1,5,6,3885,,0,0,0,0,,1,0.01,2,1,0.22,0.0,23.8
20240309,1,6,1,5141,,0,0,0,0,,,,1,1,0.13,71.9,87.7
