hd,jcd,rno,label_3t,win_lane
20240204,2,1,3-5-6,3
20240204,2,2,1-2-3,1
20240204,2,3,1-3-5,1
20240204,2,4,3-2-4,3
20240204,2,5,3-1-2,3
20240204,2,6,4-3-1,4
20240204,2,7,1-2-6,1
20240204,2,8,1-2-3,1
20240204,2,9,3-6-5,3
20240204,2,10,3-2-6,3
20240204,2,11,1-6-4,1
20240204,2,12,4-1-3,4
20240204,3,1,1-2-3,1
20240204,3,2,1-5-2,1
20240204,3,3,3-5-1,3
20240204,3,4,4-2-1,4
20240204,3,5,1-2-5,1
20240204,3,6,1-2-3,1
20240204,3,7,1-3-6,1
20240204,3,8,3-4-1,3
20240204,3,9,1-3-4,1
20240204,3,10,3-4-1,3
20240204,3,11,1-3-4,1
20240204,3,12,1-3-6,1
20240204,4,1,1-6-2,1
20240204,4,2,1-3-2,1
20240204,4,3,2-4-3,2
20240204,4,4,1-2-3,1
20240204,4,5,1-3-4,1
20240204,4,6,1-3-2,1
20240204,4,7,1-4-2,1
20240204,4,8,1-3-5,1
20240204,4,9,1-3-6,1
20240204,4,10,1-3-4,1
20240204,4,11,1-2-4,1
20240204,4,12,2-4-5,2
20240204,8,1,2-1-5,2
20240204,8,2,2-5-4,2
20240204,8,3,1-5-3,1
20240204,8,4,3-1-6,3
20240204,8,5,1-2-3,1
20240204,8,6,2-4-1,2
20240204,8,7,3-4-2,3
20240204,8,8,3-4-2,3
20240204,8,9,1-2-5,1
20240204,8,10,1-3-6,1
20240204,8,11,1-5-3,1
20240204,8,12,1-3-5,1
20240204,9,1,1-3-4,1
20240204,9,2,1-2-6,1
20240204,9,3,3-2-4,3
20240204,9,4,4-1-3,4
20240204,9,5,4-3-6,4
20240204,9,6,1-2-4,1
20240204,9,7,1-3-5,1
20240204,9,8,1-3-2,1
20240204,9,9,5-6-2,5
20240204,9,10,4-5-2,4
20240204,9,11,3-1-2,3
20240204,9,12,1-2-3,1
20240204,11,1,3-4-1,3
20240204,11,2,1-3-4,1
20240204,11,3,1-2-3,1
20240204,11,4,1-4-5,1
20240204,11,5,2-1-3,2
20240204,11,6,3-2-5,3
20240204,11,7,6-3-5,6
20240204,11,8,5-6-3,5
20240204,11,9,1-3-4,1
20240204,11,10,4-1-5,4
20240204,11,11,1-4-3,1
20240204,11,12,1-4-3,1
20240204,12,1,1-4-2,1
20240204,12,2,1-4-2,1
20240204,12,3,4-2-3,4
20240204,12,4,1-2-4,1
20240204,12,5,1-6-3,1
20240204,12,6,2-3-5,2
20240204,12,7,1-4-3,1
20240204,12,8,2-1-3,2
20240204,12,9,2-1-5,2
20240204,12,10,1-4-3,1
20240204,12,11,1-3-5,1
20240204,12,12,3-1-6,3
20240204,15,1,1-2-3,1
20240204,15,2,1-5-2,1
20240204,15,3,3-2-1,3
20240204,15,4,2-4-3,2
20240204,15,5,4-3-5,4
20240204,15,6,1-4-3,1
20240204,15,7,1-6-2,1
20240204,15,8,1-4-2,1
20240204,15,9,1-3-5,1
20240204,15,10,1-2-3,1
20240204,15,11,1-3-4,1
20240204,15,12,4-1-6,4
20240204,16,1,1-5-2,1
20240204,16,2,2-1-5,2
20240204,16,3,3-5-2,3
20240204,16,4,1-2-3,1
20240204,16,5,1-3-5,1
20240204,16,6,2-3-4,2
20240204,16,7,1-3-2,1
20240204,16,8,1-3-4,1
20240204,16,9,1-4-3,1
20240204,16,10,1-3-4,1
20240204,16,11,1-4-3,1
20240204,16,12,2-1-5,2
20240204,18,1,1-2-6,1
20240204,18,2,4-3-1,4
20240204,18,3,1-2-4,1
20240204,18,4,1-2-6,1
20240204,18,5,1-3-5,1
20240204,18,6,4-2-3,4
20240204,18,7,1-2-5,1
20240204,18,8,1-2-3,1
20240204,18,9,2-3-4,2
20240204,18,10,2-4-6,2
20240204,18,11,2-1-3,2
20240204,18,12,2-1-4,2
20240204,19,1,1-5-4,1
20240204,19,2,4-5-3,4
20240204,19,3,1-6-3,1
20240204,19,4,4-1-6,4
20240204,19,5,5-1-3,5
20240204,19,6,1-2-3,1
20240204,19,7,1-6-5,1
20240204,19,8,1-2-5,1
20240204,19,9,2-1-6,2
20240204,19,10,2-4-3,2
20240204,19,11,2-1-3,2
20240204,19,12,1-6-3,1
20240204,21,1,1-3-4,1
20240204,21,2,3-6-5,3
20240204,21,3,4-2-3,4
20240204,21,4,1-2-5,1
20240204,21,5,2-4-3,2
20240204,21,6,1-2-6,1
20240204,21,7,1-4-5,1
20240204,21,8,2-1-4,2
20240204,21,9,1-2-3,1
20240204,21,10,1-2-5,1
20240204,21,11,4-1-5,4
20240204,21,12,1-5-2,1
20240204,23,1,1-3-4,1
20240204,23,2,1-2-5,1
20240204,23,3,2-1-5,2
20240204,23,4,1-2-6,1
20240204,23,5,3-4-6,3
20240204,23,6,2-4-1,2
20240204,23,7,3-4-6,3
20240204,23,8,1-3-5,1
20240204,23,9,2-1-3,2
20240204,23,10,5-1-2,5
20240204,23,11,2-1-5,2
20240204,23,12,1-3-6,1
20240204,24,1,2-1-4,2
20240204,24,2,1-2-5,1
20240204,24,3,6-1-2,6
20240204,24,4,2-1-6,2
20240204,24,5,3-5-6,3
20240204,24,6,2-5-3,2
20240204,24,7,3-1-5,3
20240204,24,8,1-2-4,1
20240204,24,9,1-2-6,1
20240204,24,10,1-2-5,1
20240204,24,11,1-3-4,1
20240204,24,12,1-5-4,1
