hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240204,2,1,BP栗橋カップ開設記念・サンスポZBAT！杯,まくり,曇り,17,0.0,0.0,3-5-6
20240204,2,2,BP栗橋カップ開設記念・サンスポZBAT！杯,抜き,曇り,17,0.0,0.0,1-2-3
20240204,2,3,BP栗橋カップ開設記念・サンスポZBAT！杯,逃げ,晴,17,0.0,0.0,1-3-5
20240204,2,4,BP栗橋カップ開設記念・サンスポZBAT！杯,まくり,晴,17,0.0,0.0,3-2-4
20240204,2,5,BP栗橋カップ開設記念・サンスポZBAT！杯,まくり差し,晴,14,1.0,1.0,3-1-2
20240204,2,6,BP栗橋カップ開設記念・サンスポZBAT！杯,抜き,晴,14,1.0,1.0,4-3-1
20240204,2,7,BP栗橋カップ開設記念・サンスポZBAT！杯,逃げ,曇り,17,0.0,0.0,1-2-6
20240204,2,8,BP栗橋カップ開設記念・サンスポZBAT！杯,逃げ,曇り,17,0.0,0.0,1-2-3
20240204,2,9,BP栗橋カップ開設記念・サンスポZBAT！杯,まくり,曇り,14,1.0,1.0,3-6-5
20240204,2,10,BP栗橋カップ開設記念・サンスポZBAT！杯,まくり差し,晴,17,0.0,0.0,3-2-6
20240204,2,11,BP栗橋カップ開設記念・サンスポZBAT！杯,逃げ,晴,17,0.0,0.0,1-6-4
20240204,2,12,BP栗橋カップ開設記念・サンスポZBAT！杯,まくり,晴,17,0.0,0.0,4-1-3
20240204,3,1,創刊55周年第23回夕刊フジ杯,逃げ,曇り,17,0.0,5.0,1-2-3
20240204,3,2,創刊55周年第23回夕刊フジ杯,逃げ,曇り,16,2.0,5.0,1-5-2
20240204,3,3,創刊55周年第23回夕刊フジ杯,まくり差し,曇り,16,2.0,5.0,3-5-1
20240204,3,4,創刊55周年第23回夕刊フジ杯,差し,曇り,14,3.0,5.0,4-2-1
20240204,3,5,創刊55周年第23回夕刊フジ杯,逃げ,曇り,14,2.0,5.0,1-2-5
20240204,3,6,創刊55周年第23回夕刊フジ杯,逃げ,曇り,14,3.0,5.0,1-2-3
20240204,3,7,創刊55周年第23回夕刊フジ杯,逃げ,曇り,14,5.0,5.0,1-3-6
20240204,3,8,創刊55周年第23回夕刊フジ杯,まくり,曇り,14,3.0,5.0,3-4-1
20240204,3,9,創刊55周年第23回夕刊フジ杯,逃げ,曇り,14,3.0,5.0,1-3-4
20240204,3,10,創刊55周年第23回夕刊フジ杯,まくり差し,曇り,14,3.0,5.0,3-4-1
20240204,3,11,創刊55周年第23回夕刊フジ杯,逃げ,曇り,14,4.0,5.0,1-3-4
20240204,3,12,創刊55周年第23回夕刊フジ杯,逃げ,曇り,14,3.0,5.0,1-3-6
20240204,4,1,第69回関東地区選手権,恵まれ,雨,15,1.0,3.0,1-6-2
20240204,4,2,第69回関東地区選手権,逃げ,曇り,17,0.0,3.0,1-3-2
20240204,4,3,第69回関東地区選手権,まくり,曇り,17,0.0,3.0,2-4-3
20240204,4,4,第69回関東地区選手権,逃げ,曇り,15,1.0,3.0,1-2-3
20240204,4,5,第69回関東地区選手権,逃げ,曇り,17,0.0,3.0,1-3-4
20240204,4,6,第69回関東地区選手権,逃げ,曇り,17,0.0,3.0,1-3-2
20240204,4,7,第69回関東地区選手権,逃げ,曇り,17,0.0,3.0,1-4-2
20240204,4,8,第69回関東地区選手権,逃げ,曇り,17,0.0,3.0,1-3-5
20240204,4,9,第69回関東地区選手権,逃げ,曇り,17,0.0,3.0,1-3-6
20240204,4,10,第69回関東地区選手権,逃げ,曇り,17,0.0,3.0,1-3-4
20240204,4,11,第69回関東地区選手権,逃げ,曇り,15,1.0,3.0,1-2-4
20240204,4,12,第69回関東地区選手権,差し,曇り,15,1.0,3.0,2-4-5
20240204,8,1,日本空調システム杯,差し,晴,1,2.0,1.0,2-1-5
20240204,8,2,日本空調システム杯,抜き,晴,15,2.0,1.0,2-5-4
20240204,8,3,日本空調システム杯,逃げ,晴,15,3.0,2.0,1-5-3
20240204,8,4,日本空調システム杯,まくり差し,晴,15,3.0,2.0,3-1-6
20240204,8,5,日本空調システム杯,逃げ,晴,13,3.0,2.0,1-2-3
20240204,8,6,日本空調システム杯,差し,晴,13,2.0,1.0,2-4-1
20240204,8,7,日本空調システム杯,まくり,晴,13,2.0,1.0,3-4-2
20240204,8,8,日本空調システム杯,まくり,晴,13,2.0,1.0,3-4-2
20240204,8,9,日本空調システム杯,逃げ,晴,13,3.0,2.0,1-2-5
20240204,8,10,日本空調システム杯,逃げ,晴,15,4.0,3.0,1-3-6
20240204,8,11,日本空調システム杯,逃げ,晴,15,4.0,3.0,1-5-3
20240204,8,12,日本空調システム杯,逃げ,晴,15,4.0,3.0,1-3-5
20240204,9,1,にっぽん未来プロジェクト競走in津,逃げ,曇り,14,3.0,2.0,1-3-4
20240204,9,2,にっぽん未来プロジェクト競走in津,逃げ,晴,14,3.0,2.0,1-2-6
20240204,9,3,にっぽん未来プロジェクト競走in津,まくり差し,晴,14,2.0,1.0,3-2-4
20240204,9,4,にっぽん未来プロジェクト競走in津,まくり,晴,14,2.0,1.0,4-1-3
20240204,9,5,にっぽん未来プロジェクト競走in津,まくり差し,晴,14,3.0,2.0,4-3-6
20240204,9,6,にっぽん未来プロジェクト競走in津,抜き,晴,14,3.0,2.0,1-2-4
20240204,9,7,にっぽん未来プロジェクト競走in津,逃げ,晴,14,3.0,2.0,1-3-5
20240204,9,8,にっぽん未来プロジェクト競走in津,逃げ,晴,14,4.0,2.0,1-3-2
20240204,9,9,にっぽん未来プロジェクト競走in津,恵まれ,晴,14,4.0,2.0,5-6-2
20240204,9,10,にっぽん未来プロジェクト競走in津,まくり,晴,14,5.0,3.0,4-5-2
20240204,9,11,にっぽん未来プロジェクト競走in津,抜き,晴,14,4.0,2.0,3-1-2
20240204,9,12,にっぽん未来プロジェクト競走in津,逃げ,晴,14,3.0,2.0,1-2-3
20240204,11,1,にっぽん未来プロジェクト競走inびわこ,まくり,晴,9,1.0,1.0,3-4-1
20240204,11,2,にっぽん未来プロジェクト競走inびわこ,逃げ,晴,17,0.0,1.0,1-3-4
20240204,11,3,にっぽん未来プロジェクト競走inびわこ,逃げ,晴,9,1.0,1.0,1-2-3
20240204,11,4,にっぽん未来プロジェクト競走inびわこ,逃げ,晴,17,0.0,1.0,1-4-5
20240204,11,5,にっぽん未来プロジェクト競走inびわこ,差し,晴,17,0.0,1.0,2-1-3
20240204,11,6,にっぽん未来プロジェクト競走inびわこ,差し,晴,17,0.0,1.0,3-2-5
20240204,11,7,にっぽん未来プロジェクト競走inびわこ,まくり,晴,9,1.0,1.0,6-3-5
20240204,11,8,にっぽん未来プロジェクト競走inびわこ,まくり差し,晴,9,1.0,1.0,5-6-3
20240204,11,9,にっぽん未来プロジェクト競走inびわこ,抜き,晴,9,1.0,1.0,1-3-4
20240204,11,10,にっぽん未来プロジェクト競走inびわこ,まくり差し,晴,11,1.0,1.0,4-1-5
20240204,11,11,にっぽん未来プロジェクト競走inびわこ,逃げ,晴,17,0.0,1.0,1-4-3
20240204,11,12,にっぽん未来プロジェクト競走inびわこ,逃げ,晴,7,1.0,1.0,1-4-3
20240204,12,1,BTS大和ごせ開設10周年記念競走,抜き,曇り,5,5.0,2.0,1-4-2
20240204,12,2,BTS大和ごせ開設10周年記念競走,逃げ,曇り,5,3.0,1.0,1-4-2
20240204,12,3,BTS大和ごせ開設10周年記念競走,抜き,晴,5,3.0,1.0,4-2-3
20240204,12,4,BTS大和ごせ開設10周年記念競走,逃げ,晴,5,4.0,2.0,1-2-4
20240204,12,5,BTS大和ごせ開設10周年記念競走,逃げ,晴,5,3.0,1.0,1-6-3
20240204,12,6,BTS大和ごせ開設10周年記念競走,差し,晴,5,3.0,1.0,2-3-5
20240204,12,7,BTS大和ごせ開設10周年記念競走,逃げ,晴,5,3.0,1.0,1-4-3
20240204,12,8,BTS大和ごせ開設10周年記念競走,差し,晴,5,1.0,1.0,2-1-3
20240204,12,9,BTS大和ごせ開設10周年記念競走,差し,晴,17,0.0,1.0,2-1-5
20240204,12,10,BTS大和ごせ開設10周年記念競走,逃げ,晴,5,2.0,1.0,1-4-3
20240204,12,11,BTS大和ごせ開設10周年記念競走,逃げ,晴,5,2.0,1.0,1-3-5
20240204,12,12,BTS大和ごせ開設10周年記念競走,まくり差し,晴,5,3.0,1.0,3-1-6
20240204,15,1,BTS朝倉開設31周年記念,逃げ,晴,15,2.0,2.0,1-2-3
20240204,15,2,BTS朝倉開設31周年記念,逃げ,曇り,15,3.0,3.0,1-5-2
20240204,15,3,BTS朝倉開設31周年記念,まくり差し,曇り,1,1.0,1.0,3-2-1
20240204,15,4,BTS朝倉開設31周年記念,差し,曇り,1,1.0,1.0,2-4-3
20240204,15,5,BTS朝倉開設31周年記念,まくり,晴,1,1.0,1.0,4-3-5
20240204,15,6,BTS朝倉開設31周年記念,逃げ,晴,3,2.0,2.0,1-4-3
20240204,15,7,BTS朝倉開設31周年記念,逃げ,晴,3,3.0,3.0,1-6-2
20240204,15,8,BTS朝倉開設31周年記念,逃げ,晴,3,3.0,3.0,1-4-2
20240204,15,9,BTS朝倉開設31周年記念,逃げ,晴,3,3.0,3.0,1-3-5
20240204,15,10,BTS朝倉開設31周年記念,逃げ,晴,3,3.0,3.0,1-2-3
20240204,15,11,BTS朝倉開設31周年記念,逃げ,晴,3,3.0,3.0,1-3-4
20240204,15,12,BTS朝倉開設31周年記念,まくり差し,晴,3,5.0,5.0,4-1-6
20240204,16,1,オールレディース 第35回瀬戸の女王決定戦,抜き,曇り,13,1.0,1.0,1-5-2
20240204,16,2,オールレディース 第35回瀬戸の女王決定戦,差し,晴,13,2.0,3.0,2-1-5
20240204,16,3,オールレディース 第35回瀬戸の女王決定戦,まくり,曇り,13,2.0,3.0,3-5-2
20240204,16,4,オールレディース 第35回瀬戸の女王決定戦,逃げ,曇り,13,2.0,3.0,1-2-3
20240204,16,5,オールレディース 第35回瀬戸の女王決定戦,逃げ,曇り,13,2.0,3.0,1-3-5
20240204,16,6,オールレディース 第35回瀬戸の女王決定戦,まくり,晴,13,2.0,3.0,2-3-4
20240204,16,7,オールレディース 第35回瀬戸の女王決定戦,逃げ,晴,13,3.0,3.0,1-3-2
20240204,16,8,オールレディース 第35回瀬戸の女王決定戦,逃げ,曇り,13,3.0,3.0,1-3-4
20240204,16,9,オールレディース 第35回瀬戸の女王決定戦,逃げ,曇り,13,3.0,3.0,1-4-3
20240204,16,10,オールレディース 第35回瀬戸の女王決定戦,逃げ,曇り,11,2.0,3.0,1-3-4
20240204,16,11,オールレディース 第35回瀬戸の女王決定戦,逃げ,曇り,13,1.0,1.0,1-4-3
20240204,16,12,オールレディース 第35回瀬戸の女王決定戦,差し,曇り,11,2.0,3.0,2-1-5
20240204,18,1,くだまつ健康パーク杯争奪戦,逃げ,曇り,3,1.0,1.0,1-2-6
20240204,18,2,くだまつ健康パーク杯争奪戦,まくり差し,曇り,5,1.0,1.0,4-3-1
20240204,18,3,くだまつ健康パーク杯争奪戦,逃げ,曇り,11,1.0,1.0,1-2-4
20240204,18,4,くだまつ健康パーク杯争奪戦,逃げ,晴,3,2.0,2.0,1-2-6
20240204,18,5,くだまつ健康パーク杯争奪戦,逃げ,曇り,3,2.0,2.0,1-3-5
20240204,18,6,くだまつ健康パーク杯争奪戦,差し,晴,3,1.0,1.0,4-2-3
20240204,18,7,くだまつ健康パーク杯争奪戦,逃げ,曇り,3,2.0,2.0,1-2-5
20240204,18,8,くだまつ健康パーク杯争奪戦,逃げ,晴,3,3.0,3.0,1-2-3
20240204,18,9,くだまつ健康パーク杯争奪戦,逃げ,晴,5,3.0,3.0,2-3-4
20240204,18,10,くだまつ健康パーク杯争奪戦,差し,曇り,5,3.0,3.0,2-4-6
20240204,18,11,くだまつ健康パーク杯争奪戦,差し,曇り,3,3.0,3.0,2-1-3
20240204,18,12,くだまつ健康パーク杯争奪戦,差し,曇り,3,3.0,3.0,2-1-4
20240204,19,1,ミッドナイトボートレース11th 日本財団会長杯,逃げ,曇り,13,2.0,2.0,1-5-4
20240204,19,2,ミッドナイトボートレース11th 日本財団会長杯,まくり,曇り,9,1.0,1.0,4-5-3
20240204,19,3,ミッドナイトボートレース11th 日本財団会長杯,逃げ,曇り,9,1.0,1.0,1-6-3
20240204,19,4,ミッドナイトボートレース11th 日本財団会長杯,まくり,曇り,9,1.0,1.0,4-1-6
20240204,19,5,ミッドナイトボートレース11th 日本財団会長杯,まくり差し,曇り,11,1.0,1.0,5-1-3
20240204,19,6,ミッドナイトボートレース11th 日本財団会長杯,逃げ,曇り,11,1.0,1.0,1-2-3
20240204,19,7,ミッドナイトボートレース11th 日本財団会長杯,逃げ,曇り,11,1.0,1.0,1-6-5
20240204,19,8,ミッドナイトボートレース11th 日本財団会長杯,逃げ,曇り,9,1.0,1.0,1-2-5
20240204,19,9,ミッドナイトボートレース11th 日本財団会長杯,差し,曇り,7,2.0,2.0,2-1-6
