hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240204,2,10,1,4076,,0,0,0,0,0.14,0,,4,4,0.2,56.2,77.0
20240204,2,10,2,3992,,0,0,0,0,0.19,0,,5,5,0.16,11.1,33.3
20240204,2,10,3,4983,,0,0,0,0,0.02,0,,2,2,0.16,18.7,70.8
20240204,2,10,4,4700,,0,0,0,0,0.01,0,,1,1,0.18,8.1,45.9
20240204,2,10,5,4898,,0,0,0,0,0.22,0,,6,6,0.18,7.1,14.2
20240204,2,10,6,3381,,0,0,0,0,0.06,0,,3,3,0.13,5.5,44.4
20240204,2,11,1,4532,,0,0,0,0,,1,0.01,4,1,0.13,72.5,88.2
20240204,2,11,2,4109,,0,0,0,0,0.06,0,,2,4,0.12,16.0,78.0
20240204,2,11,3,4809,,0,0,0,0,0.14,0,,3,5,0.15,21.6,62.1
20240204,2,11,4,3327,,0,0,0,0,,1,0.02,4,2,0.16,4.4,46.2
20240204,2,11,5,4973,,0,0,0,0,0.01,0,,1,3,0.18,2.7,22.2
20240204,2,11,6,4324,,0,0,0,0,0.01,0,,1,3,0.16,6.6,26.6
20240204,2,12,1,4505,,0,0,0,0,,,,1,1,0.14,77.5,93.8
20240204,2,12,2,4150,,0,0,0,0,,,,1,1,0.13,19.4,66.6
20240204,2,12,3,3445,,0,0,0,0,,,,1,1,0.18,18.5,44.4
20240204,2,12,4,4826,,0,0,0,0,,,,1,1,0.15,30.0,55.0
20240204,2,12,5,4640,,0,0,0,0,,,,1,1,0.14,7.3,39.0
20240204,2,12,6,4488,,0,0,0,0,,,,1,1,0.2,0.0,36.3
20240204,2,1,1,5225,,0,0,0,0,0.21,0,,6,6,0.2,0.0,25.0
20240204,2,1,2,4251,,0,0,0,0,0.17,0,,5,5,0.19,7.6,58.9
20240204,2,1,3,4693,,0,0,0,0,0.08,0,,3,3,0.17,0.0,43.4
20240204,2,1,4,5266,,0,0,0,0,0.11,0,,4,4,0.0,0.0,0.0
20240204,2,1,5,3546,,0,0,0,0,0.04,0,,2,2,0.18,2.5,25.6
20240204,2,1,6,3305,,0,0,0,0,0.02,0,,1,1,0.16,0.0,7.6
20240204,2,2,1,4674,,0,0,0,0,,1,0.02,4,1,0.14,35.2,79.4
20240204,2,2,2,4973,,0,0,0,0,,1,0.04,4,2,0.17,13.3,50.0
20240204,2,2,3,3748,,0,0,0,0,0.01,0,,2,5,0.15,2.7,21.6
20240204,2,2,4,5206,,0,0,0,0,,1,0.07,4,3,0.13,6.2,28.1
20240204,2,2,5,5120,,0,0,0,0,0.02,0,,3,6,0.16,5.8,47.0
20240204,2,2,6,5300,,0,0,0,0,0.0013,0,,1,4,0.2,0.0,3.6
20240204,2,3,1,4898,,0,0,0,0,,1,0.01,5,1,0.14,30.7,46.1
20240204,2,3,2,4917,,0,0,0,0,0.13,0,,4,5,0.19,2.9,50.0
20240204,2,3,3,3327,,0,0,0,0,0.11,0,,3,4,0.16,13.7,63.7
20240204,2,3,4,5181,,0,0,0,0,0.09,0,,2,3,0.17,7.1,21.4
