hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240206,03,10,1-2-3,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,2,A2,5.73,21.25,0.03,5.0,2.0,3,B1,30.82,0.08,4.0,3.0,-0.009999999999999998,59.43,0,0,4.0,5.0,0,0
20240206,03,10,1-2-4,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,2,A2,5.73,21.25,0.03,5.0,2.0,4,B1,36.78,0.23,1.0,6.0,-0.009999999999999998,59.43,0,0,4.0,5.0,0,0
20240206,03,10,1-2-5,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,2,A2,5.73,21.25,0.03,5.0,2.0,5,B1,27.95,0.17,3.0,5.0,-0.009999999999999998,59.43,0,0,4.0,5.0,0,0
20240206,03,10,1-2-6,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,2,A2,5.73,21.25,0.03,5.0,2.0,6,A1,21.29,0.13,6.0,4.0,-0.009999999999999998,59.43,0,0,4.0,5.0,0,0
20240206,03,10,1-3-2,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,3,B1,4.15,30.82,0.08,4.0,3.0,2,A2,21.25,0.03,5.0,2.0,-0.06,69.0,0,0,4.0,5.0,0,0
20240206,03,10,1-3-4,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,3,B1,4.15,30.82,0.08,4.0,3.0,4,B1,36.78,0.23,1.0,6.0,-0.06,69.0,0,0,4.0,5.0,0,0
20240206,03,10,1-3-5,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,3,B1,4.15,30.82,0.08,4.0,3.0,5,B1,27.95,0.17,3.0,5.0,-0.06,69.0,0,0,4.0,5.0,0,0
20240206,03,10,1-3-6,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,3,B1,4.15,30.82,0.08,4.0,3.0,6,A1,21.29,0.13,6.0,4.0,-0.06,69.0,0,0,4.0,5.0,0,0
20240206,03,10,1-4-2,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,4,B1,2.18,36.78,0.23,1.0,6.0,2,A2,21.25,0.03,5.0,2.0,-0.21000000000000002,74.96000000000001,0,0,4.0,5.0,0,0
20240206,03,10,1-4-3,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,4,B1,2.18,36.78,0.23,1.0,6.0,3,B1,30.82,0.08,4.0,3.0,-0.21000000000000002,74.96000000000001,0,0,4.0,5.0,0,0
20240206,03,10,1-4-5,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,4,B1,2.18,36.78,0.23,1.0,6.0,5,B1,27.95,0.17,3.0,5.0,-0.21000000000000002,74.96000000000001,0,0,4.0,5.0,0,0
20240206,03,10,1-4-6,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,4,B1,2.18,36.78,0.23,1.0,6.0,6,A1,21.29,0.13,6.0,4.0,-0.21000000000000002,74.96000000000001,0,0,4.0,5.0,0,0
20240206,03,10,1-5-2,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,5,B1,4.57,27.95,0.17,3.0,5.0,2,A2,21.25,0.03,5.0,2.0,-0.15000000000000002,66.13,0,0,4.0,5.0,0,0
20240206,03,10,1-5-3,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,5,B1,4.57,27.95,0.17,3.0,5.0,3,B1,30.82,0.08,4.0,3.0,-0.15000000000000002,66.13,0,0,4.0,5.0,0,0
20240206,03,10,1-5-4,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,5,B1,4.57,27.95,0.17,3.0,5.0,4,B1,36.78,0.23,1.0,6.0,-0.15000000000000002,66.13,0,0,4.0,5.0,0,0
20240206,03,10,1-5-6,0,1,A2,5.86,38.18,0.02,2.0,1.0,50.0,5,B1,4.57,27.95,0.17,3.0,5.0,6,A1,21.29,0.13,6.0,4.0,-0.15000000000000002,66.13,0,0,4.0,5.0,0,0
