hd,jcd,rno,label_3t,win_lane
20240324,3,1,1-5-2,1
20240324,3,2,5-3-4,5
20240324,3,3,5-2-1,5
20240324,3,4,1-2-3,1
20240324,3,5,3-2-4,3
20240324,3,6,5-2-4,5
20240324,3,7,2-1-3,2
20240324,3,8,1-2-4,1
20240324,3,9,2-1-5,2
20240324,3,10,1-4-5,1
20240324,3,11,6-4-5,6
20240324,3,12,1-4-2,1
20240324,4,1,1-3-2,1
20240324,4,2,4-1-6,4
20240324,4,3,3-1-4,3
20240324,4,4,5-1-3,5
20240324,4,5,1-4-3,1
20240324,4,6,1-5-6,1
20240324,4,7,2-4-5,2
20240324,4,8,1-4-3,1
20240324,4,9,3-2-5,3
20240324,4,10,4-1-5,4
20240324,4,11,1-2-3,1
20240324,4,12,2-4-5,2
20240324,5,1,6-3-2,6
20240324,5,2,4-2-5,4
20240324,5,3,1-6-5,1
20240324,5,4,1-2-3,1
20240324,5,5,6-3-4,6
20240324,5,6,1-4-3,1
20240324,5,7,1-3-5,1
20240324,5,8,1-4-3,1
20240324,5,9,1-4-3,1
20240324,5,10,1-2-4,1
20240324,5,11,1-2-5,1
20240324,5,12,1-2-3,1
20240324,6,1,1-4-3,1
20240324,6,2,6-2-3,6
20240324,6,3,3-1-4,3
20240324,6,4,5-2-4,5
20240324,6,5,1-3-6,1
20240324,6,6,1-6-2,1
20240324,6,7,1-5-2,1
20240324,6,8,3-1-4,3
20240324,6,9,1-2-3,1
20240324,6,10,2-1-3,2
20240324,6,11,2-4-1,2
20240324,6,12,1-2-3,1
20240324,10,1,1-3-2,1
20240324,10,2,1-5-4,1
20240324,10,3,1-3-4,1
20240324,10,4,1-2-5,1
20240324,10,5,1-3-2,1
20240324,10,6,3-1-6,3
20240324,10,7,1-2-3,1
20240324,10,8,1-2-6,1
20240324,10,9,2-1-3,2
20240324,10,10,1-3-2,1
20240324,10,11,1-4-2,1
20240324,10,12,2-1-4,2
20240324,11,1,1-2-3,1
20240324,11,2,2-5-4,2
20240324,11,3,4-1-2,4
20240324,11,4,3-1-6,3
20240324,11,5,3-1-5,3
20240324,11,6,1-4-5,1
20240324,11,7,3-5-1,3
20240324,11,8,3-4-2,3
20240324,11,9,2-5-4,2
20240324,11,10,6-1-3,6
20240324,11,11,1-3-2,1
20240324,11,12,2-1-3,2
20240324,12,1,1-4-5,1
20240324,12,2,1-3-2,1
20240324,12,3,1-3-6,1
20240324,12,4,1-4-3,1
20240324,12,5,4-5-1,4
20240324,12,6,3-1-2,3
20240324,12,7,1-2-6,1
20240324,12,8,1-2-3,1
20240324,12,9,1-4-2,1
20240324,12,10,1-3-5,1
20240324,12,11,3-2-4,3
20240324,12,12,1-3-2,1
20240324,15,1,1-2-5,1
20240324,15,2,1-3-2,1
20240324,15,3,1-2-6,1
20240324,15,4,1-4-2,1
20240324,15,5,5-2-3,5
20240324,15,6,1-3-4,1
20240324,15,7,1-2-4,1
20240324,15,8,1-4-3,1
20240324,15,9,1-4-5,1
20240324,15,10,1-4-2,1
20240324,15,11,5-1-4,5
20240324,15,12,1-2-3,1
20240324,19,1,1-2-6,1
20240324,19,2,5-1-3,5
20240324,19,3,2-1-6,2
20240324,19,4,2-3-4,2
20240324,19,5,1-3-2,1
20240324,19,6,4-6-5,4
20240324,19,7,1-2-6,1
20240324,19,8,1-5-3,1
20240324,19,9,3-1-6,3
20240324,19,10,1-2-3,1
20240324,19,11,2-3-4,2
20240324,19,12,3-1-5,3
20240324,20,1,,
20240324,20,2,,
20240324,20,3,,
20240324,20,4,,
20240324,20,5,,
20240324,20,6,,
20240324,20,7,,
20240324,20,8,,
20240324,20,9,,
20240324,20,10,,
20240324,20,11,,
20240324,20,12,,
20240324,21,1,5-1-6,5
20240324,21,2,1-3-4,1
20240324,21,3,1-5-3,1
20240324,21,4,1-2-4,1
20240324,21,5,5-1-6,5
20240324,21,6,1-3-2,1
20240324,21,7,1-4-3,1
20240324,21,8,2-5-6,2
20240324,21,9,2-1-4,2
20240324,21,10,4-3-1,4
20240324,21,11,1-3-6,1
20240324,21,12,6-4-2,6
