hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240324,03,10,1,4581,0.12,0,0,0,1,0.1,0,,2,1,0.11,62.0,88.0
20240324,03,10,2,4822,0.21,0,0,0,1,0.11,0,,3,5,0.18,13.3,63.3
20240324,03,10,3,5137,0.22,0,0,0,1,0.11,0,,3,6,0.14,2.7,43.2
20240324,03,10,4,4967,0.15,0,0,0,1,0.16,0,,4,2,0.13,10.3,31.0
20240324,03,10,5,4068,0.19,0,0,0,1,,1,0.01,5,4,0.17,2.3,21.4
20240324,03,10,6,4645,0.18,0,0,0,1,0.06,0,,1,3,0.14,0.0,21.6
20240324,03,11,1,4379,0.29,0,0,0,1,0.15,0,,2,5,0.16,68.7,85.4
20240324,03,11,2,5210,0.18,0,0,0,1,0.34,0,,5,4,0.15,33.3,66.6
20240324,03,11,3,4632,0.09,0,0,0,1,0.11,0,,1,3,0.16,8.3,47.2
20240324,03,11,4,3740,0.08,0,0,0,1,0.2,0,,4,2,0.16,15.0,60.0
20240324,03,11,5,4133,0.07,0,0,0,1,0.17,0,,3,1,0.16,2.0,38.7
20240324,03,11,6,4509,0.18,0,0,0,1,0.61,0,,6,4,0.21,0.0,30.5
20240324,03,12,1,4543,0.08,0,0,0,1,0.03,0,,1,1,0.14,72.7,93.1
20240324,03,12,2,3869,0.12,0,0,0,1,0.05,0,,2,3,0.19,6.6,43.3
20240324,03,12,3,5234,0.09,0,0,0,1,,1,0.02,6,2,0.2,0.0,50.0
20240324,03,12,4,4644,0.17,0,0,0,1,0.19,0,,5,5,0.16,18.9,56.7
20240324,03,12,5,3303,0.17,0,0,0,1,0.15,0,,4,5,0.18,13.3,51.1
20240324,03,12,6,5012,0.16,0,0,0,1,0.14,0,,3,4,0.18,4.1,33.3
20240324,03,1,1,4995,0.16,0,0,0,1,,1,0.04,5,1,0.18,20.8,50.0
20240324,03,1,2,4023,0.21,0,0,0,1,0.03,0,,1,2,0.18,5.2,42.1
20240324,03,1,3,5210,0.24,0,0,0,1,0.11,0,,3,3,0.19,0.0,16.6
20240324,03,1,4,4005,0.26,0,0,0,1,0.13,0,,4,4,0.17,14.2,32.1
20240324,03,1,5,3812,0.21,0,0,0,1,0.04,0,,2,2,0.16,2.7,32.4
20240324,03,1,6,4113,0.26,0,0,0,1,0.03,0,,1,4,0.18,0.0,8.0
20240324,03,2,1,4632,0.12,0,0,0,1,0.17,0,,4,1,0.18,27.5,62.0
20240324,03,2,2,4976,0.15,0,0,0,1,0.11,0,,3,3,0.18,8.8,44.1
20240324,03,2,3,4581,0.13,0,0,0,1,0.08,0,,2,2,0.14,20.9,60.4
20240324,03,2,4,5238,0.12,0,0,0,1,0.03,0,,1,1,0.14,0.0,26.6
20240324,03,2,5,5018,0.12,0,0,0,1,,1,0.04,5,1,0.17,2.4,48.7
20240324,03,2,6,4411,0.18,0,0,0,1,,1,0.01,5,4,0.17,2.5,27.5
20240324,03,3,1,4835,0.02,0,0,0,1,,0,,1,1,0.19,54.2,77.1
20240324,03,3,2,4610,0.05,0,0,0,1,,0,,1,3,0.17,33.3,71.4
20240324,03,3,3,4379,0.04,0,0,0,1,,0,,1,2,0.14,12.7,76.6
20240324,03,3,4,5137,0.05,0,0,0,1,,0,,1,3,0.15,8.3,25.0
20240324,03,3,5,4652,0.09,0,0,0,1,,0,,1,4,0.16,7.3,31.7
20240324,03,3,6,5300,0.04,0,0,0,1,,0,,1,2,0.2,0.0,3.6
20240324,03,4,1,5221,0.09,0,0,0,1,0.19,0,,5,3,0.15,55.8,79.4
20240324,03,4,2,4509,0.06,0,0,0,1,0.07,0,,2,1,0.19,16.6,64.5
20240324,03,4,3,4644,0.08,0,0,0,1,0.06,0,,1,2,0.16,11.6,55.8
20240324,03,4,4,5290,0.14,0,0,0,1,0.23,0,,6,4,0.22,0.0,0.0
20240324,03,4,5,4728,0.14,0,0,0,1,0.15,0,,4,4,0.19,2.7,16.2
20240324,03,4,6,4068,0.17,0,0,0,1,0.14,0,,3,5,0.16,0.0,33.3
20240324,03,5,1,3869,0.24,0,0,0,1,0.12,0,,1,5,0.15,42.3,80.7
20240324,03,5,2,4792,0.13,0,0,0,1,0.14,0,,2,1,0.2,0.0,46.6
20240324,03,5,3,4133,0.14,0,0,0,1,0.42,0,,5,2,0.13,11.6,67.4
20240324,03,5,4,3473,0.19,0,0,0,1,0.16,0,,3,3,0.19,0.0,71.4
20240324,03,5,5,4113,0.21,0,0,0,1,0.18,0,,4,4,0.17,0.0,25.0
20240324,03,5,6,4967,0.19,0,0,0,1,0.44,0,,6,3,0.17,3.4,24.1
20240324,03,6,1,4822,0.01,0,0,0,1,0.18,0,,3,1,0.15,37.9,82.7
20240324,03,6,2,3303,0.02,0,0,0,1,0.23,0,,5,2,0.18,15.2,61.0
20240324,03,6,3,4995,0.03,0,0,0,1,0.27,0,,6,3,0.17,3.4,37.9
20240324,03,6,4,4976,0.02,0,0,0,1,0.02,0,,1,2,0.18,7.8,39.4
20240324,03,6,5,4679,0.09,0,0,0,1,0.17,0,,2,4,0.18,0.0,27.2
20240324,03,6,6,3740,0.14,0,0,0,1,0.19,0,,4,5,0.16,2.3,40.4
20240324,03,7,1,4161,0.11,0,0,0,1,0.05,0,,2,1,0.16,50.0,82.6
20240324,03,7,2,4601,0.11,0,0,0,1,,1,0.06,6,1,0.13,25.6,61.5
20240324,03,7,3,4835,0.17,0,0,0,1,0.03,0,,1,3,0.17,0.0,38.2
20240324,03,7,4,3436,0.16,0,0,0,1,0.06,0,,3,2,0.14,0.0,51.2
20240324,03,7,5,5238,0.18,0,0,0,1,0.16,0,,4,4,0.18,0.0,20.0
