hd,jcd,rno,lane,regno,wind_speed_m,kimarite_sashi,is_crosswind,boat_rate3,is_strong_wind,racer_id,dash_attack_flag,kimarite_makuri,power_lane,power_outer,course_avg_st,outer_over_inner,wave_height_cm,power_inner,decision4,motor_rate2,racer_name,kimarite_nuki,tenji_st,boat_rate2,motor_rate3,course_first_rate,kimarite_makuri_sashi,st_rank,tenji_sec,course_3rd_rate,tenji_rank
20240322,01,10,1,4025,3.0,0.0,1,51.47,0,4025,0,0.0,10.149000000000001,11.805,0.16,-3.4876666666666676,2.0,15.292666666666667,NIGE,20.59,山本 隆幸,2.0,0.08,35.29,23.53,70.9,0.0,2,6.8,81.8,1
20240322,01,10,2,4428,3.0,6.0,1,46.88,0,4428,0,0.0,19.851999999999997,11.805,0.16,-3.4876666666666676,2.0,15.292666666666667,NIGE,52.0,有賀 達也,0.0,0.06,34.38,74.0,14.2,0.0,1,6.88,69.0,4
20240322,01,10,3,4608,3.0,2.0,1,51.47,0,4608,0,8.0,15.877,11.805,0.17,-3.4876666666666676,2.0,15.292666666666667,NIGE,39.13,荒井 翔伍,2.0,0.06,30.88,45.65,32.5,2.0,1,6.87,67.4,3
20240322,01,10,4,4340,3.0,3.0,1,27.27,0,4340,0,1.0,10.548,11.805,0.15,-3.4876666666666676,2.0,15.292666666666667,NIGE,26.0,土性 雅也,1.0,0.21,13.64,48.0,21.8,2.0,5,6.84,62.5,2
20240322,01,10,5,3619,3.0,0.0,1,50.82,0,3619,0,0.0,15.001999999999999,11.805,0.2,-3.4876666666666676,2.0,15.292666666666667,NIGE,38.1,長谷川 充,0.0,0.15,31.15,54.76,2.0,1.0,3,6.96,28.5,5
20240322,01,10,6,4491,3.0,0.0,1,46.15,0,4491,0,0.0,9.865,11.805,0.24,-3.4876666666666676,2.0,15.292666666666667,NIGE,22.73,田中 堅,0.0,0.2,29.23,43.18,2.5,1.0,4,6.88,22.5,4
20240322,01,11,1,3909,0.0,0.0,0,53.13,0,3909,0,0.0,8.794,143165587.95133334,0.12,143165572.88133335,0.0,15.07,MAKURI,15.0,佐々木 康幸,0.0,0.0001,31.25,20.0,66.6,0.0,1,6.75,87.5,1
20240322,01,11,2,4188,0.0,5.0,0,51.56,0,4188,0,2.0,20.912,143165587.95133334,0.13,143165572.88133335,0.0,15.07,MAKURI,55.1,久田 敏之,1.0,0.01,34.38,69.39,19.5,0.0,3,6.82,68.2,3
20240322,01,11,3,4114,0.0,2.0,0,46.88,0,4114,0,0.0,15.504,143165587.95133334,0.15,143165572.88133335,0.0,15.07,MAKURI,40.0,深澤 達徳,0.0,0.17,34.38,53.33,8.3,2.0,5,6.84,45.8,4
20240322,01,11,4,3475,0.0,0.0,0,60.0,0,3475,1,1.0,10.014000000000001,143165587.95133334,0.18,143165572.88133335,0.0,15.07,MAKURI,21.28,橋本 久和,0.0,0.0002,0.0,44.68,4.3,1.0,2,6.93,54.3,5
20240322,01,11,5,3156,0.0,0.0,0,59.7,0,3156,0,0.0,429496741.245,143165587.95133334,0.23,143165572.88133335,0.0,15.07,MAKURI,28.57,金子 良昭,0.0,0.34,46.27,52.38,0.0,0.0,6,6.95,6.6,6
20240322,01,11,6,5090,0.0,0.0,0,42.86,0,5090,0,0.0,12.594999999999999,143165587.95133334,0.18,143165572.88133335,0.0,15.07,MAKURI,32.61,生方 靖亜,0.0,0.06,30.36,47.83,3.8,1.0,4,6.76,11.5,2
20240322,01,12,1,4580,0.0,0.0,0,64.52,0,4580,0,0.0,17.206,9.646333333333333,0.16,-2.544666666666668,0.0,12.191,NIGE,45.24,長谷川 雅和,2.0,0.0001,32.26,66.67,54.3,0.0,1,6.85,84.7,1
20240322,01,12,2,3482,0.0,2.0,0,54.41,0,3482,0,0.0,11.088000000000001,9.646333333333333,0.16,-2.544666666666668,0.0,12.191,NIGE,28.3,金子 猛志,0.0,0.15,36.76,52.83,5.0,0.0,5,6.97,60.0,5
20240322,01,12,3,5010,0.0,0.0,0,65.0,0,5010,0,0.0,8.278999999999998,9.646333333333333,0.15,-2.544666666666668,0.0,12.191,NIGE,17.65,宇留田 翔平,0.0,0.01,40.0,35.29,0.0,0.0,3,6.93,45.4,4
20240322,01,12,4,4089,0.0,1.0,0,54.24,0,4089,0,0.0,14.748999999999999,9.646333333333333,0.15,-2.544666666666668,0.0,12.191,NIGE,35.29,妹尾 忠幸,0.0,0.11,38.98,45.1,9.3,2.0,4,6.93,69.7,4
20240322,01,12,5,3911,0.0,0.0,0,59.65,0,3911,0,0.0,5.715,9.646333333333333,0.16,-2.544666666666668,0.0,12.191,NIGE,8.89,鈴木 猛,1.0,0.0002,40.35,20.0,4.7,1.0,2,6.87,21.4,2
20240322,01,12,6,4458,0.0,0.0,0,37.7,0,4458,0,0.0,8.475000000000001,9.646333333333333,0.16,-2.544666666666668,0.0,12.191,NIGE,16.67,抹香 雄三,0.0,0.0002,29.51,33.33,0.0,0.0,2,6.89,7.1,3
20240322,01,1,1,3419,9.0,0.0,0,50.0,1,3419,0,0.0,10.209,143165588.80733332,0.17,143165574.65133333,8.0,14.156,SASHI,24.49,栗原 謙治,1.0,0.0007000000000000001,28.13,46.94,22.2,0.0,2,7.17,62.9,3
20240322,01,1,2,3793,9.0,2.0,0,45.16,1,3793,0,0.0,15.232999999999999,143165588.80733332,0.18,143165574.65133333,8.0,14.156,SASHI,41.67,高橋 真吾,0.0,0.01,32.26,45.83,6.6,0.0,3,7.27,46.6,5
20240322,01,1,3,4181,9.0,2.0,0,57.14,1,4181,0,0.0,17.026,143165588.80733332,0.16,143165574.65133333,8.0,14.156,SASHI,46.34,花本 夏樹,0.0,0.0001,33.33,60.98,4.4,0.0,1,7.14,44.4,1
