hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240302,2,1,関東専門紙カップ,差し,晴,6,7.0,6.0,2-4-1
20240302,2,2,関東専門紙カップ,まくり,晴,6,8.0,6.0,2-3-5
20240302,2,3,関東専門紙カップ,逃げ,晴,8,7.0,5.0,1-2-6
20240302,2,4,関東専門紙カップ,差し,晴,6,7.0,6.0,2-3-5
20240302,2,5,関東専門紙カップ,まくり差し,晴,6,7.0,6.0,3-2-4
20240302,2,6,関東専門紙カップ,まくり,晴,6,6.0,5.0,2-3-6
20240302,2,7,関東専門紙カップ,逃げ,晴,6,7.0,5.0,1-2-4
20240302,2,8,関東専門紙カップ,逃げ,晴,6,6.0,4.0,1-5-3
20240302,2,9,関東専門紙カップ,逃げ,晴,4,5.0,3.0,1-4-3
20240302,2,10,関東専門紙カップ,逃げ,晴,4,4.0,2.0,1-2-3
20240302,2,11,関東専門紙カップ,まくり,晴,6,4.0,2.0,4-6-1
20240302,2,12,関東専門紙カップ,まくり差し,晴,6,3.0,2.0,5-3-2
20240302,3,1,江戸川大賞 開設68周年記念,まくり,曇り,12,9.0,15.0,6-1-3
20240302,3,2,江戸川大賞 開設68周年記念,逃げ,曇り,12,6.0,10.0,1-6-3
20240302,3,3,江戸川大賞 開設68周年記念,抜き,曇り,12,7.0,10.0,4-1-2
20240302,3,4,江戸川大賞 開設68周年記念,逃げ,曇り,12,5.0,5.0,1-2-3
20240302,3,5,江戸川大賞 開設68周年記念,逃げ,曇り,12,4.0,5.0,1-3-5
20240302,3,6,江戸川大賞 開設68周年記念,逃げ,曇り,12,6.0,5.0,1-4-3
20240302,3,7,江戸川大賞 開設68周年記念,逃げ,曇り,10,3.0,5.0,1-6-5
20240302,3,8,江戸川大賞 開設68周年記念,逃げ,曇り,8,1.0,5.0,1-4-3
20240302,3,9,江戸川大賞 開設68周年記念,逃げ,曇り,10,3.0,5.0,1-3-6
20240302,3,10,江戸川大賞 開設68周年記念,まくり,曇り,17,0.0,5.0,2-1-4
20240302,3,11,江戸川大賞 開設68周年記念,まくり差し,曇り,17,0.0,5.0,5-1-4
20240302,3,12,江戸川大賞 開設68周年記念,逃げ,曇り,10,2.0,5.0,1-4-6
