hd,jcd,rno,lane,regno,st,tenji_st,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240326,3,10,1,3473,,,1,1,0.14,41.2,74.2
20240326,3,10,2,4601,,,1,1,0.13,25.6,61.5
20240326,3,10,3,4835,,,1,1,0.17,0.0,38.2
20240326,3,10,4,4976,,,1,1,0.18,7.8,39.4
20240326,3,10,5,4822,,,1,1,0.21,2.8,40.0
20240326,3,10,6,5234,,,1,1,0.18,1.4,20.7
20240326,3,11,1,4769,,0.03,6,1,0.12,70.8,97.9
20240326,3,11,2,4133,,0.06,4,2,0.15,10.0,62.5
20240326,3,11,3,4610,,0.09,2,3,0.17,39.4,68.4
20240326,3,11,4,4967,,0.27,1,6,0.13,10.3,31.0
20240326,3,11,5,5221,,0.17,3,5,0.13,9.0,48.4
20240326,3,11,6,4679,,0.13,5,4,0.2,0.0,14.2
20240326,3,12,1,4509,,0.14,4,3,0.15,51.7,84.4
20240326,3,12,2,5018,,0.13,1,2,0.17,5.0,50.0
20240326,3,12,3,4068,,0.11,2,1,0.16,25.8,70.9
20240326,3,12,4,4543,,,3,4,0.21,3.5,60.7
20240326,3,12,5,4652,,,6,4,0.16,7.3,31.7
20240326,3,12,6,4792,,,5,4,0.2,0.0,7.6
20240326,3,1,1,3812,,0.16,3,3,0.13,31.2,71.8
20240326,3,1,2,4023,,0.24,4,5,0.18,5.2,42.1
20240326,3,1,3,4113,,0.16,6,3,0.19,8.7,50.0
20240326,3,1,4,5300,,0.01,1,1,0.23,0.0,0.0
20240326,3,1,5,5290,,0.09,2,2,0.18,0.0,0.0
20240326,3,1,6,4563,,0.18,5,4,0.21,0.0,9.3
20240326,3,2,1,4005,,,1,1,0.14,21.7,60.8
20240326,3,2,2,5221,,,1,1,0.15,18.1,63.6
20240326,3,2,3,4728,,,1,1,0.18,0.0,54.5
20240326,3,2,4,4161,,,1,1,0.14,14.8,48.1
20240326,3,2,5,4995,,,1,1,0.21,3.2,25.8
20240326,3,2,6,5137,,,1,1,0.17,0.0,3.4
20240326,3,3,1,4835,,,3,6,0.19,54.2,77.1
20240326,3,3,2,3303,,0.06,5,1,0.18,15.2,61.0
20240326,3,3,3,3436,,0.08,2,2,0.13,23.0,53.8
20240326,3,3,4,3869,,0.21,4,4,0.21,7.4,29.6
20240326,3,3,5,4133,,0.41,1,5,0.16,2.0,38.7
20240326,3,3,6,5210,,0.17,1,3,0.17,0.7,7.3
20240326,3,4,1,4792,,0.13,3,2,0.14,42.8,66.6
20240326,3,4,2,3473,,0.02,6,1,0.16,16.3,65.5
20240326,3,4,3,3516,,0.18,1,3,0.18,5.5,44.4
20240326,3,4,4,5238,,0.19,2,4,0.14,0.0,26.6
20240326,3,4,5,4379,,0.24,5,6,0.15,4.4,35.5
20240326,3,4,6,4822,,0.22,4,5,0.25,0.0,36.0
20240326,3,5,1,4113,,0.19,6,2,0.17,45.9,78.3
20240326,3,5,2,4652,,0.31,2,6,0.16,14.6,65.8
20240326,3,5,3,5234,,0.22,4,3,0.2,0.0,50.0
20240326,3,5,4,4610,,0.29,3,5,0.16,19.5,56.1
20240326,3,5,5,4601,,0.04,1,1,0.14,9.0,50.0
20240326,3,5,6,5290,,0.24,5,4,0.19,0.0,1.1
20240326,3,6,1,4728,,0.13,6,4,0.18,33.3,66.6
20240326,3,6,2,4976,,0.11,3,3,0.18,8.8,44.1
20240326,3,6,3,4967,,0.09,1,2,0.19,13.3,50.0
20240326,3,6,4,4068,,0.09,2,2,0.16,10.0,60.0
20240326,3,6,5,4023,,0.28,4,5,0.18,7.5,22.5
20240326,3,6,6,4509,,0.05,5,1,0.21,0.0,30.5
20240326,3,7,1,4679,,0.36,2,4,0.14,45.8,66.6
20240326,3,7,2,4563,,0.42,4,5,0.19,2.9,29.4
20240326,3,7,3,4543,,0.12,2,1,0.18,23.9,78.2
20240326,3,7,4,3812,,0.22,3,2,0.17,6.2,56.2
20240326,3,7,5,5018,,0.43,1,6,0.17,2.4,48.7
20240326,3,7,6,4769,,0.29,5,3,0.15,5.1,38.4
20240326,3,8,1,3436,,0.18,1,1,0.12,57.4,87.2
