hd,jcd,rno,label_3t,win_lane
20240326,3,1,1-6-3,1
20240326,3,2,2-4-3,2
20240326,3,3,5-1-2,5
20240326,3,4,2-3-1,2
20240326,3,5,4-5-3,4
20240326,3,6,3-4-6,3
20240326,3,7,3-1-5,3
20240326,3,8,4-2-3,4
20240326,3,9,1-6-2,1
20240326,3,10,1-2-4,1
20240326,3,11,2-6-3,2
20240326,3,12,1-3-2,1
20240326,4,1,2-1-5,2
20240326,4,2,4-3-6,4
20240326,4,3,2-6-4,2
20240326,4,4,4-6-5,4
20240326,4,5,3-1-4,3
20240326,4,6,5-1-2,5
20240326,4,7,2-5-3,2
20240326,4,8,1-4-6,1
20240326,4,9,3-1-2,3
20240326,4,10,1-4-6,1
20240326,4,11,1-2-6,1
20240326,4,12,1-3-2,1
20240326,8,1,1-3-4,1
20240326,8,2,1-3-2,1
20240326,8,3,4-1-2,4
20240326,8,4,1-3-4,1
20240326,8,5,2-4-1,2
20240326,8,6,1-6-2,1
20240326,8,7,2-3-6,2
20240326,8,8,4-6-1,4
20240326,8,9,1-5-6,1
20240326,8,10,3-2-6,3
20240326,8,11,1-2-6,1
20240326,8,12,4-2-1,4
20240326,9,1,1-2-4,1
20240326,9,2,5-1-6,5
20240326,9,3,1-5-2,1
20240326,9,4,1-4-2,1
20240326,9,5,1-2-6,1
20240326,9,6,5-1-3,5
20240326,9,7,1-6-3,1
20240326,9,8,6-4-1,6
20240326,9,9,5-2-1,5
20240326,9,10,3-6-5,3
20240326,9,11,1-5-2,1
20240326,9,12,,
20240326,11,1,4-5-1,4
20240326,11,2,4-2-3,4
20240326,11,3,4-1-5,4
20240326,11,4,4-1-6,4
20240326,11,5,4-2-5,4
20240326,11,6,1-2-3,1
20240326,11,7,4-5-2,4
20240326,11,8,4-5-6,4
20240326,11,9,1-3-2,1
20240326,11,10,1-2-4,1
20240326,11,11,1-3-5,1
20240326,11,12,5-1-2,5
20240326,12,1,1-3-4,1
20240326,12,2,3-4-2,3
20240326,12,3,1-3-4,1
20240326,12,4,1-3-5,1
20240326,12,5,5-6-4,5
20240326,12,6,6-2-1,6
20240326,12,7,1-2-4,1
20240326,12,8,1-3-4,1
20240326,12,9,1-2-3,1
20240326,12,10,2-4-3,2
20240326,12,11,2-1-3,2
20240326,12,12,1-3-5,1
20240326,17,1,1-4-2,1
20240326,17,2,3-4-1,3
20240326,17,3,1-3-2,1
20240326,17,4,1-5-4,1
20240326,17,5,1-3-2,1
20240326,17,6,2-6-5,2
20240326,17,7,1-2-6,1
20240326,17,8,3-1-5,3
20240326,17,9,1-4-6,1
20240326,17,10,4-2-6,4
20240326,17,11,3-1-2,3
20240326,17,12,3-4-5,3
20240326,19,1,3-1-2,3
20240326,19,2,1-3-5,1
20240326,19,3,1-4-3,1
20240326,19,4,4-3-6,4
20240326,19,5,1-2-5,1
20240326,19,6,2-1-3,2
20240326,19,7,2-1-5,2
20240326,19,8,1-4-3,1
20240326,19,9,1-3-5,1
20240326,19,10,3-1-5,3
20240326,19,11,1-4-2,1
20240326,19,12,1-5-2,1
20240326,21,1,1-5-3,1
20240326,21,2,1-4-2,1
20240326,21,3,1-3-2,1
20240326,21,4,1-3-2,1
20240326,21,5,1-4-5,1
20240326,21,6,1-5-2,1
20240326,21,7,1-3-2,1
20240326,21,8,2-6-1,2
20240326,21,9,1-6-2,1
20240326,21,10,3-1-5,3
20240326,21,11,1-2-5,1
20240326,21,12,1-6-2,1
20240326,22,1,,
20240326,22,2,,
20240326,22,3,,
20240326,22,4,,
20240326,22,5,,
20240326,22,6,,
20240326,22,7,,
20240326,22,8,,
20240326,22,9,,
20240326,22,10,,
20240326,22,11,,
20240326,22,12,,
20240326,23,1,2-1-3,2
20240326,23,2,1-4-3,1
20240326,23,3,3-2-5,3
20240326,23,4,2-1-5,2
20240326,23,5,5-2-1,5
20240326,23,6,1-2-5,1
20240326,23,7,2-1-3,2
20240326,23,8,1-6-3,1
20240326,23,9,2-4-1,2
20240326,23,10,1-2-5,1
20240326,23,11,3-2-4,3
20240326,23,12,2-1-3,2
20240326,24,1,1-4-3,1
20240326,24,2,2-3-4,2
20240326,24,3,4-5-6,4
20240326,24,4,5-1-3,5
20240326,24,5,3-1-6,3
20240326,24,6,4-1-5,4
20240326,24,7,1-3-4,1
20240326,24,8,1-3-4,1
20240326,24,9,1-5-3,1
20240326,24,10,1-5-3,1
20240326,24,11,1-2-6,1
20240326,24,12,1-3-5,1
