hd,jcd,rno,win_lane,win_racer_id,decision
20240121,01,10,2,4096,差し
20240121,01,11,1,4553,逃げ
20240121,01,12,1,3933,逃げ
20240121,01,1,6,4836,まくり差し
20240121,01,2,6,4036,まくり
20240121,01,3,1,4792,逃げ
20240121,01,4,5,4475,まくり差し
20240121,01,5,1,4532,逃げ
20240121,01,6,1,4124,逃げ
20240121,01,7,4,4792,差し
20240121,01,8,4,4836,差し
20240121,01,9,1,4036,逃げ
20240121,02,10,1,5191,抜き
20240121,02,11,3,4537,まくり
20240121,02,12,1,4019,逃げ
20240121,02,1,5,5122,まくり差し
20240121,02,2,4,5186,まくり
20240121,02,3,6,5191,まくり差し
20240121,02,4,1,3889,抜き
20240121,02,5,1,4012,逃げ
20240121,02,6,1,3538,逃げ
20240121,02,7,1,3995,逃げ
20240121,02,8,2,5092,まくり
20240121,02,9,1,4460,抜き
20240121,04,10,3,4261,まくり差し
20240121,04,11,5,4931,まくり差し
20240121,04,12,2,3441,差し
20240121,04,1,3,4213,差し
20240121,04,2,1,3981,逃げ
20240121,04,3,1,4077,抜き
20240121,04,4,1,4431,逃げ
20240121,04,5,4,4449,まくり
20240121,04,6,2,3813,差し
20240121,04,7,2,4148,差し
20240121,04,8,1,4551,逃げ
20240121,04,9,4,3412,まくり
20240121,05,10,3,5218,まくり差し
20240121,05,11,1,4804,逃げ
20240121,05,12,1,4482,逃げ
20240121,05,1,4,4819,まくり差し
20240121,05,2,4,5129,まくり
20240121,05,3,1,5248,逃げ
20240121,05,4,2,4627,まくり
20240121,05,5,4,5218,差し
20240121,05,6,2,4519,まくり
20240121,05,7,1,4399,逃げ
20240121,05,8,3,4190,まくり差し
20240121,05,9,1,4998,逃げ
20240121,06,10,1,4123,まくり
20240121,06,11,3,5126,差し
20240121,06,12,5,4138,まくり差し
20240121,06,1,6,5076,まくり差し
20240121,06,2,2,3713,差し
20240121,06,3,2,4543,抜き
20240121,06,4,1,5126,逃げ
20240121,06,5,1,4579,逃げ
20240121,06,6,1,4120,逃げ
20240121,06,7,1,5174,逃げ
20240121,06,8,1,3612,逃げ
20240121,06,9,1,3853,逃げ
20240121,08,10,1,4363,逃げ
20240121,08,11,3,4516,まくり差し
20240121,08,12,4,4502,まくり
20240121,08,1,2,4488,差し
20240121,08,2,1,4603,逃げ
20240121,08,3,4,4109,まくり
20240121,08,4,3,4816,抜き
20240121,08,5,2,4630,まくり
20240121,08,6,4,3757,まくり差し
20240121,08,7,5,4502,抜き
20240121,08,8,3,4062,まくり
20240121,08,9,6,3339,まくり
20240121,10,10,2,4024,まくり
20240121,10,11,1,4076,逃げ
20240121,10,12,1,3854,逃げ
20240121,10,1,1,3946,逃げ
20240121,10,2,1,4027,逃げ
20240121,10,3,1,3629,逃げ
20240121,10,4,5,4529,抜き
20240121,10,5,2,4383,差し
20240121,10,6,1,4740,逃げ
20240121,10,7,4,4663,抜き
20240121,10,8,6,4693,恵まれ
20240121,10,9,4,4027,まくり
20240121,11,10,1,5136,逃げ
20240121,11,11,1,5029,逃げ
20240121,11,12,1,5075,逃げ
20240121,11,1,1,5115,逃げ
20240121,11,2,5,5219,まくり
20240121,11,3,2,5201,差し
20240121,11,4,2,5023,まくり
20240121,11,5,4,5217,まくり
20240121,11,6,3,5136,まくり差し
20240121,11,7,3,5100,まくり
20240121,11,8,3,5219,恵まれ
20240121,11,9,1,5217,逃げ
20240121,13,10,1,4463,逃げ
20240121,13,11,2,4415,差し
20240121,13,12,3,3623,まくり
20240121,13,1,1,4863,逃げ
20240121,13,2,4,4049,差し
20240121,13,3,1,3548,逃げ
20240121,13,4,4,3577,まくり
20240121,13,5,6,4415,まくり差し
20240121,13,6,1,4472,逃げ
20240121,13,7,3,4962,まくり差し
20240121,13,8,1,4413,逃げ
20240121,13,9,1,4904,逃げ
20240121,14,10,1,4847,逃げ
20240121,14,11,2,3484,差し
20240121,14,12,3,4260,差し
20240121,14,1,1,4348,逃げ
20240121,14,2,1,4508,逃げ
20240121,14,3,1,5034,逃げ
20240121,14,4,4,4260,まくり差し
20240121,14,5,3,5278,まくり
20240121,14,6,2,3939,差し
20240121,14,7,2,4041,差し
20240121,14,8,1,4651,逃げ
20240121,14,9,1,4495,逃げ
20240121,16,10,2,4788,抜き
20240121,16,11,2,4278,抜き
20240121,16,12,1,4566,逃げ
20240121,16,1,1,4788,逃げ
20240121,16,2,4,3600,差し
20240121,16,3,3,4069,まくり差し
20240121,16,4,4,3898,まくり差し
20240121,16,5,1,4243,逃げ
20240121,16,6,1,4743,逃げ
20240121,16,7,5,4278,まくり差し
20240121,16,8,1,5043,逃げ
20240121,16,9,4,4562,まくり
20240121,19,10,1,4337,逃げ
20240121,19,11,1,3942,逃げ
20240121,19,12,1,4444,逃げ
20240121,19,1,5,4877,恵まれ
20240121,19,2,2,4290,差し
20240121,19,3,4,5017,まくり
20240121,19,4,1,5015,逃げ
20240121,19,5,1,4547,逃げ
20240121,19,6,3,4719,まくり差し
20240121,19,7,1,4166,逃げ
20240121,19,8,1,4685,逃げ
