hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240113,02,10,1-2-3,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,2,B1,4.7,35.51,0.35,2.0,5.0,3,A1,24.14,0.24,4.0,4.0,0.09000000000000002,56.81,0,0,2.0,1.0,0,0
20240113,02,10,1-2-4,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,2,B1,4.7,35.51,0.35,2.0,5.0,4,B1,50.0,0.15,3.0,2.0,0.09000000000000002,56.81,0,0,2.0,1.0,0,0
20240113,02,10,1-2-5,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,2,B1,4.7,35.51,0.35,2.0,5.0,5,A2,27.17,0.2,6.0,3.0,0.09000000000000002,56.81,0,0,2.0,1.0,0,0
20240113,02,10,1-2-6,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,2,B1,4.7,35.51,0.35,2.0,5.0,6,A2,44.34,0.01,1.0,1.0,0.09000000000000002,56.81,0,0,2.0,1.0,0,0
20240113,02,10,1-3-2,1,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,3,A1,6.72,24.14,0.24,4.0,4.0,2,B1,35.51,0.35,2.0,5.0,0.2,45.44,0,0,2.0,1.0,0,0
20240113,02,10,1-3-4,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,3,A1,6.72,24.14,0.24,4.0,4.0,4,B1,50.0,0.15,3.0,2.0,0.2,45.44,0,0,2.0,1.0,0,0
20240113,02,10,1-3-5,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,3,A1,6.72,24.14,0.24,4.0,4.0,5,A2,27.17,0.2,6.0,3.0,0.2,45.44,0,0,2.0,1.0,0,0
20240113,02,10,1-3-6,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,3,A1,6.72,24.14,0.24,4.0,4.0,6,A2,44.34,0.01,1.0,1.0,0.2,45.44,0,0,2.0,1.0,0,0
20240113,02,10,1-4-2,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,4,B1,4.48,50.0,0.15,3.0,2.0,2,B1,35.51,0.35,2.0,5.0,0.29000000000000004,71.3,0,0,2.0,1.0,0,0
20240113,02,10,1-4-3,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,4,B1,4.48,50.0,0.15,3.0,2.0,3,A1,24.14,0.24,4.0,4.0,0.29000000000000004,71.3,0,0,2.0,1.0,0,0
20240113,02,10,1-4-5,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,4,B1,4.48,50.0,0.15,3.0,2.0,5,A2,27.17,0.2,6.0,3.0,0.29000000000000004,71.3,0,0,2.0,1.0,0,0
20240113,02,10,1-4-6,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,4,B1,4.48,50.0,0.15,3.0,2.0,6,A2,44.34,0.01,1.0,1.0,0.29000000000000004,71.3,0,0,2.0,1.0,0,0
20240113,02,10,1-5-2,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,5,A2,5.87,27.17,0.2,6.0,3.0,2,B1,35.51,0.35,2.0,5.0,0.24,48.47,0,0,2.0,1.0,0,0
20240113,02,10,1-5-3,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,5,A2,5.87,27.17,0.2,6.0,3.0,3,A1,24.14,0.24,4.0,4.0,0.24,48.47,0,0,2.0,1.0,0,0
20240113,02,10,1-5-4,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,5,A2,5.87,27.17,0.2,6.0,3.0,4,B1,50.0,0.15,3.0,2.0,0.24,48.47,0,0,2.0,1.0,0,0
20240113,02,10,1-5-6,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,5,A2,5.87,27.17,0.2,6.0,3.0,6,A2,44.34,0.01,1.0,1.0,0.24,48.47,0,0,2.0,1.0,0,0
20240113,02,10,1-6-2,0,1,A2,6.37,21.3,0.44,5.0,6.0,75.0,6,A2,5.48,44.34,0.01,1.0,1.0,2,B1,35.51,0.35,2.0,5.0,0.43,65.64,0,0,2.0,1.0,0,0
