hd,jcd,rno,lane,regno,racer_id,motor_rate3,st_rank,decision4,tenji_rank,power_outer,power_inner,tenji_sec,wind_speed_m,power_lane,course_first_rate,kimarite_sashi,tenji_st,dash_attack_flag,kimarite_nuki,course_3rd_rate,wave_height_cm,kimarite_makuri_sashi,boat_rate3,boat_rate2,is_strong_wind,kimarite_makuri,racer_name,motor_rate2,is_crosswind,course_avg_st,outer_over_inner
20240327,03,11,1,5221,5221,62.67,3,NIGE,1,14.466,15.421333333333331,6.69,4.0,16.778,55.8,0.0,0.15,0,1.0,79.4,20.0,0.0,51.58,37.56,0,0.0,竹間 隆晟,43.78,0,0.15,-0.955333333333332
20240327,03,11,2,4543,4543,50.0,1,NIGE,5,14.466,15.421333333333331,6.85,4.0,15.442,13.9,4.0,0.07,0,0.0,74.4,20.0,0.0,46.24,29.03,0,2.0,重木 輝彦,37.5,0,0.15,-0.955333333333332
20240327,03,11,3,4769,4769,47.85,4,NIGE,6,14.466,15.421333333333331,6.87,4.0,14.043999999999999,29.2,1.0,0.16,0,2.0,78.0,20.0,3.0,53.77,35.18,0,6.0,馬場 剛,32.26,0,0.14,-0.955333333333332
20240327,03,11,4,4644,4644,48.95,5,NIGE,3,14.466,15.421333333333331,6.78,4.0,13.572,18.9,0.0,0.32,0,1.0,56.7,20.0,3.0,54.04,26.09,0,3.0,山田 亮太,33.16,0,0.16,-0.955333333333332
20240327,03,11,5,4601,4601,53.69,2,NIGE,2,14.466,15.421333333333331,6.75,4.0,16.455000000000002,9.0,1.0,0.12,0,0.0,50.0,20.0,3.0,52.55,36.22,0,0.0,森野 正弘,40.39,0,0.14,-0.955333333333332
20240327,03,11,6,4581,4581,47.18,2,NIGE,4,14.466,15.421333333333331,6.83,4.0,13.370999999999999,0.0,0.0,0.12,0,0.0,35.7,20.0,0.0,46.19,33.5,0,0.0,吉村 誠,31.79,0,0.12,-0.955333333333332
20240327,03,12,1,4509,4509,57.42,3,MAKURI,5,15.085333333333333,143165592.587,6.92,4.0,16.223,51.7,0.0,0.04,0,2.0,84.4,20.0,0.0,48.8,32.06,0,0.0,平見 真彦,41.63,0,0.15,-143165577.50166667
20240327,03,12,2,4133,4133,57.28,6,MAKURI,3,15.085333333333333,143165592.587,6.8,4.0,429496744.401,10.0,2.0,0.35,0,0.0,62.5,20.0,0.0,46.33,28.81,0,2.0,高橋 正男,38.03,0,0.15,-143165577.50166667
20240327,03,12,3,4068,4068,66.82,4,MAKURI,1,15.085333333333333,143165592.587,6.75,4.0,17.137,25.8,3.0,0.11,0,2.0,70.9,20.0,1.0,49.47,36.32,0,2.0,幸田 智裕,46.45,0,0.16,-143165577.50166667
20240327,03,12,4,4679,4679,53.99,2,MAKURI,4,15.085333333333333,143165592.587,6.86,4.0,13.899,11.5,0.0,0.02,1,1.0,34.6,20.0,0.0,53.23,35.82,0,2.0,植田 太一,36.15,0,0.18,-143165577.50166667
20240327,03,12,5,5018,5018,59.9,1,MAKURI,2,15.085333333333333,143165592.587,6.79,4.0,15.831999999999999,2.4,0.0,0.0001,0,0.0,48.7,20.0,1.0,52.82,32.82,0,0.0,竹下 大樹,40.1,0,0.17,-143165577.50166667
20240327,03,12,6,4610,4610,55.56,5,MAKURI,1,15.085333333333333,143165592.587,6.75,4.0,15.524999999999999,2.5,0.0,0.15,0,0.0,37.5,20.0,0.0,48.62,30.73,0,1.0,佐藤 大佑,38.89,0,0.18,-143165577.50166667
20240327,03,1,1,4023,4023,45.05,2,NIGE,3,13.063333333333333,143165587.819,6.46,7.0,10.086,23.5,0.0,0.0005,0,0.0,64.7,5.0,0.0,61.24,38.76,1,0.0,柴田 友和,24.18,0,0.16,-143165574.75566667
20240327,03,1,2,4632,4632,49.49,6,NIGE,6,13.063333333333333,143165587.819,6.6,7.0,429496741.809,7.1,2.0,0.09,0,0.0,57.1,5.0,0.0,39.75,25.47,1,0.0,長尾 京志郎,31.63,0,0.21,-143165574.75566667
20240327,03,1,3,5070,5070,44.92,5,NIGE,4,13.063333333333333,143165587.819,6.5,7.0,11.562,15.0,0.0,0.07,0,0.0,40.0,5.0,0.0,46.01,26.99,1,3.0,中島 航,28.88,0,0.21,-143165574.75566667
20240327,03,1,4,5300,5300,44.75,4,NIGE,2,13.063333333333333,143165587.819,6.45,7.0,10.762,0.0,0.0,0.0024,1,0.0,0.0,5.0,0.0,58.82,41.18,1,0.0,横田 海人,32.04,0,0.23,-143165574.75566667
20240327,03,1,5,4728,4728,59.56,3,NIGE,5,13.063333333333333,143165587.819,6.51,7.0,14.93,2.7,0.0,0.0016,0,1.0,16.2,5.0,0.0,49.5,33.5,1,0.0,山口 亮,39.56,0,0.19,-143165574.75566667
20240327,03,1,6,4005,4005,54.64,1,NIGE,1,13.063333333333333,143165587.819,6.35,7.0,13.498,0.0,0.0,0.0001,0,0.0,3.2,5.0,0.0,49.28,33.01,1,0.0,瀬川 公則,36.08,0,0.21,-143165574.75566667
20240327,03,2,1,5234,5234,55.98,3,NIGE,5,14.015666666666666,14.238333333333332,6.5,5.0,14.239999999999998,75.0,0.0,0.13,0,0.0,75.0,5.0,0.0,37.33,25.33,0,0.0,塚越 海斗,36.36,0,0.13,-0.22266666666666524
20240327,03,2,2,3436,3436,61.27,3,NIGE,1,14.015666666666666,14.238333333333332,6.4,5.0,16.378999999999998,13.5,4.0,0.13,0,1.0,64.8,5.0,0.0,46.24,27.75,0,0.0,柏野 幸二,42.65,0,0.13,-0.22266666666666524
