hd,jcd,rno,lane,racer_id,racer_name,decision4,course_first_rate,course_3rd_rate,course_avg_st,tenji_st,tenji_sec,tenji_rank,st_rank,motor_rate2,motor_rate3,boat_rate2,boat_rate3,wind_speed_m,wave_height_cm,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,power_lane,power_inner,power_outer,outer_over_inner,dash_attack_flag,is_strong_wind,is_crosswind
20240107,1,10,1,4177,萬 正嗣,MAKURI_SASHI,50.0,78.1,0.16,0.18,6.72,1,5,0.0,0.0,37.5,41.67,2.0,1.0,0.0,0.0,0.0,1.0,2.598,8.379333333333333,6.461666666666666,-1.9176666666666673,0,0,0
20240107,1,10,2,3740,大澤 普司,MAKURI_SASHI,16.2,64.8,0.18,0.07,6.79,3,3,16.67,33.33,23.81,38.1,2.0,1.0,0.0,6.0,0.0,0.0,9.239,8.379333333333333,6.461666666666666,-1.9176666666666673,0,0,0
20240107,1,10,3,3406,中里 英夫,MAKURI_SASHI,4.7,50.0,0.14,0.07,6.81,4,3,33.33,33.33,40.0,48.0,2.0,1.0,0.0,2.0,0.0,0.0,13.300999999999998,8.379333333333333,6.461666666666666,-1.9176666666666673,0,0,0
20240107,1,10,4,4888,金児 隆太,MAKURI_SASHI,14.2,69.0,0.16,0.06,6.78,2,2,0.0,0.0,29.17,50.0,2.0,1.0,2.0,2.0,2.0,0.0,3.54,8.379333333333333,6.461666666666666,-1.9176666666666673,0,0,0
20240107,1,10,5,4407,鹿島 敏弘,MAKURI_SASHI,0.0,34.0,0.2,0.13,6.72,1,4,28.57,42.86,33.33,50.0,2.0,1.0,0.0,0.0,0.0,0.0,11.802999999999999,8.379333333333333,6.461666666666666,-1.9176666666666673,0,0,0
20240107,1,10,6,4420,津久井 拓也,MAKURI_SASHI,2.3,30.2,0.17,0.02,6.78,2,1,0.0,0.0,30.43,47.83,2.0,1.0,0.0,0.0,0.0,1.0,4.042,8.379333333333333,6.461666666666666,-1.9176666666666673,0,0,0
20240107,1,11,1,4645,上村 純一,NIGE,75.0,92.3,0.13,0.06,6.61,1,3,0.0,0.0,35.0,40.0,3.0,2.0,0.0,0.0,0.0,1.0,3.968,7.611999999999999,143165587.30233333,143165579.69033334,0,0,0
20240107,1,11,2,5216,長谷川 晴哉,NIGE,14.8,48.1,0.2,0.16,6.7,2,4,40.0,60.0,36.84,47.37,3.0,2.0,0.0,4.0,0.0,0.0,14.674,7.611999999999999,143165587.30233333,143165579.69033334,0,0,0
20240107,1,11,3,4188,久田 敏之,NIGE,36.5,82.9,0.12,0.0003,6.8,5,2,0.0,0.0,32.26,58.06,3.0,2.0,6.0,3.0,4.0,2.0,4.194,7.611999999999999,143165587.30233333,143165579.69033334,0,0,0
20240107,1,11,4,3659,藤生 雄人,NIGE,20.0,75.5,0.16,0.17,6.77,4,5,71.43,100.0,52.63,63.16,3.0,2.0,5.0,1.0,3.0,0.0,25.197000000000003,7.611999999999999,143165587.30233333,143165579.69033334,0,0,0
20240107,1,11,5,4305,金子 拓矢,NIGE,9.0,50.0,0.16,0.18,6.84,6,6,0.0,0.0,33.33,42.86,3.0,2.0,1.0,1.0,0.0,0.0,429496733.052,7.611999999999999,143165587.30233333,143165579.69033334,0,0,0
20240107,1,11,6,4887,富澤 祐作,NIGE,0.0,11.1,0.16,0.0002,6.72,3,1,0.0,0.0,21.05,31.58,3.0,2.0,0.0,0.0,0.0,0.0,3.6579999999999995,7.611999999999999,143165587.30233333,143165579.69033334,0,0,0
