hd,jcd,rno,lane,regno,st,tenji_st,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240107,1,4,3,5090,,0.09,4,4,0.17,13.8,58.3
20240107,1,4,4,4645,,0.02,2,2,0.13,15.2,54.3
20240107,1,4,5,5301,,0.15,3,5,0.21,0.0,25.0
20240107,1,4,6,3441,,0.01,1,1,0.2,0.0,8.3
20240107,1,5,1,3659,,,1,1,0.15,62.5,93.7
20240107,1,5,2,3653,,,1,1,0.19,7.6,53.8
20240107,1,5,3,4407,,,1,1,0.18,4.1,52.0
20240107,1,5,4,3850,,,1,1,0.12,18.7,31.2
20240107,1,5,5,5006,,,1,1,0.17,0.0,22.2
20240107,1,5,6,4188,,,1,1,0.15,0.0,50.0
20240107,1,6,1,3740,,0.16,2,5,0.14,62.2,83.0
20240107,1,6,2,3889,,0.01,4,1,0.17,21.8,53.1
20240107,1,6,3,3970,,0.03,6,2,0.18,3.2,35.4
20240107,1,6,4,3973,,0.04,3,3,0.19,2.5,23.0
20240107,1,6,5,3827,,0.1,5,4,0.16,0.0,26.9
20240107,1,6,6,3482,,0.04,1,3,0.17,2.7,11.1
20240107,1,7,1,4888,,0.12,1,3,0.16,60.0,86.0
20240107,1,7,2,4113,,0.08,3,1,0.18,17.9,53.8
20240107,1,7,3,3532,,0.09,6,2,0.15,14.5,64.5
20240107,1,7,4,5150,,0.49,2,5,0.16,10.0,46.6
20240107,1,7,5,5216,,0.12,5,3,0.15,7.6,25.0
20240107,1,7,6,5313,,0.43,4,4,0.12,0.0,15.3
20240107,1,8,1,4305,,0.11,1,3,0.15,69.7,93.9
20240107,1,8,2,3790,,,5,4,0.17,18.9,59.4
20240107,1,8,3,3652,,0.09,4,2,0.18,0.0,25.0
20240107,1,8,4,4078,,,2,4,0.18,3.0,33.3
20240107,1,8,5,3475,,,1,4,0.17,5.5,44.4
20240107,1,8,6,5301,,0.07,3,1,0.19,0.0,6.7
20240107,1,9,1,3619,,0.14,6,3,0.17,37.1,80.0
20240107,1,9,2,4491,,0.1,2,2,0.17,15.0,55.0
20240107,1,9,3,3441,,0.2,5,4,0.16,6.8,47.7
20240107,1,9,4,3419,,0.27,3,5,0.23,3.4,27.5
20240107,1,9,5,3653,,0.1,4,2,0.18,2.5,53.8
20240107,1,9,6,5065,,0.06,1,1,0.11,8.8,29.4
20240107,2,10,1,4547,,0.09,2,2,0.13,70.8,85.4
20240107,2,10,2,4505,,0.02,4,1,0.14,14.2,76.1
20240107,2,10,3,4159,,0.22,1,5,0.17,23.8,76.1
20240107,2,10,4,3075,,0.26,6,6,0.17,7.5,37.5
20240107,2,10,5,4488,,0.17,5,3,0.17,10.8,32.4
20240107,2,10,6,3319,,0.19,3,4,0.18,0.0,34.2
20240107,2,11,1,3664,,0.15,1,4,0.14,59.4,81.0
20240107,2,11,2,4532,,0.12,4,3,0.14,23.6,71.0
20240107,2,11,3,3983,,0.02,3,1,0.12,23.4,70.2
20240107,2,11,4,4700,,0.11,5,2,0.18,8.1,45.9
20240107,2,11,5,5051,,0.11,4,2,0.17,11.3,68.1
20240107,2,11,6,4809,,,2,5,0.15,6.4,41.9
20240107,2,12,1,3952,,,1,2,0.13,57.3,92.6
20240107,2,12,2,3251,,,4,2,0.19,14.0,54.3
20240107,2,12,3,4191,,,3,2,0.16,27.9,76.7
20240107,2,12,4,4230,,,3,2,0.14,29.2,60.9
20240107,2,12,5,3412,,,3,2,0.17,10.8,45.6
20240107,2,12,6,3748,,0.02,2,1,0.16,0.0,7.1
20240107,2,1,1,3793,,0.04,4,3,0.12,17.8,71.4
20240107,2,1,2,4036,,0.02,3,1,0.18,30.0,74.0
20240107,2,1,3,4037,,0.07,1,4,0.16,13.5,45.9
20240107,2,1,4,3445,,0.03,5,2,0.16,21.8,62.5
20240107,2,1,5,5259,,,2,5,0.19,4.0,12.0
20240107,2,1,6,5077,,,6,5,0.16,0.0,0.0
20240107,2,2,1,3748,,0.04,2,1,0.16,26.0,47.8
20240107,2,2,2,3992,,,3,3,0.16,11.1,33.3
20240107,2,2,3,4700,,,5,3,0.17,10.5,68.4
20240107,2,2,4,4109,,,5,3,0.12,14.8,63.8
20240107,2,2,5,5112,,,1,3,0.15,9.7,51.2
20240107,2,2,6,5132,,0.14,4,2,0.17,7.6,30.7
20240107,2,3,1,3589,,0.12,5,2,0.18,61.1,80.5
20240107,2,3,2,3880,,0.05,6,1,0.17,21.0,63.1
20240107,2,3,3,4528,,,3,3,0.14,27.2,75.7
20240107,2,3,4,4159,,,2,3,0.18,6.8,52.2
20240107,2,3,5,3664,,,1,3,0.19,0.0,25.6
20240107,2,3,6,4090,,,4,3,0.15,0.0,24.3
20240107,2,4,1,3381,,0.03,3,1,0.14,50.0,84.3
20240107,2,4,2,3696,,0.22,4,4,0.19,8.5,65.7
20240107,2,4,3,4091,,0.06,5,2,0.15,13.1,47.3
20240107,2,4,4,5042,,0.03,2,1,0.13,12.2,56.1
20240107,2,4,5,4505,,0.14,2,3,0.15,11.4,51.4
20240107,2,4,6,5066,,0.24,1,5,0.15,4.1,45.8
20240107,2,5,1,4428,,0.12,3,4,0.15,58.8,92.1
20240107,2,5,2,4488,,0.19,4,5,0.16,13.9,69.7
20240107,2,5,3,3075,,0.11,6,3,0.13,12.1,45.4
20240107,2,5,4,3629,,0.01,2,1,0.11,15.5,57.7
20240107,2,5,5,4532,,0.03,5,2,0.15,10.0,60.0
20240107,2,5,6,5191,,0.11,1,3,0.17,3.5,21.4
20240107,2,6,1,3319,,0.01,2,1,0.15,52.2,84.0
20240107,2,6,2,5051,,,1,4,0.16,10.2,67.3
20240107,2,6,3,4836,,0.08,5,2,0.18,16.6,56.6
20240107,2,6,4,3353,,0.21,4,3,0.12,0.0,40.0
20240107,2,6,5,3251,,,3,4,0.19,4.1,43.7
20240107,2,6,6,4547,,,3,4,0.16,2.5,56.4
20240107,2,7,1,4809,,0.12,2,4,0.14,52.9,85.2
20240107,2,7,2,3412,,0.02,1,1,0.18,20.8,75.0
20240107,2,7,3,3503,,0.21,4,5,0.16,8.3,37.5
20240107,2,7,4,3983,,0.05,5,2,0.13,15.3,53.8
20240107,2,7,5,3952,,0.07,3,3,0.14,20.8,68.7
20240107,2,7,6,5315,,0.07,1,3,0.21,0.0,5.0
20240107,2,8,1,4109,,0.01,1,1,0.13,62.0,92.0
20240107,2,8,2,3807,,0.09,5,4,0.18,4.0,53.0
20240107,2,8,3,4230,,,4,5,0.12,34.0,61.3
20240107,2,8,4,4191,,,3,5,0.16,15.2,60.8
20240107,2,8,5,5005,,0.06,6,3,0.15,8.3,45.8
20240107,2,8,6,4973,,0.04,2,2,0.22,0.0,13.1
20240107,2,9,1,5191,,,2,4,0.16,45.9,72.9
20240107,2,9,2,5112,,0.12,1,3,0.16,27.2,68.1
20240107,2,9,3,5042,,0.09,2,2,0.13,17.5,67.5
20240107,2,9,4,4528,,,3,4,0.14,13.7,66.6
20240107,2,9,5,3696,,0.04,5,1,0.19,0.0,34.2
20240107,2,9,6,4428,,,4,4,0.14,9.5,38.1
20240107,3,10,1,3716,,0.39,2,3,0.13,58.4,88.6
20240107,3,10,2,4432,,0.22,3,2,0.17,13.5,64.8
20240107,3,10,3,4945,,0.22,1,2,0.15,10.0,36.6
20240107,3,10,4,3105,,0.05,5,1,0.16,11.1,44.4
20240107,3,10,5,4430,,0.39,4,3,0.19,21.9,68.2
20240107,3,10,6,4728,,,5,4,0.19,0.0,22.5
20240107,3,11,1,4335,,0.17,4,3,0.12,71.7,95.6
20240107,3,11,2,4641,,0.14,1,1,0.15,15.0,65.0
20240107,3,11,3,5279,,0.15,4,2,0.13,0.0,45.4
20240107,3,11,4,3940,,0.25,2,4,0.13,22.2,51.1
20240107,3,11,5,4598,,0.26,3,5,0.17,10.5,65.7
20240107,3,11,6,3808,,0.15,5,2,0.18,0.0,11.1
20240107,3,12,1,5007,,0.16,3,4,0.18,34.3,68.7
20240107,3,12,2,4928,,0.13,3,3,0.15,8.8,61.7
20240107,3,12,3,4723,,0.1,2,1,0.16,10.0,60.0
20240107,3,12,4,4095,,0.19,1,5,0.14,16.6,64.2
20240107,3,12,5,4608,,0.16,4,4,0.14,12.5,52.0
20240107,3,12,6,3303,,0.12,1,2,0.19,2.8,42.8
20240107,3,1,1,4748,,0.2,1,3,0.16,45.8,79.1
20240107,3,1,2,4619,,0.24,2,5,0.2,4.1,62.5
20240107,3,1,3,4211,,0.15,6,2,0.14,6.1,40.8
20240107,3,1,4,4875,,0.15,5,2,0.19,16.2,40.5
20240107,3,1,5,4660,,0.22,3,4,0.21,0.0,25.6
20240107,3,1,6,3812,,0.14,4,1,0.18,0.0,32.3
20240107,3,2,1,4780,,0.16,3,3,0.21,22.2,55.5
20240107,3,2,2,3226,,0.34,1,6,0.16,11.9,59.5
20240107,3,2,3,3340,,0.15,5,2,0.2,2.5,25.0
20240107,3,2,4,5070,,0.21,2,4,0.16,5.0,15.0
20240107,3,2,5,4169,,0.23,6,5,0.17,0.0,20.5
20240107,3,2,6,5103,,0.11,4,1,0.17,0.0,0.0
20240107,3,3,1,4145,,0.11,4,2,0.24,15.6,62.5
20240107,3,3,2,4883,,0.15,2,3,0.14,9.3,67.4
20240107,3,3,3,4318,,0.17,3,4,0.14,15.2,52.1
20240107,3,3,4,4976,,,5,5,0.18,7.8,39.4
20240107,3,3,5,3569,,0.09,1,1,0.21,0.0,10.2
20240107,3,3,6,4335,,0.09,1,1,0.14,3.2,29.0
20240107,3,4,1,3808,,0.29,2,6,0.15,30.3,63.6
20240107,3,4,2,3888,,0.15,3,2,0.15,23.9,67.3
20240107,3,4,3,3105,,0.09,4,1,0.17,10.4,60.4
20240107,3,4,4,4945,,0.16,1,3,0.14,13.7,58.6
20240107,3,4,5,4898,,0.22,6,4,0.18,7.1,14.2
20240107,3,4,6,5044,,0.24,5,5,0.2,0.0,13.3
20240107,3,5,1,3277,,,1,4,0.18,27.5,72.4
20240107,3,5,2,4598,,,4,4,0.17,20.5,64.7
20240107,3,5,3,3940,,,3,4,0.12,18.3,65.3
20240107,3,5,4,3141,,0.26,1,1,0.19,2.6,31.5
20240107,3,5,5,4432,,0.31,4,3,0.16,4.6,30.2
20240107,3,5,6,3716,,0.29,2,2,0.14,2.3,38.1
20240107,3,6,1,4728,,0.31,1,5,0.18,33.3,66.6
20240107,3,6,2,4430,,0.12,5,2,0.18,20.8,70.8
20240107,3,6,3,3517,,0.15,5,3,0.16,13.0,52.1
20240107,3,6,4,5279,,0.06,3,1,0.13,6.6,26.6
20240107,3,6,5,4641,,0.15,2,3,0.21,0.0,35.0
20240107,3,6,6,4780,,0.16,4,4,0.2,0.0,15.1
20240107,3,7,1,3340,,0.05,4,2,0.19,16.2,70.2
20240107,3,7,2,3812,,0.05,3,2,0.16,8.1,45.9
20240107,3,7,3,4875,,,2,5,0.17,7.1,38.1
20240107,3,7,4,4318,,0.02,4,1,0.15,12.8,53.8
20240107,3,7,5,4077,,0.24,3,3,0.18,3.8,19.2
20240107,3,7,6,3226,,0.27,1,4,0.2,0.0,27.5
20240107,3,8,1,4169,,0.08,3,1,0.17,25.7,54.2
20240107,3,8,2,4976,,,5,6,0.18,8.8,44.1
20240107,3,8,3,4883,,0.23,2,5,0.13,17.9,66.6
20240107,3,8,4,5044,,0.12,2,2,0.12,14.2,57.1
20240107,3,8,5,3888,,0.16,4,4,0.15,13.3,40.0
20240107,3,8,6,4619,,0.15,1,3,0.22,0.0,7.4
20240107,3,9,1,3569,,0.17,3,3,0.15,32.5,60.0
20240107,3,9,2,4898,,0.21,4,4,0.15,0.0,21.4
20240107,3,9,3,5103,,0.16,1,2,0.16,0.0,14.8
20240107,3,9,4,4748,,0.41,2,6,0.16,12.5,57.5
20240107,3,9,5,4258,,0.29,5,5,0.21,0.0,31.9
20240107,3,9,6,4660,,0.13,3,1,0.19,0.0,16.6
20240107,4,10,1,3641,,,4,3,0.17,47.6,80.9
20240107,4,10,2,4575,,0.07,1,1,0.13,12.5,75.0
20240107,4,10,3,4075,,,3,3,0.14,20.0,65.4
20240107,4,10,4,3805,,0.21,4,2,0.12,23.0,69.2
20240107,4,10,5,3505,,,2,3,0.14,5.5,47.2
20240107,4,10,6,4379,,,5,3,0.18,0.0,29.2
20240107,4,11,1,4468,,0.06,3,1,0.12,82.2,95.5
20240107,4,11,2,4769,,0.15,4,4,0.14,19.0,71.4
20240107,4,11,3,3902,,0.08,5,2,0.19,13.3,66.6
20240107,4,11,4,4266,,0.06,1,1,0.15,10.0,50.0
20240107,4,11,5,3857,,,5,5,0.12,0.0,66.6
20240107,4,11,6,4245,,0.09,2,3,0.18,3.3,30.0
20240107,4,12,1,4083,,0.04,1,2,0.12,77.3,92.4
20240107,4,12,2,4702,,0.02,3,1,0.14,17.9,74.3
20240107,4,12,3,4759,,0.09,5,3,0.15,22.7,72.7
20240107,4,12,4,4560,,0.14,2,5,0.13,17.6,50.0
20240107,4,12,5,4152,,0.15,4,6,0.19,3.2,41.9
20240107,4,12,6,4401,,0.13,6,4,0.16,2.6,26.3
20240107,4,1,1,4140,,,5,4,0.13,64.1,84.9
20240107,4,1,2,5023,,,3,4,0.16,5.8,52.9
20240107,4,1,3,4815,,,5,4,0.19,7.6,61.5
20240107,4,1,4,3792,,0.08,2,1,0.17,7.5,65.0
20240107,4,1,5,5201,,0.1,1,2,0.17,4.5,34.0
20240107,4,1,6,4085,,0.16,4,3,0.25,0.0,34.2
20240107,4,2,1,4895,,0.01,4,1,0.13,38.4,73.0
20240107,4,2,2,3227,,0.1,1,4,0.19,6.2,50.0
20240107,4,2,3,4813,,,1,5,0.2,6.0,36.3
20240107,4,2,4,3385,,0.03,3,2,0.17,2.7,45.9
20240107,4,2,5,4059,,0.04,2,3,0.15,2.7,24.3
20240107,4,2,6,5331,,,1,5,0.19,0.0,7.1
20240107,4,3,1,4245,,0.03,1,2,0.17,31.0,72.4
20240107,4,3,2,3857,,0.18,3,6,0.0,0.0,0.0
20240107,4,3,3,4274,,0.01,6,1,0.17,5.2,44.7
20240107,4,3,4,4438,,0.05,4,3,0.12,15.3,53.8
20240107,4,3,5,4575,,0.14,2,5,0.12,12.8,58.9
20240107,4,3,6,2538,,0.09,5,4,0.17,0.0,7.1
20240107,4,4,1,3313,,0.19,3,5,0.18,41.9,67.7
20240107,4,4,2,3505,,0.07,4,3,0.18,7.3,68.2
20240107,4,4,3,4560,,0.03,6,1,0.15,16.6,63.3
20240107,4,4,4,4075,,0.06,2,2,0.13,11.6,65.1
20240107,4,4,5,3347,,0.03,1,1,0.18,10.0,40.0
20240107,4,4,6,4468,,0.13,5,4,0.15,7.5,47.5
20240107,4,5,1,3792,,,1,1,0.17,62.8,85.7
20240107,4,5,2,3072,,,1,1,0.15,8.5,40.6
20240107,4,5,3,4266,,,1,1,0.13,35.7,83.3
20240107,4,5,4,5133,,,1,1,0.16,20.8,45.8
20240107,4,5,5,4769,,,1,1,0.13,12.5,50.0
20240107,4,5,6,3641,,,1,1,0.17,2.7,36.1
20240107,4,6,1,4379,,0.24,2,5,0.16,68.7,85.4
20240107,4,6,2,4152,,0.14,4,3,0.19,22.5,64.5
20240107,4,6,3,3805,,0.15,6,4,0.13,20.0,62.5
20240107,4,6,4,4759,,0.1,3,1,0.19,12.2,65.3
20240107,4,6,5,4465,,0.14,1,3,0.19,0.0,19.2
20240107,4,6,6,3293,,0.12,5,2,0.23,0.0,15.0
20240107,4,7,1,4401,,,1,1,0.15,68.6,82.3
20240107,4,7,2,5201,,,1,1,0.15,2.1,39.1
20240107,4,7,3,4792,,,1,1,0.18,8.8,55.8
20240107,4,7,4,3902,,,1,1,0.16,9.0,42.4
20240107,4,7,5,4702,,,1,1,0.14,17.1,48.5
20240107,4,7,6,4615,,,1,1,0.21,0.0,19.5
20240107,4,8,1,4438,,0.08,6,2,0.16,37.5,83.3
20240107,4,8,2,4059,,,5,3,0.18,19.4,58.3
20240107,4,8,3,3313,,0.01,2,1,0.16,6.0,48.4
20240107,4,8,4,4140,,,4,3,0.15,11.7,67.6
20240107,4,8,5,5023,,,3,3,0.18,5.8,35.2
20240107,4,8,6,4083,,,1,3,0.17,0.0,31.5
20240107,4,9,1,3385,,0.03,3,2,0.14,54.5,78.7
20240107,4,9,2,5063,,0.14,6,6,0.17,0.0,29.4
20240107,4,9,3,4911,,0.08,4,4,0.14,4.7,33.3
20240107,4,9,4,4895,,0.02,1,1,0.15,0.0,41.3
20240107,4,9,5,4085,,0.11,2,5,0.22,3.7,51.8
20240107,4,9,6,4345,,0.06,5,3,0.19,0.0,21.2
20240107,5,10,1,3945,,0.15,2,6,0.21,25.0,58.3
20240107,5,10,2,3377,,0.12,1,4,0.19,3.8,46.1
20240107,5,10,3,3772,,0.09,6,2,0.15,2.3,46.5
20240107,5,10,4,4540,,0.02,3,1,0.11,17.7,57.7
20240107,5,10,5,3602,,0.14,5,5,0.18,2.7,33.3
20240107,5,10,6,3647,,0.1,4,3,0.2,0.0,15.1
20240107,5,11,1,3863,,0.03,2,1,0.12,40.9,86.3
20240107,5,11,2,4175,,0.23,1,6,0.16,11.7,61.7
20240107,5,11,3,3966,,0.12,4,5,0.17,20.4,75.0
20240107,5,11,4,4201,,0.05,3,2,0.13,13.3,26.6
20240107,5,11,5,3699,,0.11,5,4,0.18,6.4,45.1
20240107,5,11,6,4110,,0.07,6,3,0.18,0.0,16.6
20240107,5,12,1,3978,,,3,5,0.14,67.2,93.4
20240107,5,12,2,4573,,0.12,1,4,0.14,22.2,86.1
20240107,5,12,3,3590,,,2,5,0.13,26.6,73.3
20240107,5,12,4,3256,,0.06,4,3,0.14,16.6,61.9
20240107,5,12,5,3546,,0.01,3,1,0.18,2.5,25.6
20240107,5,12,6,5039,,0.05,1,2,0.16,0.0,55.5
20240107,5,1,1,4527,,,1,1,0.18,50.0,64.2
20240107,5,1,2,3602,,,1,1,0.16,2.7,41.6
20240107,5,1,3,4035,,,1,1,0.19,6.8,31.8
20240107,5,1,4,4053,,,1,1,0.16,10.0,40.0
20240107,5,1,5,5087,,,1,1,0.18,16.6,53.3
20240107,5,1,6,5167,,,1,1,0.14,3.7,14.8
20240107,5,2,1,3860,,0.05,4,2,0.19,22.2,74.0
20240107,5,2,2,4496,,0.04,3,1,0.2,14.7,67.6
20240107,5,2,3,3681,,0.06,1,3,0.17,7.3,56.1
20240107,5,2,4,3377,,0.04,2,1,0.18,10.7,39.2
20240107,5,2,5,5292,,,2,4,0.28,0.0,0.0
20240107,5,2,6,4114,,0.06,5,3,0.17,0.0,39.3
20240107,5,3,1,3533,,0.24,3,3,0.16,32.0,68.0
20240107,5,3,2,4103,,0.08,6,2,0.21,5.8,52.9
20240107,5,3,3,4540,,0.03,5,1,0.11,11.5,76.9
20240107,5,3,4,3863,,,4,4,0.17,8.8,33.3
20240107,5,3,5,5290,,,2,4,0.18,0.0,0.0
20240107,5,3,6,4233,,,1,4,0.18,0.0,35.9
20240107,5,4,1,4953,,0.06,1,1,0.14,64.9,91.2
20240107,5,4,2,4535,,0.21,4,5,0.16,20.8,75.0
20240107,5,4,3,5035,,0.14,5,2,0.17,10.0,45.0
20240107,5,4,4,4175,,0.17,2,4,0.15,11.3,50.0
20240107,5,4,5,3945,,0.23,1,6,0.19,3.2,19.3
20240107,5,4,6,3463,,0.15,3,3,0.19,0.0,16.0
20240107,5,5,1,4035,,,1,1,0.19,44.1,58.8
20240107,5,5,2,3699,,,1,1,0.2,10.7,32.1
20240107,5,5,3,5147,,,1,1,0.17,3.4,27.5
20240107,5,5,4,3772,,,1,1,0.15,5.0,48.3
20240107,5,5,5,4031,,,1,1,0.18,6.6,13.3
20240107,5,5,6,5169,,,1,1,0.16,0.0,13.6
20240107,5,6,1,3647,,0.02,6,1,0.17,34.6,65.3
20240107,5,6,2,5167,,,3,4,0.13,7.8,50.0
20240107,5,6,3,4201,,0.06,4,3,0.13,7.8,65.7
20240107,5,6,4,5292,,,1,4,0.26,0.0,0.0
20240107,5,6,5,4114,,,2,4,0.17,9.0,27.2
20240107,5,6,6,3848,,0.03,5,2,0.17,0.0,25.6
20240107,5,7,1,4110,,0.12,4,3,0.12,67.6,91.1
20240107,5,7,2,3860,,0.09,2,1,0.18,5.1,46.1
20240107,5,7,3,3533,,0.11,3,2,0.17,11.5,53.8
20240107,5,7,4,3966,,0.09,4,1,0.17,17.0,65.9
20240107,5,7,5,4527,,0.15,3,4,0.18,7.1,26.1
20240107,5,7,6,3613,,,1,5,0.16,7.1,32.1
20240107,5,8,1,4053,,,1,1,0.16,56.1,95.1
20240107,5,8,2,5035,,,1,1,0.18,7.6,33.3
20240107,5,8,3,4496,,,1,1,0.18,15.5,57.7
20240107,5,8,4,5290,,,1,1,0.22,0.0,0.0
20240107,5,8,5,4233,,,1,1,0.17,0.0,35.1
20240107,5,8,6,5220,,,1,1,0.19,0.0,11.1
20240107,5,9,1,5087,,0.11,2,2,0.15,64.0,76.0
20240107,5,9,2,3681,,0.11,1,2,0.15,13.3,73.3
20240107,5,9,3,4535,,0.02,5,1,0.16,20.0,67.5
20240107,5,9,4,5147,,,4,4,0.13,24.2,51.5
20240107,5,9,5,4103,,0.17,6,3,0.24,0.0,14.8
20240107,5,9,6,4953,,0.11,3,2,0.19,6.0,33.3
20240107,6,10,1,3995,,,1,1,0.12,80.4,97.8
20240107,6,10,2,4651,,,2,1,0.14,5.1,46.1
20240107,6,10,3,4166,,,3,1,0.12,28.2,71.7
20240107,6,10,4,3436,,,5,1,0.14,0.0,51.2
20240107,6,10,5,4203,,,6,1,0.17,0.0,27.7
20240107,6,10,6,5269,,,4,1,0.19,1.6,9.3
20240107,6,11,1,4448,,,3,3,0.13,84.9,100.0
20240107,6,11,2,4202,,,2,3,0.2,9.0,36.3
20240107,6,11,3,3717,,,4,3,0.13,12.5,45.0
20240107,6,11,4,5196,,0.01,1,1,0.17,15.5,58.6
20240107,6,11,5,4710,,0.04,2,2,0.14,7.1,38.1
20240107,6,11,6,3580,,,3,3,0.22,0.0,4.7
20240107,6,12,1,4290,,,1,1,0.14,65.9,90.9
20240107,6,12,2,4925,,,1,1,0.15,13.1,36.8
20240107,6,12,3,3874,,,1,1,0.13,12.8,69.2
20240107,6,12,4,4370,,,1,1,0.15,11.1,52.7
20240107,6,12,5,4327,,,1,1,0.2,2.3,20.9
20240107,6,12,6,3579,,,1,1,0.17,0.0,16.0
20240107,6,1,1,2014,,0.09,4,1,0.15,16.6,66.6
20240107,6,1,2,4203,,0.14,3,2,0.18,5.4,51.3
20240107,6,1,3,3624,,0.22,5,3,0.17,8.8,29.4
20240107,6,1,4,3682,,0.25,6,4,0.18,0.0,31.0
20240107,6,1,5,5204,,0.29,2,5,0.19,1.7,19.3
20240107,6,1,6,4662,,0.41,1,6,0.25,0.0,14.2
20240107,6,2,1,5179,,0.1,3,3,0.14,52.1,69.5
20240107,6,2,2,4327,,,2,5,0.19,0.0,41.0
20240107,6,2,3,4710,,,4,5,0.13,7.6,67.3
20240107,6,2,4,4993,,0.27,5,4,0.21,3.8,30.7
20240107,6,2,5,4651,,0.08,6,2,0.14,4.1,29.1
20240107,6,2,6,4980,,0.07,1,1,0.16,9.3,34.3
20240107,6,3,1,4625,,0.15,3,5,0.14,57.8,78.9
20240107,6,3,2,3580,,0.05,4,1,0.16,7.3,51.2
20240107,6,3,3,5144,,0.09,1,4,0.19,2.1,30.4
20240107,6,3,4,3995,,0.08,2,3,0.13,14.2,66.6
20240107,6,3,5,4410,,0.06,5,2,0.15,9.7,31.7
20240107,6,3,6,3874,,0.22,4,6,0.18,4.8,39.0
20240107,6,4,1,4385,,,1,2,0.16,28.5,64.2
20240107,6,4,2,3717,,,5,2,0.15,15.3,59.6
20240107,6,4,3,4925,,,2,2,0.14,8.5,61.7
20240107,6,4,4,5245,,,4,2,0.16,6.0,24.2
20240107,6,4,5,4081,,,4,2,0.2,2.0,22.4
20240107,6,4,6,4166,,0.01,3,1,0.13,6.9,44.1
20240107,6,5,1,4828,,,1,1,0.12,68.8,77.7
20240107,6,5,2,5269,,,1,1,0.21,0.0,50.0
20240107,6,5,3,5204,,,1,1,0.18,21.0,47.3
20240107,6,5,4,5100,,,1,1,0.18,5.8,35.2
20240107,6,5,5,4202,,,1,1,0.2,0.0,17.0
20240107,6,5,6,3642,,,1,1,0.19,0.0,17.2
20240107,6,6,1,3436,,0.03,6,2,0.12,57.4,87.2
20240107,6,6,2,4639,,,1,5,0.16,6.0,51.5
20240107,6,6,3,4993,,0.05,3,4,0.2,6.6,43.3
20240107,6,6,4,4290,,0.02,2,1,0.12,11.6,41.8
20240107,6,6,5,2014,,0.04,5,3,0.18,4.6,27.9
20240107,6,6,6,5148,,,4,5,0.27,0.0,0.0
20240107,6,7,1,4380,,0.08,1,1,0.13,46.8,87.5
20240107,6,7,2,5179,,0.18,2,4,0.15,3.2,29.0
20240107,6,7,3,4370,,0.09,3,2,0.15,28.2,71.7
20240107,6,7,4,4678,,0.12,3,3,0.17,6.6,43.3
20240107,6,7,5,4448,,0.2,4,6,0.14,21.4,53.5
20240107,6,7,6,3624,,0.19,5,5,0.18,0.0,9.0
