hd,jcd,rno,lane,regno,st,tenji_st,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240323,3,2,5,3436,,0.03,1,1,0.13,0.0,38.4
20240323,3,2,6,5018,,0.12,1,4,0.2,0.0,22.5
20240323,3,3,1,3516,,0.02,2,1,0.22,0.0,53.3
20240323,3,3,2,4645,,0.04,5,2,0.15,25.8,58.0
20240323,3,3,3,4954,,0.19,6,3,0.14,8.3,50.0
20240323,3,3,4,4133,,0.26,3,4,0.13,12.5,75.0
20240323,3,3,5,5290,,0.33,4,5,0.18,0.0,0.0
20240323,3,3,6,4543,,0.34,1,6,0.21,0.0,22.5
20240323,3,4,1,5210,,,1,1,0.0,0.0,0.0
20240323,3,4,2,4995,,,1,1,0.19,12.1,42.4
20240323,3,4,3,4601,,,1,1,0.13,23.5,76.4
20240323,3,4,4,4068,,,1,1,0.16,10.0,60.0
20240323,3,4,5,4509,,,1,1,0.18,7.1,46.4
20240323,3,4,6,3303,,,1,1,0.19,2.8,42.8
20240323,3,5,1,3812,,0.13,1,5,0.13,31.2,71.8
20240323,3,5,2,4161,,0.07,2,3,0.17,16.6,69.4
20240323,3,5,3,4822,,0.01,5,1,0.16,9.3,59.3
20240323,3,5,4,4679,,0.06,5,2,0.18,11.5,34.6
20240323,3,5,5,5238,,0.12,4,4,0.18,0.0,20.0
20240323,3,5,6,4610,,0.13,3,5,0.18,2.5,37.5
20240323,3,6,1,4411,,0.14,6,5,0.17,68.8,88.8
20240323,3,6,2,5137,,0.09,1,2,0.17,12.5,42.5
20240323,3,6,3,4769,,0.13,5,4,0.14,29.2,78.0
20240323,3,6,4,5234,,0.04,3,1,0.18,24.1,55.1
20240323,3,6,5,4563,,0.11,4,3,0.17,3.2,32.2
20240323,3,6,6,4005,,0.18,2,6,0.21,0.0,3.2
20240323,3,7,1,4644,,0.03,5,2,0.17,51.0,72.3
20240323,3,7,2,4652,,0.04,3,3,0.16,14.6,65.8
20240323,3,7,3,3473,,,2,6,0.19,9.0,36.3
20240323,3,7,4,5290,,0.02,4,1,0.22,0.0,0.0
20240323,3,7,5,5300,,0.22,1,5,0.16,0.0,0.0
20240323,3,7,6,4632,,0.07,6,4,0.18,0.0,30.5
20240323,3,8,1,4872,,0.23,5,4,0.14,45.6,80.4
20240323,3,8,2,4068,,0.06,2,2,0.15,9.5,52.3
20240323,3,8,3,4543,,0.04,3,1,0.18,23.9,78.2
20240323,3,8,4,3875,,,6,6,0.16,7.6,30.7
20240323,3,8,5,4967,,0.35,4,5,0.16,8.7,52.1
20240323,3,8,6,4976,,0.16,1,3,0.19,0.0,33.3
20240323,3,9,1,3740,,0.01,3,1,0.14,62.2,83.0
20240323,3,9,2,3436,,0.08,1,2,0.13,13.5,64.8
20240323,3,9,3,4509,,0.14,4,4,0.15,14.5,62.5
20240323,3,9,4,4728,,0.1,5,3,0.18,8.3,47.2
20240323,3,9,5,4954,,0.08,2,2,0.14,5.4,48.6
20240323,3,9,6,4161,,0.22,3,5,0.18,0.0,17.8
20240323,4,10,1,5166,,,1,1,0.14,44.0,80.0
20240323,4,10,2,5229,,,1,1,0.19,0.0,21.0
20240323,4,10,3,5041,,,1,1,0.15,5.2,47.3
20240323,4,10,4,4985,,,1,1,0.15,10.2,59.1
20240323,4,10,5,5037,,,1,1,0.18,5.7,45.7
20240323,4,10,6,5256,,,1,1,0.14,1.5,12.1
20240323,4,11,1,5267,,0.12,1,3,0.16,75.0,87.5
20240323,4,11,2,5228,,0.08,1,1,0.16,14.8,59.2
20240323,4,11,3,5112,,0.08,3,1,0.14,20.8,52.0
20240323,4,11,4,5133,,,2,4,0.16,20.8,45.8
20240323,4,11,5,5139,,0.09,1,2,0.14,6.9,34.4
20240323,4,11,6,5217,,,4,4,0.18,5.8,35.2
20240323,4,12,1,4847,,,1,1,0.15,70.0,88.0
20240323,4,12,2,5089,,,1,1,0.13,24.4,84.4
20240323,4,12,3,4980,,,1,1,0.16,39.3,75.7
20240323,4,12,4,5016,,,1,1,0.15,17.6,70.5
20240323,4,12,5,5051,,,1,1,0.17,11.3,68.1
20240323,4,12,6,5136,,,1,1,0.16,6.0,36.3
20240323,4,1,1,5135,,0.16,4,2,0.17,46.4,71.4
20240323,4,1,2,5082,,0.01,1,1,0.19,9.0,57.5
20240323,4,1,3,5256,,,2,3,0.16,31.5,68.4
20240323,4,1,4,5028,,,1,3,0.18,13.9,51.1
20240323,4,1,5,5278,,,3,3,0.18,5.8,32.3
20240323,4,1,6,5211,,,5,3,0.19,0.0,6.5
20240323,4,2,1,5103,,0.05,3,2,0.14,12.5,58.3
20240323,4,2,2,5023,,0.1,1,4,0.16,5.8,52.9
20240323,4,2,3,5223,,0.08,4,3,0.24,0.0,12.5
20240323,4,2,4,5046,,0.2,1,5,0.12,5.8,55.8
20240323,4,2,5,5166,,0.08,1,3,0.18,12.5,57.5
20240323,4,2,6,5298,,0.02,2,1,0.15,1.6,14.2
20240323,4,3,1,5175,,,1,1,0.17,10.7,46.4
20240323,4,3,2,4980,,,1,1,0.14,24.3,63.4
20240323,4,3,3,5139,,,1,1,0.13,7.1,53.5
20240323,4,3,4,5037,,,1,1,0.14,15.7,57.8
20240323,4,3,5,5249,,,1,1,0.22,0.0,10.0
20240323,4,3,6,5077,,,1,1,0.16,0.0,0.0
20240323,4,4,1,5127,,0.06,1,2,0.18,26.0,60.8
20240323,4,4,2,5041,,0.18,2,5,0.14,15.3,38.4
20240323,4,4,3,5267,,0.16,3,4,0.11,31.5,78.9
20240323,4,4,4,5136,,0.01,4,1,0.15,15.2,58.7
20240323,4,4,5,5225,,0.1,4,3,0.19,0.0,0.0
20240323,4,4,6,5039,,0.3,5,6,0.16,0.0,55.5
20240323,4,5,1,5051,,,1,6,0.13,76.9,92.3
20240323,4,5,2,5133,,0.09,5,2,0.17,15.7,47.3
20240323,4,5,3,5106,,0.01,3,1,0.19,15.6,62.5
20240323,4,5,4,5289,,0.25,2,5,0.0,0.0,0.0
20240323,4,5,5,5197,,0.17,4,4,0.16,4.7,33.3
20240323,4,5,6,5229,,0.15,6,3,0.18,0.0,9.8
20240323,4,6,1,5196,,,1,5,0.14,50.0,50.0
20240323,4,6,2,4985,,0.18,2,3,0.15,23.9,76.0
20240323,4,6,3,5111,,0.09,4,1,0.16,10.5,68.4
20240323,4,6,4,5274,,0.21,6,4,0.21,0.0,0.0
20240323,4,6,5,5228,,,5,5,0.15,0.0,27.0
20240323,4,6,6,5016,,0.11,3,2,0.16,2.7,24.3
20240323,4,7,1,5232,,0.09,4,2,0.19,0.0,25.0
20240323,4,7,2,5112,,0.07,5,1,0.16,27.2,68.1
20240323,4,7,3,5135,,0.22,3,3,0.15,6.2,43.7
20240323,4,7,4,5249,,0.07,1,1,0.2,0.0,66.6
20240323,4,7,5,5089,,,1,4,0.18,11.7,47.0
20240323,4,7,6,5130,,,2,4,0.18,0.0,17.7
20240323,4,8,1,5075,,0.07,3,3,0.17,60.4,81.2
20240323,4,8,2,5103,,,4,5,0.15,6.2,34.3
20240323,4,8,3,5219,,0.02,5,1,0.15,12.5,43.7
20240323,4,8,4,4847,,0.04,2,2,0.12,33.3,71.1
20240323,4,8,5,5211,,0.1,6,4,0.14,2.9,17.6
20240323,4,8,6,5179,,0.02,1,1,0.19,0.0,17.1
20240323,4,9,1,5028,,0.25,2,3,0.13,68.0,88.0
20240323,4,9,2,5197,,0.19,1,2,0.16,15.3,46.1
20240323,4,9,3,5175,,0.59,5,6,0.16,2.2,31.8
20240323,4,9,4,5127,,0.57,3,5,0.16,0.0,16.1
20240323,4,9,5,5046,,0.29,4,4,0.14,7.5,32.5
20240323,4,9,6,5226,,0.1,6,1,0.15,0.0,42.8
20240323,5,10,1,4398,,0.11,1,4,0.14,66.0,82.0
20240323,5,10,2,3826,,0.04,2,3,0.13,17.6,66.6
20240323,5,10,3,4991,,0.18,3,6,0.19,17.1,57.1
20240323,5,10,4,3772,,0.03,5,2,0.15,5.0,48.3
20240323,5,10,5,4953,,0.16,4,5,0.15,2.5,37.5
20240323,5,10,6,3988,,0.02,4,1,0.16,0.0,28.0
20240323,5,11,1,4737,,,4,6,0.17,65.3,84.6
20240323,5,11,2,4906,,0.05,3,1,0.12,6.6,46.6
20240323,5,11,3,4292,,0.08,2,2,0.13,23.4,72.3
20240323,5,11,4,3940,,0.13,1,4,0.13,22.2,51.1
20240323,5,11,5,4850,,0.15,3,5,0.1,16.2,58.1
20240323,5,11,6,4047,,0.09,1,3,0.21,0.0,7.1
20240323,5,12,1,4759,,,2,4,0.16,53.1,89.3
20240323,5,12,2,4118,,,6,4,0.13,32.6,77.5
20240323,5,12,3,4413,,0.01,1,1,0.14,21.9,58.5
20240323,5,12,4,4486,,0.11,4,3,0.15,19.2,57.6
20240323,5,12,5,3414,,0.05,3,2,0.16,0.0,28.0
20240323,5,12,6,4215,,0.11,5,3,0.18,2.6,18.4
20240323,5,1,1,4651,,0.14,2,4,0.15,40.7,77.7
20240323,5,1,2,4039,,0.11,1,3,0.14,13.6,47.7
20240323,5,1,3,3880,,0.11,4,3,0.18,2.2,45.4
20240323,5,1,4,4991,,0.09,3,2,0.18,8.3,52.7
20240323,5,1,5,5279,,0.08,5,1,0.16,7.6,30.7
20240323,5,1,6,3503,,0.11,6,3,0.22,0.0,10.7
20240323,5,2,1,3656,,,2,4,0.16,39.0,82.9
20240323,5,2,2,4565,,0.13,1,3,0.19,9.6,51.6
20240323,5,2,3,3807,,0.06,4,2,0.15,10.2,44.9
20240323,5,2,4,4292,,,3,4,0.14,12.5,77.5
20240323,5,2,5,4216,,0.03,5,1,0.16,7.1,33.3
20240323,5,2,6,4398,,,5,4,0.17,2.9,32.3
20240323,5,3,1,4047,,0.03,5,1,0.14,44.4,81.4
20240323,5,3,2,5096,,0.05,2,2,0.12,11.4,54.2
20240323,5,3,3,4467,,0.03,4,1,0.12,8.3,52.0
20240323,5,3,4,5110,,,3,3,0.18,2.7,45.9
20240323,5,3,5,3826,,,1,3,0.14,5.1,46.5
20240323,5,3,6,4789,,,3,3,0.19,5.5,5.5
20240323,5,4,1,3988,,,3,4,0.15,56.6,93.3
20240323,5,4,2,3414,,0.06,1,2,0.15,12.5,56.2
20240323,5,4,3,3940,,0.03,2,1,0.12,18.3,65.3
20240323,5,4,4,5253,,,3,4,0.25,3.7,7.4
20240323,5,4,5,4779,,0.09,4,3,0.15,20.0,20.0
20240323,5,4,6,3992,,,5,4,0.17,4.3,17.3
20240323,5,5,1,3888,,0.01,3,1,0.15,54.7,86.7
20240323,5,5,2,4953,,0.03,1,2,0.15,7.5,55.0
20240323,5,5,3,4651,,0.01,4,1,0.15,14.2,52.3
20240323,5,5,4,4527,,0.12,5,5,0.17,6.2,34.3
20240323,5,5,5,4906,,0.09,3,4,0.16,0.0,22.2
20240323,5,5,6,4759,,0.08,2,3,0.18,5.4,56.7
20240323,5,6,1,3807,,,1,1,0.14,36.5,70.7
20240323,5,6,2,4850,,,1,1,0.11,24.4,73.4
20240323,5,6,3,3772,,,1,1,0.15,2.3,46.5
20240323,5,6,4,3880,,,1,1,0.16,10.5,47.3
20240323,5,6,5,4118,,,1,1,0.14,6.3,42.5
20240323,5,6,6,4495,,,1,1,0.15,0.0,20.5
20240323,5,7,1,5279,,,3,5,0.14,42.8,42.8
20240323,5,7,2,4216,,0.03,5,1,0.18,12.5,50.0
20240323,5,7,3,4058,,0.09,4,2,0.15,9.7,63.4
20240323,5,7,4,4413,,0.12,2,4,0.16,18.8,49.0
20240323,5,7,5,4467,,0.11,6,3,0.12,5.0,40.0
20240323,5,7,6,4737,,,1,5,0.17,3.0,27.2
20240323,5,8,1,4215,,,2,5,0.15,60.4,81.2
20240323,5,8,2,4779,,0.02,1,2,0.15,0.0,33.3
20240323,5,8,3,4486,,0.01,5,1,0.14,18.1,63.6
20240323,5,8,4,5096,,0.03,3,3,0.12,24.4,64.4
20240323,5,8,5,4565,,0.01,1,1,0.17,3.5,35.7
20240323,5,8,6,4918,,0.06,4,4,0.15,0.0,25.0
20240323,5,9,1,4318,,0.19,5,6,0.14,46.6,75.0
20240323,5,9,2,5110,,0.07,3,3,0.21,10.8,54.0
20240323,5,9,3,3656,,0.01,1,1,0.17,7.5,42.5
20240323,5,9,4,4037,,0.14,3,5,0.17,11.9,45.2
20240323,5,9,5,4039,,0.02,4,2,0.14,8.3,27.0
20240323,5,9,6,4420,,0.11,2,4,0.17,2.3,30.2
20240323,6,10,1,3743,,0.07,1,2,0.13,72.7,92.4
20240323,6,10,2,4639,,0.09,4,3,0.16,6.0,51.5
20240323,6,10,3,4488,,0.27,2,4,0.16,15.5,73.3
20240323,6,10,4,4892,,0.02,5,1,0.17,0.0,53.3
20240323,6,10,5,3558,,0.07,3,2,0.15,7.8,34.2
20240323,6,10,6,3641,,,6,5,0.17,2.7,36.1
20240323,6,11,1,3811,,0.08,2,2,0.15,67.8,94.6
20240323,6,11,2,3659,,0.12,5,5,0.15,7.1,64.2
20240323,6,11,3,4523,,0.11,3,4,0.15,21.6,72.9
20240323,6,11,4,4496,,0.05,1,1,0.15,9.3,53.4
20240323,6,11,5,3576,,0.21,4,6,0.17,4.8,51.2
20240323,6,11,6,4197,,0.09,5,3,0.24,0.0,22.2
20240323,6,12,1,4140,,0.09,3,3,0.13,64.1,84.9
20240323,6,12,2,3907,,0.11,1,4,0.17,14.2,61.2
20240323,6,12,3,4532,,0.06,5,1,0.14,31.1,64.4
20240323,6,12,4,4710,,0.07,3,2,0.15,14.2,54.2
20240323,6,12,5,5102,,0.12,4,5,0.2,0.0,25.0
20240323,6,12,6,4142,,0.18,2,6,0.21,0.0,30.9
20240323,6,1,1,4969,,0.07,3,1,0.13,48.1,85.1
20240323,6,1,2,4892,,,6,3,0.18,11.9,52.3
20240323,6,1,3,4958,,,1,3,0.14,19.6,68.6
20240323,6,1,4,4842,,,4,3,0.13,19.1,68.0
20240323,6,1,5,4821,,,2,3,0.18,4.5,31.8
20240323,6,1,6,5120,,0.13,5,2,0.17,0.0,44.4
20240323,6,2,1,4200,,,1,1,0.17,29.4,61.7
20240323,6,2,2,3641,,,1,1,0.18,21.4,78.5
20240323,6,2,3,3300,,,1,1,0.15,7.6,53.8
20240323,6,2,4,4142,,,1,1,0.18,10.0,56.0
20240323,6,2,5,4252,,,1,1,0.16,4.1,37.5
20240323,6,2,6,4213,,,1,1,0.16,4.1,25.0
20240323,6,3,1,3710,,,4,3,0.13,36.8,84.2
20240323,6,3,2,3876,,,1,3,0.15,32.4,72.9
20240323,6,3,3,5002,,0.18,2,2,0.15,13.9,65.1
20240323,6,3,4,4197,,0.01,3,1,0.2,5.7,22.8
20240323,6,3,5,4982,,,5,3,0.18,11.7,47.0
20240323,6,3,6,3558,,,3,3,0.16,0.0,25.0
20240323,6,4,1,4532,,0.01,2,1,0.13,72.5,88.2
20240323,6,4,2,4666,,0.15,2,2,0.13,13.7,58.6
20240323,6,4,3,4496,,,1,5,0.18,15.5,57.7
20240323,6,4,4,3553,,0.29,3,4,0.18,11.1,44.4
20240323,6,4,5,4639,,0.29,5,4,0.18,7.5,37.5
20240323,6,4,6,5316,,0.16,4,3,0.19,0.0,11.1
20240323,6,5,1,4488,,0.09,1,2,0.14,59.6,88.4
20240323,6,5,2,4596,,0.12,5,3,0.16,15.3,71.7
20240323,6,5,3,3811,,0.09,3,2,0.14,10.0,76.0
20240323,6,5,4,5102,,0.36,4,5,0.19,6.2,34.3
20240323,6,5,5,4539,,0.08,2,1,0.17,2.7,30.5
20240323,6,5,6,4821,,0.21,4,4,0.19,4.8,39.0
20240323,6,6,1,3907,,,1,5,0.17,68.7,83.3
20240323,6,6,2,4523,,0.06,2,2,0.15,15.1,60.6
20240323,6,6,3,5120,,0.22,4,4,0.14,6.9,68.9
20240323,6,6,4,4252,,,1,5,0.17,12.5,40.6
20240323,6,6,5,3743,,0.04,3,1,0.16,18.1,45.4
20240323,6,6,6,5288,,0.17,3,3,0.17,1.4,5.8
20240323,6,7,1,3300,,,5,4,0.15,73.7,88.5
20240323,6,7,2,3576,,,2,4,0.19,22.9,72.9
20240323,6,7,3,4710,,,4,4,0.13,7.6,67.3
20240323,6,7,4,4969,,0.12,4,2,0.18,3.2,35.4
20240323,6,7,5,5273,,0.18,3,3,0.17,0.0,11.1
20240323,6,7,6,5002,,0.03,1,1,0.15,0.0,27.2
20240323,6,8,1,4958,,,2,2,0.14,57.4,87.0
20240323,6,8,2,3553,,,3,2,0.19,5.7,45.7
20240323,6,8,3,3710,,,5,2,0.15,12.5,47.9
20240323,6,8,4,4140,,0.2,5,1,0.15,11.7,67.6
20240323,6,8,5,4213,,,1,2,0.18,13.5,27.0
20240323,6,8,6,4840,,,4,2,0.21,0.0,12.5
20240323,6,9,1,3876,,,1,1,0.14,77.3,92.0
20240323,6,9,2,4842,,,3,1,0.14,7.5,75.0
20240323,6,9,3,3919,,,5,1,0.18,14.2,54.7
20240323,6,9,4,5034,,,2,1,0.14,8.3,69.4
20240323,6,9,5,4666,,,2,1,0.15,2.7,25.0
20240323,6,9,6,4596,,,4,1,0.18,2.2,42.2
20240323,9,10,1,4483,,0.03,3,1,0.14,81.4,93.0
20240323,9,10,2,4066,,0.47,4,6,0.17,11.1,72.2
20240323,9,10,3,3319,,0.22,1,5,0.12,14.2,57.1
20240323,9,10,4,3997,,0.1,5,3,0.17,11.5,63.4
20240323,9,10,5,4962,,0.17,2,4,0.17,5.7,31.4
20240323,9,10,6,4846,,0.04,6,2,0.19,5.1,12.8
20240323,9,11,1,4512,,0.05,5,3,0.15,76.2,88.1
20240323,9,11,2,4463,,0.05,2,3,0.14,17.6,76.4
20240323,9,11,3,4049,,0.01,6,1,0.17,12.2,69.3
20240323,9,11,4,3931,,0.04,1,2,0.15,27.2,70.4
20240323,9,11,5,3881,,0.07,3,4,0.17,4.1,22.9
20240323,9,11,6,3975,,0.08,4,5,0.17,0.0,30.0
20240323,9,12,1,4926,,0.17,1,4,0.13,81.5,97.3
20240323,9,12,2,4055,,0.04,4,2,0.13,25.4,70.5
20240323,9,12,3,4979,,0.12,5,3,0.16,5.0,52.5
20240323,9,12,4,4588,,0.03,4,1,0.14,9.3,46.8
20240323,9,12,5,5058,,0.19,3,5,0.15,5.4,45.9
20240323,9,12,6,4702,,,2,6,0.14,12.1,39.3
20240323,9,1,1,3997,,0.17,2,3,0.13,82.1,93.1
20240323,9,1,2,5013,,0.07,1,1,0.17,4.5,45.4
20240323,9,1,3,3546,,0.17,3,3,0.16,2.2,38.6
20240323,9,1,4,3620,,0.19,4,4,0.17,11.7,33.3
20240323,9,1,5,3859,,0.29,6,5,0.17,0.0,37.9
20240323,9,1,6,4465,,0.11,5,2,0.25,6.4,16.1
20240323,9,2,1,3605,,,1,1,0.18,28.5,50.0
20240323,9,2,2,4154,,,1,1,0.16,18.4,60.5
20240323,9,2,3,4275,,,1,1,0.18,2.6,39.4
20240323,9,2,4,4251,,,1,1,0.2,2.7,48.6
20240323,9,2,5,4837,,,1,1,0.18,0.0,29.0
20240323,9,2,6,5285,,,1,1,0.22,0.0,0.0
20240323,9,3,1,3445,,0.08,3,2,0.17,52.6,84.2
20240323,9,3,2,3881,,0.05,3,1,0.15,13.2,64.1
20240323,9,3,3,4066,,0.05,4,1,0.15,6.9,55.8
20240323,9,3,4,4010,,0.08,3,2,0.15,3.0,42.4
20240323,9,3,5,4947,,0.09,2,3,0.18,0.0,23.0
20240323,9,3,6,5315,,0.32,1,4,0.21,0.0,5.0
20240323,9,4,1,3319,,0.22,2,6,0.15,52.2,84.0
20240323,9,4,2,4003,,0.18,2,4,0.21,10.5,52.6
20240323,9,4,3,4349,,0.17,3,3,0.16,13.7,48.2
20240323,9,4,4,4713,,0.1,1,2,0.15,13.1,60.6
20240323,9,4,5,4400,,0.06,5,1,0.18,2.5,12.8
20240323,9,4,6,5183,,0.2,4,5,0.14,6.9,13.7
20240323,9,5,1,3931,,0.14,1,4,0.13,75.0,90.0
20240323,9,5,2,4846,,0.15,3,5,0.17,8.1,51.3
20240323,9,5,3,4962,,0.13,2,3,0.15,25.7,60.0
20240323,9,5,4,4750,,0.07,4,2,0.17,3.5,42.8
20240323,9,5,5,4957,,0.26,2,6,0.15,4.1,39.5
20240323,9,5,6,5292,,0.02,4,1,0.24,0.0,1.3
20240323,9,6,1,3975,,,1,1,0.14,50.0,92.5
20240323,9,6,2,3546,,,1,1,0.18,4.8,53.6
20240323,9,6,3,4251,,,1,1,0.19,9.0,40.9
20240323,9,6,4,4049,,,1,1,0.17,3.9,45.1
20240323,9,6,5,3605,,,1,1,0.17,3.2,29.0
20240323,9,6,6,4483,,,1,1,0.15,6.2,25.0
20240323,9,7,1,4463,,0.16,1,3,0.13,72.1,95.0
20240323,9,7,2,3620,,,2,4,0.19,10.5,39.4
20240323,9,7,3,4010,,0.0,2,1,0.17,2.7,38.8
20240323,9,7,4,3814,,,3,4,0.16,4.3,43.4
20240323,9,7,5,4154,,,4,4,0.18,10.2,41.0
20240323,9,7,6,4512,,0.04,2,2,0.15,0.0,37.5
