hd,jcd,rno,lane,racer_id,racer_name,decision4,course_first_rate,course_3rd_rate,course_avg_st,tenji_st,tenji_sec,tenji_rank,st_rank,motor_rate2,motor_rate3,boat_rate2,boat_rate3,wind_speed_m,wave_height_cm,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,power_lane,power_inner,power_outer,outer_over_inner,dash_attack_flag,is_strong_wind,is_crosswind
20240323,1,10,1,4340,土性 雅也,MAKURI_SASHI,38.2,73.5,0.16,0.26,6.86,3,6,26.0,48.0,13.64,27.27,1.0,1.0,0.0,0.0,0.0,0.0,429496740.048,143165588.11066666,15.031666666666666,-143165573.079,0,0,0
20240323,1,10,2,3475,橋本 久和,MAKURI_SASHI,11.4,77.1,0.18,0.15,6.88,4,5,21.28,44.68,0.0,60.0,1.0,1.0,1.0,3.0,0.0,0.0,9.714,143165588.11066666,15.031666666666666,-143165573.079,0,0,0
20240323,1,10,3,4308,河村 了,MAKURI_SASHI,25.5,80.8,0.15,0.05,6.8,2,3,34.04,53.19,16.92,32.31,1.0,1.0,2.0,0.0,8.0,1.0,14.569999999999999,143165588.11066666,15.031666666666666,-143165573.079,0,0,0
20240323,1,10,4,4090,中村 尊,MAKURI_SASHI,15.2,56.5,0.13,0.01,6.77,1,2,27.27,48.48,39.34,52.46,1.0,1.0,3.0,1.0,2.0,0.0,12.273,143165588.11066666,15.031666666666666,-143165573.079,1,0,0
20240323,1,10,5,4114,深澤 達徳,MAKURI_SASHI,9.0,27.2,0.17,0.0002,7.02,5,1,40.0,53.33,34.38,46.88,1.0,1.0,1.0,0.0,3.0,0.0,15.904,143165588.11066666,15.031666666666666,-143165573.079,0,0,0
20240323,1,10,6,4137,君島 秀三,MAKURI_SASHI,2.7,47.2,0.13,0.12,6.88,4,4,43.9,56.1,24.53,43.4,1.0,1.0,0.0,0.0,1.0,0.0,16.918,143165588.11066666,15.031666666666666,-143165573.079,0,0,0
20240323,1,12,1,4025,山本 隆幸,NIGE,70.9,81.8,0.16,0.0001,6.77,3,1,20.59,23.53,35.29,51.47,0.0,0.0,0.0,0.0,0.0,2.0,10.249,12.153666666666666,18.317999999999998,6.164333333333332,0,0,0
20240323,1,12,2,4782,浜崎 準也,NIGE,25.8,58.0,0.15,0.09,6.78,4,4,34.09,56.82,41.94,51.61,0.0,0.0,2.0,5.0,0.0,1.0,13.417,12.153666666666666,18.317999999999998,6.164333333333332,0,0,0
20240323,1,12,3,5090,生方 靖亜,NIGE,13.8,58.3,0.17,0.0005,6.75,2,2,32.61,47.83,30.36,42.86,0.0,0.0,5.0,0.0,0.0,0.0,12.795,12.153666666666666,18.317999999999998,6.164333333333332,0,0,0
20240323,1,12,4,4428,有賀 達也,NIGE,23.0,69.2,0.1,0.15,6.79,5,5,52.0,74.0,34.38,46.88,0.0,0.0,4.0,4.0,0.0,1.0,19.451999999999998,12.153666666666666,18.317999999999998,6.164333333333332,0,0,0
20240323,1,12,5,4188,久田 敏之,NIGE,13.1,57.8,0.13,0.0001,6.84,6,1,55.1,69.39,34.38,51.56,0.0,0.0,1.0,0.0,3.0,0.0,21.112,12.153666666666666,18.317999999999998,6.164333333333332,0,0,0
20240323,1,12,6,4578,藤山 雅弘,NIGE,0.0,18.9,0.2,0.0008,6.72,1,3,38.0,50.0,22.95,50.82,0.0,0.0,0.0,0.0,0.0,0.0,14.39,12.153666666666666,18.317999999999998,6.164333333333332,0,0,0
20240323,1,1,1,5150,坂本 雄紀,NIGE,47.6,76.1,0.17,0.0002,6.75,1,1,31.71,41.46,33.87,59.68,2.0,1.0,0.0,0.0,0.0,1.0,12.829,10.365,12.034333333333334,1.6693333333333342,0,0,1
20240323,1,1,2,4031,飯島 誠,NIGE,10.0,56.6,0.16,0.04,6.86,3,3,19.51,39.02,35.82,55.22,2.0,1.0,1.0,2.0,0.0,0.0,8.357,10.365,12.034333333333334,1.6693333333333342,0,0,1
20240323,1,1,3,3419,栗原 謙治,NIGE,3.1,43.7,0.2,0.07,6.9,5,5,24.49,46.94,28.13,50.0,2.0,1.0,0.0,0.0,1.0,0.0,9.908999999999999,10.365,12.034333333333334,1.6693333333333342,0,0,1
20240323,1,1,4,4229,市川 美宏,NIGE,0.0,32.2,0.18,0.01,6.89,4,2,44.19,55.81,28.36,38.81,2.0,1.0,0.0,0.0,0.0,0.0,16.359,10.365,12.034333333333334,1.6693333333333342,1,0,1
20240323,1,1,5,4163,山崎 裕司,NIGE,0.0,34.2,0.18,0.01,6.83,2,2,26.19,52.38,29.41,50.0,2.0,1.0,0.0,0.0,0.0,0.0,11.565000000000001,10.365,12.034333333333334,1.6693333333333342,0,0,1
20240323,1,1,6,5010,宇留田 翔平,NIGE,0.0,24.1,0.19,0.05,6.95,6,4,17.65,35.29,40.0,65.0,2.0,1.0,0.0,0.0,0.0,0.0,8.178999999999998,10.365,12.034333333333334,1.6693333333333342,0,0,1
20240323,1,2,1,3482,金子 猛志,NIGE,22.2,72.2,0.15,0.07,6.89,4,3,28.3,52.83,36.76,54.41,2.0,1.0,0.0,0.0,0.0,0.0,11.288,9.330333333333334,11.560333333333332,2.2299999999999986,0,0,1
20240323,1,2,2,4360,庄司 孝輔,NIGE,11.7,44.1,0.19,0.07,6.77,1,3,23.26,37.21,40.91,57.58,2.0,1.0,0.0,4.0,0.0,0.0,9.98,9.330333333333334,11.560333333333332,2.2299999999999986,0,0,1
20240323,1,2,3,4274,長畑 友輔,NIGE,5.2,44.7,0.17,0.02,6.95,6,2,13.95,32.56,37.31,49.25,2.0,1.0,0.0,0.0,0.0,2.0,6.723,9.330333333333334,11.560333333333332,2.2299999999999986,0,0,1
20240323,1,2,4,3268,森 竜也,NIGE,5.2,34.2,0.19,0.11,6.87,3,4,22.22,40.0,45.16,58.06,2.0,1.0,0.0,0.0,2.0,0.0,9.76,9.330333333333334,11.560333333333332,2.2299999999999986,0,0,1
20240323,1,2,5,5252,荒木 颯斗,NIGE,8.3,33.3,0.16,0.07,6.86,2,3,38.1,47.62,37.1,50.0,2.0,1.0,2.0,0.0,2.0,0.0,13.808,9.330333333333334,11.560333333333332,2.2299999999999986,0,0,1
20240323,1,2,6,4105,松下 直也,NIGE,2.3,38.1,0.2,0.0003,6.93,5,1,25.49,50.98,50.0,61.54,2.0,1.0,0.0,0.0,1.0,0.0,11.113,9.330333333333334,11.560333333333332,2.2299999999999986,0,0,1
20240323,1,3,1,3619,長谷川 充,NIGE,37.1,80.0,0.17,0.11,6.88,3,5,38.1,54.76,31.15,50.82,2.0,1.0,0.0,0.0,0.0,1.0,14.802,11.783333333333331,13.359333333333332,1.5760000000000005,0,0,1
20240323,1,3,2,4458,抹香 雄三,NIGE,7.6,51.2,0.15,0.05,6.84,2,4,16.67,33.33,29.51,37.7,2.0,1.0,0.0,3.0,0.0,0.0,8.275,11.783333333333331,13.359333333333332,1.5760000000000005,0,0,1
20240323,1,3,3,4090,中村 尊,NIGE,27.6,65.9,0.11,0.01,6.84,2,2,27.27,48.48,39.34,52.46,2.0,1.0,6.0,0.0,5.0,2.0,12.273,11.783333333333331,13.359333333333332,1.5760000000000005,0,0,1
20240323,1,3,4,4466,南 佑典,NIGE,5.0,52.5,0.18,0.05,6.82,1,4,35.71,54.76,29.85,50.75,2.0,1.0,1.0,0.0,0.0,1.0,14.293,11.783333333333331,13.359333333333332,1.5760000000000005,0,0,1
20240323,1,3,5,3226,浦田 信義,NIGE,2.8,20.0,0.16,0.04,6.9,4,3,45.65,54.35,25.0,39.06,2.0,1.0,0.0,1.0,0.0,0.0,16.990999999999996,11.783333333333331,13.359333333333332,1.5760000000000005,0,0,1
20240323,1,3,6,3909,佐々木 康幸,NIGE,0.0,9.0,0.12,0.0005,6.84,2,1,15.0,20.0,31.25,53.13,2.0,1.0,0.0,0.0,0.0,0.0,8.794,11.783333333333331,13.359333333333332,1.5760000000000005,0,0,1
20240323,1,4,1,3475,橋本 久和,NIGE,44.6,74.4,0.19,,,1,1,21.28,44.68,0.0,60.0,1.0,1.0,0.0,0.0,0.0,4.0,10.114,13.362,10.013,-3.349,0,0,1
20240323,1,4,2,4114,深澤 達徳,NIGE,16.2,60.4,0.2,,,1,1,40.0,53.33,34.38,46.88,1.0,1.0,1.0,6.0,0.0,0.0,15.904,13.362,10.013,-3.349,0,0,1
20240323,1,4,3,4345,西舘 健,NIGE,10.3,48.2,0.15,,,1,1,36.96,60.87,41.27,60.32,1.0,1.0,2.0,0.0,1.0,0.0,14.068,13.362,10.013,-3.349,0,0,1
20240323,1,4,4,4319,三宅 潤,NIGE,4.7,54.7,0.19,,,1,1,20.83,45.83,33.93,46.43,1.0,1.0,0.0,0.0,2.0,0.0,9.901,13.362,10.013,-3.349,,0,1
20240323,1,4,5,5318,河内 一馬,NIGE,0.0,0.0,0.0,,,1,1,32.56,51.16,30.19,50.94,1.0,1.0,0.0,0.0,0.0,0.0,10.792000000000002,13.362,10.013,-3.349,0,0,1
20240323,1,4,6,4654,篠田 優也,NIGE,0.0,24.1,0.16,,,1,1,17.78,31.11,48.33,61.67,1.0,1.0,0.0,0.0,0.0,0.0,9.346,13.362,10.013,-3.349,0,0,1
20240323,1,5,1,4308,河村 了,NIGE,65.6,95.5,0.13,0.03,6.83,2,3,34.04,53.19,16.92,32.31,1.0,1.0,0.0,0.0,0.0,0.0,14.569999999999999,12.76,143165586.73733333,143165573.97733334,0,0,1
20240323,1,5,2,4163,山崎 裕司,NIGE,9.3,67.4,0.17,0.0001,6.78,1,1,26.19,52.38,29.41,50.0,1.0,1.0,1.0,2.0,0.0,1.0,11.665000000000001,12.76,143165586.73733333,143165573.97733334,0,0,1
20240323,1,5,3,3156,金子 良昭,NIGE,9.8,41.1,0.16,0.01,6.92,6,2,28.57,52.38,46.27,59.7,1.0,1.0,0.0,0.0,5.0,0.0,12.045,12.76,143165586.73733333,143165573.97733334,0,0,1
20240323,1,5,4,4089,妹尾 忠幸,NIGE,9.3,69.7,0.15,0.09,6.91,5,5,35.29,45.1,38.98,54.24,1.0,1.0,0.0,1.0,2.0,0.0,14.649,12.76,143165586.73733333,143165573.97733334,0,0,1
20240323,1,5,5,3911,鈴木 猛,NIGE,4.7,21.4,0.16,0.15,6.85,3,6,8.89,20.0,40.35,59.65,1.0,1.0,0.0,0.0,1.0,1.0,429496734.915,12.76,143165586.73733333,143165573.97733334,0,0,1
20240323,1,5,6,4340,土性 雅也,NIGE,2.6,26.3,0.22,0.06,6.87,4,4,26.0,48.0,13.64,27.27,1.0,1.0,0.0,1.0,0.0,0.0,10.648,12.76,143165586.73733333,143165573.97733334,0,0,1
20240323,1,6,1,4608,荒井 翔伍,NIGE,54.3,85.9,0.15,,,1,1,39.13,45.65,30.88,51.47,0.0,0.0,0.0,0.0,0.0,2.0,15.877,12.289000000000001,11.963999999999999,-0.32500000000000284,0,0,0
