hd,jcd,rno,label_3t,win_lane
20240323,1,1,1-5-2,1
20240323,1,2,1-2-6,1
20240323,1,3,1-2-3,1
20240323,1,4,1-4-6,1
20240323,1,5,1-2-4,1
20240323,1,6,1-3-2,1
20240323,1,7,4-5-1,4
20240323,1,8,1-3-6,1
20240323,1,9,4-1-6,4
20240323,1,10,4-2-5,4
20240323,1,11,2-1-3,2
20240323,1,12,1-2-3,1
20240323,3,1,4-1-6,4
20240323,3,2,1-4-2,1
20240323,3,3,1-4-3,1
20240323,3,4,4-5-6,4
20240323,3,5,6-5-1,6
20240323,3,6,2-3-1,2
20240323,3,7,1-2-6,1
20240323,3,8,2-3-5,2
20240323,3,9,3-1-2,3
20240323,3,10,1-4-2,1
20240323,3,11,2-1-6,2
20240323,3,12,1-2-3,1
20240323,4,1,3-5-4,3
20240323,4,2,5-2-6,5
20240323,4,3,4-2-3,4
20240323,4,4,4-3-1,4
20240323,4,5,1-4-2,1
20240323,4,6,2-1-5,2
20240323,4,7,4-5-2,4
20240323,4,8,1-4-3,1
20240323,4,9,1-4-2,1
20240323,4,10,4-1-5,4
20240323,4,11,1-6-3,1
20240323,4,12,1-3-2,1
20240323,5,1,2-4-3,2
20240323,5,2,1-4-6,1
20240323,5,3,1-6-4,1
20240323,5,4,1-2-6,1
20240323,5,5,1-5-3,1
20240323,5,6,2-1-5,2
20240323,5,7,4-6-2,4
20240323,5,8,5-3-2,5
20240323,5,9,1-2-4,1
20240323,5,10,1-4-5,1
20240323,5,11,1-6-4,1
20240323,5,12,1-6-2,1
20240323,6,1,3-5-4,3
20240323,6,2,5-6-3,5
20240323,6,3,2-1-3,2
20240323,6,4,1-2-4,1
20240323,6,5,1-3-4,1
20240323,6,6,1-2-5,1
20240323,6,7,1-2-3,1
20240323,6,8,1-5-6,1
20240323,6,9,1-5-4,1
20240323,6,10,1-3-6,1
20240323,6,11,1-4-5,1
20240323,6,12,3-1-4,3
20240323,9,1,2-4-3,2
20240323,9,2,1-2-4,1
20240323,9,3,1-5-4,1
20240323,9,4,1-4-3,1
20240323,9,5,1-5-2,1
20240323,9,6,1-4-3,1
20240323,9,7,1-2-5,1
20240323,9,8,4-5-2,4
20240323,9,9,1-6-4,1
20240323,9,10,1-4-2,1
20240323,9,11,1-2-3,1
20240323,9,12,2-1-5,2
20240323,10,1,3-1-5,3
20240323,10,2,4-2-1,4
20240323,10,3,3-1-4,3
20240323,10,4,3-5-6,3
20240323,10,5,1-4-2,1
20240323,10,6,2-6-4,2
20240323,10,7,5-6-2,5
20240323,10,8,2-4-3,2
20240323,10,9,1-2-3,1
20240323,10,10,1-6-5,1
20240323,10,11,1-2-5,1
20240323,10,12,1-3-6,1
20240323,11,1,2-1-3,2
20240323,11,2,3-1-6,3
20240323,11,3,1-6-2,1
20240323,11,4,1-2-3,1
20240323,11,5,3-2-4,3
20240323,11,6,1-2-4,1
20240323,11,7,2-6-1,2
20240323,11,8,2-1-5,2
20240323,11,9,1-3-2,1
20240323,11,10,1-3-4,1
20240323,11,11,1-3-2,1
20240323,11,12,6-2-4,6
20240323,13,1,2-3-6,2
20240323,13,2,5-4-3,5
20240323,13,3,1-3-5,1
20240323,13,4,1-3-5,1
20240323,13,5,1-2-5,1
20240323,13,6,1-4-3,1
20240323,13,7,1-4-5,1
20240323,13,8,2-3-1,2
20240323,13,9,1-3-2,1
20240323,13,10,3-2-1,3
20240323,13,11,1-3-4,1
20240323,13,12,1-3-5,1
20240323,15,1,3-1-5,3
20240323,15,2,1-2-3,1
20240323,15,3,1-3-5,1
20240323,15,4,5-1-3,5
20240323,15,5,1-5-6,1
20240323,15,6,1-2-3,1
20240323,15,7,1-6-5,1
20240323,15,8,1-4-5,1
20240323,15,9,1-5-2,1
20240323,15,10,2-1-3,2
20240323,15,11,1-3-4,1
20240323,15,12,1-3-4,1
20240323,17,1,1-2-5,1
20240323,17,2,1-2-5,1
20240323,17,3,1-5-3,1
20240323,17,4,1-3-4,1
20240323,17,5,1-2-5,1
20240323,17,6,3-1-6,3
20240323,17,7,1-4-3,1
20240323,17,8,1-2-3,1
20240323,17,9,1-3-4,1
20240323,17,10,2-3-4,2
20240323,17,11,1-4-2,1
20240323,17,12,1-4-5,1
20240323,19,1,4-6-1,4
20240323,19,2,1-5-4,1
20240323,19,3,3-2-5,3
20240323,19,4,2-3-5,2
20240323,19,5,2-6-1,2
20240323,19,6,1-3-4,1
20240323,19,7,4-1-5,4
20240323,19,8,1-4-3,1
20240323,19,9,1-5-2,1
20240323,19,10,1-4-2,1
20240323,19,11,1-4-5,1
20240323,19,12,5-1-4,5
20240323,20,1,,
20240323,20,2,,
20240323,20,3,,
20240323,20,4,,
20240323,20,5,,
20240323,20,6,,
20240323,20,7,,
20240323,20,8,,
20240323,20,9,,
20240323,20,10,,
20240323,20,11,,
20240323,20,12,,
20240323,21,1,1-2-3,1
20240323,21,2,4-5-6,4
20240323,21,3,5-4-1,5
20240323,21,4,1-2-3,1
20240323,21,5,1-3-2,1
20240323,21,6,2-1-6,2
20240323,21,7,1-2-5,1
20240323,21,8,1-6-2,1
20240323,21,9,1-5-2,1
20240323,21,10,1-2-4,1
20240323,21,11,1-4-2,1
20240323,21,12,1-4-3,1
20240323,24,1,1-4-2,1
20240323,24,2,2-1-3,2
20240323,24,3,1-5-4,1
20240323,24,4,5-2-3,5
20240323,24,5,1-5-3,1
20240323,24,6,5-1-6,5
20240323,24,7,1-4-2,1
20240323,24,8,1-2-3,1
20240323,24,9,1-3-5,1
20240323,24,10,1-2-3,1
20240323,24,11,1-2-3,1
20240323,24,12,4-1-5,4
