hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240304,02,10,1-2-3,0,1,B1,5.45,50.34,0.0002,3.0,2.0,31.2,2,B1,3.85,45.04,0.09,1.0,5.0,3,B1,30.37,0.04,2.0,4.0,-0.08979999999999999,95.38,0,0,4.0,2.0,0,1
20240304,02,10,1-2-4,0,1,B1,5.45,50.34,0.0002,3.0,2.0,31.2,2,B1,3.85,45.04,0.09,1.0,5.0,4,A2,34.65,0.0007000000000000001,6.0,3.0,-0.08979999999999999,95.38,0,0,4.0,2.0,0,1
20240304,02,10,1-2-5,0,1,B1,5.45,50.34,0.0002,3.0,2.0,31.2,2,B1,3.85,45.04,0.09,1.0,5.0,5,A2,26.13,0.11,4.0,6.0,-0.08979999999999999,95.38,0,0,4.0,2.0,0,1
20240304,02,10,1-2-6,0,1,B1,5.45,50.34,0.0002,3.0,2.0,31.2,2,B1,3.85,45.04,0.09,1.0,5.0,6,B1,29.41,0.0001,5.0,1.0,-0.08979999999999999,95.38,0,0,4.0,2.0,0,1
20240304,02,10,1-3-2,0,1,B1,5.45,50.34,0.0002,3.0,2.0,31.2,3,B1,5.04,30.37,0.04,2.0,4.0,2,B1,45.04,0.09,1.0,5.0,-0.0398,80.71000000000001,0,0,4.0,2.0,0,1
20240304,02,10,1-3-4,0,1,B1,5.45,50.34,0.0002,3.0,2.0,31.2,3,B1,5.04,30.37,0.04,2.0,4.0,4,A2,34.65,0.0007000000000000001,6.0,3.0,-0.0398,80.71000000000001,0,0,4.0,2.0,0,1
20240304,02,10,1-3-5,0,1,B1,5.45,50.34,0.0002,3.0,2.0,31.2,3,B1,5.04,30.37,0.04,2.0,4.0,5,A2,26.13,0.11,4.0,6.0,-0.0398,80.71000000000001,0,0,4.0,2.0,0,1
20240304,02,10,1-3-6,0,1,B1,5.45,50.34,0.0002,3.0,2.0,31.2,3,B1,5.04,30.37,0.04,2.0,4.0,6,B1,29.41,0.0001,5.0,1.0,-0.0398,80.71000000000001,0,0,4.0,2.0,0,1
20240304,02,10,1-4-2,0,1,B1,5.45,50.34,0.0002,3.0,2.0,31.2,4,A2,5.54,34.65,0.0007000000000000001,6.0,3.0,2,B1,45.04,0.09,1.0,5.0,-0.0005000000000000001,84.99000000000001,0,0,4.0,2.0,0,1
20240304,02,10,1-4-3,0,1,B1,5.45,50.34,0.0002,3.0,2.0,31.2,4,A2,5.54,34.65,0.0007000000000000001,6.0,3.0,3,B1,30.37,0.04,2.0,4.0,-0.0005000000000000001,84.99000000000001,0,0,4.0,2.0,0,1
