hd,jcd,rno,label_3t,win_lane
20240127,1,1,1-4-2,1
20240127,1,2,6-1-2,6
20240127,1,3,1-4-3,1
20240127,1,4,3-4-5,3
20240127,1,5,3-2-4,3
20240127,1,6,1-5-3,1
20240127,1,7,1-4-3,1
20240127,1,8,1-2-5,1
20240127,1,9,2-1-4,2
20240127,1,10,1-2-5,1
20240127,1,11,1-2-5,1
20240127,1,12,1-2-4,1
20240127,2,1,2-1-6,2
20240127,2,2,4-1-5,4
20240127,2,3,1-6-5,1
20240127,2,4,2-5-6,2
20240127,2,5,5-4-2,5
20240127,2,6,2-3-6,2
20240127,2,7,1-3-6,1
20240127,2,8,3-1-6,3
20240127,2,9,2-1-6,2
20240127,2,10,4-1-2,4
20240127,2,11,3-1-4,3
20240127,2,12,1-3-4,1
20240127,3,1,1-2-3,1
20240127,3,2,2-1-6,2
20240127,3,3,1-2-5,1
20240127,3,4,2-6-1,2
20240127,3,5,1-4-6,1
20240127,3,6,5-3-1,5
20240127,3,7,1-3-2,1
20240127,3,8,1-2-6,1
20240127,3,9,1-6-4,1
20240127,3,10,2-1-5,2
20240127,3,11,2-6-1,2
20240127,3,12,1-2-6,1
20240127,6,1,6-3-5,6
20240127,6,2,1-4-2,1
20240127,6,3,3-2-4,3
20240127,6,4,3-1-6,3
20240127,6,5,6-5-3,6
20240127,6,6,1-2-5,1
20240127,6,7,2-1-5,2
20240127,6,8,1-2-4,1
20240127,6,9,3-2-5,3
20240127,6,10,2-3-4,2
20240127,6,11,3-4-6,3
20240127,6,12,4-6-2,4
20240127,7,1,4-5-1,4
20240127,7,2,2-3-5,2
20240127,7,3,3-2-6,3
20240127,7,4,5-1-6,5
20240127,7,5,3-5-6,3
20240127,7,6,4-5-1,4
20240127,7,7,1-3-4,1
20240127,7,8,1-2-5,1
20240127,7,9,2-1-5,2
20240127,7,10,4-5-6,4
20240127,7,11,1-2-5,1
20240127,7,12,4-1-2,4
20240127,8,1,1-4-2,1
20240127,8,2,5-3-2,5
20240127,8,3,3-5-4,3
20240127,8,4,1-3-6,1
20240127,8,5,1-3-2,1
20240127,8,6,1-2-3,1
20240127,8,7,1-4-6,1
20240127,8,8,1-5-3,1
20240127,8,9,1-4-6,1
20240127,8,10,1-6-4,1
20240127,8,11,6-2-5,6
20240127,8,12,1-4-2,1
20240127,9,1,1-3-4,1
20240127,9,2,1-4-5,1
20240127,9,3,1-2-4,1
20240127,9,4,1-4-3,1
20240127,9,5,1-2-3,1
20240127,9,6,1-2-4,1
20240127,9,7,1-2-3,1
20240127,9,8,1-4-5,1
20240127,9,9,3-1-6,3
20240127,9,10,3-1-4,3
20240127,9,11,2-1-5,2
20240127,9,12,1-3-4,1
20240127,10,1,6-1-5,6
20240127,10,2,5-1-3,5
20240127,10,3,1-3-2,1
20240127,10,4,1-6-3,1
20240127,10,5,4-3-6,4
20240127,10,6,4-6-1,4
20240127,10,7,4-3-1,4
20240127,10,8,5-2-6,5
20240127,10,9,1-3-2,1
20240127,10,10,1-2-4,1
20240127,10,11,2-3-4,2
20240127,10,12,1-3-2,1
20240127,11,1,1-3-4,1
20240127,11,2,1-3-2,1
20240127,11,3,2-3-5,2
20240127,11,4,1-2-4,1
20240127,11,5,6-5-1,6
20240127,11,6,1-2-3,1
20240127,11,7,5-6-4,5
20240127,11,8,5-1-4,5
20240127,11,9,1-3-2,1
20240127,11,10,3-2-1,3
20240127,11,11,1-6-2,1
20240127,11,12,4-1-6,4
20240127,12,1,1-4-2,1
20240127,12,2,5-4-3,5
20240127,12,3,4-5-2,4
20240127,12,4,2-5-1,2
20240127,12,5,1-3-6,1
20240127,12,6,1-6-3,1
20240127,12,7,1-5-4,1
20240127,12,8,3-6-1,3
20240127,12,9,1-3-2,1
20240127,12,10,1-2-3,1
20240127,12,11,2-1-5,2
20240127,12,12,3-1-4,3
20240127,14,1,1-5-6,1
20240127,14,2,4-2-6,4
20240127,14,3,3-1-2,3
20240127,14,4,2-4-3,2
20240127,14,5,1-2-6,1
20240127,14,6,1-4-6,1
20240127,14,7,3-1-2,3
20240127,14,8,1-3-2,1
20240127,14,9,4-5-3,4
20240127,14,10,1-4-2,1
20240127,14,11,1-3-5,1
20240127,14,12,4-1-2,4
20240127,15,1,1-3-5,1
20240127,15,2,1-2-3,1
20240127,15,3,1-6-2,1
20240127,15,4,1-4-3,1
20240127,15,5,4-5-6,4
20240127,15,6,3-1-2,3
20240127,15,7,1-2-6,1
20240127,15,8,1-4-3,1
20240127,15,9,1-3-2,1
20240127,15,10,2-1-3,2
20240127,15,11,1-4-6,1
20240127,15,12,1-4-3,1
20240127,16,1,1-5-3,1
20240127,16,2,4-5-2,4
20240127,16,3,4-2-3,4
20240127,16,4,1-4-6,1
20240127,16,5,1-2-4,1
20240127,16,6,3-1-2,3
20240127,16,7,2-5-1,2
20240127,16,8,2-3-6,2
20240127,16,9,2-1-3,2
20240127,16,10,4-1-6,4
20240127,16,11,1-5-4,1
20240127,16,12,1-4-2,1
20240127,17,1,1-2-3,1
20240127,17,2,5-1-6,5
20240127,17,3,6-1-3,6
20240127,17,4,4-2-1,4
20240127,17,5,2-3-4,2
20240127,17,6,1-4-3,1
20240127,17,7,3-4-5,3
20240127,17,8,1-2-4,1
20240127,17,9,2-1-3,2
20240127,17,10,1-3-6,1
20240127,17,11,1-3-6,1
20240127,17,12,1-2-4,1
20240127,18,1,1-5-3,1
20240127,18,2,1-5-6,1
20240127,18,3,1-4-6,1
20240127,18,4,1-3-2,1
20240127,18,5,6-1-2,6
20240127,18,6,1-2-3,1
20240127,18,7,3-1-6,3
20240127,18,8,6-1-2,6
20240127,18,9,1-3-2,1
20240127,18,10,1-3-6,1
20240127,18,11,1-3-4,1
20240127,18,12,1-3-2,1
20240127,24,1,2-1-3,2
20240127,24,2,5-3-1,5
20240127,24,3,3-1-4,3
20240127,24,4,3-1-2,3
20240127,24,5,4-6-2,4
20240127,24,6,1-6-2,1
20240127,24,7,1-4-2,1
20240127,24,8,1-5-2,1
20240127,24,9,1-6-3,1
20240127,24,10,1-3-2,1
20240127,24,11,1-3-4,1
20240127,24,12,1-4-2,1
