hd,jcd,rno,lane,racer_id,racer_name,decision4,course_first_rate,course_3rd_rate,course_avg_st,tenji_st,tenji_sec,tenji_rank,st_rank,motor_rate2,motor_rate3,boat_rate2,boat_rate3,wind_speed_m,wave_height_cm,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,power_lane,power_inner,power_outer,outer_over_inner,dash_attack_flag,is_strong_wind,is_crosswind
20240128,1,10,1,4233,亀山 雅幸,NIGE,58.9,92.3,0.14,0.0008,6.7,3,3,28.57,57.14,21.62,32.43,3.0,3.0,0.0,0.0,0.0,2.0,12.082999999999998,13.597999999999999,10.992333333333335,-2.6056666666666644,0,0,0
20240128,1,10,2,3907,村越 篤,NIGE,14.2,61.2,0.17,0.0002,6.68,2,2,25.0,43.75,36.36,51.52,3.0,3.0,4.0,2.0,0.0,1.0,11.208,13.597999999999999,10.992333333333335,-2.6056666666666644,0,0,0
20240128,1,10,3,4512,高野 哲史,NIGE,35.4,80.6,0.15,0.0001,6.77,4,1,43.75,56.25,23.33,43.33,3.0,3.0,5.0,0.0,6.0,0.0,17.503,13.597999999999999,10.992333333333335,-2.6056666666666644,0,0,0
20240128,1,10,4,5222,津田 陸翔,NIGE,9.3,55.8,0.14,0.0002,6.65,1,2,21.43,28.57,39.39,48.48,3.0,3.0,4.0,0.0,0.0,0.0,9.945,13.597999999999999,10.992333333333335,-2.6056666666666644,0,0,0
20240128,1,10,5,4866,橋本 英一,NIGE,5.4,35.1,0.15,0.09,6.77,4,4,41.18,52.94,48.39,64.52,3.0,3.0,1.0,0.0,1.0,0.0,15.063999999999998,13.597999999999999,10.992333333333335,-2.6056666666666644,0,0,0
20240128,1,10,6,3502,渡邉 英児,NIGE,9.0,27.2,0.23,0.11,6.79,5,5,15.38,15.38,35.14,62.16,3.0,3.0,0.0,0.0,1.0,0.0,7.968,13.597999999999999,10.992333333333335,-2.6056666666666644,0,0,0
20240128,1,11,1,4370,山口 達也,NIGE,73.2,85.7,0.14,0.0012,6.75,4,4,33.33,60.0,42.42,54.55,3.0,3.0,0.0,0.0,0.0,2.0,14.088999999999999,12.270333333333333,143165588.761,143165576.4906667,0,0,0
20240128,1,11,2,4114,深澤 達徳,NIGE,16.2,60.4,0.2,0.0009,6.73,2,1,25.0,56.25,43.75,53.13,3.0,3.0,1.0,6.0,0.0,0.0,11.41,12.270333333333333,143165588.761,143165576.4906667,0,0,0
20240128,1,11,3,4420,津久井 拓也,NIGE,14.2,67.3,0.14,0.0011,6.74,3,3,25.0,50.0,28.13,53.13,3.0,3.0,6.0,0.0,0.0,1.0,11.312,12.270333333333333,143165588.761,143165576.4906667,0,0,0
20240128,1,11,4,4518,大須賀 友,NIGE,22.2,66.6,0.15,0.0016,6.7,1,5,20.0,33.33,44.12,58.82,3.0,3.0,3.0,2.0,2.0,1.0,9.684,12.270333333333333,143165588.761,143165576.4906667,0,0,0
20240128,1,11,5,5220,青木 蓮,NIGE,5.8,26.4,0.16,0.001,6.73,2,2,28.57,57.14,37.14,57.14,3.0,3.0,0.0,0.0,2.0,0.0,11.961,12.270333333333333,143165588.761,143165576.4906667,0,0,0
20240128,1,11,6,5070,中島 航,NIGE,5.5,16.6,0.2,0.07,6.78,5,6,43.48,65.22,34.21,63.16,3.0,3.0,1.0,0.0,0.0,0.0,429496744.638,12.270333333333333,143165588.761,143165576.4906667,0,0,0
20240128,1,12,1,4659,木下 翔太,NIGE,70.8,94.4,0.14,0.08,6.71,2,6,20.0,33.33,19.35,35.48,2.0,2.0,0.0,0.0,0.0,4.0,429496739.328,143165588.79233333,15.772999999999998,-143165573.01933333,0,0,1
20240128,1,12,2,3679,飯島 昌弘,NIGE,10.8,62.1,0.16,0.04,6.79,5,5,38.46,53.85,28.0,40.0,2.0,2.0,2.0,1.0,0.0,1.0,15.474,143165588.79233333,15.772999999999998,-143165573.01933333,0,0,1
20240128,1,12,3,3686,鳥居塚 孝博,NIGE,2.5,65.0,0.16,0.03,6.81,6,4,26.67,46.67,29.41,55.88,2.0,2.0,1.0,0.0,0.0,0.0,11.575,143165588.79233333,15.772999999999998,-143165573.01933333,0,0,1
20240128,1,12,4,3563,堤 昇,NIGE,5.6,47.1,0.17,0.02,6.77,4,3,20.0,33.33,45.95,64.86,2.0,2.0,3.0,0.0,0.0,0.0,9.193999999999999,143165588.79233333,15.772999999999998,-143165573.01933333,0,0,1
20240128,1,12,5,4748,渡邉 雄朗,NIGE,4.0,59.1,0.16,0.0009,6.66,1,2,45.45,63.64,47.06,58.82,2.0,2.0,0.0,0.0,2.0,0.0,17.727,143165588.79233333,15.772999999999998,-143165573.01933333,0,0,1
20240128,1,12,6,4949,横田 貴満,NIGE,0.0,30.7,0.2,0.0007000000000000001,6.75,3,1,55.56,72.22,42.86,65.71,2.0,2.0,0.0,0.0,0.0,0.0,20.397999999999996,143165588.79233333,15.772999999999998,-143165573.01933333,0,0,1
20240128,1,3,1,3411,池上 隆行,NIGE,21.2,63.6,0.15,0.01,6.68,2,2,42.11,47.37,31.43,51.43,2.0,1.0,0.0,0.0,0.0,0.0,15.231,13.394666666666666,11.988666666666667,-1.4059999999999988,0,0,0
20240128,1,3,2,4331,三好 勇人,NIGE,10.4,58.3,0.13,0.04,6.67,1,3,21.43,28.57,36.36,48.48,2.0,1.0,1.0,4.0,0.0,0.0,9.988999999999999,13.394666666666666,11.988666666666667,-1.4059999999999988,0,0,0
20240128,1,3,3,4866,橋本 英一,NIGE,9.3,41.8,0.16,0.37,6.69,3,5,41.18,52.94,48.39,64.52,2.0,1.0,3.0,0.0,0.0,1.0,14.963999999999999,13.394666666666666,11.988666666666667,-1.4059999999999988,0,0,0
20240128,1,3,4,4420,津久井 拓也,NIGE,14.8,51.0,0.13,0.0004,6.78,6,1,25.0,50.0,28.13,53.13,2.0,1.0,2.0,1.0,1.0,3.0,11.512,13.394666666666666,11.988666666666667,-1.4059999999999988,1,0,0
20240128,1,3,5,3578,塩田 雄一,NIGE,4.2,29.7,0.17,0.01,6.7,4,2,41.18,58.82,41.67,55.56,2.0,1.0,1.0,0.0,1.0,0.0,15.36,13.394666666666666,11.988666666666667,-1.4059999999999988,0,0,0
20240128,1,3,6,3563,堤 昇,NIGE,0.0,30.7,0.19,0.16,6.75,5,4,20.0,33.33,45.95,64.86,2.0,1.0,0.0,0.0,0.0,0.0,9.094,13.394666666666666,11.988666666666667,-1.4059999999999988,0,0,0
20240128,1,4,1,3692,竹腰 正樹,MAKURI,45.4,60.6,0.16,0.15,6.68,3,4,54.17,70.83,19.35,38.71,4.0,3.0,0.0,0.0,0.0,0.0,18.991000000000003,143165591.42833334,11.604999999999999,-143165579.82333335,0,0,1
20240128,1,4,2,5070,中島 航,MAKURI,9.0,40.9,0.18,0.25,6.66,2,6,43.48,65.22,34.21,63.16,4.0,3.0,1.0,1.0,0.0,0.0,429496744.638,143165591.42833334,11.604999999999999,-143165579.82333335,0,0,1
20240128,1,4,3,4506,稗田 聖也,MAKURI,18.1,48.4,0.16,0.18,6.73,5,5,25.0,43.75,13.33,30.0,4.0,3.0,6.0,0.0,0.0,0.0,10.655999999999999,143165591.42833334,11.604999999999999,-143165579.82333335,0,0,1
20240128,1,4,4,4949,横田 貴満,MAKURI,20.5,56.4,0.17,0.03,6.69,4,2,55.56,72.22,42.86,65.71,4.0,3.0,3.0,0.0,3.0,2.0,20.298,143165591.42833334,11.604999999999999,-143165579.82333335,1,0,1
20240128,1,4,5,3502,渡邉 英児,MAKURI,14.5,37.5,0.17,0.05,6.73,5,3,15.38,15.38,35.14,62.16,4.0,3.0,1.0,1.0,4.0,1.0,8.168,143165591.42833334,11.604999999999999,-143165579.82333335,0,0,1
20240128,1,4,6,4760,山崎 郡,MAKURI,5.0,35.0,0.13,0.0006,6.62,1,1,6.67,6.67,31.58,47.37,4.0,3.0,1.0,1.0,0.0,0.0,6.349,143165591.42833334,11.604999999999999,-143165579.82333335,0,0,1
20240128,1,5,1,4128,川口 貴久,NIGE,50.0,79.5,0.14,0.05,6.83,4,4,10.0,20.0,35.29,41.18,3.0,2.0,0.0,0.0,0.0,1.0,6.3759999999999994,143165584.24899998,13.635333333333334,-143165570.61366665,0,0,1
20240128,1,5,2,4834,浜本 裕己,NIGE,16.2,59.4,0.15,0.16,6.81,3,6,13.33,33.33,32.35,47.06,3.0,2.0,2.0,4.0,0.0,0.0,429496736.343,143165584.24899998,13.635333333333334,-143165570.61366665,0,0,1
20240128,1,5,3,4659,木下 翔太,NIGE,24.4,75.5,0.14,0.03,6.84,5,3,20.0,33.33,19.35,35.48,3.0,2.0,2.0,0.0,10.0,0.0,10.027999999999999,143165584.24899998,13.635333333333334,-143165570.61366665,0,0,1
20240128,1,5,4,3268,森 竜也,NIGE,5.2,34.2,0.19,0.0004,6.88,6,1,20.0,70.0,37.14,48.57,3.0,2.0,0.0,0.0,2.0,0.0,9.406,143165584.24899998,13.635333333333334,-143165570.61366665,1,0,1
20240128,1,5,5,4370,山口 達也,NIGE,7.5,47.5,0.16,0.02,6.74,1,2,33.33,60.0,42.42,54.55,3.0,2.0,0.0,0.0,3.0,0.0,14.289,143165584.24899998,13.635333333333334,-143165570.61366665,0,0,1
20240128,1,5,6,3532,柴田 光,NIGE,0.0,15.7,0.19,0.14,6.8,2,5,45.83,66.67,26.32,39.47,3.0,2.0,0.0,0.0,0.0,0.0,17.211,143165584.24899998,13.635333333333334,-143165570.61366665,0,0,1
