hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240303,02,10,1,3663,0.23,0,0,0,1,0.12,0,,1,3,0.16,75.0,86.1
20240303,02,10,2,4981,0.24,0,0,0,1,0.16,0,,4,4,0.16,12.0,62.0
20240303,02,10,3,4230,0.23,0,0,0,1,0.14,0,,3,3,0.12,34.0,61.3
20240303,02,10,4,4532,0.22,0,0,0,1,0.13,0,,2,2,0.16,14.0,60.0
20240303,02,10,5,4099,,0,0,0,0,,0,,5,5,0.14,7.8,55.2
20240303,02,10,6,4555,0.19,0,0,0,1,0.12,0,,1,1,0.21,0.0,9.3
20240303,02,11,1,5012,0.08,0,0,0,1,,0,,1,4,0.16,46.4,75.0
20240303,02,11,2,4760,0.11,0,0,0,1,,0,,1,6,0.13,17.7,68.8
20240303,02,11,3,3873,0.05,0,0,0,1,,0,,1,1,0.15,8.1,62.1
20240303,02,11,4,3072,0.07,0,0,0,1,,0,,1,3,0.13,0.0,20.0
20240303,02,11,5,4790,0.06,0,0,0,1,,0,,1,2,0.16,12.7,48.9
20240303,02,11,6,3769,0.09,0,0,0,1,,0,,1,5,0.23,0.0,25.0
20240303,02,12,1,4357,0.2,0,0,0,1,0.16,0,,3,4,0.18,69.7,89.3
20240303,02,12,2,4173,0.13,0,0,0,1,0.03,0,,1,2,0.18,10.0,68.0
20240303,02,12,3,4133,0.08,0,0,0,1,0.04,0,,2,1,0.13,11.6,67.4
20240303,02,12,4,3576,0.16,0,0,0,1,,1,0.03,4,3,0.16,19.6,60.7
20240303,02,12,5,4837,0.23,0,0,0,1,,1,0.02,4,6,0.18,0.0,29.0
20240303,02,12,6,4588,0.21,0,0,0,1,,1,0.03,4,5,0.18,0.0,25.8
20240303,02,1,1,3313,0.08,0,0,0,1,0.01,0,,1,2,0.18,41.9,67.7
20240303,02,1,2,3293,0.15,0,0,0,1,0.09,0,,3,6,0.22,0.0,39.2
20240303,02,1,3,4952,0.09,0,0,0,1,0.01,0,,1,3,0.14,0.0,41.9
20240303,02,1,4,5259,0.04,0,0,0,1,0.04,0,,2,1,0.19,0.0,16.6
20240303,02,1,5,4899,0.13,0,0,0,1,,1,0.01,5,5,0.15,7.4,22.2
20240303,02,1,6,5316,0.11,0,0,0,1,0.11,0,,4,4,0.19,0.0,11.1
20240303,02,2,1,5049,0.28,0,0,0,1,,1,0.01,1,6,0.16,69.2,80.7
20240303,02,2,2,4837,0.27,0,0,0,1,,1,0.09,1,5,0.18,3.8,38.4
20240303,02,2,3,3642,0.22,0,0,0,1,,1,0.08,1,2,0.16,6.4,38.7
20240303,02,2,4,4760,0.16,0,0,0,1,,1,0.11,1,1,0.13,39.2,90.2
20240303,02,2,5,3813,0.23,0,0,0,1,,1,0.03,1,3,0.17,2.9,44.1
20240303,02,2,6,4981,0.25,0,0,0,1,,1,0.15,1,4,0.16,0.0,14.2
20240303,02,3,1,3508,0.19,0,0,0,1,,1,0.04,4,6,0.17,45.7,74.2
20240303,02,3,2,3679,0.16,0,0,0,1,,1,0.07,4,4,0.16,10.8,62.1
20240303,02,3,3,3663,0.17,0,0,0,1,,1,0.1,4,5,0.16,18.3,59.1
20240303,02,3,4,4173,0.15,0,0,0,1,0.07,0,,2,3,0.19,2.8,37.1
20240303,02,3,5,4619,0.11,0,0,0,1,0.11,0,,3,2,0.21,13.0,34.7
20240303,02,3,6,5124,0.1,0,0,0,1,0.04,0,,1,1,0.19,0.0,6.9
20240303,02,4,1,3377,0.33,0,0,0,1,,1,0.1,4,5,0.2,31.8,54.5
20240303,02,4,2,4588,0.2,0,0,0,1,,1,0.08,4,3,0.13,9.6,54.8
20240303,02,4,3,3761,0.24,0,0,0,1,,1,0.08,4,4,0.16,8.8,55.5
20240303,02,4,4,4215,0.17,0,0,0,1,0.02,0,,1,2,0.16,9.6,50.0
20240303,02,4,5,4532,0.17,0,0,0,1,0.03,0,,2,2,0.15,10.0,60.0
20240303,02,4,6,3873,0.14,0,0,0,1,0.05,0,,3,1,0.18,0.0,40.0
20240303,02,5,1,4790,0.13,0,0,0,1,0.01,0,,1,1,0.14,67.3,88.4
20240303,02,5,2,4899,0.2,0,0,0,1,0.09,0,,4,4,0.15,4.1,25.0
20240303,02,5,3,4555,0.2,0,0,0,1,0.31,0,,6,4,0.17,9.0,54.5
20240303,02,5,4,4357,0.14,0,0,0,1,0.04,0,,2,2,0.19,19.0,78.5
20240303,02,5,5,4439,0.2,0,0,0,1,0.11,0,,5,4,0.18,0.0,36.8
20240303,02,5,6,3505,0.19,0,0,0,1,0.08,0,,3,3,0.14,0.0,17.2
20240303,02,6,1,5008,0.27,0,0,0,1,0.04,0,,2,4,0.14,45.8,62.5
20240303,02,6,2,3769,0.26,0,0,0,1,0.01,0,,1,3,0.15,3.0,57.5
20240303,02,6,3,4099,,0,0,0,0,,0,,3,6,0.16,11.7,54.9
20240303,02,6,4,3202,0.31,0,0,0,1,,1,0.05,3,5,0.15,6.4,38.7
20240303,02,6,5,5316,0.2,0,0,0,1,,1,0.07,3,1,0.0,0.0,0.0
20240303,02,6,6,3939,0.24,0,0,0,1,,1,0.06,3,2,0.17,6.0,33.3
20240303,02,7,1,3576,0.19,0,0,0,1,0.04,0,,1,4,0.15,66.0,89.2
20240303,02,7,2,3569,0.17,0,0,0,1,0.05,0,,2,2,0.19,9.5,40.4
20240303,02,7,3,3072,0.14,0,0,0,1,0.09,0,,3,1,0.12,0.0,29.4
20240303,02,7,4,3642,0.17,0,0,0,1,0.21,0,,4,2,0.17,3.4,20.6
20240303,02,7,5,3508,0.18,0,0,0,1,0.09,0,,3,3,0.21,2.5,35.0
20240303,02,7,6,5259,0.19,0,0,0,1,,1,0.01,5,4,0.19,0.0,0.8
20240303,02,8,1,4957,0.02,0,0,0,1,,0,,1,1,0.13,41.3,79.3
20240303,02,8,2,4709,0.09,0,0,0,1,,0,,1,4,0.16,27.7,83.3
20240303,02,8,3,5049,0.06,0,0,0,1,,0,,1,2,0.15,14.7,55.8
20240303,02,8,4,5124,0.08,0,0,0,1,,0,,1,3,0.14,0.0,21.8
20240303,02,8,5,3377,0.24,0,0,0,1,,0,,1,6,0.2,11.7,44.1
20240303,02,8,6,4133,0.16,0,0,0,1,,0,,1,5,0.16,0.0,11.7
20240303,02,9,1,4298,0.16,0,0,0,1,,1,0.01,3,2,0.15,44.4,87.0
20240303,02,9,2,3813,0.17,0,0,0,1,,1,0.02,3,3,0.16,4.7,73.8
20240303,02,9,3,4552,0.21,0,0,0,1,0.05,0,,2,4,0.15,6.2,34.3
20240303,02,9,4,3679,0.15,0,0,0,1,0.04,0,,1,1,0.15,11.9,69.0
20240303,02,9,5,3761,0.15,0,0,0,1,,1,0.1,3,1,0.16,3.0,33.3
20240303,02,9,6,3293,0.28,0,0,0,1,,1,0.06,3,5,0.23,0.0,15.0
20240303,03,10,1,4266,,0,0,0,0,,0,,1,1,0.12,73.4,95.3
20240303,03,10,2,4044,,0,0,0,0,,0,,1,1,0.15,18.0,63.9
20240303,03,10,3,3983,,0,0,0,0,,0,,1,1,0.12,23.4,70.2
