hd,jcd,rno,label_3t,win_lane
20240217,1,1,2-1-6,2
20240217,1,2,2-3-1,2
20240217,1,3,1-6-5,1
20240217,1,4,1-4-3,1
20240217,1,5,1-4-5,1
20240217,1,6,1-2-3,1
20240217,1,7,3-1-6,3
20240217,1,8,1-2-6,1
20240217,1,9,1-2-3,1
20240217,1,10,3-4-5,3
20240217,1,11,1-2-3,1
20240217,1,12,4-3-6,4
20240217,3,1,3-1-6,3
20240217,3,2,1-6-2,1
20240217,3,3,1-4-5,1
20240217,3,4,4-2-1,4
20240217,3,5,1-2-5,1
20240217,3,6,1-2-3,1
20240217,3,7,1-6-3,1
20240217,3,8,1-4-5,1
20240217,3,9,5-4-6,5
20240217,3,10,1-4-5,1
20240217,3,11,1-3-2,1
20240217,3,12,2-1-3,2
20240217,4,1,2-1-5,2
20240217,4,2,3-4-6,3
20240217,4,3,3-2-4,3
20240217,4,4,6-5-2,6
20240217,4,5,1-6-2,1
20240217,4,6,1-3-5,1
20240217,4,7,5-1-3,5
20240217,4,8,3-4-1,3
20240217,4,9,2-1-3,2
20240217,4,10,5-3-1,5
20240217,4,11,1-2-3,1
20240217,4,12,1-2-6,1
20240217,5,1,3-6-4,3
20240217,5,2,2-6-1,2
20240217,5,3,3-5-2,3
20240217,5,4,6-1-5,6
20240217,5,5,3-4-6,3
20240217,5,6,2-4-5,2
20240217,5,7,5-2-1,5
20240217,5,8,5-4-6,5
20240217,5,9,1-4-6,1
20240217,5,10,1-5-6,1
20240217,5,11,1-2-3,1
20240217,5,12,2-1-3,2
20240217,6,1,1-2-4,1
20240217,6,2,1-3-6,1
20240217,6,3,3-1-5,3
20240217,6,4,2-3-5,2
20240217,6,5,1-4-3,1
20240217,6,6,1-4-5,1
20240217,6,7,1-3-6,1
20240217,6,8,2-1-6,2
20240217,6,9,2-3-1,2
20240217,6,10,1-3-4,1
20240217,6,11,1-2-6,1
20240217,6,12,3-1-4,3
20240217,7,1,1-2-3,1
20240217,7,2,2-3-5,2
20240217,7,3,3-4-5,3
20240217,7,4,1-6-3,1
20240217,7,5,5-2-4,5
20240217,7,6,3-1-2,3
20240217,7,7,3-1-6,3
20240217,7,8,2-5-4,2
20240217,7,9,1-5-2,1
20240217,7,10,4-1-2,4
20240217,7,11,1-6-2,1
20240217,7,12,1-3-2,1
20240217,8,1,1-5-4,1
20240217,8,2,1-2-3,1
20240217,8,3,1-3-2,1
20240217,8,4,1-6-3,1
20240217,8,5,1-2-6,1
20240217,8,6,1-3-6,1
20240217,8,7,1-4-6,1
20240217,8,8,1-4-2,1
20240217,8,9,1-2-5,1
20240217,8,10,1-5-2,1
20240217,8,11,1-4-2,1
20240217,8,12,1-4-2,1
20240217,9,1,1-2-3,1
20240217,9,2,4-1-5,4
20240217,9,3,1-5-4,1
20240217,9,4,1-3-2,1
20240217,9,5,1-3-4,1
20240217,9,6,1-2-6,1
20240217,9,7,1-5-6,1
20240217,9,8,1-3-6,1
20240217,9,9,1-2-3,1
20240217,9,10,1-2-6,1
20240217,9,11,3-1-5,3
20240217,9,12,5-4-3,5
20240217,12,1,2-3-1,2
20240217,12,2,3-2-6,3
20240217,12,3,3-4-2,3
20240217,12,4,5-2-6,5
20240217,12,5,1-2-6,1
20240217,12,6,2-1-3,2
20240217,12,7,3-1-5,3
20240217,12,8,3-1-5,3
20240217,12,9,1-3-2,1
20240217,12,10,1-5-3,1
20240217,12,11,3-1-2,3
20240217,12,12,4-5-6,4
20240217,16,1,1-4-3,1
20240217,16,2,1-5-3,1
20240217,16,3,1-4-2,1
20240217,16,4,3-2-4,3
20240217,16,5,1-4-6,1
20240217,16,6,1-2-3,1
20240217,16,7,1-2-4,1
20240217,16,8,1-4-6,1
20240217,16,9,1-5-3,1
20240217,16,10,1-2-4,1
20240217,16,11,4-2-5,4
20240217,16,12,1-2-5,1
20240217,21,1,1-3-2,1
20240217,21,2,3-1-4,3
20240217,21,3,3-4-1,3
20240217,21,4,1-5-4,1
20240217,21,5,1-2-4,1
20240217,21,6,1-2-3,1
20240217,21,7,1-2-4,1
20240217,21,8,6-2-1,6
20240217,21,9,2-6-1,2
20240217,21,10,1-2-5,1
20240217,21,11,1-5-4,1
20240217,21,12,1-5-2,1
20240217,23,1,1-5-4,1
20240217,23,2,1-3-2,1
20240217,23,3,1-5-4,1
20240217,23,4,1-4-2,1
20240217,23,5,3-4-2,3
20240217,23,6,4-1-2,4
20240217,23,7,1-2-5,1
20240217,23,8,6-2-3,6
20240217,23,9,2-6-1,2
20240217,23,10,1-2-5,1
20240217,23,11,3-5-4,3
20240217,23,12,1-5-2,1
20240217,24,1,3-2-6,3
20240217,24,2,1-5-2,1
20240217,24,3,1-3-4,1
20240217,24,4,4-3-6,4
20240217,24,5,4-3-2,4
20240217,24,6,1-3-2,1
20240217,24,7,1-2-4,1
20240217,24,8,2-1-6,2
20240217,24,9,1-4-5,1
20240217,24,10,2-1-3,2
20240217,24,11,1-2-4,1
20240217,24,12,1-5-2,1
