hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240320,01,10,1,4114,0.06,0.05,0.16,1,15.904
20240320,01,10,2,4466,0.09,0.09,0.17,2,14.493
20240320,01,10,3,4090,0.05,0.19,0.11,5,11.972999999999999
20240320,01,10,4,4163,0.1,0.15,0.18,3,11.465
20240320,01,10,5,3848,0.13,0.18,0.14,4,10.629999999999999
20240320,01,10,6,3482,0.17,0.19,0.17,5,11.088000000000001
20240320,01,11,1,4654,0.26,0.0005,0.14,3,9.145999999999999
20240320,01,11,2,3156,0.31,0.12,0.17,5,11.745
20240320,01,11,3,4319,0.27,0.0002,0.16,1,9.901
20240320,01,11,4,3909,0.27,0.0003,0.13,2,8.694
20240320,01,11,5,4608,0.35,0.02,0.14,4,15.577
20240320,01,11,6,4578,0.4,0.14,0.2,6,429496743.69
20240320,01,12,1,4137,0.37,0.18,0.15,5,16.817999999999998
20240320,01,12,2,4580,0.32,0.0004,0.18,1,17.206
20240320,01,12,3,4360,0.28,0.0018,0.17,3,9.98
20240320,01,12,4,4491,0.26,0.13,0.18,4,9.865
20240320,01,12,5,4089,0.24,0.26,0.17,6,429496744.149
20240320,01,12,6,4105,0.27,0.0009,0.2,2,11.013
20240320,01,1,1,4181,0.2,0.01,0.17,4,16.726000000000003
20240320,01,1,2,4345,0.22,0.04,0.17,6,429496743.168
20240320,01,1,3,4782,0.23,0.0013,0.15,3,13.517
20240320,01,1,4,5090,0.23,0.0004,0.18,2,12.795
20240320,01,1,5,4114,0.25,0.03,0.17,5,15.504
20240320,01,1,6,4458,0.26,0.0001,0.16,1,8.575000000000001
20240320,01,2,1,4229,0.05,0.01,0.13,1,16.459
20240320,01,2,2,3226,0.11,0.02,0.16,2,17.090999999999998
20240320,01,2,3,3619,0.13,0.09,0.17,3,15.001999999999999
20240320,01,2,4,3848,0.16,0.11,0.15,4,10.629999999999999
20240320,01,2,5,3475,0.13,0.09,0.17,3,9.914
20240320,01,2,6,4428,0.07,0.17,0.14,5,19.451999999999998
20240320,01,3,1,4319,0.33,0.001,0.14,2,9.801
20240320,01,3,2,4360,0.37,0.0011,0.19,3,9.98
20240320,01,3,3,3419,0.35,0.0009,0.2,1,10.309
20240320,01,3,4,4031,0.34,0.16,0.17,4,8.257
20240320,01,3,5,4466,0.39,0.18,0.17,5,14.193
20240320,01,3,6,4188,0.24,0.21,0.15,6,429496750.212
20240320,01,4,1,3793,0.16,0.05,0.12,4,15.133
20240320,01,4,2,4340,0.2,0.02,0.14,2,10.848
20240320,01,4,3,3156,0.18,0.0002,0.16,1,12.145
20240320,01,4,4,4580,0.21,0.03,0.17,3,17.006
20240320,01,4,5,5010,0.28,0.13,0.16,5,8.078999999999999
20240320,01,4,6,4090,0.17,0.03,0.15,3,12.172999999999998
20240320,01,5,1,3268,0.2,,0.13,1,10.06
20240320,01,5,2,4105,0.21,,0.15,1,11.113
20240320,01,5,3,5090,0.25,,0.17,1,12.895
20240320,01,5,4,3911,0.26,,0.16,1,5.815
20240320,01,5,5,4163,0.23,,0.18,1,11.665000000000001
20240320,01,5,6,4308,0.22,,0.16,1,14.77
20240320,01,6,1,4089,0.19,0.11,0.16,4,14.748999999999999
20240320,01,6,2,5150,0.25,0.31,0.2,5,12.429
20240320,01,6,3,3482,0.2,0.1,0.15,3,11.288
20240320,01,6,4,4345,0.05,0.07,0.15,2,13.968
20240320,01,6,5,3226,0.18,0.06,0.16,1,17.190999999999995
20240320,01,6,6,3107,0.17,0.11,0.18,4,10.149999999999999
20240320,01,7,1,4491,0.22,0.18,0.16,3,9.965
20240320,01,7,2,4274,0.2,0.21,0.18,4,6.523
20240320,01,7,3,4428,0.2,0.23,0.14,5,19.451999999999998
20240320,01,7,4,4181,0.21,0.16,0.19,2,16.926000000000002
20240320,01,7,5,3419,0.23,0.08,0.25,1,10.309
20240320,01,7,6,5252,0.17,0.23,0.16,5,13.608
20240320,01,8,1,3475,0.26,0.12,0.19,2,10.014000000000001
20240320,01,8,2,4031,0.26,0.11,0.16,1,8.557
20240320,01,8,3,4458,0.25,0.18,0.15,4,8.275
20240320,01,8,4,3793,0.24,0.17,0.16,3,15.232999999999999
20240320,01,8,5,4137,0.27,0.31,0.14,5,16.817999999999998
20240320,01,8,6,5318,0.24,0.76,0.2,6,429496739.892
20240320,01,9,1,5010,0.26,0.03,0.16,2,8.379
20240320,01,9,2,4188,0.2,0.11,0.13,5,20.712
20240320,01,9,3,3268,0.18,0.0015,0.17,1,10.06
20240320,01,9,4,4782,0.12,0.07,0.16,3,13.517
20240320,01,9,5,3619,0.2,0.18,0.2,6,429496744.302
20240320,01,9,6,4025,0.19,0.08,0.17,4,9.949
20240320,02,10,1,3908,0.16,0.16,0.14,5,16.613999999999997
20240320,02,10,2,4344,0.14,0.01,0.15,1,14.412999999999998
20240320,02,10,3,4504,0.14,0.13,0.14,4,12.486999999999998
20240320,02,10,4,4024,0.11,0.12,0.16,3,18.160999999999998
20240320,02,10,5,4760,0.15,0.07,0.12,2,17.376
20240320,02,10,6,5084,0.22,0.25,0.15,6,429496745.031
20240320,02,11,1,4320,0.16,0.19,0.12,3,18.038
20240320,02,11,2,4361,0.18,0.19,0.16,3,13.444999999999999
20240320,02,11,3,4502,0.16,0.17,0.13,2,13.908000000000001
20240320,02,11,4,4148,0.1,0.27,0.13,4,14.574999999999998
20240320,02,11,5,3941,0.17,0.27,0.13,4,15.531999999999998
20240320,02,11,6,3952,0.17,0.14,0.13,1,14.790999999999999
20240320,02,12,1,3854,0.05,0.14,0.14,5,16.017
20240320,02,12,2,4238,0.08,0.05,0.15,4,14.221
20240320,02,12,3,4362,0.05,0.01,0.14,3,14.992999999999999
20240320,02,12,4,4939,0.07,0.18,0.17,6,429496746.027
20240320,02,12,5,4444,0.1,0.0008,0.12,2,14.901000000000002
20240320,02,12,6,4337,0.13,0.0006,0.14,1,17.493999999999996
20240320,02,1,1,4013,0.11,0.13,0.13,3,16.703
20240320,02,1,2,4468,0.07,0.11,0.13,2,16.182
20240320,02,1,3,3874,0.05,0.15,0.13,4,17.014
20240320,02,1,4,3942,0.09,0.13,0.14,3,14.725999999999999
20240320,02,1,5,3541,0.12,0.0001,0.15,1,13.423
20240320,02,1,6,4856,0.16,0.0001,0.13,1,13.408
20240320,02,2,1,3415,0.12,0.04,0.14,2,14.282999999999998
20240320,02,2,2,4190,0.09,0.07,0.14,3,14.809999999999999
20240320,02,2,3,4762,0.1,0.0002,0.13,1,13.822
20240320,02,2,4,4445,0.14,0.15,0.11,4,13.089999999999998
20240320,02,2,5,4831,0.18,0.18,0.13,5,16.391999999999996
20240320,02,2,6,3897,0.14,0.04,0.19,2,13.377
20240320,02,3,1,4682,0.17,0.01,0.15,1,15.999999999999998
20240320,02,3,2,4166,0.32,0.07,0.14,3,14.290999999999997
20240320,02,3,3,4024,0.14,0.07,0.16,3,18.160999999999998
20240320,02,3,4,4502,0.12,0.13,0.17,4,13.708
20240320,02,3,5,3960,0.14,0.13,0.11,4,16.657
20240320,02,3,6,3908,0.18,0.04,0.14,2,16.913999999999998
20240320,02,4,1,4361,0.1,0.09,0.16,6,429496742.745
20240320,02,4,2,4547,0.18,0.06,0.14,3,12.866
20240320,02,4,3,5121,0.24,0.07,0.14,4,13.848999999999998
20240320,02,4,4,4933,0.16,0.0014000000000000002,0.13,1,16.567
20240320,02,4,5,4344,0.11,0.08,0.19,5,14.012999999999998
20240320,02,4,6,3946,0.19,0.02,0.18,2,13.280999999999999
20240320,02,5,1,5084,0.09,0.18,0.13,5,15.530999999999999
20240320,02,5,2,4760,0.15,0.01,0.13,2,17.376
20240320,02,5,3,4148,0.14,0.01,0.14,2,14.774999999999999
20240320,02,5,4,4546,0.22,0.0001,0.13,1,18.201999999999998
20240320,02,5,5,4468,0.16,0.06,0.13,4,15.982
20240320,02,5,6,4787,0.12,0.03,0.12,3,13.681999999999999
20240320,02,6,1,3941,0.2,,0.1,1,15.831999999999999
20240320,02,6,2,3541,0.27,,0.13,1,13.423
20240320,02,6,3,3415,0.14,,0.17,1,14.382999999999997
20240320,02,6,4,4504,0.09,,0.14,1,12.786999999999999
20240320,02,6,5,4028,0.11,,0.16,1,13.099
20240320,02,6,6,3744,0.12,,0.13,1,16.15
20240320,02,7,1,3952,0.21,,0.13,1,14.790999999999999
20240320,02,7,2,4719,0.25,,0.14,1,18.645999999999997
20240320,02,7,3,4544,0.37,,0.18,1,12.741999999999999
20240320,02,7,4,4266,0.21,,0.15,1,14.158
20240320,02,7,5,4166,0.24,,0.12,1,14.490999999999998
20240320,02,7,6,4320,0.24,,0.06,1,18.238
20240320,02,8,1,5121,0.05,,0.15,1,14.149
20240320,02,8,2,4262,0.1,,0.11,1,15.225999999999999
20240320,02,8,3,4933,0.11,,0.1,1,16.567
20240320,02,8,4,4459,0.13,,0.11,1,14.604999999999999
20240320,02,8,5,4682,0.13,,0.17,1,15.999999999999998
20240320,02,8,6,3590,0.17,,0.16,1,17.398
20240320,02,9,1,4586,0.17,0.06,0.12,1,13.324
20240320,02,9,2,4762,0.14,0.16,0.14,3,13.621999999999998
20240320,02,9,3,4168,0.16,0.07,0.12,2,13.197000000000001
20240320,02,9,4,4547,0.2,0.29,0.16,6,429496742.166
20240320,02,9,5,4685,0.18,0.19,0.14,4,15.037
20240320,02,9,6,4418,0.16,0.26,0.14,5,15.608999999999998
20240320,05,10,1,4991,0.3,0.07,0.17,1,15.256
20240320,05,10,2,4215,0.26,0.11,0.18,2,17.576999999999998
20240320,05,10,3,4495,0.18,0.13,0.14,3,15.193999999999999
20240320,05,10,4,4420,0.16,0.07,0.13,1,14.889999999999999
20240320,05,10,5,4037,0.15,0.11,0.2,2,13.854
20240320,05,10,6,3880,0.23,0.11,0.18,2,13.155000000000001
20240320,05,11,1,4737,0.19,0.05,0.17,1,14.511999999999999
20240320,05,11,2,3414,0.19,0.12,0.15,5,12.75
20240320,05,11,3,4318,0.19,0.16,0.14,6,429496742.268
20240320,05,11,4,4413,0.09,0.09,0.16,4,14.181999999999999
20240320,05,11,5,3772,0.13,0.07,0.16,3,15.103999999999997
20240320,05,11,6,4047,0.19,0.06,0.21,2,13.449000000000002
20240320,05,12,1,3940,0.06,0.0002,0.13,1,15.493
20240320,05,12,2,4118,0.11,0.04,0.13,2,15.324
20240320,05,12,3,3826,0.03,0.08,0.14,4,16.849
20240320,05,12,4,4398,0.09,0.16,0.14,5,15.350999999999999
20240320,05,12,5,4486,0.1,0.17,0.15,6,429496743.696
20240320,05,12,6,4759,0.06,0.05,0.18,3,15.226999999999999
20240320,05,1,1,5110,0.17,0.12,0.19,4,14.361999999999998
20240320,05,1,2,4495,0.2,0.27,0.16,5,14.994
20240320,05,1,3,3988,0.19,0.09,0.15,3,14.395999999999997
20240320,05,1,4,5253,0.12,0.0007000000000000001,0.25,1,12.946000000000002
20240320,05,1,5,3888,0.25,0.02,0.15,2,13.416
20240320,05,1,6,4527,0.31,0.02,0.22,2,11.997
20240320,05,2,1,3602,0.38,0.13,0.18,3,16.598
20240320,05,2,2,4413,0.25,0.25,0.15,5,14.081999999999999
20240320,05,2,3,4651,0.25,0.24,0.15,4,12.708999999999998
20240320,05,2,4,4037,0.2,0.26,0.17,6,429496743.054
20240320,05,2,5,4906,0.19,0.0002,0.16,1,13.975
20240320,05,2,6,4565,0.22,0.001,0.21,2,14.682
20240320,05,3,1,4779,0.17,0.26,0.15,5,13.116
20240320,05,3,2,4953,0.09,0.19,0.15,4,12.556
20240320,05,3,3,3880,0.15,0.13,0.18,3,13.055
20240320,05,3,4,4918,0.14,0.07,0.15,2,14.646
20240320,05,3,5,5096,0.16,0.26,0.12,5,12.974999999999998
20240320,05,3,6,4118,0.11,0.05,0.14,1,15.424
20240320,05,4,1,4467,0.07,0.05,0.13,4,13.104999999999999
20240320,05,4,2,4977,0.08,0.03,0.15,3,12.658999999999999
20240320,05,4,3,4850,0.06,0.07,0.12,5,13.959
20240320,05,4,4,3940,0.09,0.0013,0.13,2,15.393
20240320,05,4,5,3656,0.03,0.0003,0.17,1,15.321999999999997
20240320,05,4,6,3503,0.13,0.09,0.22,6,429496742.112
20240320,05,5,1,5279,0.17,0.0015,0.14,2,15.69
20240320,05,5,2,4737,0.13,0.0005,0.2,1,14.511999999999999
20240320,05,5,3,4486,0.11,0.25,0.14,5,14.196
20240320,05,5,4,4216,0.14,0.09,0.15,3,12.403999999999998
20240320,05,5,5,5253,0.1,0.14,0.23,4,12.646
20240320,05,5,6,4789,0.15,0.34,0.19,6,429496743.375
20240320,05,6,1,3992,0.3,0.11,0.16,3,11.831
20240320,05,6,2,4039,0.29,0.11,0.14,3,12.158
20240320,05,6,3,4047,0.18,0.16,0.15,4,13.249
20240320,05,6,4,4759,0.16,0.09,0.19,2,15.327
20240320,05,6,5,4215,0.14,0.11,0.19,3,17.476999999999997
20240320,05,6,6,4292,0.13,0.01,0.14,1,12.918999999999999
20240320,05,7,1,3826,0.19,0.02,0.15,3,16.948999999999998
20240320,05,7,2,4527,0.23,0.08,0.17,6,429496741.197
20240320,05,7,3,3256,0.27,0.04,0.13,4,16.177
20240320,05,7,4,3772,0.19,0.0007000000000000001,0.15,2,15.203999999999999
20240320,05,7,5,4565,0.15,0.05,0.17,5,14.382
20240320,05,7,6,4918,0.18,0.0002,0.15,1,14.746
20240320,05,8,1,3988,0.21,0.07,0.15,3,14.395999999999997
20240320,05,8,2,4398,0.18,0.09,0.15,4,15.450999999999999
20240320,05,8,3,3602,0.21,0.17,0.18,6,429496745.898
20240320,05,8,4,4779,0.16,0.01,0.16,2,13.416
20240320,05,8,5,3807,0.15,0.0003,0.16,1,12.556
20240320,05,8,6,4850,0.11,0.12,0.1,5,13.959
20240320,05,9,1,4953,0.21,,0.14,1,12.856
20240320,05,9,2,3888,0.17,,0.15,1,13.516
20240320,05,9,3,3503,0.12,,0.16,1,13.011999999999999
20240320,05,9,4,5279,0.14,,0.13,1,15.79
20240320,05,9,5,4651,0.16,,0.14,1,13.008999999999999
20240320,05,9,6,4058,0.32,,0.23,1,15.121
20240320,06,10,1,5034,,0.06,0.13,2,13.806000000000001
20240320,06,10,2,4142,,0.09,0.17,3,15.124999999999998
20240320,06,10,3,4842,,0.05,0.15,1,15.682
20240320,06,10,4,4892,,0.06,0.17,2,14.772
20240320,06,10,5,3441,,0.06,0.2,2,15.201
20240320,06,10,6,4596,,0.19,0.18,4,13.096
20240320,06,11,1,3576,,,0.15,1,14.071
20240320,06,11,2,3558,,,0.18,1,12.154000000000002
20240320,06,11,3,4969,,,0.16,1,13.386999999999999
20240320,06,11,4,4710,,,0.15,1,13.486
20240320,06,11,5,4496,,,0.14,1,14.587000000000002
20240320,06,11,6,5120,,,0.17,1,13.189000000000002
20240320,06,12,1,3743,,,0.13,1,20.055999999999997
20240320,06,12,2,3300,,,0.14,1,15.238000000000001
20240320,06,12,3,3876,,,0.13,1,17.761
20240320,06,12,4,4532,,,0.16,1,17.355999999999995
20240320,06,12,5,3811,,,0.16,1,17.685999999999996
20240320,06,12,6,4140,,,0.15,1,17.842
20240320,06,1,1,4197,0.22,0.0017000000000000001,0.21,2,12.255
20240320,06,1,2,3827,0.25,0.07,0.16,6,429496741.131
20240320,06,1,3,4892,0.29,0.0012,0.18,1,14.872
20240320,06,1,4,4639,0.34,0.0028000000000000004,0.18,5,14.667
20240320,06,1,5,4982,0.32,0.0026,0.18,4,11.772999999999998
20240320,06,1,6,5316,0.35,0.0018,0.19,3,10.247
20240320,06,2,1,4252,0.34,,0.16,1,13.915
20240320,06,2,2,4496,0.2,,0.2,1,14.587000000000002
20240320,06,2,3,4596,0.16,,0.16,1,13.396
20240320,06,2,4,4523,0.22,,0.16,1,13.942
20240320,06,2,5,3659,0.23,,0.16,1,14.461
20240320,06,2,6,3919,0.28,,0.13,1,12.552999999999999
20240320,06,3,1,3441,0.25,0.25,0.19,5,14.901
20240320,06,3,2,4488,0.26,0.12,0.16,1,12.784
20240320,06,3,3,3593,0.29,0.28,0.22,6,429496742.19
20240320,06,3,4,5120,0.33,0.2,0.16,4,12.889000000000001
20240320,06,3,5,5273,0.31,0.14,0.17,2,12.906
20240320,06,3,6,3300,0.31,0.15,0.15,3,15.038
20240320,06,4,1,3811,0.19,0.25,0.15,3,17.485999999999997
20240320,06,4,2,3553,0.23,0.46,0.19,6,429496745.304
20240320,06,4,3,4200,0.13,0.32,0.18,4,13.51
20240320,06,4,4,5102,0.1,0.06,0.19,2,13.722
20240320,06,4,5,4840,0.08,0.41,0.22,5,11.529
20240320,06,4,6,4969,0.09,0.01,0.22,1,13.386999999999999
20240320,06,5,1,4666,0.09,0.15,0.14,5,15.369
20240320,06,5,2,3907,0.12,0.1,0.17,4,14.883999999999999
20240320,06,5,3,4142,0.12,0.15,0.18,5,14.924999999999999
20240320,06,5,4,4958,0.08,0.0005,0.13,2,15.240000000000002
20240320,06,5,5,4213,0.07,0.0007000000000000001,0.18,3,12.472999999999999
20240320,06,5,6,4532,0.12,0.0004,0.15,1,17.355999999999995
20240320,06,6,1,4982,0.23,0.08,0.17,5,11.672999999999998
20240320,06,6,2,4140,0.19,0.0002,0.15,1,17.842
20240320,06,6,3,4710,0.2,0.0006,0.13,2,13.386000000000001
20240320,06,6,4,4539,0.31,0.06,0.15,4,17.473000000000003
20240320,06,6,5,5034,0.25,0.08,0.18,5,13.506
20240320,06,6,6,5288,0.35,0.02,0.17,3,13.714999999999998
20240320,06,7,1,3659,0.02,0.12,0.15,6,429496743.561
20240320,06,7,2,3710,0.05,0.11,0.15,5,12.411
20240320,06,7,3,3576,0.09,0.0001,0.17,1,14.071
20240320,06,7,4,3593,0.21,0.08,0.15,4,12.790000000000001
20240320,06,7,5,3876,0.07,0.0008,0.12,2,17.661
20240320,06,7,6,3827,0.14,0.01,0.2,3,11.831
20240320,06,8,1,4523,0.19,0.0001,0.14,1,13.942
20240320,06,8,2,4821,0.23,0.0007000000000000001,0.19,3,15.568999999999999
20240320,06,8,3,5102,0.15,0.0004,0.17,2,13.722
20240320,06,8,4,3743,0.19,0.0001,0.15,1,20.055999999999997
20240320,06,8,5,4197,0.21,0.02,0.19,4,12.055
20240320,06,8,6,5273,0.24,0.21,0.18,5,12.606
20240320,06,9,1,5002,0.17,0.19,0.13,4,14.883999999999999
20240320,06,9,2,3641,0.17,0.28,0.18,5,12.437999999999999
20240320,06,9,3,3919,0.17,0.16,0.18,3,12.352999999999998
20240320,06,9,4,4200,0.16,0.06,0.18,1,13.81
20240320,06,9,5,3907,0.19,0.12,0.17,2,15.084
20240320,06,9,6,4488,0.22,0.06,0.2,1,12.784
20240320,08,10,1,4604,,,0.11,1,14.818
20240320,08,10,2,4494,,,0.15,1,14.296
20240320,08,10,3,3957,,,0.19,1,19.506999999999998
20240320,08,10,4,3987,,,0.15,1,12.931000000000001
20240320,08,10,5,4653,,,0.14,1,13.003
20240320,08,10,6,3902,,,0.21,1,11.578
20240320,08,11,1,4983,,,0.15,1,13.399
20240320,08,11,2,4748,,,0.14,1,11.299
20240320,08,11,3,4075,,,0.14,1,18.793
20240320,08,11,4,3543,,,0.14,1,14.209
20240320,08,11,5,4329,,,0.2,1,18.192999999999998
20240320,08,11,6,5074,,,0.19,1,13.956999999999999
20240320,08,12,1,4369,,,0.13,1,14.626
20240320,08,12,2,3412,,,0.18,1,14.155
20240320,08,12,3,4269,,,0.15,1,14.502999999999998
20240320,08,12,4,4294,,,0.15,1,17.901999999999997
20240320,08,12,5,5098,,,0.15,1,18.331
20240320,08,12,6,3730,,,0.19,1,17.826999999999998
20240320,08,1,1,3696,,,0.22,1,13.765
20240320,08,1,2,4457,,,0.17,1,12.331
20240320,08,1,3,3401,,,0.17,1,14.395
20240320,08,1,4,5039,,,0.13,1,18.420999999999996
20240320,08,1,5,3929,,,0.14,1,13.812999999999999
20240320,08,1,6,4365,,,0.23,1,19.465
20240320,08,2,1,3730,,,0.17,1,17.826999999999998
20240320,08,2,2,4653,,,0.14,1,13.003
20240320,08,2,3,4202,,,0.19,1,16.209999999999997
20240320,08,2,4,4538,,,0.15,1,12.181
20240320,08,2,5,4748,,,0.16,1,11.299
20240320,08,2,6,5047,,,0.22,1,12.169
20240320,08,3,1,3726,,,0.16,1,13.578999999999999
20240320,08,3,2,3315,,,0.14,1,12.991
20240320,08,3,3,3543,,,0.15,1,14.209
20240320,08,3,4,4866,,,0.17,1,14.236
20240320,08,3,5,4091,,,0.18,1,15.363999999999999
20240320,08,3,6,4369,,,0.15,1,14.626
20240320,08,4,1,3713,,,0.11,1,15.298
20240320,08,4,2,4329,,,0.17,1,18.192999999999998
20240320,08,4,3,3987,,,0.15,1,12.931000000000001
20240320,08,4,4,4075,,,0.13,1,18.793
20240320,08,4,5,4925,,,0.13,1,13.744
20240320,08,4,6,5170,,,0.16,1,17.296
20240320,08,5,1,3902,,,0.16,1,11.578
20240320,08,5,2,4365,,,0.18,1,19.465
20240320,08,5,3,4834,,,0.16,1,11.935
20240320,08,5,4,3696,,,0.18,1,13.765
20240320,08,5,5,4494,,,0.14,1,14.296
20240320,08,5,6,3832,,,0.2,1,17.131
20240320,08,6,1,5074,,,0.13,1,13.956999999999999
