hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240219,1,1,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,曇り,6,2.0,1.0,1-3-5
20240219,1,2,第35回日本MB選手会会長杯 3支部ガチ対決,差し,曇り,17,0.0,0.0,3-1-6
20240219,1,3,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,曇り,17,0.0,0.0,1-3-5
20240219,1,4,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,曇り,17,0.0,0.0,1-4-6
20240219,1,5,第35回日本MB選手会会長杯 3支部ガチ対決,差し,曇り,6,1.0,1.0,2-6-1
20240219,1,6,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,曇り,17,0.0,0.0,1-3-6
20240219,1,7,第35回日本MB選手会会長杯 3支部ガチ対決,まくり,曇り,6,1.0,1.0,6-4-1
20240219,1,8,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,曇り,6,1.0,1.0,1-5-3
20240219,1,9,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,曇り,6,2.0,1.0,1-3-4
20240219,1,10,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,曇り,6,2.0,1.0,1-4-5
20240219,1,11,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,曇り,8,1.0,1.0,1-2-4
20240219,1,12,第35回日本MB選手会会長杯 3支部ガチ対決,差し,曇り,17,0.0,0.0,2-1-4
20240219,2,1,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,雨,14,2.0,1.0,1-4-5
20240219,2,2,日本財団会長賞・WINWINパーク戸田開設記念,まくり,曇り,12,2.0,1.0,5-2-1
20240219,2,3,日本財団会長賞・WINWINパーク戸田開設記念,差し,曇り,14,2.0,1.0,3-4-2
20240219,2,4,日本財団会長賞・WINWINパーク戸田開設記念,抜き,雨,16,2.0,1.0,3-2-6
20240219,2,5,日本財団会長賞・WINWINパーク戸田開設記念,まくり,曇り,14,2.0,1.0,6-4-1
20240219,2,6,日本財団会長賞・WINWINパーク戸田開設記念,まくり,雨,14,2.0,1.0,5-1-4
20240219,2,7,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,曇り,14,2.0,1.0,1-3-2
20240219,2,8,日本財団会長賞・WINWINパーク戸田開設記念,まくり,雨,14,3.0,2.0,2-3-5
20240219,2,9,日本財団会長賞・WINWINパーク戸田開設記念,まくり,曇り,14,5.0,4.0,4-5-1
20240219,2,10,日本財団会長賞・WINWINパーク戸田開設記念,差し,曇り,14,2.0,1.0,3-1-2
20240219,2,11,日本財団会長賞・WINWINパーク戸田開設記念,まくり差し,曇り,14,3.0,2.0,5-4-6
20240219,2,12,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,曇り,14,3.0,2.0,1-3-4
20240219,4,1,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,曇り,5,5.0,4.0,1-2-3
20240219,4,2,BTS上越開設12周年記念〜ヤングvsベテラン〜,まくり差し,曇り,5,5.0,4.0,6-3-2
20240219,4,3,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,曇り,5,6.0,4.0,1-2-4
20240219,4,4,BTS上越開設12周年記念〜ヤングvsベテラン〜,差し,雨,5,5.0,3.0,2-4-1
20240219,4,5,BTS上越開設12周年記念〜ヤングvsベテラン〜,まくり差し,雨,5,4.0,3.0,4-1-3
20240219,4,6,BTS上越開設12周年記念〜ヤングvsベテラン〜,抜き,曇り,5,2.0,3.0,1-2-4
20240219,4,7,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,曇り,5,8.0,4.0,1-3-4
20240219,4,8,BTS上越開設12周年記念〜ヤングvsベテラン〜,まくり差し,雨,7,4.0,3.0,6-5-1
20240219,4,9,BTS上越開設12周年記念〜ヤングvsベテラン〜,まくり差し,雨,5,6.0,4.0,4-1-2
20240219,4,10,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,雨,7,6.0,4.0,1-2-5
20240219,4,11,BTS上越開設12周年記念〜ヤングvsベテラン〜,まくり差し,雨,5,7.0,4.0,4-1-3
20240219,4,12,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,曇り,5,6.0,4.0,1-3-6
