hd,jcd,rno,lane,regno,st,tenji_st,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240219,1,4,4,4049,,,1,1,0.17,3.9,45.1
20240219,1,4,5,5063,,,1,1,0.16,0.0,21.0
20240219,1,4,6,3448,,,1,1,0.18,0.0,15.1
20240219,1,5,1,4615,,0.17,6,5,0.18,20.5,64.7
20240219,1,5,2,3406,,0.06,1,2,0.18,18.6,60.4
20240219,1,5,3,4889,,0.08,4,3,0.12,22.5,67.7
20240219,1,5,4,5275,,0.15,2,4,0.18,0.0,16.2
20240219,1,5,5,3877,,0.05,5,1,0.18,0.0,48.4
20240219,1,5,6,4024,,,3,6,0.15,6.0,30.3
20240219,1,6,1,4610,,0.02,2,1,0.18,67.3,81.6
20240219,1,6,2,3712,,0.02,4,1,0.14,16.2,62.1
20240219,1,6,3,4270,,0.11,6,4,0.17,0.0,39.4
20240219,1,6,4,4660,,0.04,1,3,0.19,0.0,27.0
20240219,1,6,5,3889,,0.22,3,5,0.16,0.0,22.5
20240219,1,6,6,4619,,0.03,5,2,0.22,0.0,7.4
20240219,1,7,1,4645,,,1,1,0.13,75.0,92.3
20240219,1,7,2,4203,,,1,1,0.18,5.4,51.3
20240219,1,7,3,3842,,,1,1,0.17,20.0,68.8
20240219,1,7,4,4431,,,1,1,0.13,13.5,62.1
20240219,1,7,5,4358,,,1,1,0.21,0.0,23.0
20240219,1,7,6,4641,,,1,1,0.2,4.1,29.1
20240219,1,8,1,4468,,0.17,5,3,0.12,82.2,95.5
20240219,1,8,2,3392,,0.16,3,2,0.18,12.5,50.0
20240219,1,8,3,4568,,0.09,2,1,0.12,7.3,46.3
20240219,1,8,4,4623,,0.21,4,4,0.17,2.2,29.5
20240219,1,8,5,4702,,0.09,3,1,0.14,17.1,48.5
20240219,1,8,6,5313,,0.24,1,5,0.12,0.0,15.3
20240219,1,9,1,4245,,0.08,3,2,0.17,31.0,72.4
20240219,1,9,2,3653,,0.03,2,1,0.19,7.6,53.8
20240219,1,9,3,4888,,0.09,1,3,0.17,11.9,50.0
20240219,1,9,4,5063,,0.12,5,4,0.16,10.0,40.0
20240219,1,9,5,4078,,0.26,6,6,0.18,0.0,9.6
20240219,1,9,6,5275,,0.16,4,5,0.15,0.7,12.7
20240219,2,10,1,4118,,0.11,2,2,0.12,74.1,96.7
20240219,2,10,2,3532,,,1,6,0.17,15.7,68.4
20240219,2,10,3,4335,,0.03,4,1,0.11,13.8,66.6
20240219,2,10,4,3906,,0.25,4,5,0.19,4.0,32.0
20240219,2,10,5,3681,,0.18,5,3,0.16,2.3,33.3
20240219,2,10,6,4031,,0.23,3,4,0.17,0.0,8.7
20240219,2,11,1,3412,,,3,5,0.15,64.1,90.5
20240219,2,11,2,4926,,0.04,1,1,0.13,29.0,61.2
20240219,2,11,3,4900,,0.05,2,2,0.2,10.5,52.6
20240219,2,11,4,4318,,0.21,4,4,0.15,12.8,53.8
20240219,2,11,5,4769,,0.06,5,3,0.13,12.5,50.0
20240219,2,11,6,3662,,0.06,5,3,0.18,3.0,27.2
20240219,2,12,1,4504,,,1,4,0.13,75.3,86.1
20240219,2,12,2,5189,,,3,4,0.16,7.6,50.0
20240219,2,12,3,3353,,0.01,2,1,0.18,7.1,35.7
20240219,2,12,4,4351,,,6,4,0.1,29.4,50.0
20240219,2,12,5,4575,,0.13,5,2,0.12,12.8,58.9
20240219,2,12,6,4233,,0.16,4,3,0.18,0.0,35.9
20240219,2,1,1,3696,,0.07,5,3,0.22,25.0,68.7
20240219,2,1,2,5060,,0.01,1,1,0.17,13.5,62.1
20240219,2,1,3,4853,,,4,4,0.24,12.5,25.0
20240219,2,1,4,3875,,,2,4,0.16,7.6,30.7
20240219,2,1,5,4332,,0.01,6,1,0.17,0.0,14.2
20240219,2,1,6,5322,,0.05,3,2,0.14,0.0,0.0
20240219,2,2,1,3906,,0.05,3,3,0.16,55.0,77.5
20240219,2,2,2,3661,,0.04,1,2,0.19,6.0,50.0
20240219,2,2,3,4233,,0.02,6,1,0.16,6.3,63.8
20240219,2,2,4,5272,,0.12,5,5,0.0,0.0,0.0
20240219,2,2,5,3412,,,2,6,0.17,10.8,45.6
20240219,2,2,6,5169,,0.08,4,4,0.16,0.0,13.6
20240219,2,3,1,5188,,0.43,2,6,0.23,36.3,50.0
20240219,2,3,2,4060,,0.13,3,4,0.15,15.1,63.6
20240219,2,3,3,4118,,0.09,4,2,0.14,14.2,71.4
20240219,2,3,4,4483,,0.16,4,5,0.12,8.5,68.5
20240219,2,3,5,5165,,0.12,1,3,0.2,10.8,24.3
20240219,2,3,6,5191,,0.07,2,1,0.17,3.5,21.4
20240219,2,4,1,4425,,0.25,2,6,0.17,44.4,85.1
20240219,2,4,2,4769,,0.12,3,5,0.14,19.0,71.4
20240219,2,4,3,5189,,0.07,4,4,0.2,2.4,31.7
20240219,2,4,4,4225,,0.01,2,1,0.16,11.1,59.2
20240219,2,4,5,3964,,0.02,1,2,0.21,0.0,34.1
20240219,2,4,6,4335,,0.03,5,3,0.14,3.2,29.0
20240219,2,5,1,3681,,0.21,3,4,0.18,57.5,85.0
20240219,2,5,2,5107,,0.18,5,3,0.18,0.0,29.4
20240219,2,5,3,4569,,0.15,4,2,0.19,9.4,45.2
20240219,2,5,4,4504,,0.07,2,1,0.14,17.0,72.3
20240219,2,5,5,5322,,,3,5,0.0,0.0,0.0
20240219,2,5,6,4186,,,1,5,0.21,0.0,6.2
20240219,2,6,1,3661,,0.03,4,2,0.2,32.4,78.3
20240219,2,6,2,4351,,,5,5,0.14,11.4,62.8
20240219,2,6,3,3696,,0.02,1,1,0.17,13.8,61.1
20240219,2,6,4,3532,,0.13,3,4,0.15,7.6,53.8
20240219,2,6,5,4926,,0.02,2,1,0.16,8.5,65.7
20240219,2,6,6,4893,,0.09,6,3,0.16,0.0,20.0
20240219,2,7,1,4483,,,1,2,0.14,81.4,93.0
20240219,2,7,2,3353,,,4,2,0.18,19.3,48.3
20240219,2,7,3,3875,,,2,2,0.17,7.5,40.0
20240219,2,7,4,4213,,0.05,4,1,0.2,15.6,50.0
20240219,2,7,5,5272,,,3,2,0.2,0.0,6.6
20240219,2,7,6,4900,,,1,2,0.24,0.0,5.0
20240219,2,8,1,5165,,0.29,1,4,0.17,19.0,61.9
20240219,2,8,2,4575,,0.16,3,3,0.13,12.5,75.0
20240219,2,8,3,4470,,0.07,4,1,0.15,16.6,61.9
20240219,2,8,4,5169,,0.13,2,2,0.21,0.0,22.2
20240219,2,8,5,3612,,,2,5,0.14,7.3,41.4
20240219,2,8,6,4505,,,5,5,0.17,2.0,33.3
20240219,2,9,1,3381,,0.04,1,1,0.14,50.0,84.3
20240219,2,9,2,4332,,0.15,5,4,0.17,5.0,40.0
20240219,2,9,3,4225,,0.05,4,2,0.18,20.0,63.3
20240219,2,9,4,4569,,0.13,3,3,0.17,7.6,46.1
20240219,2,9,5,4409,,0.19,3,6,0.15,8.5,48.9
20240219,2,9,6,5051,,0.18,2,5,0.19,3.3,33.3
20240219,4,10,1,4914,,0.05,3,3,0.12,75.5,89.8
20240219,4,10,2,4910,,0.03,2,2,0.14,6.3,63.8
20240219,4,10,3,4967,,0.07,1,4,0.19,13.3,50.0
20240219,4,10,4,3319,,0.02,5,1,0.15,13.6,52.2
20240219,4,10,5,3656,,0.18,2,5,0.17,8.3,36.1
20240219,4,10,6,3226,,0.26,4,6,0.2,0.0,27.5
20240219,4,11,1,3489,,0.28,4,6,0.16,61.0,93.2
20240219,4,11,2,3554,,0.16,1,4,0.18,20.2,63.7
20240219,4,11,3,4953,,0.17,3,5,0.15,16.0,72.0
20240219,4,11,4,3721,,0.04,5,2,0.12,20.5,64.1
20240219,4,11,5,5229,,0.01,2,1,0.16,0.0,23.2
20240219,4,11,6,2878,,0.05,3,3,0.21,0.0,11.1
20240219,4,12,1,4908,,,1,4,0.13,87.0,96.3
20240219,4,12,2,3744,,,1,4,0.15,26.0,74.0
20240219,4,12,3,3960,,,4,4,0.11,21.0,60.5
20240219,4,12,4,3072,,0.08,2,2,0.13,0.0,20.0
20240219,4,12,5,3514,,0.04,5,1,0.17,10.8,41.3
20240219,4,12,6,5018,,0.09,3,3,0.2,0.0,22.5
20240219,4,1,1,3583,,,2,5,0.17,24.1,65.5
20240219,4,1,2,5058,,,1,5,0.14,10.2,64.1
20240219,4,1,3,5258,,0.01,3,1,0.18,12.5,37.5
20240219,4,1,4,5245,,0.13,1,4,0.16,6.0,24.2
20240219,4,1,5,5315,,0.09,1,2,0.0,0.0,0.0
20240219,4,1,6,3948,,0.11,4,3,0.23,0.0,11.4
20240219,4,2,1,4956,,0.01,2,2,0.17,25.0,43.7
20240219,4,2,2,3497,,0.07,5,3,0.19,17.9,56.4
20240219,4,2,3,5122,,0.0,3,1,0.13,4.7,47.6
20240219,4,2,4,4911,,,6,5,0.14,2.2,33.3
20240219,4,2,5,5321,,0.18,4,4,0.0,0.0,0.0
20240219,4,2,6,5066,,,1,5,0.15,4.1,45.8
20240219,4,3,1,4953,,,2,3,0.14,64.9,91.2
20240219,4,3,2,3319,,,1,3,0.13,10.2,73.4
20240219,4,3,3,5240,,0.28,3,2,0.22,0.0,40.0
20240219,4,3,4,4914,,,1,3,0.14,22.5,85.0
20240219,4,3,5,5110,,,5,3,0.2,2.8,22.8
20240219,4,3,6,5292,,0.04,4,1,0.24,0.0,1.3
20240219,4,4,1,3558,,0.1,4,3,0.16,38.2,76.4
20240219,4,4,2,4954,,0.29,2,4,0.15,13.7,58.6
20240219,4,4,3,4960,,0.09,3,2,0.15,11.9,73.8
20240219,4,4,4,4910,,,1,5,0.15,12.5,56.2
20240219,4,4,5,3565,,0.01,2,1,0.23,0.0,23.3
20240219,4,4,6,3709,,,5,5,0.22,0.0,3.8
20240219,4,5,1,3226,,0.01,5,1,0.16,35.1,67.5
20240219,4,5,2,5229,,,1,3,0.19,0.0,21.0
20240219,4,5,3,5222,,,2,3,0.14,11.1,70.3
20240219,4,5,4,3554,,0.08,4,2,0.2,8.1,52.7
20240219,4,5,5,3643,,,5,3,0.16,0.0,29.4
20240219,4,5,6,5315,,,3,3,0.21,0.0,5.0
20240219,4,6,1,3656,,0.01,2,1,0.16,39.0,82.9
20240219,4,6,2,3721,,0.05,6,3,0.15,28.5,77.1
20240219,4,6,3,3583,,0.02,5,2,0.2,2.7,33.3
20240219,4,6,4,4967,,,1,4,0.13,10.3,31.0
20240219,4,6,5,3497,,,4,4,0.19,9.5,47.6
20240219,4,6,6,5321,,,3,4,0.22,0.0,0.0
20240219,4,7,1,2878,,,1,1,0.16,46.0,88.0
20240219,4,7,2,5258,,,1,1,0.18,0.0,42.8
20240219,4,7,3,5110,,,1,1,0.17,6.4,67.7
20240219,4,7,4,3489,,,1,1,0.16,11.4,62.8
20240219,4,7,5,5292,,,1,1,0.28,0.0,0.0
20240219,4,7,6,3467,,,1,1,0.18,0.0,11.1
20240219,4,8,1,5058,,,5,3,0.19,55.3,75.0
20240219,4,8,2,5122,,,3,3,0.16,4.8,26.8
20240219,4,8,3,3565,,,1,3,0.17,4.1,29.1
20240219,4,8,4,5240,,0.19,2,2,0.18,0.0,0.0
20240219,4,8,5,4956,,,4,3,0.19,0.0,36.0
20240219,4,8,6,4960,,0.04,3,1,0.15,2.8,37.1
20240219,4,9,1,5066,,0.06,1,2,0.14,70.0,90.0
20240219,4,9,2,3643,,0.19,3,5,0.17,20.0,74.2
20240219,4,9,3,4911,,0.3,5,6,0.14,4.7,33.3
20240219,4,9,4,5222,,0.04,1,1,0.14,9.3,55.8
20240219,4,9,5,4954,,0.1,2,3,0.14,5.4,48.6
20240219,4,9,6,3558,,0.13,4,4,0.16,0.0,25.0
20240219,5,10,1,4336,,0.01,2,1,0.14,58.7,80.4
20240219,5,10,2,4079,,0.05,4,2,0.16,18.6,69.7
20240219,5,10,3,4976,,0.16,1,4,0.2,13.8,41.6
20240219,5,10,4,3606,,0.07,3,3,0.13,11.9,59.5
20240219,5,10,5,4488,,0.16,3,4,0.17,10.8,32.4
20240219,5,10,6,4040,,0.23,5,5,0.14,2.7,25.0
20240219,5,11,1,4371,,0.01,5,1,0.12,69.0,95.7
20240219,5,11,2,4432,,0.04,5,2,0.17,13.5,64.8
20240219,5,11,3,4269,,0.17,2,4,0.15,15.5,71.1
20240219,5,11,4,4273,,0.19,4,5,0.18,8.1,48.9
20240219,5,11,5,3946,,,3,6,0.19,11.1,22.2
20240219,5,11,6,4902,,0.09,1,3,0.19,2.5,20.5
20240219,5,12,1,4494,,,1,1,0.13,74.6,98.4
20240219,5,12,2,4524,,,1,1,0.13,16.6,73.3
20240219,5,12,3,4036,,,1,1,0.16,25.5,76.7
20240219,5,12,4,3966,,,1,1,0.17,17.0,65.9
20240219,5,12,5,3783,,,1,1,0.14,8.3,38.8
20240219,5,12,6,4228,,,1,1,0.18,2.2,20.4
20240219,5,1,1,4485,,0.07,1,3,0.15,48.4,78.7
20240219,5,1,2,4258,,0.08,5,4,0.2,6.9,51.1
20240219,5,1,3,4632,,0.19,4,6,0.16,8.3,47.2
20240219,5,1,4,4976,,0.06,2,2,0.18,7.8,39.4
20240219,5,1,5,4432,,0.03,3,1,0.16,4.6,30.2
20240219,5,1,6,3857,,0.17,6,5,0.2,4.2,43.3
20240219,5,2,1,3538,,0.05,1,2,0.15,43.4,80.4
20240219,5,2,2,4329,,,6,3,0.17,10.8,64.8
20240219,5,2,3,3596,,0.02,3,1,0.15,9.0,48.4
20240219,5,2,4,5103,,,5,3,0.18,3.4,31.0
20240219,5,2,5,3869,,,4,3,0.21,5.2,42.1
20240219,5,2,6,4371,,0.02,2,1,0.19,3.7,33.3
20240219,5,3,1,3805,,0.13,4,5,0.14,53.1,93.6
20240219,5,3,2,4488,,0.1,1,4,0.16,13.9,69.7
20240219,5,3,3,3911,,0.05,1,1,0.15,3.0,60.6
20240219,5,3,4,3569,,0.1,5,4,0.18,2.9,32.3
20240219,5,3,5,3619,,0.08,3,2,0.2,2.0,28.5
20240219,5,3,6,5225,,0.09,2,3,0.19,0.0,0.0
20240219,5,4,1,3156,,0.14,3,3,0.14,55.8,82.3
20240219,5,4,2,3602,,0.31,5,6,0.16,2.7,41.6
20240219,5,4,3,4273,,0.15,4,4,0.15,15.3,58.9
20240219,5,4,4,4093,,0.27,2,5,0.21,2.9,26.4
20240219,5,4,5,4079,,0.07,1,2,0.15,10.0,47.5
20240219,5,4,6,4363,,0.03,3,1,0.2,2.5,27.5
20240219,5,5,1,4902,,,1,1,0.16,51.3,75.6
20240219,5,5,2,5006,,,1,1,0.19,2.7,22.2
20240219,5,5,3,3606,,,1,1,0.15,9.0,68.1
20240219,5,5,4,5259,,,1,1,0.19,0.0,16.6
20240219,5,5,5,3857,,,1,1,0.12,0.0,66.6
20240219,5,5,6,4336,,,1,1,0.15,2.6,21.0
20240219,5,6,1,4040,,0.13,1,3,0.15,73.5,88.6
20240219,5,6,2,4632,,0.21,4,6,0.21,7.1,57.1
20240219,5,6,3,4329,,0.19,2,5,0.18,5.2,50.0
20240219,5,6,4,4269,,0.09,3,1,0.15,15.0,65.0
20240219,5,6,5,3538,,0.1,2,2,0.17,7.6,38.4
20240219,5,6,6,5290,,0.17,5,4,0.19,0.0,1.1
20240219,5,7,1,3569,,0.13,1,5,0.15,32.5,60.0
20240219,5,7,2,3946,,0.01,3,1,0.16,24.0,80.6
20240219,5,7,3,3805,,0.12,5,4,0.13,20.0,62.5
20240219,5,7,4,5255,,0.11,2,3,0.18,4.8,53.6
20240219,5,7,5,4258,,0.15,4,6,0.21,0.0,31.9
20240219,5,7,6,5103,,0.05,6,2,0.17,0.0,0.0
20240219,5,8,1,3911,,0.21,1,4,0.15,46.6,76.6
20240219,5,8,2,3869,,0.29,2,6,0.19,6.6,43.3
20240219,5,8,3,4113,,0.18,5,3,0.19,8.7,50.0
20240219,5,8,4,4189,,0.14,4,2,0.16,14.7,55.7
20240219,5,8,5,3156,,0.22,1,5,0.23,0.0,6.6
20240219,5,8,6,3602,,0.12,3,1,0.21,0.0,11.7
20240219,5,9,1,4363,,,1,5,0.14,65.1,88.3
20240219,5,9,2,3619,,0.04,3,1,0.17,11.3,59.0
20240219,5,9,3,4093,,0.05,1,2,0.21,2.7,21.6
20240219,5,9,4,3596,,0.09,2,3,0.16,7.4,40.7
20240219,5,9,5,5006,,0.12,1,4,0.17,0.0,22.2
20240219,5,9,6,4485,,0.05,2,2,0.17,0.0,28.9
20240219,6,10,1,4019,,0.22,2,3,0.15,73.9,82.6
20240219,6,10,2,4536,,0.12,3,2,0.14,17.6,79.4
20240219,6,10,3,4175,,,5,6,0.16,10.2,56.4
20240219,6,10,4,3613,,0.02,1,1,0.12,12.8,61.5
20240219,6,10,5,3294,,0.37,4,4,0.13,7.1,28.5
20240219,6,10,6,4207,,0.63,1,5,0.16,6.6,36.6
20240219,6,11,1,4174,,0.06,3,1,0.13,68.6,91.0
20240219,6,11,2,4650,,,1,4,0.14,21.7,67.3
20240219,6,11,3,3944,,,6,4,0.17,16.6,66.6
20240219,6,11,4,4286,,0.18,4,2,0.16,12.5,54.1
20240219,6,11,5,4565,,0.29,2,3,0.17,3.5,35.7
20240219,6,11,6,3909,,,5,4,0.12,0.0,9.0
20240219,6,12,1,4342,,0.01,2,1,0.12,73.0,90.3
20240219,6,12,2,4786,,,3,6,0.15,24.3,83.7
20240219,6,12,3,4095,,0.15,1,5,0.13,21.7,56.5
20240219,6,12,4,4456,,0.08,5,3,0.17,15.0,75.0
20240219,6,12,5,4073,,0.07,4,2,0.16,17.5,67.5
20240219,6,12,6,5166,,0.1,4,4,0.18,11.1,14.8
20240219,6,1,1,5011,,0.05,2,2,0.14,39.1,69.5
20240219,6,1,2,4094,,0.06,5,3,0.19,13.8,55.5
20240219,6,1,3,3207,,,3,5,0.2,5.0,40.0
20240219,6,1,4,4037,,0.11,6,4,0.17,11.9,45.2
20240219,6,1,5,3904,,0.04,4,1,0.15,6.6,51.1
20240219,6,1,6,3507,,,1,5,0.2,0.0,22.2
20240219,6,2,1,3868,,0.25,3,5,0.16,39.5,69.7
20240219,6,2,2,3708,,0.09,3,4,0.15,18.6,58.1
20240219,6,2,3,3613,,0.08,1,3,0.14,17.6,60.7
20240219,6,2,4,3944,,0.01,3,1,0.17,13.7,72.5
20240219,6,2,5,4536,,0.03,2,2,0.18,0.0,37.8
20240219,6,2,6,3981,,0.01,4,1,0.19,0.0,6.9
20240219,6,3,1,5211,,0.11,2,4,0.13,0.0,100.0
20240219,6,3,2,3474,,0.15,1,5,0.17,17.6,64.7
20240219,6,3,3,4650,,0.01,3,1,0.15,34.0,72.7
20240219,6,3,4,4792,,0.08,4,3,0.17,6.2,40.6
20240219,6,3,5,4456,,0.02,4,2,0.18,16.6,66.6
20240219,6,3,6,4019,,0.22,3,6,0.2,9.3,46.8
20240219,6,4,1,4813,,0.08,2,2,0.19,28.5,64.2
20240219,6,4,2,4096,,0.13,4,3,0.15,7.8,60.5
20240219,6,4,3,3439,,0.06,3,1,0.15,13.6,68.1
20240219,6,4,4,4175,,0.27,5,6,0.15,11.3,50.0
20240219,6,4,5,3305,,0.18,3,4,0.16,3.3,13.3
20240219,6,4,6,4174,,0.19,1,5,0.18,0.0,16.6
20240219,6,5,1,5166,,0.06,2,3,0.14,44.0,80.0
20240219,6,5,2,4750,,0.27,6,5,0.16,5.5,41.6
20240219,6,5,3,4565,,0.19,1,4,0.14,14.2,42.8
20240219,6,5,4,4207,,,3,6,0.13,14.7,55.8
20240219,6,5,5,5011,,0.02,4,2,0.17,2.5,25.0
20240219,6,5,6,3434,,0.01,5,1,0.18,0.0,11.1
20240219,6,6,1,3909,,0.05,2,1,0.12,66.6,87.5
20240219,6,6,2,3294,,0.18,1,4,0.17,11.4,37.1
20240219,6,6,3,3302,,,4,5,0.15,25.6,51.2
20240219,6,6,4,4095,,0.05,2,1,0.14,16.6,64.2
20240219,6,6,5,3708,,0.09,3,2,0.18,2.7,25.0
20240219,6,6,6,3207,,0.11,5,3,0.16,5.2,15.7
20240219,6,7,1,4094,,0.17,3,4,0.19,60.8,82.6
20240219,6,7,2,4730,,0.09,4,2,0.18,14.8,55.5
20240219,6,7,3,4286,,0.11,4,3,0.16,8.7,71.7
20240219,6,7,4,4786,,0.01,2,1,0.12,32.5,65.1
20240219,6,7,5,5211,,0.39,1,5,0.14,2.9,17.6
20240219,6,7,6,4342,,0.09,2,2,0.14,2.6,52.6
20240219,6,8,1,4073,,0.25,2,4,0.12,72.2,94.4
20240219,6,8,2,4037,,0.36,6,6,0.15,39.0,63.4
20240219,6,8,3,4054,,0.17,4,3,0.14,6.8,47.7
20240219,6,8,4,3868,,0.1,5,2,0.19,2.9,44.1
20240219,6,8,5,4096,,0.01,3,1,0.13,15.7,63.1
20240219,6,8,6,3474,,0.31,1,5,0.24,2.9,32.3
20240219,6,9,1,3904,,,2,4,0.12,54.0,94.0
20240219,6,9,2,3439,,,2,4,0.14,20.7,73.5
20240219,6,9,3,3981,,0.05,2,2,0.17,5.2,42.1
20240219,6,9,4,3434,,0.02,3,1,0.2,4.1,45.8
20240219,6,9,5,3589,,0.1,4,3,0.15,6.6,36.6
20240219,6,9,6,5261,,,1,4,0.2,0.0,2.6
20240219,7,10,1,4287,,0.11,3,5,0.12,82.4,95.9
20240219,7,10,2,4369,,0.06,2,1,0.17,14.6,68.2
20240219,7,10,3,4603,,0.09,1,4,0.13,7.1,40.4
20240219,7,10,4,4463,,0.07,1,2,0.15,10.7,69.6
20240219,7,10,5,3902,,0.09,1,4,0.22,2.6,28.9
20240219,7,10,6,3748,,0.08,1,3,0.16,0.0,7.1
20240219,7,11,1,3978,,0.06,1,3,0.14,67.2,93.4
20240219,7,11,2,4809,,0.22,2,4,0.17,11.3,68.1
20240219,7,11,3,5100,,0.04,4,2,0.17,0.0,17.6
20240219,7,11,4,3952,,0.02,5,1,0.14,25.6,71.7
20240219,7,11,5,4607,,,3,6,0.16,6.3,42.5
20240219,7,11,6,3809,,0.24,3,5,0.17,5.5,38.8
20240219,7,12,1,3983,,,3,3,0.14,64.5,83.3
20240219,7,12,2,4027,,,4,3,0.17,5.4,62.1
20240219,7,12,3,5187,,0.13,1,2,0.16,13.8,47.2
20240219,7,12,4,4296,,0.05,1,1,0.14,13.7,65.5
20240219,7,12,5,4191,,,2,3,0.16,10.5,50.0
20240219,7,12,6,3685,,,5,3,0.16,3.0,30.3
20240219,7,1,1,5082,,0.1,4,1,0.2,28.0,56.0
20240219,7,1,2,4457,,0.19,5,4,0.17,0.0,44.0
20240219,7,1,3,4607,,0.25,1,5,0.16,25.0,64.5
20240219,7,1,4,4315,,0.15,1,3,0.17,7.3,48.7
20240219,7,1,5,4027,,0.14,3,2,0.16,2.1,32.6
20240219,7,1,6,3970,,0.25,2,5,0.21,0.0,30.0
20240219,7,2,1,4800,,0.06,1,2,0.15,27.2,54.5
20240219,7,2,2,4948,,0.06,5,2,0.16,14.6,65.8
20240219,7,2,3,3548,,0.26,6,4,0.11,11.4,62.8
20240219,7,2,4,4946,,0.01,2,1,0.17,6.9,31.0
20240219,7,2,5,3546,,0.15,4,3,0.18,2.5,25.6
20240219,7,2,6,4463,,,3,5,0.17,4.6,25.5
20240219,7,3,1,4945,,0.39,1,6,0.19,37.9,75.8
20240219,7,3,2,3722,,0.08,2,2,0.16,6.0,36.3
20240219,7,3,3,3748,,0.07,3,1,0.15,2.7,21.6
20240219,7,3,4,3978,,0.28,1,4,0.14,29.7,75.6
20240219,7,3,5,4215,,0.19,4,3,0.19,5.7,48.0
20240219,7,3,6,4453,,0.31,5,5,0.17,0.0,14.2
20240219,7,4,1,5100,,0.22,4,5,0.21,5.5,27.7
20240219,7,4,2,5187,,0.08,2,2,0.2,3.4,48.2
20240219,7,4,3,3346,,0.12,4,3,0.19,8.0,28.0
20240219,7,4,4,4161,,0.08,1,2,0.14,14.8,48.1
20240219,7,4,5,4287,,0.02,3,1,0.15,12.7,61.7
20240219,7,4,6,4035,,0.14,4,4,0.2,2.7,10.8
20240219,7,5,1,4177,,,5,5,0.16,50.0,78.1
20240219,7,5,2,4603,,0.17,1,4,0.16,16.1,41.9
20240219,7,5,3,3685,,0.06,3,1,0.13,13.6,70.4
20240219,7,5,4,3401,,0.13,6,3,0.19,9.3,37.5
20240219,7,5,5,3809,,0.11,4,2,0.16,2.4,36.5
20240219,7,5,6,3940,,,2,5,0.12,10.8,45.9
20240219,7,6,1,3548,,0.16,4,4,0.13,42.4,81.8
20240219,7,6,2,3970,,0.13,2,3,0.17,8.0,40.0
20240219,7,6,3,4191,,0.12,1,2,0.16,27.9,76.7
20240219,7,6,4,3902,,0.12,3,2,0.16,9.0,42.4
20240219,7,6,5,3630,,0.16,2,4,0.17,0.0,10.5
20240219,7,6,6,3952,,0.01,1,1,0.13,8.5,48.5
20240219,7,7,1,4022,,0.09,2,4,0.14,65.3,87.7
20240219,7,7,2,3891,,0.07,1,3,0.16,4.0,32.6
20240219,7,7,3,4296,,0.05,5,2,0.14,9.6,50.0
