hd,jcd,rno,label_3t,win_lane
20240102,1,1,2-3-6,2
20240102,1,2,6-4-1,6
20240102,1,3,4-6-5,4
20240102,1,4,3-1-2,3
20240102,1,5,4-2-5,4
20240102,1,6,1-2-3,1
20240102,1,7,3-1-2,3
20240102,1,8,1-5-2,1
20240102,1,9,2-3-1,2
20240102,1,10,4-1-6,4
20240102,1,11,1-2-3,1
20240102,1,12,1-2-3,1
20240102,3,1,1-4-2,1
20240102,3,2,1-5-2,1
20240102,3,3,5-3-2,5
20240102,3,4,3-5-4,3
20240102,3,5,1-3-2,1
20240102,3,6,1-2-5,1
20240102,3,7,2-5-6,2
20240102,3,8,2-6-1,2
20240102,3,9,2-6-1,2
20240102,3,10,1-6-5,1
20240102,3,11,1-3-6,1
20240102,3,12,1-2-3,1
20240102,6,1,4-2-5,4
20240102,6,2,3-1-4,3
20240102,6,3,1-2-6,1
20240102,6,4,4-6-5,4
20240102,6,5,1-2-4,1
20240102,6,6,4-3-1,4
20240102,6,7,5-4-2,5
20240102,6,8,2-3-5,2
20240102,6,9,1-6-3,1
20240102,6,10,1-3-6,1
20240102,6,11,1-3-2,1
20240102,6,12,1-2-4,1
20240102,7,1,5-6-3,5
20240102,7,2,4-6-1,4
20240102,7,3,1-2-3,1
20240102,7,4,3-5-1,3
20240102,7,5,1-6-4,1
20240102,7,6,1-4-5,1
20240102,7,7,2-1-4,2
20240102,7,8,4-1-2,4
20240102,7,9,3-2-6,3
20240102,7,10,1-2-6,1
20240102,7,11,1-3-4,1
20240102,7,12,1-5-3,1
20240102,8,1,1-2-6,1
20240102,8,2,2-4-5,2
20240102,8,3,2-1-5,2
20240102,8,4,2-4-1,2
20240102,8,5,3-1-4,3
20240102,8,6,3-1-5,3
20240102,8,7,1-3-4,1
20240102,8,8,6-4-1,6
20240102,8,9,1-2-5,1
20240102,8,10,5-2-1,5
20240102,8,11,1-4-2,1
20240102,8,12,1-4-3,1
20240102,9,1,1-2-6,1
20240102,9,2,1-2-3,1
20240102,9,3,1-2-4,1
20240102,9,4,2-4-1,2
20240102,9,5,1-3-2,1
20240102,9,6,1-3-6,1
20240102,9,7,3-5-2,3
20240102,9,8,2-3-1,2
20240102,9,9,2-3-1,2
20240102,9,10,1-2-3,1
20240102,9,11,1-3-2,1
20240102,9,12,1-2-5,1
20240102,12,1,3-4-2,3
20240102,12,2,5-2-6,5
20240102,12,3,3-4-1,3
20240102,12,4,4-1-5,4
20240102,12,5,1-2-6,1
20240102,12,6,1-3-5,1
20240102,12,7,4-1-5,4
20240102,12,8,2-1-3,2
20240102,12,9,2-1-4,2
20240102,12,10,1-6-3,1
20240102,12,11,1-3-6,1
20240102,12,12,1-3-2,1
20240102,14,1,1-2-6,1
20240102,14,2,1-5-2,1
20240102,14,3,1-6-4,1
20240102,14,4,1-2-6,1
20240102,14,5,5-3-6,5
20240102,14,6,1-2-5,1
20240102,14,7,3-4-1,3
20240102,14,8,1-2-5,1
20240102,14,9,1-2-3,1
20240102,14,10,1-2-4,1
20240102,14,11,1-2-3,1
20240102,14,12,4-1-3,4
20240102,15,1,1-4-6,1
20240102,15,2,1-5-2,1
20240102,15,3,2-4-6,2
20240102,15,4,1-3-6,1
20240102,15,5,2-4-6,2
20240102,15,6,1-5-4,1
20240102,15,7,1-3-6,1
20240102,15,8,1-2-3,1
20240102,15,9,1-3-5,1
20240102,15,10,2-6-1,2
20240102,15,11,2-5-1,2
20240102,15,12,1-6-2,1
20240102,16,1,1-2-3,1
20240102,16,2,1-2-4,1
20240102,16,3,1-3-2,1
20240102,16,4,3-6-5,3
20240102,16,5,1-4-6,1
20240102,16,6,1-3-4,1
20240102,16,7,2-1-4,2
20240102,16,8,1-3-4,1
20240102,16,9,1-4-6,1
20240102,16,10,5-1-2,5
20240102,16,11,2-4-5,2
20240102,16,12,1-3-6,1
20240102,17,1,1-3-5,1
20240102,17,2,2-1-4,2
20240102,17,3,4-3-6,4
20240102,17,4,5-4-1,5
20240102,17,5,2-1-5,2
20240102,17,6,1-2-6,1
20240102,17,7,1-2-3,1
20240102,17,8,4-1-6,4
20240102,17,9,1-4-5,1
20240102,17,10,2-1-5,2
20240102,17,11,5-1-6,5
20240102,17,12,1-4-2,1
20240102,18,1,1-5-4,1
20240102,18,2,1-2-4,1
20240102,18,3,1-4-6,1
20240102,18,4,1-2-5,1
20240102,18,5,1-2-4,1
20240102,18,6,1-3-2,1
20240102,18,7,1-5-3,1
20240102,18,8,5-1-6,5
20240102,18,9,2-3-1,2
20240102,18,10,6-5-1,6
20240102,18,11,1-2-3,1
20240102,18,12,1-2-3,1
20240102,19,1,1-3-4,1
20240102,19,2,1-4-3,1
20240102,19,3,1-3-5,1
20240102,19,4,1-4-2,1
20240102,19,5,1-4-2,1
20240102,19,6,1-3-4,1
20240102,19,7,1-3-6,1
20240102,19,8,4-1-5,4
20240102,19,9,1-2-3,1
20240102,19,10,1-3-5,1
20240102,19,11,1-2-4,1
20240102,19,12,1-5-3,1
20240102,20,1,3-1-6,3
20240102,20,2,1-3-4,1
20240102,20,3,3-4-2,3
20240102,20,4,4-6-1,4
20240102,20,5,1-4-3,1
20240102,20,6,4-3-1,4
20240102,20,7,3-1-4,3
20240102,20,8,3-1-4,3
20240102,20,9,6-3-1,6
20240102,20,10,1-3-2,1
20240102,20,11,1-3-2,1
20240102,20,12,1-3-5,1
20240102,21,1,1-5-6,1
20240102,21,2,4-6-5,4
20240102,21,3,2-3-5,2
20240102,21,4,1-3-4,1
20240102,21,5,1-2-6,1
20240102,21,6,2-1-5,2
20240102,21,7,1-4-5,1
20240102,21,8,2-3-4,2
20240102,21,9,1-5-2,1
20240102,21,10,1-2-4,1
20240102,21,11,1-3-4,1
20240102,21,12,1-3-4,1
20240102,23,1,1-5-6,1
20240102,23,2,1-5-3,1
20240102,23,3,1-2-4,1
20240102,23,4,3-1-4,3
20240102,23,5,3-2-1,3
20240102,23,6,3-4-1,3
20240102,23,7,2-6-3,2
20240102,23,8,3-1-6,3
20240102,23,9,1-5-3,1
20240102,23,10,4-3-5,4
20240102,23,11,1-2-3,1
20240102,23,12,4-5-6,4
20240102,24,1,1-6-2,1
20240102,24,2,1-4-6,1
20240102,24,3,1-3-5,1
20240102,24,4,1-5-3,1
20240102,24,5,5-4-6,5
20240102,24,6,4-1-6,4
20240102,24,7,2-1-3,2
20240102,24,8,1-2-4,1
20240102,24,9,1-3-2,1
20240102,24,10,1-3-5,1
20240102,24,11,1-3-4,1
20240102,24,12,1-3-6,1
