hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240102,01,10,1,3475,0.22,0,0,0,1,0.29,0,,6,4,0.19,44.6,74.4
20240102,01,10,2,5141,0.14,0,0,0,1,0.04,0,,1,2,0.13,21.2,70.2
20240102,01,10,3,3659,0.19,0,0,0,1,0.06,0,,2,3,0.16,16.3,61.2
20240102,01,10,4,4305,0.19,0,0,0,1,0.18,0,,5,3,0.19,17.2,51.7
20240102,01,10,5,3441,0.43,0,0,0,1,0.17,0,,4,5,0.2,0.0,28.0
20240102,01,10,6,4887,0.11,0,0,0,1,0.08,0,,3,1,0.16,0.0,11.1
20240102,01,11,1,3740,0.13,0,0,0,1,0.07,0,,2,1,0.14,62.2,83.0
20240102,01,11,2,4645,0.2,0,0,0,1,,1,0.04,3,4,0.15,25.8,58.0
20240102,01,11,3,3686,0.19,0,0,0,1,,1,0.01,3,3,0.16,2.5,65.0
20240102,01,11,4,4491,0.25,0,0,0,1,,1,0.1,3,6,0.18,20.5,64.1
20240102,01,11,5,4407,0.23,0,0,0,1,0.01,0,,1,5,0.2,0.0,34.0
20240102,01,11,6,5150,0.18,0,0,0,1,,1,0.12,3,2,0.17,5.0,37.5
20240102,01,12,1,4238,0.14,0,0,0,1,,1,0.02,5,2,0.1,84.4,93.1
20240102,01,12,2,4188,0.12,0,0,0,1,0.04,0,,1,1,0.13,19.5,68.2
20240102,01,12,3,4851,0.19,0,0,0,1,0.15,0,,4,6,0.14,24.3,62.1
20240102,01,12,4,3159,0.17,0,0,0,1,0.07,0,,2,5,0.0,0.0,0.0
20240102,01,12,5,4362,0.15,0,0,0,1,,1,0.02,5,3,0.14,10.2,69.2
20240102,01,12,6,4787,0.16,0,0,0,1,0.08,0,,3,4,0.12,5.7,44.2
20240102,01,1,1,3970,0.14,0,0,0,1,,0,,1,3,0.18,19.0,66.6
20240102,01,1,2,5090,0.13,0,0,0,1,,0,,1,2,0.15,18.6,51.1
20240102,01,1,3,4887,0.08,0,0,0,1,,0,,1,1,0.14,6.6,46.6
20240102,01,1,4,3790,0.3,0,0,0,1,,0,,1,6,0.18,2.7,41.6
20240102,01,1,5,3532,0.16,0,0,0,1,,0,,1,5,0.16,10.7,39.2
20240102,01,1,6,3686,0.15,0,0,0,1,,0,,1,4,0.18,2.7,44.4
20240102,01,2,1,4407,0.21,0,0,0,1,0.08,0,,2,2,0.16,40.3,73.0
20240102,01,2,2,5006,0.24,0,0,0,1,0.06,0,,1,3,0.19,2.7,22.2
20240102,01,2,3,3619,0.25,0,0,0,1,0.13,0,,4,4,0.17,7.5,45.0
20240102,01,2,4,3475,0.15,0,0,0,1,0.09,0,,3,1,0.18,4.3,54.3
20240102,01,2,5,3414,0.25,0,0,0,1,0.15,0,,5,4,0.16,0.0,28.0
20240102,01,2,6,4486,0.21,0,0,0,1,0.13,0,,4,2,0.17,2.2,36.3
20240102,01,3,1,3889,0.12,0,0,0,1,,1,0.08,3,3,0.15,57.1,67.8
20240102,01,3,2,3538,0.26,0,0,0,1,,1,0.03,3,5,0.17,13.3,53.3
20240102,01,3,3,3482,0.18,0,0,0,1,,1,0.02,3,4,0.15,7.3,41.4
20240102,01,3,4,3659,0.11,0,0,0,1,0.16,0,,2,2,0.16,20.0,75.5
20240102,01,3,5,3406,0.09,0,0,0,1,0.05,0,,1,1,0.17,2.6,26.3
20240102,01,3,6,4645,0.09,0,0,0,1,,1,0.03,3,1,0.14,0.0,21.6
20240102,01,4,1,3653,0.06,0,0,0,1,0.09,0,,3,4,0.19,33.3,69.4
20240102,01,4,2,5216,0.05,0,0,0,1,0.14,0,,4,3,0.2,14.8,48.1
20240102,01,4,3,4888,0.04,0,0,0,1,0.19,0,,6,2,0.17,11.9,50.0
20240102,01,4,4,3740,0.07,0,0,0,1,0.15,0,,5,5,0.16,15.0,60.0
20240102,01,4,5,3850,0.06,0,0,0,1,0.06,0,,2,4,0.12,6.5,30.4
20240102,01,4,6,5065,0.01,0,0,0,1,0.02,0,,1,1,0.11,8.8,29.4
20240102,01,5,1,3441,0.11,0,0,0,1,0.04,0,,1,3,0.19,26.6,73.3
20240102,01,5,2,4787,0.16,0,0,0,1,,1,0.01,4,5,0.13,32.5,70.0
20240102,01,5,3,5150,0.07,0,0,0,1,0.04,0,,1,2,0.17,11.1,33.3
20240102,01,5,4,4539,0.02,0,0,0,1,,1,0.01,4,1,0.15,26.4,70.5
20240102,01,5,5,4550,0.2,0,0,0,1,0.15,0,,2,6,0.17,3.3,26.6
20240102,01,5,6,5301,0.15,0,0,0,1,0.16,0,,3,4,0.19,0.0,6.7
20240102,01,6,1,3159,0.28,0,0,0,1,0.01,0,,1,1,0.14,61.5,85.9
20240102,01,6,2,4078,0.31,0,0,0,1,0.05,0,,3,4,0.18,0.0,36.8
20240102,01,6,3,3827,0.29,0,0,0,1,0.03,0,,2,2,0.17,13.0,43.4
20240102,01,6,4,3652,0.34,0,0,0,1,,1,0.05,4,5,0.16,6.4,38.7
20240102,01,6,5,3970,0.37,0,0,0,1,,1,0.05,4,6,0.16,4.0,40.0
20240102,01,6,6,3973,0.3,0,0,0,1,,1,0.06,4,3,0.21,0.0,8.5
20240102,01,7,1,4491,0.19,0,0,0,1,0.12,0,,2,1,0.16,51.1,88.3
20240102,01,7,2,3619,0.24,0,0,0,1,0.19,0,,5,4,0.17,11.3,59.0
20240102,01,7,3,4238,0.21,0,0,0,1,0.15,0,,3,2,0.11,35.1,78.3
20240102,01,7,4,3419,0.28,0,0,0,1,0.07,0,,1,5,0.23,3.4,27.5
20240102,01,7,5,4113,0.24,0,0,0,1,0.12,0,,2,4,0.17,0.0,25.0
20240102,01,7,6,3790,0.23,0,0,0,1,0.16,0,,4,3,0.16,0.0,34.3
20240102,01,8,1,3532,0.13,0,0,0,1,,0,,1,2,0.16,60.0,82.2
20240102,01,8,2,4177,0.14,0,0,0,1,,0,,1,3,0.18,5.7,42.8
20240102,01,8,3,3414,0.1,0,0,0,1,,0,,1,1,0.16,0.0,41.1
20240102,01,8,4,3538,0.2,0,0,0,1,,0,,1,5,0.17,0.0,53.3
20240102,01,8,5,4851,0.1,0,0,0,1,,0,,1,1,0.16,13.0,58.7
20240102,01,8,6,5313,0.16,0,0,0,1,,0,,1,4,0.12,0.0,15.3
20240102,01,9,1,3406,0.13,0,0,0,1,0.01,0,,1,2,0.17,47.9,77.0
20240102,01,9,2,4486,0.09,0,0,0,1,0.37,0,,6,1,0.16,17.1,71.4
