hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240109,02,10,1,3319,0.17,0.16,0.15,4,19.177
20240109,02,10,2,3075,0.19,0.21,0.15,5,13.104
20240109,02,10,3,5051,0.17,0.01,0.16,2,13.739999999999998
20240109,02,10,4,4700,0.22,0.0007000000000000001,0.18,1,14.02
20240109,02,10,5,3983,0.21,0.01,0.15,2,15.636
20240109,02,10,6,3696,0.24,0.11,0.23,3,14.021
20240109,02,11,1,4532,0.08,0.0004,0.13,1,12.643
20240109,02,11,2,3251,0.17,0.07,0.19,4,11.914
20240109,02,11,3,4230,0.12,0.01,0.12,3,11.695999999999998
20240109,02,11,4,5112,0.15,0.09,0.13,5,18.354
20240109,02,11,5,4505,0.15,0.13,0.15,6,429496742.181
20240109,02,11,6,5042,0.23,0.0005,0.14,2,12.873000000000001
20240109,02,12,1,3952,0.13,0.07,0.13,4,14.556999999999997
20240109,02,12,2,4547,0.15,0.02,0.14,2,18.891
20240109,02,12,3,3412,0.22,0.09,0.18,5,15.978
20240109,02,12,4,3664,0.16,0.0002,0.16,1,14.947000000000001
20240109,02,12,5,5191,0.19,0.04,0.16,3,13.051999999999998
20240109,02,12,6,4488,0.19,0.29,0.2,6,429496745.274
20240109,02,1,1,4091,0.13,0.08,0.15,5,12.243
20240109,02,1,2,5005,0.15,0.08,0.16,5,15.875999999999998
20240109,02,1,3,3381,0.16,0.001,0.14,1,14.413
20240109,02,1,4,5259,0.14,0.01,0.19,2,10.773
20240109,02,1,5,5315,0.14,0.03,0.0,3,11.569999999999999
20240109,02,1,6,5132,0.24,0.06,0.17,4,12.786999999999999
20240109,02,2,1,4836,0.27,0.01,0.17,1,16.866999999999997
20240109,02,2,2,3503,0.19,0.01,0.17,1,16.977999999999998
20240109,02,2,3,4700,0.18,0.09,0.17,3,13.819999999999999
20240109,02,2,4,3251,0.23,0.12,0.2,4,11.914
20240109,02,2,5,4159,0.23,0.02,0.21,2,13.416
20240109,02,2,6,5066,0.27,0.19,0.15,5,14.421
20240109,02,3,1,3992,0.2,,0.16,1,13.096
20240109,02,3,2,3807,0.23,,0.18,1,14.770000000000001
20240109,02,3,3,4037,0.24,,0.16,1,16.681
20240109,02,3,4,4191,0.16,,0.16,1,12.642999999999999
20240109,02,3,5,4428,0.18,,0.14,1,16.33
20240109,02,3,6,4036,0.22,,0.19,1,18.522999999999996
20240109,02,4,1,3696,0.21,,0.22,1,14.221000000000002
20240109,02,4,2,3880,0.18,,0.17,1,14.140000000000002
20240109,02,4,3,4109,0.13,,0.13,1,18.483999999999998
20240109,02,4,4,5051,0.13,,0.17,1,13.839999999999998
20240109,02,4,5,4532,0.12,,0.15,1,12.643
20240109,02,4,6,4090,0.12,,0.15,1,18.865
20240109,02,5,1,3983,0.13,0.06,0.14,3,15.535999999999998
20240109,02,5,2,3793,0.17,0.11,0.18,4,12.030999999999999
20240109,02,5,3,3748,0.13,0.01,0.15,1,13.699000000000002
20240109,02,5,4,4230,0.13,0.01,0.14,1,11.895999999999999
20240109,02,5,5,4091,0.18,0.19,0.18,5,12.243
20240109,02,5,6,5259,0.24,0.03,0.19,2,10.773
20240109,02,6,1,4505,0.15,0.11,0.14,5,12.681
20240109,02,6,2,3381,0.36,0.0004,0.13,1,14.413
20240109,02,6,3,5112,0.22,0.08,0.14,4,18.454
20240109,02,6,4,3075,0.23,0.06,0.17,3,13.303999999999998
20240109,02,6,5,3319,0.27,0.05,0.16,2,19.377
20240109,02,6,6,4973,0.32,0.13,0.22,6,429496743.0
20240109,02,7,1,5042,0.1,0.01,0.14,3,12.773
20240109,02,7,2,4836,0.17,0.06,0.17,5,16.467
20240109,02,7,3,3807,0.13,0.0005,0.15,2,14.670000000000002
20240109,02,7,4,3503,0.11,0.0004,0.16,1,16.977999999999998
20240109,02,7,5,3992,0.12,0.05,0.13,4,12.796
20240109,02,7,6,5315,0.17,0.08,0.21,6,429496740.87
20240109,02,8,1,4159,0.14,0.0007000000000000001,0.14,1,13.516
20240109,02,8,2,4528,0.12,0.09,0.15,3,15.832999999999998
20240109,02,8,3,5005,0.13,0.07,0.15,2,16.176
