hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240331,02,10,1-2-3,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,2,A2,5.4,38.82,0.05,3.0,1.0,3,A1,37.87,0.06,2.0,2.0,0.039999999999999994,71.1,0,0,2.0,1.0,0,0
20240331,02,10,1-2-4,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,2,A2,5.4,38.82,0.05,3.0,1.0,4,A2,35.4,0.26,3.0,6.0,0.039999999999999994,71.1,0,0,2.0,1.0,0,0
20240331,02,10,1-2-5,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,2,A2,5.4,38.82,0.05,3.0,1.0,5,B1,42.58,0.15,5.0,5.0,0.039999999999999994,71.1,0,0,2.0,1.0,0,0
20240331,02,10,1-2-6,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,2,A2,5.4,38.82,0.05,3.0,1.0,6,B1,38.82,0.14,4.0,4.0,0.039999999999999994,71.1,0,0,2.0,1.0,0,0
20240331,02,10,1-3-2,1,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,3,A1,6.22,37.87,0.06,2.0,2.0,2,A2,38.82,0.05,3.0,1.0,0.03,70.15,0,0,2.0,1.0,0,0
20240331,02,10,1-3-4,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,3,A1,6.22,37.87,0.06,2.0,2.0,4,A2,35.4,0.26,3.0,6.0,0.03,70.15,0,0,2.0,1.0,0,0
20240331,02,10,1-3-5,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,3,A1,6.22,37.87,0.06,2.0,2.0,5,B1,42.58,0.15,5.0,5.0,0.03,70.15,0,0,2.0,1.0,0,0
20240331,02,10,1-3-6,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,3,A1,6.22,37.87,0.06,2.0,2.0,6,B1,38.82,0.14,4.0,4.0,0.03,70.15,0,0,2.0,1.0,0,0
20240331,02,10,1-4-2,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,4,A2,6.0,35.4,0.26,3.0,6.0,2,A2,38.82,0.05,3.0,1.0,-0.17,67.68,0,0,2.0,1.0,0,0
20240331,02,10,1-4-3,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,4,A2,6.0,35.4,0.26,3.0,6.0,3,A1,37.87,0.06,2.0,2.0,-0.17,67.68,0,0,2.0,1.0,0,0
20240331,02,10,1-4-5,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,4,A2,6.0,35.4,0.26,3.0,6.0,5,B1,42.58,0.15,5.0,5.0,-0.17,67.68,0,0,2.0,1.0,0,0
20240331,02,10,1-4-6,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,4,A2,6.0,35.4,0.26,3.0,6.0,6,B1,38.82,0.14,4.0,4.0,-0.17,67.68,0,0,2.0,1.0,0,0
20240331,02,10,1-5-2,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,5,B1,5.02,42.58,0.15,5.0,5.0,2,A2,38.82,0.05,3.0,1.0,-0.06,74.86,0,0,2.0,1.0,0,0
20240331,02,10,1-5-3,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,5,B1,5.02,42.58,0.15,5.0,5.0,3,A1,37.87,0.06,2.0,2.0,-0.06,74.86,0,0,2.0,1.0,0,0
20240331,02,10,1-5-4,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,5,B1,5.02,42.58,0.15,5.0,5.0,4,A2,35.4,0.26,3.0,6.0,-0.06,74.86,0,0,2.0,1.0,0,0
20240331,02,10,1-5-6,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,5,B1,5.02,42.58,0.15,5.0,5.0,6,B1,38.82,0.14,4.0,4.0,-0.06,74.86,0,0,2.0,1.0,0,0
20240331,02,10,1-6-2,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,6,B1,4.42,38.82,0.14,4.0,4.0,2,A2,38.82,0.05,3.0,1.0,-0.05000000000000002,71.1,0,0,2.0,1.0,0,0
20240331,02,10,1-6-3,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,6,B1,4.42,38.82,0.14,4.0,4.0,3,A1,37.87,0.06,2.0,2.0,-0.05000000000000002,71.1,0,0,2.0,1.0,0,0
20240331,02,10,1-6-4,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,6,B1,4.42,38.82,0.14,4.0,4.0,4,A2,35.4,0.26,3.0,6.0,-0.05000000000000002,71.1,0,0,2.0,1.0,0,0
20240331,02,10,1-6-5,0,1,A1,6.48,32.28,0.09,1.0,3.0,69.8,6,B1,4.42,38.82,0.14,4.0,4.0,5,B1,42.58,0.15,5.0,5.0,-0.05000000000000002,71.1,0,0,2.0,1.0,0,0
20240331,02,10,2-1-3,0,2,A2,5.4,38.82,0.05,3.0,1.0,14.2,1,A1,6.48,32.28,0.09,1.0,3.0,3,A1,37.87,0.06,2.0,2.0,-0.039999999999999994,71.1,0,1,2.0,1.0,0,0
20240331,02,10,2-1-4,0,2,A2,5.4,38.82,0.05,3.0,1.0,14.2,1,A1,6.48,32.28,0.09,1.0,3.0,4,A2,35.4,0.26,3.0,6.0,-0.039999999999999994,71.1,0,1,2.0,1.0,0,0
