hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240119,01,10,1,3684,0.15,0.0001,0.14,1,10.426
20240119,01,10,2,3933,0.22,0.03,0.17,3,26.294
20240119,01,10,3,4096,0.28,0.08,0.15,4,15.514
20240119,01,10,4,4695,0.2,0.22,0.2,6,429496739.49
20240119,01,10,5,3353,0.13,0.11,0.15,5,8.777999999999999
20240119,01,10,6,4654,0.14,0.0002,0.16,2,22.878
20240119,01,11,1,4124,0.12,0.16,0.15,4,15.814
20240119,01,11,2,4264,0.12,0.24,0.16,6,429496748.244
20240119,01,11,3,4059,0.14,0.21,0.16,5,8.103
20240119,01,11,4,4036,0.12,0.01,0.17,2,20.523
20240119,01,11,5,4790,0.11,0.11,0.16,3,19.822999999999997
20240119,01,11,6,4004,0.24,0.0022,0.2,1,23.755
20240119,01,12,1,4532,0.23,0.07,0.13,5,9.954
20240119,01,12,2,3303,0.24,0.03,0.18,4,9.892
20240119,01,12,3,3589,0.22,0.01,0.17,3,10.267999999999999
20240119,01,12,4,3643,0.19,0.01,0.17,3,8.501
20240119,01,12,5,4083,0.16,0.0004,0.15,1,19.395999999999997
20240119,01,12,6,4475,0.18,0.0011,0.17,2,26.25
20240119,01,1,1,4766,0.14,0.14,0.17,5,20.232
20240119,01,1,2,4505,0.2,0.16,0.14,6,429496733.448
20240119,01,1,3,4695,0.21,0.12,0.19,4,10.09
20240119,01,1,4,4122,0.22,0.09,0.16,3,9.841999999999999
20240119,01,1,5,3928,0.25,0.06,0.16,2,14.562000000000001
20240119,01,1,6,4550,0.23,0.0006,0.16,1,3.01
20240119,01,2,1,3596,0.11,0.12,0.17,3,7.034
20240119,01,2,2,4553,0.16,0.17,0.15,4,14.203
20240119,01,2,3,4790,0.17,0.0001,0.15,1,20.022999999999996
20240119,01,2,4,3353,0.13,0.27,0.12,5,8.777999999999999
20240119,01,2,5,4465,0.21,0.05,0.19,2,15.66
20240119,01,2,6,3303,0.23,0.05,0.19,2,10.092
20240119,01,3,1,4080,0.17,0.08,0.15,5,14.82
20240119,01,3,2,4124,0.31,0.0007000000000000001,0.15,2,16.014
20240119,01,3,3,4475,0.21,0.0003,0.16,1,26.349999999999998
20240119,01,3,4,4060,0.23,0.03,0.17,4,3.2079999999999997
20240119,01,3,5,3857,0.38,0.19,0.12,6,429496737.231
20240119,01,3,6,3933,0.29,0.0008,0.0,3,26.294
20240119,01,4,1,3880,0.14,0.0002,0.16,1,8.137
20240119,01,4,2,4083,0.19,0.07,0.15,2,19.296
20240119,01,4,3,4654,0.2,0.16,0.15,6,429496752.078
20240119,01,4,4,3929,0.13,0.12,0.16,4,12.159999999999998
20240119,01,4,5,4792,0.12,0.15,0.18,5,8.73
20240119,01,4,6,4036,0.07,0.09,0.19,3,20.423
20240119,01,5,1,3517,0.15,0.21,0.14,4,7.837
20240119,01,5,2,4715,0.15,0.39,0.14,5,17.387999999999998
20240119,01,5,3,3928,0.2,0.17,0.16,3,14.462
20240119,01,5,4,3589,0.21,0.02,0.16,2,10.368
20240119,01,5,5,3684,0.3,0.01,0.2,1,10.426
20240119,01,5,6,4264,0.31,0.02,0.18,2,19.044
20240119,01,6,1,4096,0.17,0.04,0.14,4,15.514
20240119,01,6,2,4836,0.18,0.04,0.17,4,25.402
20240119,01,6,3,3596,0.16,0.0004,0.15,3,7.034
20240119,01,6,4,5011,0.13,0.0002,0.14,1,9.34
20240119,01,6,5,4766,0.12,0.0003,0.12,2,20.532
20240119,01,6,6,5316,0.27,0.09,0.19,5,22.392
20240119,01,7,1,4553,0.17,0.03,0.16,1,14.503
20240119,01,7,2,4550,0.18,0.05,0.14,2,2.91
20240119,01,7,3,4532,0.13,0.03,0.14,1,10.354000000000001
20240119,01,7,4,3957,0.17,0.06,0.19,3,14.581999999999999
20240119,01,7,5,4004,0.12,0.07,0.18,4,23.455000000000002
20240119,01,7,6,3857,0.24,0.1,0.2,5,7.731
20240119,01,8,1,3643,0.15,0.1,0.16,5,8.301
20240119,01,8,2,3880,0.18,0.08,0.17,3,7.937
