hd,jcd,rno,win_lane,win_racer_id,decision
20240119,01,10,3,4096,まくり差し
20240119,01,11,1,4124,逃げ
20240119,01,12,1,4532,逃げ
20240119,01,1,3,4695,まくり
20240119,01,2,1,3596,逃げ
20240119,01,3,2,4124,まくり差し
20240119,01,4,3,4654,差し
20240119,01,5,2,4715,差し
20240119,01,6,1,4096,逃げ
20240119,01,7,1,4553,逃げ
20240119,01,8,1,3643,逃げ
20240119,01,9,1,3771,逃げ
20240119,02,10,3,3779,差し
20240119,02,11,1,4218,逃げ
20240119,02,12,1,4019,抜き
20240119,02,1,4,3889,まくり
20240119,02,2,3,3550,抜き
20240119,02,3,5,5191,まくり差し
20240119,02,4,4,4218,差し
20240119,02,5,4,4019,まくり
20240119,02,6,4,4686,まくり
20240119,02,7,3,4281,まくり差し
20240119,02,8,1,5191,逃げ
20240119,02,9,1,4228,逃げ
20240119,03,10,1,3874,逃げ
20240119,03,11,1,4296,逃げ
20240119,03,12,1,4044,逃げ
20240119,03,1,1,4598,逃げ
20240119,03,2,1,4778,逃げ
20240119,03,3,1,4379,逃げ
20240119,03,4,1,4297,逃げ
20240119,03,5,1,4842,逃げ
20240119,03,6,1,4718,逃げ
20240119,03,7,1,4159,抜き
20240119,03,8,1,4826,逃げ
20240119,03,9,1,4438,逃げ
20240119,04,10,1,4754,逃げ
20240119,04,11,5,4640,まくり
20240119,04,12,1,4148,逃げ
20240119,04,1,1,5256,逃げ
20240119,04,2,1,4449,逃げ
20240119,04,3,3,3813,差し
20240119,04,4,1,5060,逃げ
20240119,04,5,1,3412,逃げ
20240119,04,6,4,4754,まくり
20240119,04,7,1,4973,逃げ
20240119,04,8,4,4148,まくり差し
20240119,04,9,3,4431,まくり
20240119,06,10,1,4571,まくり
20240119,06,11,1,4732,逃げ
20240119,06,12,5,4150,まくり差し
20240119,06,1,3,3711,まくり
20240119,06,2,4,3630,差し
20240119,06,3,2,5174,まくり差し
20240119,06,4,2,3853,差し
20240119,06,5,1,4738,逃げ
20240119,06,6,3,3712,まくり差し
20240119,06,7,1,4150,逃げ
20240119,06,8,4,4677,抜き
20240119,06,9,1,4123,逃げ
20240119,08,10,4,4816,まくり
20240119,08,11,6,4782,差し
20240119,08,12,1,4502,逃げ
20240119,08,1,1,3848,逃げ
20240119,08,2,1,3347,逃げ
20240119,08,3,4,4062,まくり
20240119,08,4,2,4502,差し
20240119,08,5,1,4906,逃げ
20240119,08,6,3,4248,まくり差し
20240119,08,7,1,3757,逃げ
20240119,08,8,1,5056,逃げ
20240119,08,9,1,4797,逃げ
20240119,09,10,1,4183,逃げ
20240119,09,11,1,4208,逃げ
20240119,09,12,1,4387,逃げ
20240119,09,1,2,3302,差し
20240119,09,2,2,3580,差し
20240119,09,3,1,4300,逃げ
20240119,09,4,2,4065,差し
